rank_date,trade_date,n_pool,n_q1,n_q5,r_q1,r_q5,r_pool,ls,to_q1,to_q5,to_pool,spy,xlk
2013-03-28,2013-04-01,440,88,88,-0.0019410269363624494,0.0156182404274602,0.011443866037225758,-0.01755926736382265,0.11262877211506371,0.12155658582459772,0.0390749054406886,0.014290808470608596,0.01529781740222047
2013-04-30,2013-05-01,440,88,88,0.04396144792996806,0.051228922480994914,0.06057972194287893,-0.007267474551026852,0.048060702145675975,0.05521886245581196,0.028251993495662178,0.038349635535973814,0.04225358347409491
2013-05-31,2013-06-03,439,88,88,-0.002770887439775573,-0.011232864672439334,-0.006771656916475058,0.00846197723266376,0.03275963962690881,0.02952886216204527,0.032169874646047515,-0.012997604653815498,-0.028746827871550473
2013-06-28,2013-07-01,440,88,88,0.0736978919446727,0.07237182312589206,0.0702988811789585,0.0013260688187806402,0.04146232864110859,0.05279735726949741,0.022489000896516065,0.05763498042273407,0.04292643783965211
2013-07-31,2013-08-01,441,89,88,-0.03278240282063901,-0.05360887261642766,-0.03767954481350468,0.02082646979578865,0.05012532780298649,0.03247853418007164,0.022797600490276945,-0.036739972078553396,-0.019955789837365012
2013-08-30,2013-09-03,440,88,88,0.05493917416037411,0.050284790353985025,0.057306308072037335,0.0046543838063890855,0.05910198196299306,0.05075766587357558,0.021783013994708954,0.03513244595404541,0.03329385890229708
2013-09-30,2013-10-01,441,89,88,0.024561895566004605,0.041871826638090755,0.037214679923248055,-0.01730993107208615,0.03446893176251128,0.03275987993631521,0.0215689688911605,0.04056967334057271,0.041460846210697566
2013-10-31,2013-11-01,441,89,88,0.030079461692017077,0.026080109540941195,0.028078433745812863,0.003999352151075882,0.034990456568944374,0.021453221449712734,0.02481858398493805,0.02451592561551763,0.027331752496536632
2013-11-29,2013-12-02,441,89,88,0.020540024287746383,0.02240236504599116,0.023623460708261174,-0.0018623407582447765,0.08486605755284786,0.05130335230089144,0.02002220960413533,0.018739464322107935,0.02846941577856965
2013-12-31,2014-01-02,441,89,88,-0.04549182222226419,-0.03567364254892748,-0.03731172535314071,-0.009818179673336709,0.029355856566782523,0.025782951780300038,0.017947602180513875,-0.04783485080258265,-0.036733763947627396
2014-01-31,2014-02-03,441,89,88,0.07387545824486462,0.08079449628496348,0.07937878975313044,-0.006919038040098857,0.03125479795968868,0.050474747642743054,0.029101664843829415,0.06206594148086908,0.054854676214403986
2014-02-28,2014-03-03,450,90,90,0.026885871738845348,0.01632158452055834,0.022023018292721633,0.010564287218287009,0.333174548897729,0.4062793214771113,0.04117006079404494,0.022168429851609384,0.02720320193053949
2014-03-31,2014-04-01,454,91,91,-0.0026403121820647753,-0.013189310306700399,-0.017545369247153712,0.010548998124635623,0.11875462974788993,0.12472443796009755,0.030366103027917278,0.0004254218384738273,-0.007884463662100716
2014-04-30,2014-05-01,455,91,91,0.01866616629034128,0.023737827365796618,0.02298934281295211,-0.005071661075455338,0.06853967046017694,0.06551641452089006,0.025421044056494663,0.02426601384069116,0.03480382401785431
2014-05-30,2014-06-02,456,92,91,0.03771181279650893,0.03907648681521271,0.03705521533996467,-0.0013646740187037779,0.03424375748835673,0.026597947929719767,0.01861055875559136,0.026304311500656263,0.030683054372001584
2014-06-30,2014-07-01,456,92,91,-0.038029848820344804,-0.042598494485556374,-0.03759196297974866,0.0045686456652115695,0.02939387320442217,0.04219975505318306,0.019945476053117375,-0.022991192591278464,0.0012914482549664097
2014-07-31,2014-08-01,455,91,91,0.05263878790943089,0.05443227958726332,0.05469988014239658,-0.0017934916778324303,0.046168236256583846,0.022494703761890864,0.02386470250837705,0.04212974492940158,0.03866977279094108
2014-08-29,2014-09-02,456,92,91,-0.04048082288174573,-0.04415465099400573,-0.04559407083167339,0.003673828112259997,0.033299869748704934,0.03878699469648425,0.01841480200476594,-0.026676292818842096,-0.020872486511979038
2014-09-30,2014-10-01,456,92,91,0.04362793888912915,0.06241219125088251,0.05634517263067171,-0.018784252361753358,0.06322098868512196,0.02174114093694301,0.023760024889943835,0.0381786877043786,0.0364057736590746
2014-10-31,2014-11-03,456,92,91,0.02921933571409976,0.015066839937711289,0.01984748872357563,0.014152495776388472,0.036056303340883486,0.03826109090438703,0.02796905865406539,0.019774578477329108,0.03193312124357117
2014-11-28,2014-12-01,455,91,91,0.022957178460528204,0.0120928482964746,0.0171634410744952,0.010864330164053604,0.06601607582611707,0.055921634553798436,0.02279386719891274,0.003906697843697016,-0.012504800575015795
2014-12-31,2015-01-02,456,92,91,-0.013473047026955707,-0.014850753559677745,-0.012148413832365972,0.0013777065327220377,0.03204624794993581,0.017264006932603597,0.019217507927043558,-0.017086213033001063,-0.023261587341009693
2015-01-30,2015-02-02,457,92,92,0.06148860118070388,0.06235788543614551,0.06053528558728399,-0.0008692842554416311,0.04047690256839686,0.054593719790767374,0.029798264339992244,0.0498715904595628,0.07740026878456763
2015-02-27,2015-03-02,456,92,91,-0.01546205499101785,-0.014291653649245534,-0.014487379293640443,-0.0011704013417723168,0.37557731787569915,0.43567444144227435,0.04137339022684296,-0.025339887542294548,-0.04330232738758644
2015-03-31,2015-04-01,457,92,92,0.014733626907907398,0.009435842322106985,0.016261221885938718,0.005297784585800413,0.10404314941728515,0.14137985701126757,0.03348820346464624,0.024404411413657456,0.04156527711233604
2015-04-30,2015-05-01,458,92,92,0.002291493236518197,0.003502007149981852,0.00561390737355698,-0.0012105139134636553,0.04294638827882594,0.03377417686811136,0.025577841314200073,0.0040334443799672215,0.009048912564605383
2015-05-29,2015-06-01,458,92,92,-0.0038059517998617824,-0.018349580199899077,-0.012642894760954475,0.014543628400037294,0.02485649720954135,0.02086756993243983,0.01963638391433968,-0.01446624022397458,-0.03730663695375458
2015-06-30,2015-07-01,459,92,92,0.006234527717057422,-0.007404730234027922,-9.70008764067871e-06,0.013639257951085344,0.042347465528706454,0.027808374008821763,0.024729593002798263,0.011035971712886061,0.016075036463964798
2015-07-31,2015-08-03,459,92,92,-0.08128658905606029,-0.06651918271907464,-0.07314770744201043,-0.014767406336985645,0.027120089508748415,0.04110893696044967,0.029975418657622536,-0.0858951928684496,-0.08051948369946149
2015-08-31,2015-09-01,458,92,92,-0.0007869417057191425,-0.0095516262327895,-0.009089849785136593,0.008764684527070358,0.04158580176279752,0.06949781827488144,0.026417490685211625,0.0070857184303501075,0.01947037180050515
2015-09-30,2015-10-01,459,92,92,0.0806449029541199,0.0809148692073779,0.08230369835620836,-0.00026996625325800827,0.053153595270549386,0.051556999531219574,0.02743522788062275,0.09503960481045914,0.11437265845247091
2015-10-30,2015-11-02,459,92,92,0.008138267579946633,0.0005290956320375901,-0.00010870387189547798,0.0076091719479090434,0.048063668762923506,0.05115071130987385,0.029159402148736767,0.0013783151998387755,0.007038901826223354
2015-11-30,2015-12-01,459,92,92,-0.057563622870653426,-0.041647433495487315,-0.049774754010501764,-0.01591618937516611,0.0646027380332505,0.049803977318994753,0.024999145134832,-0.04017253318738656,-0.042112302317777406
2015-12-31,2016-01-04,460,92,92,-0.045360182530764966,-0.038271753865350526,-0.04716864632485401,-0.00708842866541444,0.042290400129423214,0.041140645852944455,0.026457202008445715,-0.03666361169582932,-0.020818645737050834
2016-01-29,2016-02-01,460,92,92,0.0475137011885491,0.03925751541386368,0.048406773070044797,0.00825618577468542,0.046654081062185895,0.0473679170462648,0.036376699789200974,0.02303144555921266,0.019328574390323983
2016-02-29,2016-03-01,462,93,93,0.06594005830815199,0.06472272515486406,0.06330539563215162,0.001217333153287925,0.3993518089028759,0.472870642815537,0.04782076510166287,0.04985772958434387,0.06484858752018696
2016-03-31,2016-04-01,468,94,94,0.009716289852538352,0.02956756425592413,0.016007353443146657,-0.019851274403385778,0.05373775833659528,0.09032334590031854,0.029673100101264015,0.005074301873404297,-0.0505590730855654
