rank_date,trade_date,n_pool,n_q1,n_q5,r_q1,r_q5,r_pool,ls,to_q1,to_q5,to_pool,spy,xlk
2013-06-28,2013-07-01,438,88,88,0.07483281647752436,0.07232448348733536,0.07059630788385904,0.0025083329901890022,0.0288952488274953,0.03190789917708338,0.022330585944598882,0.05763498042273407,0.04292643783965211
2013-07-31,2013-08-01,439,88,88,-0.02758690285191948,-0.052839526593632,-0.03776735814642054,0.025252623741712523,0.02991496558719942,0.0328762063317041,0.022757645196121362,-0.036739972078553396,-0.019955789837365012
2013-08-30,2013-09-03,438,88,88,0.0611277563888529,0.045444528358454424,0.05748885243554575,0.015683228030398476,0.06736545932921262,0.030642170611773812,0.021805224485620632,0.03513244595404541,0.03329385890229708
2013-09-30,2013-10-01,439,88,88,0.026211544055072457,0.04047198144838631,0.03684275655663659,-0.014260437393313855,0.027274044257515652,0.02105064609112636,0.02148269808046169,0.04056967334057271,0.041460846210697566
2013-10-31,2013-11-01,439,88,88,0.024017349027263723,0.029406920709876563,0.02777465097595613,-0.0053895716826128405,0.04670723431500481,0.03256744614052397,0.024738372230829486,0.02451592561551763,0.027331752496536632
2013-11-29,2013-12-02,439,88,88,0.01898802480235028,0.02415254222322971,0.023496741880627774,-0.005164517420879432,0.07513558433453552,0.053795486613048706,0.01996912894881852,0.018739464322107935,0.02846941577856965
2013-12-31,2014-01-02,439,88,88,-0.04364406097117724,-0.032304151269008104,-0.03725152842121098,-0.011339909702169138,0.030927405407403026,0.026940529658268788,0.017965888021195926,-0.04783485080258265,-0.036733763947627396
2014-01-31,2014-02-03,439,88,88,0.07844975687098166,0.07506849095751505,0.07953368304804381,0.0033812659134666023,0.03251878385119299,0.051668765965955064,0.029163618856120975,0.06206594148086908,0.054854676214403986
2014-02-28,2014-03-03,447,90,90,0.02715661481025505,0.012723366161757526,0.021700538405660042,0.014433248648497524,0.4501029003870626,0.44143204062622365,0.03996921636949629,0.022168429851609384,0.02720320193053949
2014-03-31,2014-04-01,451,91,90,-0.013288380183838763,-0.013435803211128307,-0.017811319790813063,0.00014742302728954458,0.10887180058411829,0.1089437211744303,0.030417647670482537,0.0004254218384738273,-0.007884463662100716
2014-04-30,2014-05-01,451,91,90,0.012082115569364588,0.022989732666632404,0.023249220415326382,-0.010907617097267817,0.0788977280524692,0.04420344935122858,0.02428685095814346,0.02426601384069116,0.03480382401785431
2014-05-30,2014-06-02,452,91,91,0.03326531756886662,0.039034173556003214,0.03760908043896915,-0.005768855987136591,0.05106405808685825,0.02152607217381023,0.01862679374991094,0.026304311500656263,0.030683054372001584
2014-06-30,2014-07-01,452,91,91,-0.03794230191314989,-0.04132100468531677,-0.037645192558657115,0.0033787027721668833,0.03253343713418045,0.052177011599967044,0.019821766855181264,-0.022991192591278464,0.0012914482549664097
2014-07-31,2014-08-01,451,91,90,0.05326934611829854,0.05239717146442603,0.05443237250910595,0.0008721746538725081,0.04694951800895544,0.04951168168450059,0.023983066757486064,0.04212974492940158,0.03866977279094108
2014-08-29,2014-09-02,452,91,91,-0.050099317451684625,-0.05309880972458069,-0.04547547218519026,0.0029994922728960663,0.03003611933309005,0.034336134190940226,0.018373416862501858,-0.026676292818842096,-0.020872486511979038
2014-09-30,2014-10-01,452,91,91,0.04088779357048297,0.0643492961619801,0.05595349802358153,-0.023461502591497124,0.03405043198920066,0.03621023084274355,0.023774329550370437,0.0381786877043786,0.0364057736590746
2014-10-31,2014-11-03,452,91,91,0.017497414309694533,0.014293855553194441,0.019758772083301585,0.003203558756500092,0.03932298257564018,0.039977629531211485,0.028037564840555584,0.019774578477329108,0.03193312124357117
2014-11-28,2014-12-01,451,91,90,0.027035629956052284,0.011781639337490013,0.01700004277657982,0.015253990618562271,0.044333835470811746,0.0700785986597584,0.022843390748799545,0.003906697843697016,-0.012504800575015795
2014-12-31,2015-01-02,452,91,91,-0.0027205311909034107,-0.01735937557603098,-0.012533730423910004,0.014638844385127569,0.0501898625482131,0.02670570176274628,0.019285945065479114,-0.017086213033001063,-0.023261587341009693
2015-01-30,2015-02-02,453,91,91,0.06631694545367645,0.06184677888799141,0.06065611180109568,0.004470166565685038,0.04977489581515808,0.04020878902344946,0.02985822872195995,0.0498715904595628,0.07740026878456763
2015-02-27,2015-03-02,452,91,91,-0.014618020262798067,-0.01596343349047023,-0.014883555394917281,0.0013454132276721625,0.4231502947761555,0.5321677072241291,0.04143334069789594,-0.025339887542294548,-0.04330232738758644
2015-03-31,2015-04-01,455,91,91,0.017819552950292313,0.015402050030973953,0.016434991770978354,0.0024175029193183595,0.10549571878349952,0.16773427260657245,0.03377677489931058,0.024404411413657456,0.04156527711233604
