rank_date,trade_date,n_pool,n_q1,n_q5,r_q1,r_q5,r_pool,ls,to_q1,to_q5,to_pool,spy,xlk
2009-02-27,2009-03-02,44,9,9,0.17499820497965005,0.15993861414463376,0.1808480031458345,0.01505959083501629,0.5,0.5,0.5,0.15637655716870036,0.17133269711009702
2009-03-31,2009-04-01,63,13,13,0.13057221978507177,0.2182866071652729,0.16567785826165277,-0.08771438738020113,0.30769230769230765,0.3846153846153847,0.30158730158730157,0.08425897045974984,0.08841865942311555
2009-04-30,2009-05-01,65,13,13,0.0678393170593968,0.08394431229065341,0.06294080395456733,-0.016104995231256608,0.06653142762647694,0.08478219207022955,0.08238538487411146,0.07827952989531095,0.038329558324283974
2009-05-29,2009-06-01,66,14,13,-0.02168574893032835,-0.04062116128350451,-0.012031171279769269,0.018935412353176157,0.07339773492174675,0.03578391670476049,0.04630473805807105,-0.020243072034968557,0.012273203217946893
2009-06-30,2009-07-01,66,14,13,0.12869696560673097,0.1294792921808259,0.13718313977504662,-0.0007823265740949381,0.0251604185754091,0.033491241942791315,0.03206568344826774,0.0878371486131535,0.091853662807166
2009-07-31,2009-08-03,67,14,14,-0.025586705338653544,0.011335455563794703,-0.0020245577642889353,-0.03692216090244825,0.03232589393707942,0.07463243745274148,0.0486305577561748,-0.0023897694057080088,-0.018026827358686215
2009-08-31,2009-09-01,70,14,14,0.022670385227384564,0.046071845297384915,0.031332208986821666,-0.02340146007000035,0.09451322795425995,0.027388321603443472,0.053418082483073115,0.03253947314177341,0.03646629831161485
2009-09-30,2009-10-01,71,15,14,-0.003329952704020959,-0.010511003083346824,-0.007456918838098711,0.0071810503793258654,0.0685514729680683,0.037080540308509526,0.035771851410943974,0.013110713713916367,0.023703339129001355
2009-10-30,2009-11-02,72,15,15,0.07328922293109513,0.04660205501517376,0.05857789147369219,0.02668716791592137,0.018489249667292196,0.07234104547096534,0.03146567313784658,0.06690950055143552,0.06608749067715047
2009-11-30,2009-12-01,76,16,15,0.05076867321873023,0.03546272632503912,0.05735956891426647,0.015305946893691108,0.12612400240745053,0.09296220214777734,0.05925255407303446,0.023720848754505974,0.056722590761857816
2009-12-31,2010-01-04,79,16,16,-0.052412915164630126,-0.0033679658633266815,-0.03261757973707519,-0.049044949301303445,0.02018109653687027,0.0664232308296859,0.04659358737403532,-0.03767751200401959,-0.0889558791430749
2010-01-29,2010-02-01,79,16,16,0.019556533108909487,0.01430955913520724,0.03701890833495763,0.005246973973702246,0.07883637522788609,0.017076160041585593,0.02567153582801996,0.02594884489222249,0.03632099818602863
