group,holding_month,picks,retreat_to_spy,momentum_top3,gross_ret_pct,net_ret_pct,spy_ret_pct,ew9_ret_pct,turnover,hits_in_top3
main_12_1,2003-04,SPY,True,-11.95|-21.13|-21.16,7.824092274740124,7.824092274740124,7.824092274740124,7.234255314618959,0.0,0
main_12_1,2003-05,SPY,True,-8.25|-16.74|-18.09,6.103129951489361,6.103129951489361,6.103129951489361,6.66342853346385,0.0,0
main_12_1,2003-06,SPY,True,-6.53|-9.60|-12.00,0.07308664947720533,0.07308664947720533,0.07308664947720533,-0.3328917010053679,0.0,0
main_12_1,2003-07,XLK|XLV|XLF,False,7.43|2.75|-0.75,2.720800097875542,2.620800097875542,1.9948318717716518,1.665014198519674,1.0,1
main_12_1,2003-08,XLK|XLY|XLU,False,19.53|12.70|11.67,4.31499136981317,4.248324703146503,2.470015258525926,2.843376440644167,0.6666666666666666,2
main_12_1,2003-09,XLK|XLB|XLY,False,24.28|11.95|11.42,-3.477501101759147,-3.5108344350924803,-0.9987767786712065,-0.9674681350584703,0.3333333333333333,0
main_12_1,2003-10,XLK|XLB|XLY,False,56.30|32.22|28.58,8.392500342814401,8.392500342814401,5.496787226684341,5.117873988790812,0.0,3
main_12_1,2003-11,XLU|XLK|XLB,False,24.95|24.18|19.45,1.362755786882075,1.3294224535487418,1.0401777281112468,1.2203599376250325,0.3333333333333333,1
main_12_1,2003-12,XLU|XLY|XLF,False,22.26|19.60|18.50,4.732670253304231,4.666003586637564,5.070648057499372,6.0549980038125755,0.6666666666666666,0
main_12_1,2004-01,XLK|XLY|XLB,False,34.46|31.92|25.14,-0.5012894245348749,-0.5679560912015417,1.754115988425542,0.8938745719844691,0.6666666666666666,1
main_12_1,2004-02,XLB|XLK|XLY,False,44.63|42.03|41.93,1.730899438911689,1.730899438911689,1.52151672578551,2.5675781051119686,0.0,1
main_12_1,2004-03,XLK|XLI|XLB,False,47.38|42.98|42.00,-1.7491141963016525,-1.782447529634986,-1.7011193911041556,-1.325168574597984,0.3333333333333333,0
main_12_1,2004-04,XLB|XLF|XLK,False,48.49|46.23|45.85,-4.621192132659394,-4.6545254659927275,-1.5034681337102063,-1.3984535800605213,0.3333333333333333,0
main_12_1,2004-05,XLE|XLB|XLK,False,35.06|33.05|30.06,1.6050155001608262,1.5716821668274927,0.9786780258941308,0.7628441385065897,0.3333333333333333,2
main_12_1,2004-06,XLE|XLB|XLI,False,24.18|23.08|21.82,5.9997785550596285,5.966445221726295,1.9625356548072403,2.8810057275720986,0.3333333333333333,3
main_12_1,2004-07,XLE|XLB|XLI,False,25.41|25.41|22.26,-1.1655316322889,-1.1655316322889,-3.553591372890308,-2.8276761246378306,0.0,1
main_12_1,2004-08,XLE|XLI|XLB,False,38.12|25.65|22.10,0.38119598436942015,0.38119598436942015,0.6897141166739562,0.88291210066977,0.0,0
main_12_1,2004-09,XLE|XLU|XLI,False,33.83|18.68|17.57,3.923455060266353,3.8901217269330197,1.6018604897499955,1.9106393326446518,0.3333333333333333,1
main_12_1,2004-10,XLE|XLB|XLI,False,34.55|23.62|20.97,0.8026323694019085,0.7692990360685752,1.1580560793083006,1.6811618367373438,0.3333333333333333,0
main_12_1,2004-11,XLE|XLU|XLB,False,46.28|17.59|17.40,5.67108464240369,5.637751309070357,4.359085586782996,4.5784786895863725,0.3333333333333333,2
main_12_1,2004-12,XLE|XLU|XLI,False,46.02|23.04|15.28,0.7723717443566518,0.7390384110233185,3.3634029787840136,2.9661187046773057,0.3333333333333333,0
main_12_1,2005-01,XLE|XLU|XLI,False,37.82|20.62|14.90,1.3587579146613495,1.3587579146613495,-2.7229515878797295,-1.7339971404286607,0.0,2
main_12_1,2005-02,XLE|XLU|XLB,False,30.99|21.09|18.74,8.94606637958204,8.912733046248707,2.1733689599560124,3.4350522195437523,0.3333333333333333,2
main_12_1,2005-03,XLE|XLU|XLI,False,28.66|21.37|14.16,0.37538863468248307,0.34205530134914974,-1.426948177806564,-1.2457809200253251,0.3333333333333333,3
main_12_1,2005-04,XLE|XLU|XLB,False,51.20|22.66|20.81,-3.5372023253645115,-3.5705356586978447,-2.157966182274973,-2.0681825943976926,0.3333333333333333,1
main_12_1,2005-05,XLE|XLU|XLB,False,45.82|29.56|23.31,0.863000586849294,0.863000586849294,2.9723192735632065,2.324405797502218,0.0,1
main_12_1,2005-06,XLE|XLU|XLB,False,38.35|31.97|11.39,3.5979232018643468,3.5979232018643468,0.34482778806159686,0.794260241452438,0.0,2
main_12_1,2005-07,XLE|XLU|XLI,False,33.86|29.64|6.82,4.360290820299398,4.326957486966066,3.6668292626390597,4.0167137085408156,0.3333333333333333,1
main_12_1,2005-08,XLE|XLU|XLV,False,38.92|35.31|8.65,2.11361679557381,2.0802834622404767,-1.0579229182699823,-1.051683931828546,0.3333333333333333,3
main_12_1,2005-09,XLE|XLU|XLK,False,51.09|32.95|15.54,3.573781301318524,3.5404479679851906,0.7863464972815537,1.4767754064546679,0.3333333333333333,2
main_12_1,2005-10,XLE|XLU|XLK,False,46.44|32.97|11.21,-6.3560808211058655,-6.3560808211058655,-1.9356036676347221,-2.444767174335538,0.0,0
main_12_1,2005-11,XLE|XLU|XLV,False,54.72|32.16|12.77,1.4611666590873096,1.4278333257539764,4.511488113958428,4.024587700507292,0.3333333333333333,0
main_12_1,2005-12,XLE|XLU|XLV,False,31.85|18.42|7.22,1.9293424596473912,1.9293424596473912,-0.13197178822150768,0.025626276795304777,0.0,2
main_12_1,2006-01,XLE|XLU|XLF,False,37.70|15.39|6.18,5.497143055624121,5.4638097222907875,2.100792415386765,3.1975150157231056,0.3333333333333333,1
main_12_1,2006-02,XLE|XLU|XLV,False,35.59|13.97|9.84,-2.588924107428174,-2.622257440761507,0.6102071115774654,0.027085472657300484,0.3333333333333333,0
main_12_1,2006-03,XLE|XLU|XLF,False,33.07|14.28|10.25,0.26517533006998517,0.2318419967366518,1.5453353438806605,1.641164058075749,0.3333333333333333,1
main_12_1,2006-04,XLE|XLF|XLU,False,23.14|17.05|14.51,3.566721720295448,3.566721720295448,1.076341516586088,1.2366993086961788,0.0,2
main_12_1,2006-05,XLE|XLB|XLK,False,35.71|18.20|18.13,-5.4985524432234065,-5.565219109890074,-3.1110151725753266,-2.6531271579006193,0.6666666666666666,0
main_12_1,2006-06,XLE|XLB|XLF,False,38.68|23.19|18.75,1.806388004449222,1.7730546711158885,0.4814309661810068,1.0909432813912954,0.3333333333333333,1
main_12_1,2006-07,XLE|XLB|XLI,False,26.03|20.64|17.11,-2.7357736587841504,-2.7691069921174836,-0.07061146893159176,-0.16466601811800313,0.3333333333333333,1
main_12_1,2006-08,XLE|XLB|XLI,False,20.68|14.91|12.67,0.4105235073064632,0.4105235073064632,2.9841293767834287,2.6196476556690427,0.0,0
main_12_1,2006-09,XLE|XLB|XLF,False,17.23|15.45|15.03,-0.5616079492080612,-0.5949412825413946,2.2779727454498078,1.1528709149221872,0.3333333333333333,1
main_12_1,2006-10,XLB|XLF|XLP,False,18.02|15.40|11.35,4.015249759841902,3.9819164265085694,3.5045502124564365,4.012385920459874,0.3333333333333333,1
main_12_1,2006-11,XLB|XLF|XLI,False,17.75|16.50|14.01,2.008360634973272,1.9750273016399384,1.6712551446628199,2.060952160006741,0.3333333333333333,1
main_12_1,2006-12,XLU|XLB|XLE,False,17.77|15.94|13.91,-0.5940359475629469,-0.6607026142296135,1.7879157394860234,1.1782237224634462,0.6666666666666666,0
main_12_1,2007-01,XLE|XLU|XLB,False,21.49|19.87|17.62,1.8021795045073952,1.8021795045073952,1.3356883503850892,1.9702850766274218,0.0,1
main_12_1,2007-02,XLU|XLF|XLY,False,18.03|17.85|16.35,-1.1170295915965411,-1.1836962582632078,-3.336822971439568,-2.3454501422347347,0.6666666666666666,1
main_12_1,2007-03,XLB|XLY|XLF,False,20.06|18.82|16.46,1.5968842505426406,1.5635509172093072,2.4284996653643365,3.0451896293025595,0.3333333333333333,1
main_12_1,2007-04,XLU|XLB|XLY,False,28.19|17.78|14.60,2.723347708618773,2.6900143752854393,4.403513701287576,4.0748173689055465,0.3333333333333333,0
main_12_1,2007-05,XLU|XLB|XLP,False,30.72|16.42|14.13,2.800972564147197,2.7676392308138635,3.678731146981784,3.8930541959361444,0.3333333333333333,1
main_12_1,2007-06,XLU|XLB|XLV,False,34.94|23.13|20.73,-2.4005153450334937,-2.4338486783668274,-1.533508596369959,-1.5177668312653623,0.3333333333333333,1
main_12_1,2007-07,XLU|XLB|XLK,False,32.52|29.73|27.15,-2.9899020345601213,-3.023235367893455,-3.7714375241283737,-3.6534406511420974,0.3333333333333333,1
main_12_1,2007-08,XLB|XLK|XLI,False,34.05|30.39|24.52,0.7077780937222371,0.6744447603889038,1.5635632701692659,1.4612591861319801,0.3333333333333333,0
main_12_1,2007-09,XLB|XLE|XLI,False,26.66|25.51|24.30,6.784761642706886,6.751428309373553,3.9836746408564716,4.1302097436706715,0.3333333333333333,3
main_12_1,2007-10,XLE|XLB|XLI,False,31.85|25.81|19.76,0.7625762799070162,0.7625762799070162,0.4521800088831407,1.1721103924658673,0.0,1
main_12_1,2007-11,XLE|XLB|XLI,False,35.81|28.25|21.99,-2.880464506974545,-2.880464506974545,-3.3270414114870417,-1.9699794558727366,0.0,0
main_12_1,2007-12,XLE|XLB|XLK,False,28.26|28.00|21.77,4.0319776819353725,3.9986443486020393,-0.5953906079545601,-0.6673605514521402,0.3333333333333333,3
main_12_1,2008-01,XLE|XLB|XLU,False,26.42|20.79|18.64,-6.786629188197679,-6.819962521531013,-5.862279573192031,-5.417281805149573,0.3333333333333333,1
main_12_1,2008-02,XLE|XLU|XLB,False,38.16|18.84|17.34,1.230286877824586,1.230286877824586,-3.479815325969171,-2.7388856709391263,0.0,2
main_12_1,2008-03,XLE|XLB|XLI,False,23.72|9.48|6.23,0.5250187873121037,0.4916854539787704,0.8498420633142878,1.0764297945286094,0.3333333333333333,1
main_12_1,2008-04,XLE|XLB|XLP,False,27.19|9.42|3.53,4.135180694753645,4.101847361420312,3.5701425013422217,3.4424146830571107,0.3333333333333333,1
main_12_1,2008-05,XLE|XLB|XLP,False,18.16|6.29|3.96,4.500477574931741,4.500477574931741,1.0478774040171723,1.9435210313149616,0.0,2
main_12_1,2008-06,XLE|XLB|XLP,False,21.01|5.71|1.80,-3.5307077476373627,-3.5307077476373627,-9.066180804484192,-8.034157657872548,0.0,1
main_12_1,2008-07,XLE|XLB|XLP,False,25.67|11.80|7.02,-4.357885432917045,-4.357885432917045,0.47423795521601697,0.18205436706863537,0.0,1
main_12_1,2008-08,XLE|XLU|XLB,False,29.61|10.28|8.19,-1.8010796335498513,-1.8344129668831848,2.2891721804646714,1.9889562047801803,0.3333333333333333,0
main_12_1,2008-09,XLE|XLB|XLP,False,7.69|5.41|3.95,-10.436233969483123,-10.469567302816456,-10.838094471599913,-10.879421218881562,0.3333333333333333,1
main_12_1,2008-10,XLP|XLE|XLU,False,2.07|0.61|-3.26,-13.875029033119727,-13.908362366453058,-16.040580857505894,-16.620798642667626,0.3333333333333333,2
main_12_1,2008-11,SPY,True,-0.73|-15.09|-16.53,-9.578476264245628,-9.678476264245628,-9.578476264245628,-8.866509624284207,1.0,0
main_12_1,2008-12,SPY,True,-15.57|-25.79|-29.24,4.187168982258016,4.187168982258016,4.187168982258016,3.7794810112755575,0.0,0
main_12_1,2009-01,SPY,True,-15.04|-27.16|-28.45,-9.807642348088208,-9.807642348088208,-9.807642348088208,-9.66814478310684,0.0,0
main_12_1,2009-02,SPY,True,-10.02|-19.65|-23.27,-11.094694972337315,-11.094694972337315,-11.094694972337315,-10.988074463247413,0.0,0
main_12_1,2009-03,SPY,True,-16.29|-18.44|-20.13,9.062428695625568,9.062428695625568,9.062428695625568,9.148536203244616,0.0,0
main_12_1,2009-04,SPY,True,-25.14|-25.47|-31.24,11.346020976539805,11.346020976539805,11.346020976539805,12.428335269630983,0.0,0
main_12_1,2009-05,SPY,True,-21.43|-21.72|-33.27,7.124831011038291,7.124831011038291,7.124831011038291,7.055883883508479,0.0,0
main_12_1,2009-06,SPY,True,-20.78|-22.99|-26.45,-0.8630150911244527,-0.8630150911244527,-0.8630150911244527,-1.2536072469957482,0.0,0
main_12_1,2009-07,SPY,True,-11.72|-14.10|-17.47,8.132969960247083,8.132969960247083,8.132969960247083,8.564586693557203,0.0,0
main_12_1,2009-08,SPY,True,-13.64|-15.84|-17.02,2.1031508693218015,2.1031508693218015,2.1031508693218015,1.8433557393402602,0.0,0
main_12_1,2009-09,SPY,True,-10.32|-11.81|-12.65,1.5111395922221105,1.5111395922221105,1.5111395922221105,3.81569859210908,0.0,0
main_12_1,2009-10,XLK|XLV|XLY,False,2.37|-3.10|-4.61,-1.6390146211440675,-1.7390146211440676,1.0970858609727463,-1.6436803500853192,1.0,1
main_12_1,2009-11,XLK|XLB|XLY,False,27.70|22.71|22.01,8.684247447167255,8.650914113833922,6.520671908506515,6.965318810401665,0.3333333333333333,1
main_12_1,2009-12,XLK|XLY|XLB,False,37.68|33.60|30.29,4.101929601536999,4.101929601536999,1.8526764088199643,2.3295700148866616,0.0,2
main_12_1,2010-01,XLB|XLK|XLY,False,45.15|43.02|34.40,-7.130132948233099,-7.130132948233099,-3.755459055778265,-3.955837503620289,0.0,0
main_12_1,2010-02,XLB|XLF|XLK,False,59.98|59.30|58.85,3.5699141166506854,3.536580783317352,2.8201527702017115,2.83254206110546,0.3333333333333333,1
main_12_1,2010-03,XLF|XLY|XLI,False,90.71|67.97|64.67,8.808917233022344,8.742250566355677,6.371452004711253,6.074739213501711,0.6666666666666666,2
main_12_1,2010-04,XLF|XLI|XLY,False,68.63|59.39|57.34,3.5979619704872143,3.5979619704872143,1.3413110588180732,1.319226651700716,0.0,2
main_12_1,2010-05,XLF|XLI|XLY,False,50.78|46.74|43.12,-9.700441732275289,-9.700441732275289,-9.239405172634708,-8.844698379964518,0.0,0
main_12_1,2010-06,XLY|XLI|XLK,False,52.86|48.02|34.52,-6.575233221795081,-6.608566555128414,-4.346363416600607,-4.342374525780152,0.3333333333333333,0
main_12_1,2010-07,XLY|XLI|XLF,False,41.75|36.85|23.97,9.767785086298126,9.734451752964793,8.570081091836412,9.026116004500615,0.3333333333333333,1
main_12_1,2010-08,XLI|XLY|XLF,False,17.20|16.88|7.34,-6.265927320183666,-6.265927320183666,-4.6968411706861835,-3.929464649219762,0.0,0
main_12_1,2010-09,XLI|XLY|XLP,False,23.52|21.86|11.78,8.620128981261521,8.586795647928188,8.315920710199798,7.760862245666804,0.3333333333333333,2
main_12_1,2010-10,XLY|XLI|XLU,False,11.07|8.62|8.37,3.0072408513229414,2.973907517989608,3.548138380525523,3.6194396352187748,0.3333333333333333,0
main_12_1,2010-11,XLY|XLI|XLB,False,26.30|26.17|15.39,2.8236403207060263,2.7903069873726927,0.9490395623053649,1.003216388166438,0.3333333333333333,2
main_12_1,2010-12,XLY|XLI|XLK,False,24.91|19.33|13.52,4.915838607576347,4.882505274243014,5.970357899873191,5.971841265362624,0.3333333333333333,0
main_12_1,2011-01,XLY|XLI|XLE,False,22.45|18.93|11.40,3.2905082058081105,3.2571748724747773,2.1703196668762414,1.703173212955532,0.3333333333333333,2
main_12_1,2011-02,XLB|XLY|XLI,False,31.95|31.25|29.73,3.1376555242416413,3.104322190908308,3.1747477705051708,3.0344411505994144,0.3333333333333333,1
main_12_1,2011-03,XLE|XLI|XLB,False,32.54|28.01|26.36,2.159498469079561,2.1261651357462275,0.3140745792148847,0.7856255856386385,0.3333333333333333,3
main_12_1,2011-04,XLE|XLY|XLI,False,38.41|21.49|20.27,2.2651130161764748,2.2317796828431415,2.7434204704555487,2.9676094689292207,0.3333333333333333,1
main_12_1,2011-05,XLE|XLB|XLI,False,35.39|22.05|17.93,-3.9947616634358827,-4.028094996769216,-1.8676693280748613,-1.4840400349347673,0.3333333333333333,0
main_12_1,2011-06,XLE|XLB|XLI,False,54.30|37.78|33.31,-0.6622301445435963,-0.6622301445435963,-1.3122792137051809,-1.099057896557808,0.0,1
main_12_1,2011-07,XLE|XLB|XLY,False,57.15|44.60|40.56,0.43276480964533626,0.39943147631200293,-0.9462909674104125,-0.8595439942940986,0.3333333333333333,1
main_12_1,2011-08,XLE|XLY|XLB,False,42.22|29.95|27.64,-8.924929709340601,-8.924929709340601,-6.534710025282298,-6.027682418163762,0.0,0
main_12_1,2011-09,XLE|XLY|XLB,False,51.73|33.45|27.09,-13.466833356532625,-13.466833356532625,-7.53784931214343,-8.407278002477941,0.0,0
main_12_1,2011-10,XLE|XLY|XLP,False,23.85|13.89|13.19,9.767746653308611,9.734413319975276,8.480791723140824,8.87881198239538,0.3333333333333333,1
main_12_1,2011-11,XLU|XLP|XLV,False,10.54|6.07|3.85,3.228002296758429,3.161335630091762,2.310893652589341,2.717818312162734,0.6666666666666666,1
main_12_1,2011-12,XLU|XLV|XLE,False,18.16|13.11|12.89,2.9305708366662575,2.897237503332924,2.9797609049494245,2.7693642614941893,0.3333333333333333,2
main_12_1,2012-01,XLU|XLP|XLV,False,15.78|11.01|9.16,-1.0794509598992974,-1.1127842932326306,3.545766755769053,3.3287884861905224,0.3333333333333333,0
main_12_1,2012-02,XLU|XLP|XLV,False,18.21|15.79|11.76,1.5424852011156251,1.5424852011156251,3.7946617701257512,3.0084407477586805,0.0,0
main_12_1,2012-03,XLU|XLV|XLP,False,12.55|11.84|10.92,2.910151780344454,2.910151780344454,2.874024327329261,2.1492944497259825,0.0,1
main_12_1,2012-04,XLP|XLU|XLK,False,13.66|12.97|12.45,0.3483927666317369,0.3150594332984036,-0.6043683532627409,-0.19998732850897458,0.3333333333333333,2
main_12_1,2012-05,XLK|XLY|XLP,False,14.54|12.97|11.24,-5.773213946313971,-5.806547279647304,-7.425425505089556,-6.997826075821628,0.3333333333333333,1
main_12_1,2012-06,XLY|XLK|XLU,False,14.58|14.44|9.65,4.789140553252605,4.755807219919273,6.009699831670456,5.832506166442866,0.3333333333333333,0
main_12_1,2012-07,XLP|XLU|XLK,False,10.51|10.43|9.92,2.6564808321864737,2.62314749885314,1.6266185088087637,1.6391914019598843,0.3333333333333333,2
main_12_1,2012-08,XLU|XLP|XLV,False,16.04|16.01|13.81,-1.5967612797084068,-1.6300946130417402,1.6870845688943037,1.1076105099481512,0.3333333333333333,0
main_12_1,2012-09,XLK|XLP|XLY,False,21.56|18.65|17.74,2.406651945617777,2.3399852789511106,3.014381255565568,3.0370472765277357,0.6666666666666666,0
main_12_1,2012-10,XLY|XLK|XLF,False,32.29|30.68|30.22,-2.080483049851693,-2.1138163831850263,-1.9858692604761696,-1.3521754379572988,0.3333333333333333,1
main_12_1,2012-11,XLV|XLY|XLK,False,22.08|21.83|20.39,1.8095050934596735,1.77617176012634,0.8118765803845518,0.6166703693586666,0.3333333333333333,1
main_12_1,2012-12,XLF|XLY|XLV,False,26.44|20.82|20.65,3.3362444963381366,3.3029111630048034,2.3383573619460973,2.6957555906657675,0.3333333333333333,1
main_12_1,2013-01,XLY|XLF|XLV,False,23.04|22.71|17.80,4.780083584021755,4.780083584021755,3.817839317279037,3.9973739990227846,0.0,1
main_12_1,2013-02,XLF|XLY|XLV,False,18.73|16.72|13.73,0.16996951154779616,0.16996951154779616,0.2920436510879476,0.1787964907597201,0.0,0
main_12_1,2013-03,XLV|XLF|XLY,False,21.09|19.93|18.00,5.487007238994809,5.487007238994809,4.101122697936299,4.374452336054886,0.0,2
main_12_1,2013-04,XLV|XLP|XLY,False,17.36|14.60|14.48,2.6243821907217857,2.591048857388452,1.7497950280831676,1.6566114641407226,0.3333333333333333,2
main_12_1,2013-05,XLV|XLF|XLP,False,24.98|20.23|19.90,2.658411521239183,2.6250781879058493,2.824323252247085,2.0312615652100963,0.3333333333333333,1
main_12_1,2013-06,XLF|XLV|XLY,False,35.98|33.58|28.80,-0.3072210885225727,-0.34055442185590606,-1.0478470995193945,-0.9781630655737055,0.3333333333333333,1
main_12_1,2013-07,XLF|XLY|XLV,False,37.40|29.85|28.44,6.181344965739685,6.181344965739685,5.413600414191211,5.247581670612181,0.0,2
main_12_1,2013-08,XLF|XLY|XLV,False,35.05|31.63|26.42,-3.531802107321073,-3.531802107321073,-2.8001274576521573,-2.6186475155076043,0.0,0
main_12_1,2013-09,XLF|XLV|XLY,False,37.58|33.90|32.45,2.7397783471002857,2.7397783471002857,2.257158376016055,2.3212249792733024,0.0,1
main_12_1,2013-10,XLF|XLY|XLV,False,26.41|24.83|24.44,4.2517434084968855,4.2517434084968855,4.686563526110166,4.6617238622852915,0.0,1
main_12_1,2013-11,XLY|XLI|XLV,False,33.66|29.93|28.72,3.556740916202076,3.523407582868743,2.8803604595240895,2.15230446070801,0.3333333333333333,2
main_12_1,2013-12,XLY|XLI|XLV,False,35.50|33.77|33.57,2.149760883081771,2.149760883081771,2.147530062549996,2.0590998821595834,0.0,1
main_12_1,2014-01,XLV|XLY|XLI,False,40.37|39.55|34.86,-2.8203451478821195,-2.8203451478821195,-3.2666779944027224,-2.8650273032318414,0.0,1
main_12_1,2014-02,XLY|XLI|XLV,False,35.07|32.90|31.42,4.388822403945928,4.388822403945928,3.753419791207402,3.9458704192433838,0.0,1
