date,spy_ret,best_sector_ret,ief_ret,safe_count,d_np_pctile,d_np,cot_report_date,sig_A,sig_A1,sig_B,sig_C,ief_safe
2009-09,0.015111811107124007,0.06114182981114058,0.017270413071379886,9.0,57.79220779220779,2.6514269774482635,2009-08-18,0.0,0.0,0.0,0.0,False
2009-10,0.010970658095340813,0.032281784882628894,-0.004319580918044297,9.0,66.02564102564102,3.2957506466541986,2009-09-15,0.0,0.0,0.0,0.0,True
2009-11,0.06520672566667618,0.1215622335814801,0.016842878978207576,9.0,89.1025641025641,7.801870236661223,2009-10-20,0.0,0.0,0.0,0.0,True
2009-12,0.018526582515348666,0.05944783952738031,-0.04001582522953806,9.0,76.28205128205128,5.7421030697104385,2009-11-17,0.0,0.0,0.0,0.0,True
2010-01,-0.037553969239911944,-0.003402647278508031,0.020504306961814267,9.0,44.23076923076923,0.7791735132307878,2009-12-15,0.0,0.0,0.0,0.0,False
2010-02,0.028201236123778672,0.05868150077755985,0.006029985360501033,9.0,33.97435897435897,-0.2509333403341856,2010-01-19,0.0,0.0,0.0,0.0,True
2010-03,0.06371460672547169,0.09413846450402596,-0.013199437629267452,9.0,5.128205128205129,-12.11173871037392,2010-02-16,0.0,0.0,1.0,0.0,True
2010-04,0.013412935417392191,0.05998200568076717,0.014949028238437467,9.0,9.615384615384615,-8.663808760683327,2010-03-16,0.0,0.0,1.0,0.0,False
2010-05,-0.09239422359156435,-0.05061495763084367,0.036053943613153505,9.0,14.743589743589743,-7.297717816250234,2010-04-20,0.0,0.0,1.0,0.0,True
2010-06,-0.04346298143217875,-0.003231769482468727,0.027028028906629364,4.0,48.07692307692308,0.9818783238801707,2010-05-18,0.0,0.0,0.0,0.0,True
2010-07,0.08570008050804145,0.14749471788215707,0.0064170025385204,0.0,39.743589743589745,-0.9361053975054325,2010-06-15,1.0,1.0,0.0,0.0,True
2010-08,-0.046968240425039,0.008772011287990766,0.03232191926737649,7.0,25.641025641025642,-4.716149439166173,2010-07-20,0.0,0.0,0.0,0.0,True
2010-09,0.08315911184870428,0.10938456936202523,0.0010372202239905537,1.0,28.205128205128204,-3.9898917329542414,2010-08-17,0.0,1.0,0.0,0.0,True
2010-10,0.03548165096369105,0.06064267698831749,0.005743164694686831,8.0,56.41025641025641,1.6001219452676878,2010-09-14,0.0,0.0,0.0,0.0,True
2010-11,0.009490392104621437,0.06535175018243722,-0.0221916848050413,8.0,80.76923076923077,6.20459605888545,2010-10-19,0.0,0.0,0.0,0.0,True
2010-12,0.059703653353244235,0.10624621030366366,-0.03083535787414271,8.0,85.8974358974359,6.844270509576681,2010-11-16,0.0,0.0,0.0,0.0,True
2011-01,0.021702798083506503,0.06589272414783642,0.003156581864572905,9.0,63.46153846153846,3.0209966251036136,2010-12-21,0.0,0.0,0.0,0.0,False
2011-02,0.031747398927557846,0.07570776424878778,-0.003270029046060219,9.0,48.717948717948715,0.6291693272884089,2011-01-18,0.0,0.0,0.0,0.0,False
2011-03,0.003141277078276161,0.021941854782715486,0.0006191692857004938,9.0,51.92307692307692,1.0788482893429396,2011-02-15,0.0,0.0,0.0,0.0,False
2011-04,0.027434047171598586,0.06771018388205685,0.019891570932332403,9.0,25.0,-4.863562403102399,2011-03-15,0.0,0.0,0.0,0.0,False
2011-05,-0.018676317098729744,0.021202435726343616,0.029794649787159067,9.0,42.30769230769231,-1.2246583929716266,2011-04-19,0.0,0.0,0.0,0.0,False
2011-06,-0.01312316868958463,0.003530850897204285,-0.007328244813145424,9.0,63.46153846153846,1.9079541675135658,2011-05-17,0.0,0.0,0.0,0.0,True
2011-07,-0.009463133025285897,0.03471221019919701,0.029111533503005216,8.0,67.3076923076923,2.913720719448264,2011-06-14,0.0,0.0,0.0,0.0,True
2011-08,-0.06534679785298914,0.013739554263579201,0.05055043365453171,6.0,43.58974358974359,-0.896807939484269,2011-07-19,0.0,0.0,0.0,0.0,True
2011-09,-0.07537847159295086,8.905987638807566e-05,0.021750681291410334,3.0,1.2820512820512822,-15.65579031577288,2011-08-16,0.0,0.0,1.0,0.0,True
2011-10,0.08480771254159669,0.15802263718198772,-0.00608156566113538,1.0,0.6410256410256411,-18.05004416650395,2011-09-20,0.0,1.0,1.0,0.0,True
2011-11,0.023108772745800144,0.05524039173652784,-0.005088608718263221,5.0,2.5641025641025643,-18.7623999545554,2011-10-18,0.0,0.0,1.0,0.0,True
2011-12,0.029798166375439195,0.049062323266327645,0.015362463023887774,4.0,21.153846153846153,-5.934847966351109,2011-11-15,0.0,0.0,0.0,0.0,True
2012-01,0.0354569587734499,0.09462687990938456,0.01268365369754254,5.0,32.69230769230769,-2.9996979681273785,2011-12-20,0.0,0.0,0.0,0.0,True
2012-02,0.0379471445524604,0.06632474718674142,-0.013115354879203789,8.0,81.41025641025641,5.1659723091338225,2012-01-17,0.0,0.0,0.0,0.0,True
2012-03,0.028739949878678894,0.06623153767552692,-0.007391113837784236,9.0,99.35897435897436,13.16051370754664,2012-02-14,0.0,0.0,0.0,0.0,True
2012-04,-0.006043821633270663,0.019126384385141693,0.022197585307717205,9.0,97.43589743589743,12.283503970261872,2012-03-20,0.0,0.0,0.0,0.0,True
2012-05,-0.07425377330501703,-0.0030811308021695405,0.03380750399180332,9.0,66.02564102564102,3.8124501470434495,2012-04-17,0.0,0.0,0.0,0.0,True
2012-06,0.060096669482439635,0.07574484716978747,-0.008248409456755645,7.0,12.820512820512821,-9.250551191602224,2012-05-15,0.0,0.0,1.0,0.0,True
2012-07,0.016265968986884705,0.05333752424894955,0.009273250152310286,8.0,23.076923076923077,-5.780123251441882,2012-06-19,0.0,0.0,0.0,0.0,True
2012-08,0.01687119986369745,0.0371893855162555,-0.0008201855455393092,8.0,28.205128205128204,-4.663229497215394,2012-07-17,0.0,0.0,0.0,0.0,True
2012-09,0.030143944640179887,0.04326145862391395,-0.00045110133180481515,9.0,78.84615384615384,5.342095241752229,2012-08-21,0.0,0.0,0.0,0.0,True
2012-10,-0.01985915386673498,0.01701888956072084,-0.005766102502975157,9.0,58.97435897435897,1.3338213342370828,2012-09-18,0.0,0.0,0.0,0.0,True
2012-11,0.008118764471383155,0.03416254392687623,0.008702143756214475,8.0,95.51282051282051,10.475873202331549,2012-10-16,0.0,0.0,0.0,0.0,True
2012-12,0.02338364630569867,0.06927807736335323,-0.011891269039685515,7.0,42.30769230769231,-1.1936402722867356,2012-11-20,0.0,0.0,0.0,0.0,True
2013-01,0.03817806577661931,0.0659358281650213,-0.004200159678474535,7.0,48.717948717948715,-0.7987300944365643,2012-12-18,0.0,0.0,0.0,0.0,True
2013-02,0.0029204386970329566,0.021012861883405565,0.008524772303114547,9.0,67.94871794871794,2.890178772272705,2013-01-15,0.0,0.0,0.0,0.0,False
2013-03,0.04101200430183116,0.06501323658084512,0.0016340116468507304,9.0,89.1025641025641,8.638320965761299,2013-02-12,0.0,0.0,0.0,0.0,False
2013-04,0.01749745312798323,0.058056308052193195,0.01711606726821402,9.0,44.87179487179487,-0.3003948648196655,2013-03-12,0.0,0.0,0.0,0.0,True
2013-05,0.028243715829223026,0.06695224630258689,-0.03487146086409387,9.0,41.666666666666664,-0.7518522135721675,2013-04-16,0.0,0.0,0.0,0.0,True
2013-06,-0.01047893320115112,0.011939468054814606,-0.02506379541223558,9.0,63.46153846153846,2.890859570959087,2013-05-21,0.0,0.0,0.0,0.0,False
2013-07,0.05413636351981599,0.07518279779693948,-0.005670511448567228,9.0,24.358974358974358,-3.8459291279304075,2013-06-18,0.0,0.0,0.0,0.0,False
2013-08,-0.028001828859043898,0.006871244411808863,-0.014874146803466659,9.0,28.205128205128204,-2.550252184232132,2013-07-16,0.0,0.0,0.0,0.0,False
2013-09,0.022572053198341546,0.04821644455628138,0.021765881240102036,9.0,16.025641025641026,-5.863356292277349,2013-08-20,0.0,0.0,1.0,0.0,False
2013-10,0.0468659681946757,0.06485670663319332,0.006780700332326806,9.0,30.128205128205128,-2.436399577269853,2013-09-17,0.0,0.0,0.0,0.0,False
2013-11,0.02880337818769574,0.045697652489228746,-0.00895104435351457,9.0,28.205128205128204,-2.8207617855239775,2013-10-15,0.0,0.0,0.0,0.0,False
2013-12,0.02147456047314411,0.03932672165307749,-0.017238127072149445,9.0,63.46153846153846,1.9546166631363988,2013-11-19,0.0,0.0,0.0,0.0,False
2014-01,-0.03266617734983146,0.033228016954933715,0.027615468413602295,9.0,37.82051282051282,-1.2104353049434167,2013-12-17,0.0,0.0,0.0,0.0,False
2014-02,0.03753376880860748,0.06208787517923753,0.007909908455567383,9.0,80.12820512820512,5.428151618617509,2014-01-21,0.0,0.0,0.0,0.0,True
2014-03,0.020569204665200624,0.04572127664439751,-0.009846527813982098,9.0,46.794871794871796,-0.3717134390356307,2014-02-18,0.0,0.0,0.0,0.0,True
2014-04,0.0031980327260308083,0.05073553150012389,0.009606675440939627,9.0,45.51282051282051,-0.6579415530972454,2014-03-18,0.0,0.0,0.0,0.0,True
2014-05,0.025129883065849734,0.03951711999494534,0.014920104824522218,9.0,35.256410256410255,-1.5358101153062549,2014-04-15,0.0,0.0,0.0,0.0,True
2014-06,0.021716485119361417,0.05677050897755831,-0.001916823998968975,9.0,63.46153846153846,2.7125845574740026,2014-05-20,0.0,0.0,0.0,0.0,True
2014-07,-0.01855274316670541,0.01065190028491858,0.0031660634214993877,9.0,71.15384615384616,4.324126516228095,2014-06-17,0.0,0.0,0.0,0.0,True
2014-08,0.04367470325364575,0.052986709694994305,0.011719665365554466,9.0,50.0,0.4024468124526628,2014-07-15,0.0,0.0,0.0,0.0,True
2014-09,-0.016671647471986017,0.0052894508590835,-0.0025914047292820985,9.0,36.53846153846154,-1.4819991271971347,2014-08-19,0.0,0.0,0.0,0.0,True
2014-10,0.02653784527841796,0.07688657527239195,0.010022812183878571,8.0,19.871794871794872,-3.6658182235560375,2014-09-16,0.0,0.0,1.0,0.0,True
2014-11,0.02218708393839597,0.05231558644386358,0.017101122058456264,8.0,14.743589743589743,-4.293522132083723,2014-10-21,0.0,0.0,1.0,0.0,True
2014-12,0.005421987532312711,0.047591177093800896,-0.0005887614346472558,8.0,42.30769230769231,-0.6359995568615773,2014-11-18,0.0,0.0,0.0,0.0,True
2015-01,-0.030671883012953427,0.013425600381527403,0.038093090641116545,8.0,33.333333333333336,-1.2548677486303177,2014-12-16,0.0,0.0,0.0,0.0,True
2015-02,0.05363642376881517,0.08336891729942186,-0.021829245397887886,6.0,65.38461538461539,2.7101028196143524,2015-01-20,0.0,0.0,0.0,0.0,True
2015-03,-0.016456305146636763,0.003627352849707055,0.012530904004156351,8.0,53.84615384615385,0.708999252650159,2015-02-17,0.0,0.0,0.0,0.0,True
2015-04,0.014583934049996694,0.0633433887846524,-0.012321931840024947,7.0,28.205128205128204,-1.9289726389587543,2015-03-17,0.0,0.0,0.0,0.0,True
2015-05,0.012130087842064485,0.04390620006492307,-0.0014102044493560228,8.0,16.666666666666668,-3.798706159995973,2015-04-14,0.0,0.0,1.0,0.0,True
2015-06,-0.015096783158150662,0.013161012571505148,-0.020320003918709806,7.0,37.82051282051282,-1.4303029433981074,2015-05-19,0.0,0.0,0.0,0.0,True
2015-07,0.013141972735157825,0.061190167757260605,0.019770551716880247,5.0,44.23076923076923,-0.7979846326883795,2015-06-16,0.0,0.0,0.0,0.0,False
2015-08,-0.08239039786363556,-0.04653797269369098,0.0033627718160649245,5.0,53.84615384615385,0.15644132631801355,2015-07-21,0.0,0.0,0.0,0.0,True
2015-09,-0.00021460444603049744,0.04285003486100103,0.014784090596284827,1.0,1.2820512820512822,-6.7961541029289805,2015-08-18,0.0,1.0,1.0,0.0,False
2015-10,0.08454802060456346,0.13148683513783754,-0.010262735896567898,0.0,2.5641025641025643,-13.118526525381352,2015-09-15,1.0,1.0,1.0,1.0,True
2015-11,0.005376361280947872,0.021126738169326975,-0.0021107003486601217,6.0,5.769230769230769,-10.264152165958855,2015-10-20,0.0,0.0,1.0,0.0,True
2015-12,-0.03703633434109166,0.013672262821420977,0.00013636942327988066,5.0,12.179487179487179,-5.335428306036249,2015-11-17,0.0,0.0,1.0,0.0,True
2016-01,-0.03970242017690062,0.050662406528215076,0.02713592680239918,5.0,91.02564102564102,5.3822613625403415,2015-12-15,0.0,0.0,0.0,0.0,False
2016-02,0.012880965623991658,0.0972760394606007,0.01734316011880499,2.0,6.410256410256411,-9.593227596657528,2016-01-19,0.0,0.0,1.0,0.0,True
2016-03,0.05330010356429993,0.07501299341101886,-0.0017364356132485437,2.0,8.974358974358974,-8.483682839682356,2016-02-16,0.0,0.0,1.0,0.0,True
2016-04,0.012576108114746187,0.10785885780603577,-0.003261024962696979,6.0,18.58974358974359,-5.136504724822486,2016-03-15,0.0,0.0,1.0,0.0,True
2016-05,0.01063210540185433,0.04310736141472571,0.003223821896389145,9.0,98.07692307692308,8.08207050022634,2016-04-19,0.0,0.0,0.0,0.0,True
2016-06,0.00693088508750761,0.08244901305723396,0.03285087110343299,9.0,95.51282051282051,7.770469965969477,2016-05-17,0.0,0.0,0.0,0.0,True
2016-07,0.036805907015083905,0.07027684993993244,-0.005141495560154086,9.0,90.38461538461539,5.822795373396496,2016-06-14,0.0,0.0,0.0,0.0,True
2016-08,0.0008285824939824327,0.04013487172804342,-0.009553605446840918,9.0,64.1025641025641,0.21532715009466408,2016-07-19,0.0,0.0,0.0,0.0,True
2016-09,-0.002115654637817488,0.04305920462002466,0.004669983073587902,9.0,71.15384615384616,1.5803622767616847,2016-08-16,0.0,0.0,0.0,0.0,True
2016-10,-0.013390953064789546,0.029626126205174907,-0.017514713764294476,9.0,83.97435897435898,3.911040508150494,2016-09-20,0.0,0.0,0.0,0.0,True
2016-11,0.03663206046310785,0.14235210768088846,-0.043997618418841644,8.0,30.76923076923077,-2.627161449708984,2016-10-18,0.0,0.0,0.0,0.0,False
2016-12,0.02553517588020382,0.05628830006721941,-0.0009970129563158237,6.0,14.102564102564102,-5.94223253235279,2016-11-15,0.0,0.0,1.0,0.0,False
2017-01,0.011064822956152076,0.042343851823263945,0.003531238198568598,6.0,61.53846153846154,0.18726690952205693,2016-12-20,0.0,0.0,0.0,0.0,False
2017-02,0.0477299271646745,0.06976717246490405,0.0028113378972534075,9.0,91.02564102564102,6.4196717097226195,2017-01-17,0.0,0.0,0.0,0.0,False
2017-03,-0.006561263185300703,0.017002469617940497,0.00963752064168344,9.0,98.07692307692308,10.015405719983946,2017-02-14,0.0,0.0,0.0,0.0,False
2017-04,0.012213669606931932,0.02614815507509194,0.008713962290888944,8.0,85.25641025641026,6.102961344340185,2017-03-21,0.0,0.0,0.0,0.0,False
2017-05,0.013783797095153316,0.03792618662851588,0.007370853055580717,8.0,76.92307692307692,4.081519760310751,2017-04-18,0.0,0.0,0.0,0.0,False
