lookback_days,tilt,cadence,value,trades,verdict,neighbours,valid_neighbours,neighbourhood_mean,neighbour_mean,lift,peak_over_neighbourhood,is_local_peak,layer,siblings,weakest_sibling_mean,layer_drop
40,0.5,quarterly,-0.01313280605891709,188,普通,5,5,-0.013175909171745012,-0.013184529794310595,4.310311282792155e-05,,False,cadence=quarterly,1,-0.002003281732072204,-0.011172627439672808
40,0.75,monthly,-0.012443881987970862,560,普通,8,8,-0.0006238144633839365,0.0008536939771894292,-0.011820067524586926,,False,cadence=monthly,1,-0.015829555819064964,0.015205741355681028
40,0.75,quarterly,-0.02035556868055699,188,普通,8,8,-0.015829555819064964,-0.015263804211378462,-0.004526012861492026,,False,cadence=quarterly,1,-0.0006238144633839365,-0.015205741355681028
40,1.0,monthly,-0.015885500914784467,134,普通,5,5,0.0008509115061480591,0.004198193990334565,-0.016736412420932528,-18.66880492272998,False,cadence=monthly,1,-0.0183585178239342,0.01920942933008226
40,1.0,quarterly,-0.028372528400811836,66,普通,5,5,-0.0183585178239342,-0.01635571570855867,-0.010014010576877636,,False,cadence=quarterly,1,0.0008509115061480591,-0.01920942933008226
60,0.5,monthly,-0.004519935491016591,560,普通,5,5,-0.008014436062181551,-0.008713336176414543,0.00349450057116496,,False,cadence=monthly,1,-0.016079828698103982,0.00806539263592243
60,0.5,quarterly,-0.010664835395169492,188,孤峰,5,5,-0.016079828698103982,-0.01716282735869088,0.00541499330293449,,True,cadence=quarterly,1,-0.008014436062181551,-0.00806539263592243
60,0.75,monthly,-0.0023517169144795513,560,普通,8,8,-0.008638554349644655,-0.009424409029040293,0.006286837435165104,,False,cadence=monthly,1,-0.019659215375679582,0.011020661026034927
60,0.75,quarterly,-0.015443366089370913,188,普通,8,8,-0.019659215375679582,-0.020186196536468165,0.004215849286308668,,False,cadence=quarterly,1,-0.008638554349644655,-0.011020661026034927
60,1.0,monthly,-0.0007827169262604183,126,孤峰,5,5,-0.009167551602944246,-0.010844518538281011,0.008384834676683828,,True,cadence=monthly,1,-0.023124972920438247,0.013957421317494001
60,1.0,quarterly,-0.021042641274735985,66,普通,5,5,-0.023124972920438247,-0.0235414392495787,0.0020823316457022623,,False,cadence=quarterly,1,-0.009167551602944246,-0.013957421317494001
120,0.5,monthly,-0.008647849979735112,560,普通,3,3,-0.006517210081683433,-0.005806996782332874,-0.0021306398980516783,,False,cadence=monthly,1,-0.015747649362287452,0.00923043928060402
120,0.5,quarterly,-0.01438545940440017,188,普通,3,3,-0.015747649362287452,-0.016201712681583214,0.0013621899578872831,,False,cadence=quarterly,1,-0.006517210081683433,-0.00923043928060402
120,0.75,monthly,-0.010549337941502479,560,普通,5,5,-0.006640618697610308,-0.005858874848831875,-0.003908719243892171,,False,cadence=monthly,1,-0.019178672540138386,0.012538053842528079
120,0.75,quarterly,-0.022496936560209235,188,普通,5,5,-0.019178672540138386,-0.018515019736124218,-0.003318264020070849,,False,cadence=quarterly,1,-0.006640618697610308,-0.012538053842528079
120,1.0,monthly,-0.012992154932667699,94,普通,3,3,-0.006668981678727537,-0.004561257260747483,-0.006323173253940162,,False,cadence=monthly,1,-0.022505435110315164,0.015836453431587627
120,1.0,quarterly,-0.031038796516944522,54,普通,3,3,-0.022505435110315164,-0.01966098130810538,-0.008533361406629358,,False,cadence=quarterly,1,-0.006668981678727537,-0.015836453431587627
