lookback_days,power,cadence,total_return,annual_return,max_drawdown,win_rate,profit_loss_ratio,sortino,average_holding_days,turnover,annual_excess_QQQ,annual_excess_SPY,run_id,trades,closed_trades,trading_days,start,end,reused,seconds
40,1,monthly,3.0782776512973813,0.12860257069495695,-0.34808261517167804,0.9298597194388778,3.8754687439403663,0.7555129999316755,604.5470941883767,0.40828848413547053,-0.061067129002221776,-0.009917123801322258,run-4fffc433c216624f,560,499,2929,2015-01-02,2026-08-26,False,4.6846
40,2,monthly,2.911202453816998,0.12454677788311175,-0.3463644734023449,0.88,2.9496337114026017,0.7385354314115712,333.6171428571429,0.7239922186335812,-0.06512292181406698,-0.013972916613167463,run-be41841a3f582cd9,560,525,2929,2015-01-02,2026-08-26,False,0.3837
63,1,monthly,3.0526121427037864,0.12798952088521376,-0.34771402233633164,0.9678111587982833,10.520029775087265,0.7492931264342607,861.9420600858369,0.2977303242816357,-0.06168017881196497,-0.010530173611065452,run-ea424f3f353010fb,560,466,2929,2015-01-02,2026-08-26,True,0.0293
63,2,monthly,2.8848365644377285,0.12389232156855345,-0.3457040134378362,0.8978805394990366,3.4444765060334808,0.7316760043606012,487.2697495183044,0.5095273489331803,-0.06577737812862527,-0.014627372927725757,run-7282288e8ffc793a,560,519,2929,2015-01-02,2026-08-26,True,0.0263
