ticker,name,asof,price,price_date,is_closing_price,market_state,stale,stale_lag_days,latest_filing,latest_report,expired,ocf_ttm,mdd_1y,old_debt,old_finance_lease,old_cash,old_investments,old_lease_debt,old_net_debt,old_shares,old_net_debt_to_ocf,old_debt_gate,old_wacc,old_wacc_raw,old_wacc_net_cash,old_weight_debt,old_de_ratio,old_de_capped,old_equity_premium_levered,old_cost_of_equity,old_wacc_floor,old_wacc_floor_binding,old_n1_implied_g5,old_n2_per_share,old_n2_upside,old_n2_terminal_share,old_n3_ret_1y,old_stress_drop,old_odds,old_pass_bottom_line,new_debt,new_finance_lease,new_cash,new_investments,new_lease_debt,new_net_debt,new_shares,new_net_debt_to_ocf,new_debt_gate,new_wacc,new_wacc_raw,new_wacc_net_cash,new_weight_debt,new_de_ratio,new_de_capped,new_equity_premium_levered,new_cost_of_equity,new_wacc_floor,new_wacc_floor_binding,new_n1_implied_g5,new_n2_per_share,new_n2_upside,new_n2_terminal_share,new_n3_ret_1y,new_stress_drop,new_odds,new_pass_bottom_line
ADTN,"ADTRAN Holdings, Inc.",2026-06-30,7.579999923706055,2026-09-08,True,pre,False,0.0,2026-08-04,2026-06-30,False,93011000.0,-0.6340206162761535,218822000.0,0.0,79236000.0,1016000.0,34092000.0,172662000.0,80948000.0,1.8563610755717066,True,0.085,0.08605860645492176,False,0.2628783525435023,0.3566281813193072,False,0.05,0.09806000232696534,0.09090620179176331,False,,-12.132222501186941,-2.6005570743139517,0.03646610498067302,0.39242004487418747,-0.6340206162761535,-4.101691660419533,True,218822000.0,0.0,79236000.0,1016000.0,34092000.0,172662000.0,80948000.0,1.8563610755717066,True,0.095,0.0961794230278466,False,0.2628783525435023,0.3566281813193072,False,0.06373018498079333,0.11179018730775866,0.09090620179176331,False,,-11.626097767748679,-2.5337860006289263,0.03003703459077437,0.39242004487418747,-0.6340206162761535,-3.9963779340659684,True
SEDG,"SOLAREDGE TECHNOLOGIES, INC.",2026-06-30,36.43000030517578,2026-09-08,True,pre,False,0.0,2026-08-05,2026-06-30,False,114081000.0,-0.620175788008761,351503000.0,19171000.0,527257000.0,19685000.0,42377000.0,-153062000.0,61045194.0,-1.3416958126243634,True,0.1,0.09806000232696534,True,0.0,0.0,False,0.05,0.09806000232696534,0.09090620179176331,False,,-292.8756389823451,-9.03940808479035,0.4254810444726814,0.2301511987431335,-0.620175788008761,-14.575557865317137,True,351503000.0,19171000.0,527257000.0,19685000.0,42377000.0,-153062000.0,61045194.0,-1.3416958126243634,True,0.1,0.09806000232696534,True,0.0,0.0,False,0.05,0.09806000232696534,0.09090620179176331,False,,-292.8756389823451,-9.03940808479035,0.4254810444726814,0.2301511987431335,-0.620175788008761,-14.575557865317137,True
INOD,INNODATA INC,2026-06-30,56.119998931884766,2026-09-08,True,pre,False,0.0,2026-08-06,2026-06-30,False,196203000.0,-0.6303251436805135,0.0,0.0,240278000.0,10093000.0,3832000.0,-246622000.0,34771000.0,-1.256973644643558,True,0.1,0.09806000232696534,True,0.0,0.0,False,0.05,0.09806000232696534,0.09090620179176331,False,0.3986854553222656,54.82669999348519,-0.023045241678805173,1.0282838842938609,0.3014604660032951,-0.6303251436805135,-0.036560879587068926,True,0.0,0.0,240278000.0,10093000.0,3832000.0,-246622000.0,34771000.0,-1.256973644643558,True,0.1,0.09806000232696534,True,0.0,0.0,False,0.05,0.09806000232696534,0.09090620179176331,False,0.3986854553222656,54.82669999348519,-0.023045241678805173,1.0282838842938609,0.3014604660032951,-0.6303251436805135,-0.036560879587068926,True
VPG,"Vishay Precision Group, Inc.",2026-07-04,64.68000030517578,2026-09-08,True,pre,False,0.0,2026-08-05,2026-07-04,False,2846000.0,-0.5967580595942674,15640000.0,0.0,75702000.0,0.0,23613000.0,-36593000.0,13320430.0,-12.85769501054111,True,0.1,0.09806000232696534,True,0.0,0.0,False,0.05,0.09806000232696534,0.09090620179176331,False,,6.0077903473006105,-0.907115177505343,1.9651727499476228,-0.9992306822169778,-0.9994191581078117,-0.9076423742194148,False,15640000.0,0.0,75702000.0,0.0,23613000.0,-36593000.0,13320430.0,-12.85769501054111,True,0.1,0.09806000232696534,True,0.0,0.0,False,0.05,0.09806000232696534,0.09090620179176331,False,,6.0077903473006105,-0.907115177505343,1.9651727499476228,-0.9992306822169778,-0.9994191581078117,-0.9076423742194148,False
LINC,LINCOLN EDUCATIONAL SERVICES CORPORATION,2026-06-30,24.809999465942383,2026-09-08,True,pre,False,0.0,2026-08-10,2026-06-30,False,94023000.0,-0.5635776023010955,56898000.0,30898000.0,44178000.0,0.0,171201000.0,183921000.0,31418794.0,1.956127755974602,True,0.095,0.09495429293019934,False,0.06802740101278745,0.07299291962737292,False,0.05,0.09806000232696534,0.09090620179176331,False,0.7383460998535156,6.36293247816007,-0.7435335503777537,1.5199369787057229,0.2422449245178624,-0.5635776023010955,-1.3193099714074785,True,56898000.0,30898000.0,44178000.0,0.0,171201000.0,183921000.0,31418794.0,1.956127755974602,True,0.1,0.09757334786919165,False,0.06802740101278745,0.07299291962737292,False,0.05281022740565386,0.1008702297326192,0.09090620179176331,False,0.9682044982910156,4.459601190907789,-0.8202498473637756,1.605570951743624,0.2422449245178624,-0.5635776023010955,-1.4554337220192632,True
ARRY,"ARRAY TECHNOLOGIES, INC.",2026-06-30,4.699999809265137,2026-09-08,True,pre,False,0.0,2026-08-05,2026-06-30,False,162861000.0,-0.635451495016055,701427000.0,43678000.0,307302000.0,0.0,51459000.0,445584000.0,155685000.0,2.735977305800652,True,0.075,0.07571559510027048,False,0.4894314813827136,0.9586009781961962,False,0.05,0.09806000232696534,0.09090620179176331,False,,-8.65441905755739,-2.841365831653202,0.46962223262098673,0.571419566963,-0.635451495016055,-4.471412615972229,True,701427000.0,43678000.0,307302000.0,0.0,51459000.0,445584000.0,155685000.0,2.735977305800652,True,0.095,0.09455870713350495,False,0.4894314813827136,0.9586009781961962,False,0.08690613766055355,0.13496613998751888,0.09090620179176331,False,,-7.287832940472647,-2.550602816218439,0.36511614121400937,0.571419566963,-0.635451495016055,-4.0138434423763485,True
UTI,"UNIVERSAL TECHNICAL INSTITUTE, INC",2026-06-30,21.59000015258789,2026-09-08,True,pre,False,0.0,2026-08-06,2026-06-30,False,74506000.0,-0.592773436117568,163106000.0,3072000.0,130060000.0,40060000.0,199437000.0,192423000.0,55935000.0,2.5826510616594636,True,0.095,0.09262761226911663,False,0.11899097105092019,0.13506214708475772,False,0.05,0.09806000232696534,0.09090620179176331,False,,3.2429830431408866,-0.8497923566363585,0.869637292454373,0.5921125046277049,-0.592773436117568,-1.4335871091021941,True,163106000.0,3072000.0,130060000.0,40060000.0,199437000.0,192423000.0,55935000.0,2.5826510616594636,True,0.095,0.09720876465457706,False,0.11899097105092019,0.13506214708475772,False,0.05519989266276318,0.10325989498972851,0.09090620179176331,False,,3.2429830431408866,-0.8497923566363585,0.869637292454373,0.5921125046277049,-0.592773436117568,-1.4335871091021941,True
MRAM,"Everspin Technologies, Inc.",2026-06-30,16.649999618530273,2026-09-08,True,pre,False,0.0,2026-08-05,2026-06-30,False,4234000.0,-0.7062031175118362,905000.0,0.0,43896000.0,0.0,0.0,-42991000.0,23882618.0,-10.15375531412376,True,0.1,0.09806000232696534,True,0.0,0.0,False,0.05,0.09806000232696534,0.09090620179176331,False,,-12.577428861874422,-1.7554011501523779,0.4058992230329512,-0.21341090927684359,-0.7062031175118362,-2.485688758125536,False,905000.0,0.0,43896000.0,0.0,0.0,-42991000.0,23882618.0,-10.15375531412376,True,0.1,0.09806000232696534,True,0.0,0.0,False,0.05,0.09806000232696534,0.09090620179176331,False,,-12.577428861874422,-1.7554011501523779,0.4058992230329512,-0.21341090927684359,-0.7062031175118362,-2.485688758125536,False
CIEN,Ciena Corp,2026-08-01,341.2900085449219,2026-09-08,True,pre,False,0.0,2026-09-03,2026-08-01,False,1054683000.0,-0.4936842241545803,3234983000.0,5140000.0,2445708000.0,499338000.0,50894000.0,340831000.0,145967000.0,0.3231596602960321,True,0.095,0.09527614692252914,False,0.06097751713550495,0.06493722807306229,False,0.05,0.09806000232696534,0.09090620179176331,False,0.5485954284667969,169.814543749441,-0.5024332986674898,0.9707840311277645,0.17237623747754593,-0.4936842241545803,-1.0177220054537737,True,3234983000.0,5140000.0,2445708000.0,499338000.0,50894000.0,340831000.0,145967000.0,0.3231596602960321,True,0.1,0.09762378133224608,False,0.06097751713550495,0.06493722807306229,False,0.052500083280812904,0.10056008560777824,0.09090620179176331,False,0.5907325744628906,151.31755288894422,-0.5566305807366545,0.9699287673440716,0.17237623747754593,-0.4936842241545803,-1.1275032774034213,True
LASR,"NLIGHT, INC.",2026-06-30,41.529998779296875,2026-09-08,True,pre,False,0.0,2026-08-07,2026-06-30,False,53151000.0,-0.5363154702212911,0.0,0.0,295761000.0,34686000.0,14843000.0,-315604000.0,56983000.0,-5.937875110534138,True,0.1,0.09806000232696534,True,0.0,0.0,False,0.05,0.09806000232696534,0.09090620179176331,False,,-43.89269160824119,-2.0568912328049995,0.3271586958442255,0.4880522527025202,-0.5363154702212911,-3.8352263677128278,True,0.0,0.0,295761000.0,34686000.0,14843000.0,-315604000.0,56983000.0,-5.937875110534138,True,0.1,0.09806000232696534,True,0.0,0.0,False,0.05,0.09806000232696534,0.09090620179176331,False,,-43.89269160824119,-2.0568912328049995,0.3271586958442255,0.4880522527025202,-0.5363154702212911,-3.8352263677128278,True
ENPH,"Enphase Energy, Inc.",2026-03-31,38.83000183105469,2026-09-08,True,pre,True,91.0,2026-07-28,2026-06-30,False,190997000.0,-0.5151389629888408,572510000.0,0.0,497546000.0,474719000.0,39617000.0,-360138000.0,131337000.0,-1.8855688832808892,True,0.095,0.0934521470004969,False,0.10093037759069992,0.11226091403269714,False,0.05,0.09806000232696534,0.09090620179176331,False,0.9733314514160156,8.486637676640584,-0.7814412238875222,0.426076597049637,-0.10144912805252171,-0.5151389629888408,-1.5169522789609884,False,572510000.0,0.0,497546000.0,474719000.0,39617000.0,-360138000.0,131337000.0,-1.8855688832808892,True,0.095,0.09733796653773885,False,0.10093037759069992,0.11226091403269714,False,0.05432204519025884,0.10238204751722418,0.09090620179176331,False,0.9733314514160156,8.486637676640584,-0.7814412238875222,0.426076597049637,-0.10144912805252171,-0.5151389629888408,-1.5169522789609884,False
AAON,"AAON, INC.",2026-06-30,79.4000015258789,2026-09-08,True,pre,False,0.0,2026-08-10,2026-06-30,False,86542000.0,-0.4966610270045056,435000000.0,0.0,13000.0,0.0,17084000.0,452071000.0,83721199.0,5.223717963532158,False,0.095,0.09525597746836519,False,0.061419308485348614,0.06543849563560925,False,0.05,0.09806000232696534,0.09090620179176331,False,0.24343490600585938,212.55572489889687,1.6770241916131248,1.2389165838051104,0.6592651021720575,-0.4966610270045056,3.376597116402917,True,435000000.0,0.0,13000.0,0.0,17084000.0,452071000.0,83721199.0,5.223717963532158,False,0.1,0.09762062084505112,False,0.061419308485348614,0.06543849563560925,False,0.05251938208197096,0.1005793844089363,0.09090620179176331,False,0.2808189392089844,184.60473445073188,1.3249966108698814,1.2673516176888628,0.6592651021720575,-0.4966610270045056,2.6678087041805707,True
STRL,"STERLING INFRASTRUCTURE, INC.",2026-06-30,502.20001220703125,2026-09-08,True,pre,False,0.0,2026-08-04,2026-06-30,False,597698000.0,-0.5410268172905632,284180000.0,305000.0,464451000.0,0.0,52940000.0,-94097000.0,31143000.0,-0.1574323487781455,True,0.1,0.09806000232696534,True,0.0,0.0,False,0.05,0.09806000232696534,0.09090620179176331,False,0.11899948120117188,2665.433941520539,4.307514688832221,0.9969795509468148,0.15248661917775874,-0.5410268172905632,7.96173969786572,True,284180000.0,305000.0,464451000.0,0.0,52940000.0,-94097000.0,31143000.0,-0.1574323487781455,True,0.1,0.09806000232696534,True,0.0,0.0,False,0.05,0.09806000232696534,0.09090620179176331,False,0.11899948120117188,2665.433941520539,4.307514688832221,0.9969795509468148,0.15248661917775874,-0.5410268172905632,7.96173969786572,True
RMBS,RAMBUS INC,2026-03-31,86.88999938964844,2026-09-08,True,pre,True,91.0,2026-07-28,2026-06-30,False,365814000.0,-0.5147662265228254,0.0,0.0,134324000.0,651815000.0,23404000.0,-762735000.0,109716000.0,-2.085035017795929,True,0.1,0.09806000232696534,True,0.0,0.0,False,0.05,0.09806000232696534,0.09090620179176331,False,0.3257865905761719,56.6336842496604,-0.3482140102718495,0.607711151679823,0.21439536923266034,-0.5147662265228254,-0.6764507699426726,True,0.0,0.0,134324000.0,651815000.0,23404000.0,-762735000.0,109716000.0,-2.085035017795929,True,0.1,0.09806000232696534,True,0.0,0.0,False,0.05,0.09806000232696534,0.09090620179176331,False,0.3257865905761719,56.6336842496604,-0.3482140102718495,0.607711151679823,0.21439536923266034,-0.5147662265228254,-0.6764507699426726,True
AIP,"Arteris, Inc.",2026-06-30,22.719999313354492,2026-09-08,True,pre,False,0.0,2026-08-06,2026-06-30,False,8506000.0,-0.574398019340727,0.0,0.0,93270000.0,29992000.0,5191000.0,-118071000.0,47276533.0,-13.880907594639078,True,0.1,0.09806000232696534,True,0.0,0.0,False,0.05,0.09806000232696534,0.09090620179176331,False,,-50.44109526181083,-3.2201186965777007,0.5110400151211012,-0.08951286543781778,-0.574398019340727,-5.606075557630987,False,0.0,0.0,93270000.0,29992000.0,5191000.0,-118071000.0,47276533.0,-13.880907594639078,True,0.1,0.09806000232696534,True,0.0,0.0,False,0.05,0.09806000232696534,0.09090620179176331,False,,-50.44109526181083,-3.2201186965777007,0.5110400151211012,-0.08951286543781778,-0.574398019340727,-5.606075557630987,False
CLFD,"CLEARFIELD, INC.",2026-06-30,28.899999618530273,2026-09-08,True,pre,False,0.0,2026-08-06,2026-06-30,False,31208000.0,-0.4799063456813882,0.0,0.0,20449000.0,134670000.0,10276000.0,-144843000.0,13592072.0,-4.641213791335555,True,0.1,0.09806000232696534,True,0.0,0.0,False,0.05,0.09806000232696534,0.09090620179176331,False,,-17.602612422631015,-1.6090869430788666,0.030598629469999836,0.08157578207352567,-0.4799063456813882,-3.352918663315917,False,0.0,0.0,20449000.0,134670000.0,10276000.0,-144843000.0,13592072.0,-4.641213791335555,True,0.1,0.09806000232696534,True,0.0,0.0,False,0.05,0.09806000232696534,0.09090620179176331,False,,-17.602612422631015,-1.6090869430788666,0.030598629469999836,0.08157578207352567,-0.4799063456813882,-3.352918663315917,False
CEVA,"Ceva, Inc.",2026-06-30,28.239999771118164,2026-09-08,True,pre,False,0.0,2026-08-10,2026-06-30,False,3805000.0,-0.4760287889997728,0.0,0.0,44301000.0,171271000.0,17424000.0,-198148000.0,24295000.0,-52.07568988173456,True,0.1,0.09806000232696534,True,0.0,0.0,False,0.05,0.09806000232696534,0.09090620179176331,False,,4.375095780499677,-0.8450745107663135,0.3549395282872309,,-0.4760287889997728,-1.7752592496390314,False,0.0,0.0,44301000.0,171271000.0,17424000.0,-198148000.0,24295000.0,-52.07568988173456,True,0.1,0.09806000232696534,True,0.0,0.0,False,0.05,0.09806000232696534,0.09090620179176331,False,,4.375095780499677,-0.8450745107663135,0.3549395282872309,,-0.4760287889997728,-1.7752592496390314,False
TROX,TRONOX HOLDINGS PLC,2026-06-30,4.800000190734863,2026-09-08,True,pre,False,0.0,2026-08-06,2026-06-30,False,101000000.0,-0.5410305197634451,3232000000.0,41000000.0,194000000.0,0.0,180000000.0,3248000000.0,159841000.0,32.15841584158416,False,0.06,0.06116469215054959,False,0.8081541896597871,4.212519357220436,False,0.05,0.09806000232696534,0.09090620179176331,False,,-53.27956485506235,-12.099908903733905,0.571728418361399,0.32600905759059917,-0.5410305197634451,-22.364558858942654,True,3232000000.0,41000000.0,194000000.0,0.0,180000000.0,3248000000.0,159841000.0,32.15841584158416,False,0.09,0.09090620179176331,False,0.8081541896597871,4.212519357220436,True,0.1655,0.21356000232696534,0.09090620179176331,True,,-40.27376733365103,-9.390367861107368,0.38467712841805823,0.32600905759059917,-0.5410305197634451,-17.356447590448543,True
LMB,"LIMBACH HOLDINGS, INC.",2026-06-30,49.540000915527344,2026-09-08,True,pre,False,0.0,2026-08-04,2026-06-30,False,52386000.0,-0.6387695995072685,64254000.0,23550000.0,17529000.0,0.0,18882000.0,65607000.0,12040218.0,1.252376589165044,True,0.095,0.09362028378099485,False,0.09724751266977602,0.10772333949183924,False,0.05,0.09806000232696534,0.09090620179176331,False,0.5191688537597656,30.967096099801072,-0.3749072360211636,1.7186872328587524,0.7297671997284398,-0.6387695995072685,-0.586920912188617,True,64254000.0,23550000.0,17529000.0,0.0,18882000.0,65607000.0,12040218.0,1.252376589165044,True,0.095,0.09736431301878123,False,0.09724751266977602,0.10772333949183924,False,0.05414734857043582,0.10220735089740116,0.09090620179176331,False,0.5191688537597656,30.967096099801072,-0.3749072360211636,1.7186872328587524,0.7297671997284398,-0.6387695995072685,-0.586920912188617,True
ON,ON SEMICONDUCTOR CORPORATION,2026-07-03,71.08000183105469,2026-09-08,True,pre,False,0.0,2026-08-03,2026-07-03,False,1672000000.0,-0.4630023050536638,5330300000.0,23300000.0,3514500000.0,350000000.0,226300000.0,1711900000.0,404400000.0,1.0238636363636364,True,0.09,0.09091845936748202,False,0.1564282245018514,0.18543558360458057,False,0.05,0.09806000232696534,0.09090620179176331,False,0.6181297302246094,8.506568982000658,-0.8803240185302843,0.43760498691347444,-0.08708490902549015,-0.4630023050536638,-1.9013383063573543,False,5330300000.0,23300000.0,3514500000.0,350000000.0,226300000.0,1711900000.0,404400000.0,1.0238636363636364,True,0.095,0.0969409460108033,False,0.1564282245018514,0.18543558360458057,False,0.05713926996877636,0.10519927229574169,0.09090620179176331,False,0.6659812927246094,7.727730311031405,-0.891281230839035,0.41344523681224427,-0.08708490902549015,-0.4630023050536638,-1.9250038738699842,False
ARM,ARM HOLDINGS PLC /UK,2026-06-30,261.5299987792969,2026-09-08,True,pre,,,,,False,2094000000.0,-0.4882583084639302,21000000.0,21000000.0,3058000000.0,847800000.0,464000000.0,-3420800000.0,1078000000.0,-1.6336198662846226,True,0.1,0.09806000232696534,True,0.0,0.0,False,0.05,0.09806000232696534,0.09090620179176331,False,1.1708259582519531,23.172759564985153,-0.9113954052187319,0.7617871704586971,-0.2676473819492903,-0.4998341378324307,-1.8233956751554994,False,21000000.0,21000000.0,3058000000.0,847800000.0,464000000.0,-3420800000.0,1078000000.0,-1.6336198662846226,True,0.1,0.09806000232696534,True,0.0,0.0,False,0.05,0.09806000232696534,0.09090620179176331,False,1.1708259582519531,23.172759564985153,-0.9113954052187319,0.7617871704586971,-0.2676473819492903,-0.4998341378324307,-1.8233956751554994,False
POWL,"Powell Industries, Inc.",2026-06-30,182.49000549316406,2026-09-08,True,pre,False,0.0,2026-08-04,2026-06-30,False,256113000.0,-0.4705480485332325,0.0,0.0,633561000.0,0.0,2524000.0,-631037000.0,36604000.0,-2.4639007000816044,True,0.1,0.09806000232696534,True,0.0,0.0,False,0.05,0.09806000232696534,0.09090620179176331,False,0.3442649841308594,85.17122276094717,-0.5332828089364181,0.5171178681320905,-2.5876144340908347e-05,-0.4705480485332325,-1.133322751202006,False,0.0,0.0,633561000.0,0.0,2524000.0,-631037000.0,36604000.0,-2.4639007000816044,True,0.1,0.09806000232696534,True,0.0,0.0,False,0.05,0.09806000232696534,0.09090620179176331,False,0.3442649841308594,85.17122276094717,-0.5332828089364181,0.5171178681320905,-2.5876144340908347e-05,-0.4705480485332325,-1.133322751202006,False
MEC,"Mayville Engineering Company, Inc.",2026-06-30,19.860000610351562,2026-09-08,True,pre,False,0.0,2026-08-05,2026-06-30,False,13930000.0,-0.4885455435618296,125718000.0,0.0,2203000.0,0.0,29028000.0,152543000.0,22767889.0,10.950681981335247,False,0.09,0.08812814421424607,False,0.21754723585523078,0.2780324203889965,False,0.05,0.09806000232696534,0.09090620179176331,False,,-29.266146959762164,-2.4736226616482515,0.24714805608900703,0.04866797826530789,-0.4885455435618296,-5.063238615613722,False,125718000.0,0.0,2203000.0,0.0,29028000.0,152543000.0,22767889.0,10.950681981335247,False,0.095,0.09650371279467244,False,0.21754723585523078,0.2780324203889965,False,0.06070424818497636,0.10876425051194169,0.09090620179176331,False,,-28.255882908916625,-2.422753375656439,0.22950271412514972,0.04866797826530789,-0.4885455435618296,-4.959114677401246,False
MYRG,MYR GROUP INC.,2026-06-30,288.1600036621094,2026-09-08,True,pre,False,0.0,2026-07-29,2026-06-30,False,298494000.0,-0.4359747148595082,10939000.0,1567000.0,137872000.0,0.0,56165000.0,-70768000.0,15731000.0,-0.2370834924655102,True,0.1,0.09806000232696534,True,0.0,0.0,False,0.05,0.09806000232696534,0.09090620179176331,False,1.1821479797363281,125.59644332130075,-0.5641433865729242,1.2396156833568583,0.018485396392132536,-0.4359747148595082,-1.293981892401072,False,10939000.0,1567000.0,137872000.0,0.0,56165000.0,-70768000.0,15731000.0,-0.2370834924655102,True,0.1,0.09806000232696534,True,0.0,0.0,False,0.05,0.09806000232696534,0.09090620179176331,False,1.1821479797363281,125.59644332130075,-0.5641433865729242,1.2396156833568583,0.018485396392132536,-0.4359747148595082,-1.293981892401072,False
LUMN,"LUMEN TECHNOLOGIES, INC.",2026-06-30,6.639999866485596,2026-09-08,True,pre,False,0.0,2026-08-04,2026-06-30,False,5367000000.0,-0.5207100496313722,13350000000.0,0.0,1876000000.0,0.0,1402000000.0,12876000000.0,1004104000.0,2.3991056456120736,True,0.07,0.0676123522163784,False,0.6669247631883317,2.0023246686616716,False,0.05,0.09806000232696534,0.09090620179176331,False,,-11.455219239077826,-2.7251836550323336,0.4923447863678786,0.05041856602944139,-0.5207100496313722,-5.233591433392885,False,13350000000.0,0.0,1876000000.0,0.0,1402000000.0,12876000000.0,1004104000.0,2.3991056456120736,True,0.095,0.09328895559912916,False,0.6669247631883317,2.0023246686616716,False,0.12708949974347436,0.1751495020704397,0.09090620179176331,False,,-11.850008306894956,-2.7846398411400726,0.35313416571382983,0.05041856602944139,-0.5207100496313722,-5.347774338350893,False
