entity_id,ticker,signal_date,entry_date,entry_price,stop_price,target_price,reward_risk,exit_date,exit_price,exit_reason,exit_reason_name,holding_days,return_pct,r_multiple
4,MSFT,2017-10-20,2017-10-23,71.83036,68.98407,78.05744,2.1877883139103917,2017-10-27,78.05744,target,目標,4,0.08669147697436008,2.1877883139103917
10,JPM,2017-10-20,2017-10-23,78.83002,75.22557,87.52965,2.41358043529526,2018-01-04,87.52965,target,目標,50,0.11035935294701171,2.41358043529526
10,JPM,2017-10-24,2017-10-25,80.2084,75.22557,89.78738000000001,1.9223975130598534,2018-01-12,89.78738000000001,target,目標,54,0.1194261448925551,1.9223975130598534
10,JPM,2017-10-26,2017-10-27,80.35099,75.22557,91.59355000000001,2.193490484682237,2018-01-24,91.59355000000001,target,目標,59,0.13991812670883097,2.193490484682237
5,NVDA,2017-10-27,2017-10-30,4.981049,4.717263,6.026275,3.962401340480548,2017-12-04,4.717263,stop,止蝕,24,-0.05295792111260089,-1.0
7,GOOGL,2017-10-27,2017-10-30,51.00572,48.4246,56.07181,1.962748729233823,2018-01-16,56.51437,target,目標,52,0.1080006320859701,2.1342091805107883
8,META,2017-10-27,2017-10-30,177.6995,167.4198,191.3795,1.3307781355487045,2018-02-01,191.3795,target,目標,64,0.07698389697213548,1.3307781355487045
5,NVDA,2017-10-30,2017-10-31,5.061738,4.717263,6.1313949999999995,3.1051803469047075,2017-12-04,4.717263,stop,止蝕,23,-0.06805468793525071,-1.0
8,META,2017-10-30,2017-10-31,178.9981,167.4198,194.8093,1.3655890761165312,2018-02-09,167.4198,stop,止蝕,69,-0.06468392681263091,-1.0
5,NVDA,2017-10-31,2017-11-01,5.16587,4.717263,6.308813000000001,2.54776006616036,2017-12-04,4.717263,stop,止蝕,22,-0.08684055154310888,-1.0
5,NVDA,2017-11-07,2017-11-08,5.227558,4.717263,6.4095260000000005,2.3162445252256045,2017-12-04,4.717263,stop,止蝕,17,-0.097616324869088,-1.0
5,NVDA,2017-11-10,2017-11-13,5.333418,4.94428,6.5718939999999995,3.1826138799089256,2017-11-29,4.94428,stop,止蝕,11,-0.07296221672480951,-1.0
6,AMZN,2017-11-22,2017-11-24,58.035,55.7885,68.2205,4.533941687068781,2018-01-23,68.2205,target,目標,39,0.17550616007581632,4.533941687068781
6,AMZN,2017-11-24,2017-11-27,60.133,56.0815,70.726,2.6145871899296522,2018-01-29,70.726,target,目標,42,0.17615951307934075,2.6145871899296522
6,AMZN,2017-11-27,2017-11-28,60.244,56.0815,72.54599999999999,2.9554354354354326,2018-01-31,72.565,target,目標,43,0.20451829227806906,2.9599999999999986
7,GOOGL,2017-11-27,2017-11-28,53.22753,51.01415,60.02376,3.0705211034707096,2017-12-01,51.01415,stop,止蝕,3,-0.041583368606433524,-1.0
10,JPM,2017-11-30,2017-12-01,83.09987,77.29318,91.84751,1.506476150784702,2018-01-24,91.84751,target,目標,35,0.10526659066975674,1.506476150784702
10,JPM,2017-12-04,2017-12-05,83.63855,77.44369,95.70542,1.9478842136868348,2018-09-20,95.70542,target,目標,199,0.14427402196714323,1.9478842136868348
4,MSFT,2017-12-15,2017-12-18,79.62133,73.75392,89.85236,1.743704632878901,2018-04-27,89.85236,target,目標,89,0.12849609520463923,1.743704632878901
3,AAPL,2017-12-18,2017-12-19,40.87933,38.87775,46.24932,2.682875528332609,2018-01-30,38.66056,stop,止蝕,27,-0.05427608524895111,-1.1085092776706411
11,XOM,2018-01-02,2018-01-03,57.89953,55.97544,60.76866999999999,1.4911672530910691,2018-02-05,55.97544,stop,止蝕,22,-0.03323153054955719,-1.0
7,GOOGL,2018-01-03,2018-01-04,54.37237,52.17237,59.51874,2.3392590909090973,2018-02-06,51.24461,stop,止蝕,22,-0.05752480533771098,-1.4217090909090915
8,META,2018-01-03,2018-01-04,183.2904,173.1495,198.28869999999998,1.4789910165764328,2018-02-08,173.1495,stop,止蝕,24,-0.05532695656728348,-1.0
10,JPM,2018-01-04,2018-01-05,87.00466,84.0426,96.76344,3.294592276996406,2018-02-05,84.0426,stop,止蝕,20,-0.03404484311529987,-1.0
4,MSFT,2018-01-05,2018-01-08,80.60836,77.61069,89.77489,3.057884957316848,2018-02-08,77.61069,stop,止蝕,22,-0.037188078258880375,-1.0
6,AMZN,2018-01-05,2018-01-08,61.8,58.0275,74.0005,3.234062292909218,2018-02-02,74.0005,target,目標,18,0.19741909385113288,3.234062292909218
7,GOOGL,2018-01-05,2018-01-08,55.06176,52.17237,61.32077,2.1662046314273966,2018-02-06,51.24461,stop,止蝕,20,-0.06932488173280327,-1.3210919951962177
6,AMZN,2018-01-08,2018-01-09,62.845,58.0275,75.4885,2.6244940321743675,2018-02-26,75.4885,target,目標,32,0.2011854562813271,2.6244940321743675
7,GOOGL,2018-01-08,2018-01-09,55.43048,52.17237,61.95414,2.0022835324774166,2018-02-06,51.24461,stop,止蝕,19,-0.07551567296548756,-1.2847540445227443
10,JPM,2018-01-10,2018-01-11,88.12746,84.50203,99.40097,3.1095649343664116,2018-02-05,84.50203,stop,止蝕,16,-0.04113848282930199,-1.0
6,AMZN,2018-01-11,2018-01-12,63.6695,58.375,72.45700000000001,1.6597412409103804,2018-01-31,72.565,target,目標,12,0.13971367766355947,1.680139767683445
10,JPM,2018-01-11,2018-01-12,88.90786,84.61294,100.40431,2.676755329552118,2018-02-05,84.61294,stop,止蝕,15,-0.04830753996328341,-1.0
4,MSFT,2018-01-12,2018-01-16,82.34482,78.14075,89.22671,1.6369589469252406,2018-02-06,78.14075,stop,止蝕,15,-0.05105445612729498,-1.0
10,JPM,2018-01-12,2018-01-16,88.79638,84.61294,102.04473,3.166855506473139,2018-02-05,84.61294,stop,止蝕,14,-0.04711273139738359,-1.0
11,XOM,2018-01-12,2018-01-16,59.65366,56.8661,64.50807,1.7414548924507465,2018-02-02,56.8661,stop,止蝕,13,-0.04672906909651475,-1.0
11,XOM,2018-01-17,2018-01-18,59.67405,57.66836,65.25595999999999,2.783037258998142,2018-02-02,57.66836,stop,止蝕,11,-0.03361075710463768,-1.0
5,NVDA,2018-01-19,2018-01-22,5.689984,5.212176,6.840921,2.4087855372869456,2018-02-05,5.212176,stop,止蝕,10,-0.08397352259690005,-1.0
4,MSFT,2018-01-22,2018-01-23,83.9899,79.73099,92.94637000000002,2.102995836962981,2018-02-06,79.41113,stop,止蝕,10,-0.0545157215331844,-1.0751037237227379
5,NVDA,2018-01-22,2018-01-23,5.82382,5.333667,7.017721999999999,2.435774135831053,2018-02-05,5.333667,stop,止蝕,9,-0.08416348719568945,-1.0
7,GOOGL,2018-01-22,2018-01-23,58.01655,54.71384,64.95999,2.1023462550450973,2018-02-05,54.54682,stop,止蝕,9,-0.05980586574003466,-1.0505705920289703
11,XOM,2018-01-22,2018-01-23,60.0004,58.42305,65.5755,3.5344723745522693,2018-02-02,57.87915,stop,止蝕,8,-0.03535393097379347,-1.3448188417282165
4,MSFT,2018-01-23,2018-01-24,84.58393,79.73099,93.96998,1.9340956203868236,2018-02-06,79.41113,stop,止蝕,9,-0.06115582475299974,-1.0659105614328648
5,NVDA,2018-01-23,2018-01-24,5.902591,5.333667,7.212549999999999,2.3025201960191506,2018-02-05,5.333667,stop,止蝕,8,-0.09638546868654796,-1.0
6,AMZN,2018-01-23,2018-01-24,68.741,61.8615,79.3355,1.5400101751580777,2018-03-12,79.63,target,目標,32,0.15840619135595935,1.582818518787702
7,GOOGL,2018-01-23,2018-01-24,58.72824,54.71384,66.4473,1.9228427660422467,2018-02-05,54.54682,stop,止蝕,8,-0.07119947745752309,-1.041605221203667
11,XOM,2018-01-23,2018-01-24,60.16357,58.42305,65.66389,3.16015903293269,2018-02-02,57.87915,stop,止蝕,7,-0.03797015369932333,-1.3124928182382287
10,JPM,2018-01-24,2018-01-25,92.40364,87.10817,107.38798,2.829652514318846,2018-02-05,87.10817,stop,止蝕,7,-0.05730802379646516,-1.0
11,XOM,2018-01-24,2018-01-25,60.20439,58.42305,65.93584,3.2174935722546087,2018-02-02,57.87915,stop,止蝕,6,-0.03862243268306509,-1.3053319411229765
4,MSFT,2018-01-26,2018-01-29,86.95102,80.43471,97.59824,1.6339339288646484,2018-02-05,80.43471,stop,止蝕,5,-0.07494230659973866,-1.0
5,NVDA,2018-01-26,2018-01-29,5.993953,5.350704,7.487876,2.322464551052547,2018-02-05,5.350704,stop,止蝕,5,-0.10731632363483667,-1.0
6,AMZN,2018-01-26,2018-01-29,70.459,63.6695,83.429,1.9103026732454513,2018-02-09,63.6695,stop,止蝕,9,-0.09636100427198802,-1.0
7,GOOGL,2018-01-26,2018-01-29,58.87791,54.91357,68.01142,2.3039169193358795,2018-02-05,54.54682,stop,止蝕,5,-0.07356052550099013,-1.0925122466791455
10,JPM,2018-01-26,2018-01-29,92.38772,88.26285,109.12389999999999,4.057383626635502,2018-02-05,88.26285,stop,止蝕,5,-0.04464738387309486,-1.0
11,XOM,2018-01-26,2018-01-29,60.23157,58.87858,66.56815,4.683390121139116,2018-01-31,58.85138,stop,止蝕,2,-0.022914727276742042,-1.0201036223475417
5,NVDA,2018-01-29,2018-01-30,5.953703,5.350704,7.645168,2.8050875706261555,2018-02-05,5.350704,stop,止蝕,4,-0.1012813370099247,-1.0
6,AMZN,2018-01-29,2018-01-30,70.1585,64.044,84.929,2.4156513206312833,2018-02-09,64.044,stop,止蝕,8,-0.0871526614736633,-1.0
6,AMZN,2018-01-30,2018-01-31,72.565,64.044,87.37900000000002,1.738528341743929,2018-02-09,64.044,stop,止蝕,7,-0.11742575621856266,-1.0
6,AMZN,2018-01-31,2018-02-01,72.25,64.201,88.37950000000001,2.003913529631009,2018-02-09,64.201,stop,止蝕,6,-0.11140484429065756,-1.0
8,META,2018-02-01,2018-02-02,190.3683,178.6016,212.8707,1.9123798516151485,2018-02-06,177.0155,stop,止蝕,2,-0.07014193014278114,-1.1347956521369615
6,AMZN,2018-02-26,2018-02-27,76.225,67.2005,93.2585,1.8874729901933651,2018-07-27,93.8025,target,目標,105,0.23060019678583155,1.9477533381350791
10,JPM,2018-02-26,2018-02-27,94.68906,87.64971,105.30386999999999,1.5079247373692164,2018-03-22,87.64971,stop,止蝕,17,-0.07434174549837114,-1.0
6,AMZN,2018-03-06,2018-03-07,76.326,72.7505,95.2895,5.30373374353239,2018-03-28,72.35,stop,止蝕,15,-0.05209234074889291,-1.1120123059711953
6,AMZN,2018-03-07,2018-03-08,77.5,72.7505,96.329,3.964417307084957,2018-03-28,72.35,stop,止蝕,14,-0.06645161290322588,-1.0843246657542918
6,AMZN,2018-03-08,2018-03-09,78.175,72.7505,96.8605,3.4446492764310115,2018-03-28,72.35,stop,止蝕,13,-0.07451231212024312,-1.0738316895566427
4,MSFT,2018-03-09,2018-03-12,88.60825,83.42949,100.03269,2.2060184291220315,2018-03-22,83.42949,stop,止蝕,8,-0.058445573634509196,-1.0
6,AMZN,2018-03-09,2018-03-12,79.63,72.7505,98.661,2.7663347627007813,2018-03-28,72.35,stop,止蝕,12,-0.0914228305914856,-1.0582164401482679
3,AAPL,2018-03-12,2018-03-13,42.81889,40.44096,49.7392,2.9102244389027327,2018-03-21,40.44096,stop,止蝕,6,-0.05553460166762858,-1.0
4,MSFT,2018-03-12,2018-03-13,89.06735,83.42949,100.88663000000001,2.0964124685607657,2018-03-22,83.42949,stop,止蝕,7,-0.06329884070874459,-1.0
6,AMZN,2018-03-12,2018-03-13,80.798,72.7505,100.4915,2.447157502329916,2018-03-28,72.35,stop,止蝕,11,-0.10455704349117556,-1.049767008387699
4,MSFT,2018-05-10,2018-05-11,89.80193,84.88945,99.83808,2.0429905058137647,2018-07-24,100.1232,target,目標,50,0.11493372135765889,2.101030436765136
8,META,2018-05-11,2018-05-14,186.076,168.7481,222.1491,2.081792946635196,2018-07-30,168.7481,stop,止蝕,53,-0.09312270255164556,-1.0
4,MSFT,2018-05-14,2018-05-15,89.28774,84.88945,99.99418,2.4342278476407864,2018-07-24,100.1232,target,目標,48,0.12135439871140208,2.4635619752221865
4,MSFT,2018-05-23,2018-05-24,91.04881,88.37444,101.64479,3.9620471363349172,2018-07-25,101.64479,target,目標,42,0.11637691914919035,3.9620471363349172
8,META,2018-05-31,2018-06-01,191.3893,180.5941,229.0684,3.4903568252556716,2018-07-26,173.3676,stop,止蝕,38,-0.09416252632722932,-1.6694178894323395
3,AAPL,2018-06-01,2018-06-04,45.11447,43.73026,51.85835,4.872006415211582,2018-06-19,43.58429,stop,止蝕,11,-0.033917720855415,-1.1054536522637453
4,MSFT,2018-06-01,2018-06-04,93.382,88.54043,105.20072,2.441092455546442,2018-09-13,105.20072,target,目標,71,0.12656314921505207,2.441092455546442
6,AMZN,2018-06-01,2018-06-04,82.445,78.317,96.338,3.3655523255813953,2018-08-27,96.338,target,目標,59,0.16851234156104078,3.3655523255813953
7,GOOGL,2018-06-01,2018-06-04,56.42467,52.68682,62.89976,1.7323033294540975,2018-07-24,62.99143,target,目標,35,0.11638100851985489,1.7568281231189051
8,META,2018-06-01,2018-06-04,190.17,180.5941,235.62089999999998,4.746384151881289,2018-07-26,173.3676,stop,止蝕,37,-0.08835463006783395,-1.7546549149427202
3,AAPL,2018-06-04,2018-06-05,45.45112,43.73026,52.27973,3.9681380240112447,2018-06-19,43.58429,stop,止蝕,10,-0.04107335528805456,-1.0848238671361983
4,MSFT,2018-06-04,2018-06-05,94.0644,88.82631,106.81456999999999,2.4341257977621584,2018-10-01,106.81456999999999,target,目標,82,0.13554724210221925,2.4341257977621584
5,NVDA,2018-06-04,2018-06-05,6.551239,5.936155,7.788381,2.0113382887540587,2018-06-25,5.936155,stop,止蝕,14,-0.09388819427897521,-1.0
6,AMZN,2018-06-04,2018-06-05,83.6495,78.317,97.95599999999999,2.682887951242374,2018-08-29,97.95599999999999,target,目標,60,0.17102911553565758,2.682887951242374
7,GOOGL,2018-06-04,2018-06-05,57.22557,52.68682,64.78553,1.6656480308454962,2018-10-24,52.68682,stop,止蝕,99,-0.07931332095075683,-1.0
4,MSFT,2018-06-05,2018-06-06,94.50707,88.82631,108.21631000000001,2.4132756884642244,2018-12-24,88.82631,stop,止蝕,139,-0.060109365362824074,-1.0
6,AMZN,2018-06-05,2018-06-06,85.2255,78.317,100.4575,2.2048201490916974,2018-08-30,100.4575,target,目標,60,0.17872585083103054,2.2048201490916974
3,AAPL,2018-06-06,2018-06-07,45.70301,43.73026,53.65219,4.029491826131039,2018-06-19,43.58429,stop,止蝕,8,-0.04635843459763367,-1.073993156760866
4,MSFT,2018-06-06,2018-06-07,94.66384,88.82631,108.53156,2.3756143437378543,2018-12-24,88.82631,stop,止蝕,138,-0.061665890587155436,-1.0
9,TSLA,2018-06-06,2018-06-07,21.07667,18.26667,25.86,1.7022526690391464,2018-09-07,17.34,stop,止蝕,64,-0.17728939154050427,-1.3297758007117444
11,XOM,2018-06-07,2018-06-08,57.66219,53.79074,65.28297,1.9684562631572144,2018-08-15,53.79074,stop,止蝕,47,-0.06714018319456827,-1.0
11,XOM,2018-06-08,2018-06-11,58.0854,53.79074,66.22656,1.895647152510328,2018-08-15,53.79074,stop,止蝕,46,-0.07393699621591654,-1.0
9,TSLA,2018-06-11,2018-06-12,22.98,18.41,27.834,1.0621444201312908,2018-09-07,17.34,stop,止蝕,61,-0.2454308093994778,-1.2341356673960613
5,NVDA,2018-06-14,2018-06-15,6.541844,6.271121,7.993859,5.363471149477503,2018-06-22,6.271121,stop,止蝕,5,-0.0413832858136024,-1.0
6,AMZN,2018-06-14,2018-06-15,85.7,81.7545,104.27399999999999,4.707641617032046,2018-10-26,81.7545,stop,止蝕,93,-0.046038506417736436,-1.0
8,META,2018-06-14,2018-06-15,194.0856,184.8071,239.1994,4.862186775879717,2018-07-26,173.3676,stop,止蝕,28,-0.106746713821118,-2.2329040254351424
7,GOOGL,2018-06-18,2018-06-19,57.99128,55.66788,66.57566,3.6947490746319924,2018-06-25,55.66788,stop,止蝕,4,-0.0400646442016801,-1.0
8,META,2018-06-18,2018-06-19,194.5317,184.8071,237.4647,4.414885959319658,2018-07-26,173.3676,stop,止蝕,26,-0.10879512182333262,-2.1763465849495063
6,AMZN,2018-06-19,2018-06-20,87.125,83.6505,102.9475,4.5538926464239395,2018-06-25,83.6505,stop,止蝕,3,-0.03987948350071746,-1.0
6,AMZN,2018-06-20,2018-06-21,88.0,83.6505,103.5585,3.5770778250373545,2018-06-25,83.6505,stop,止蝕,2,-0.049426136363636464,-1.0
8,META,2018-06-20,2018-06-21,200.9949,184.8071,243.25390000000002,2.6105462138153417,2018-07-26,173.3676,stop,止蝕,24,-0.13745274133821306,-1.7066741620232504
8,META,2018-07-09,2018-07-10,202.7198,190.5467,236.0769,2.7402305082518,2018-07-26,173.3676,stop,止蝕,12,-0.14479197394630416,-2.411234607454138
4,MSFT,2018-07-12,2018-07-13,96.25004,89.69318,105.89529999999999,1.4710181397803206,2018-09-21,105.89529999999999,target,目標,49,0.1002104518605913,1.4710181397803206
6,AMZN,2018-07-12,2018-07-13,90.1965,83.0585,100.685,1.4693891846455582,2018-08-30,100.685,target,目標,34,0.11628499997228281,1.4693891846455582
8,META,2018-07-12,2018-07-13,206.001,190.5467,240.3791,2.2245006244216787,2018-07-26,173.3676,stop,止蝕,9,-0.15841379410779555,-2.1116064784558315
4,MSFT,2018-07-13,2018-07-16,97.19986,90.37561,108.62503000000001,1.6742015606110559,2018-12-24,90.37561,stop,止蝕,112,-0.07020843445659286,-1.0
6,AMZN,2018-07-13,2018-07-16,91.0975,83.903,103.2505,1.6892070331503262,2018-10-24,83.903,stop,止蝕,71,-0.07897582260764557,-1.0
7,GOOGL,2018-07-13,2018-07-16,59.66147,54.8437,69.31139999999999,2.0029868590654982,2018-10-10,54.8437,stop,止蝕,61,-0.08075178167752162,-1.0
8,META,2018-07-13,2018-07-16,205.6937,190.5467,240.171,2.2761801016702936,2018-07-26,173.3676,stop,止蝕,8,-0.1571564904515792,-2.1341585792566153
6,AMZN,2018-07-16,2018-07-17,90.578,83.903,104.5885,2.0989513108614233,2018-10-24,83.903,stop,止蝕,70,-0.07369339133122832,-1.0
4,MSFT,2018-07-17,2018-07-18,97.6979,91.24248,109.97327,1.9015602393027855,2018-12-21,91.24248,stop,止蝕,109,-0.06607531994034677,-1.0
6,AMZN,2018-07-17,2018-07-18,92.4,84.1075,106.1845,1.6622851974675896,2018-10-24,84.1075,stop,止蝕,69,-0.08974567099567099,-1.0
7,GOOGL,2018-07-17,2018-07-18,59.8954,55.23175,69.65584,2.092875751825284,2018-10-10,55.23175,stop,止蝕,59,-0.07786324158449576,-1.0
8,META,2018-07-17,2018-07-18,207.9935,190.8441,243.5116,2.0710986973305157,2018-07-26,173.3676,stop,止蝕,6,-0.16647587544803077,-2.01907355359371
7,GOOGL,2018-07-24,2018-07-25,62.08052,57.26076,70.21042,1.6867852341195402,2018-09-24,57.26076,stop,止蝕,42,-0.07763723628603625,-1.0
8,META,2018-07-24,2018-07-25,213.8421,199.9937,241.985,2.0322131076514274,2018-07-26,173.3676,stop,止蝕,1,-0.18927283261808592,-2.922684209006093
3,AAPL,2018-07-25,2018-07-26,45.81366,44.54007,49.03411,2.5286395150715717,2018-07-30,44.54007,stop,止蝕,2,-0.027799350674012957,-1.0
4,MSFT,2018-07-25,2018-07-26,102.1245,94.73761,114.18686,1.6329416032999013,2018-10-24,94.73761,stop,止蝕,63,-0.07233220236084381,-1.0
6,AMZN,2018-07-25,2018-07-26,91.95,88.109,107.8635,4.143061702681584,2018-07-31,88.109,stop,止蝕,3,-0.04177270255573695,-1.0
7,GOOGL,2018-07-25,2018-07-26,62.80212,58.13946,73.73913,2.345658915726215,2018-09-06,58.13946,stop,止蝕,29,-0.07424367202890603,-1.0
7,GOOGL,2018-07-26,2018-07-27,63.88948,58.58055,74.37351000000001,1.9747915304967325,2018-09-05,58.58055,stop,止蝕,27,-0.0830955268379081,-1.0
12,JNJ,2018-07-27,2018-07-30,105.1647,99.08371,115.03639,1.6233688922362972,2018-11-07,115.03639,target,目標,71,0.093868855233743,1.6233688922362972
10,JPM,2018-07-30,2018-07-31,94.21382,88.29931,105.27835,1.8707433075605617,2018-10-11,88.29931,stop,止蝕,51,-0.06277752032557427,-1.0
12,JNJ,2018-07-31,2018-08-01,105.6515,99.84983,116.82399000000001,1.9257368998926185,2018-11-08,116.82399000000001,target,目標,70,0.1057485222642367,1.9257368998926185
6,AMZN,2018-08-08,2018-08-09,94.1,86.966,108.321,1.9934118306700312,2018-10-11,86.2,stop,止蝕,44,-0.08395324123273107,-1.1073731426969429
6,AMZN,2018-08-09,2018-08-10,94.4255,86.966,108.855,1.9343789798243842,2018-10-11,86.2,stop,止蝕,43,-0.0871110028541019,-1.1026878477109714
3,AAPL,2018-08-16,2018-08-17,50.4227,48.1466,57.68268,3.1896577479021135,2018-11-05,48.1466,stop,止蝕,55,-0.04514038320042357,-1.0
3,AAPL,2018-08-17,2018-08-20,51.52358,48.1466,59.36471,2.321935575573439,2018-11-05,48.1466,stop,止蝕,54,-0.06554241766585323,-1.0
12,JNJ,2018-08-17,2018-08-20,107.6785,102.8903,117.59802,2.071659496261643,2018-11-13,117.59802,target,目標,60,0.09212163988168487,2.071659496261643
12,JNJ,2018-08-20,2018-08-21,109.3305,102.8903,121.11742,1.830210241917951,2018-12-17,102.8903,stop,止蝕,81,-0.058905794814804735,-1.0
6,AMZN,2018-08-27,2018-08-28,96.8865,92.7775,110.3185,3.268921878802633,2018-10-08,92.7775,stop,止蝕,28,-0.042410449340207323,-1.0
3,AAPL,2018-08-28,2018-08-29,52.00786,49.21552,61.134139999999995,3.268326922939178,2018-10-29,49.21552,stop,止蝕,42,-0.053690730593414226,-1.0
6,AMZN,2018-08-28,2018-08-29,97.6725,92.7775,110.71050000000001,2.663534218590403,2018-10-08,92.7775,stop,止蝕,27,-0.05011646062095265,-1.0
3,AAPL,2018-08-29,2018-08-30,52.74021,49.9573,62.23027999999999,3.4101246536898397,2018-10-29,49.9573,stop,止蝕,41,-0.052766380717862216,-1.0
4,MSFT,2018-08-29,2018-08-30,103.3784,97.92574,116.51182,2.408626248473225,2018-10-11,97.52765,stop,止蝕,29,-0.056595478359115714,-1.0730084032380547
6,AMZN,2018-08-29,2018-08-30,99.871,92.7775,114.6785,2.0874744484387144,2018-10-08,92.7775,stop,止蝕,26,-0.07102662434540552,-1.0
3,AAPL,2018-08-30,2018-08-31,53.51032,50.35656,63.41148,3.1394779564710067,2018-10-11,50.35656,stop,止蝕,28,-0.05893741618439208,-1.0
6,AMZN,2018-08-30,2018-08-31,100.35,92.7775,117.738,2.296203367448006,2018-10-08,92.7775,stop,止蝕,25,-0.07546088689586439,-1.0
6,AMZN,2018-09-04,2018-09-05,101.9055,93.7205,120.93849999999999,2.3253512522907736,2018-09-24,93.7205,stop,止蝕,13,-0.08031951170447127,-1.0
12,JNJ,2018-09-06,2018-09-07,109.8823,107.0162,123.77651999999999,4.847779212169839,2018-10-11,107.0162,stop,止蝕,24,-0.02608336374466136,-1.0
12,JNJ,2018-09-07,2018-09-10,110.4848,107.1991,124.77252,4.348455428067069,2018-10-11,107.1991,stop,止蝕,23,-0.029738932414232644,-1.0
12,JNJ,2018-09-11,2018-09-12,111.5854,107.1991,126.66041999999999,3.4368419852723164,2018-10-11,107.1991,stop,止蝕,21,-0.03930890600383208,-1.0
12,JNJ,2018-09-12,2018-09-13,112.3807,107.1991,127.69672,2.955847614636403,2018-10-11,107.1991,stop,止蝕,20,-0.04610756117376025,-1.0
4,MSFT,2018-09-13,2018-09-14,104.9429,99.26808,117.68982000000001,2.246224549853568,2018-10-10,99.26808,stop,止蝕,18,-0.054075311431263984,-1.0
12,JNJ,2018-09-18,2018-09-19,113.0796,107.2152,126.67389,2.3181041538776332,2018-10-11,107.2152,stop,止蝕,16,-0.05186081309095547,-1.0
11,XOM,2018-09-19,2018-09-20,59.4836,55.95077,64.66369,1.4662720821550976,2018-10-23,55.95077,stop,止蝕,23,-0.05939166425703901,-1.0
10,JPM,2018-09-20,2018-09-21,95.86344,90.66509,106.04279,1.9581886560158546,2018-09-28,90.66509,stop,止蝕,5,-0.05422661652867866,-1.0
11,XOM,2018-09-20,2018-09-21,59.58876,55.95077,65.24549,1.5549053185962578,2018-10-23,55.95077,stop,止蝕,22,-0.06105161443198348,-1.0
12,JNJ,2018-09-20,2018-09-21,114.2204,109.0548,128.24039,2.7141067833359145,2018-10-11,109.0548,stop,止蝕,14,-0.04522484599948873,-1.0
4,MSFT,2018-09-21,2018-09-24,104.6374,100.3142,116.38869,2.718192542561065,2018-10-10,100.3142,stop,止蝕,12,-0.041316011292329535,-1.0
12,JNJ,2018-09-21,2018-09-24,114.1561,110.1073,129.88738999999998,3.8854203714680864,2018-10-11,110.1073,stop,止蝕,13,-0.035467224265720354,-1.0
11,XOM,2018-09-24,2018-09-25,61.0047,57.21952,66.95586,1.5722264198796376,2018-10-11,57.21952,stop,止蝕,12,-0.06204735045004728,-1.0
4,MSFT,2018-10-01,2018-10-02,106.7389,102.7952,117.14582,2.6388721251616456,2018-10-05,102.7952,stop,止蝕,3,-0.03694716734011694,-1.0
5,NVDA,2018-10-01,2018-10-02,7.130454,6.39898,8.311412,1.6144907406141569,2018-10-10,6.39898,stop,止蝕,6,-0.1025844918149672,-1.0
3,AAPL,2018-10-03,2018-10-04,54.51907,51.17631,64.64913,3.0304478933575862,2018-10-10,51.17631,stop,止蝕,4,-0.06131359173955098,-1.0
9,TSLA,2018-11-08,2018-11-09,23.26667,20.44333,30.32067,2.498459271642804,2018-12-24,20.44333,stop,止蝕,29,-0.12134697401905825,-1.0
12,JNJ,2018-11-19,2018-11-20,118.4942,113.3207,130.3437,2.290422344640958,2018-11-21,113.3207,stop,止蝕,1,-0.04366036481110469,-1.0
7,GOOGL,2019-02-04,2019-02-05,55.98507,52.83252,64.36725,2.65885711566827,2019-06-03,52.83252,stop,止蝕,81,-0.05631054850873629,-1.0
7,GOOGL,2019-02-05,2019-02-06,56.95844,52.83252,65.24894,2.0093700314111764,2019-06-03,52.83252,stop,止蝕,80,-0.07243737714726739,-1.0
4,MSFT,2019-02-22,2019-02-25,104.3524,96.93558,119.70875000000001,2.0704762957709644,2019-04-25,121.4395,target,目標,42,0.16374419754600744,2.3038310219204443
4,MSFT,2019-02-25,2019-02-26,103.8856,97.5957,120.66415,2.6675384346333013,2019-04-25,121.4395,target,目標,41,0.16897337070777851,2.7908074850156583
10,JPM,2019-02-25,2019-02-26,85.36728,82.32018,99.51123,4.641774145909226,2019-03-22,82.32018,stop,止蝕,18,-0.03569400360419117,-1.0
4,MSFT,2019-02-26,2019-02-27,104.2871,98.06987,122.29815,2.89695732665512,2019-04-25,122.29815,target,目標,40,0.17270640376422408,2.89695732665512
11,XOM,2019-02-27,2019-02-28,56.88052,54.05978,67.7697,3.8603983351886484,2019-05-23,54.05978,stop,止蝕,59,-0.049590615556960316,-1.0
11,XOM,2019-03-01,2019-03-04,57.44611,54.94752,68.59300999999999,4.4612761597540995,2019-05-06,54.94752,stop,止蝕,44,-0.04349450293501167,-1.0
12,JNJ,2019-03-01,2019-03-04,113.0001,108.5528,127.03635,3.15612843747892,2019-05-29,108.5528,stop,止蝕,60,-0.03935660233928995,-1.0
11,XOM,2019-03-04,2019-03-05,57.36021,55.44867,68.99393,6.086045805999346,2019-05-02,55.44867,stop,止蝕,41,-0.03332519180107607,-1.0
7,GOOGL,2019-03-05,2019-03-06,58.07305,54.41647,67.25613000000001,2.511384955340782,2019-06-03,52.87762,stop,止蝕,61,-0.08946370132100867,-1.4208440674072478
8,META,2019-03-06,2019-03-07,170.0071,158.2007,220.0278,4.236744477571488,2019-03-18,158.2007,stop,止蝕,7,-0.06944651135158475,-1.0
