threshold,tilt,cadence,value,trades,verdict,neighbours,valid_neighbours,neighbourhood_mean,neighbour_mean,lift,peak_over_neighbourhood,is_local_peak,layer,siblings,weakest_sibling_mean,layer_drop
1.0,0.5,quarterly,-0.0051824608669617,188,普通,5,5,-0.007068156720301251,-0.00744529589096916,0.0018856958533395507,,False,cadence=quarterly,1,-0.0025125413552749168,-0.0045556153650263345
1.0,0.75,monthly,-0.0036358690751654,560,普通,8,8,-0.0016847463605212333,-0.0014408560211907125,-0.0019511227146441666,,False,cadence=monthly,1,-0.008892698543881954,0.007207952183360721
1.0,0.75,quarterly,-0.0068907115870606,188,普通,8,8,-0.008892698543881954,-0.009142946913484626,0.0020019869568213547,,False,cadence=quarterly,1,-0.0016847463605212333,-0.007207952183360721
1.0,1.0,monthly,-0.0033283033473834,112,普通,5,5,-0.0007521089005778501,-0.00023687001121674008,-0.00257619444680555,,False,cadence=monthly,1,-0.010595600023835416,0.009843491123257567
1.0,1.0,quarterly,-0.0092812272386439,42,普通,5,5,-0.010595600023835416,-0.01085847458087372,0.0013143727851915171,,False,cadence=quarterly,1,-0.0007521089005778501,-0.009843491123257567
1.05,0.5,monthly,-0.0022575657243342,560,普通,5,5,-0.0014039245944828832,-0.00123319636851262,-0.0008536411298513166,,False,cadence=monthly,1,-0.0023260141175559332,0.00092208952307305
1.05,0.5,quarterly,-0.0020074512729255,188,普通,5,5,-0.0023260141175559332,-0.0023897266864820197,0.0003185628446304334,,False,cadence=quarterly,1,-0.0014039245944828832,-0.00092208952307305
1.05,0.75,monthly,0.0023951649389539,560,普通,8,8,0.00010257182374749998,-0.0001840023156533,0.0022925931152064,23.35110024805694,False,cadence=monthly,1,-0.0017918828617399444,0.0018944546854874444
1.05,0.75,quarterly,0.0014287155666239,188,普通,8,8,-0.0017918828617399444,-0.0021944576652854248,0.0032205984283638443,,False,cadence=quarterly,1,0.00010257182374749998,-0.0018944546854874444
1.05,1.0,monthly,0.0064088110009135,74,普通,5,5,0.001715421597866,0.0007767437172565,0.0046933894030475,3.735997616496212,True,cadence=monthly,1,-0.0011384578999899331,0.002853879497855933
1.05,1.0,quarterly,0.0041325862598136,36,孤峰,5,5,-0.0011384578999899331,-0.0021926667319506397,0.005271044159803533,,True,cadence=quarterly,1,0.001715421597866,-0.002853879497855933
1.1,0.5,monthly,-0.0025311500382316,560,普通,3,3,-5.1752770207300026e-05,0.0007747129858007999,-0.0024793972680243,,False,cadence=monthly,1,-0.0004707280628283249,0.0004189752926210249
1.1,0.5,quarterly,-0.0021062862158327,188,普通,3,3,-0.0004707280628283249,7.445798817313342e-05,-0.001635558153004375,,False,cadence=quarterly,1,-5.1752770207300026e-05,-0.0004189752926210249
1.1,0.75,monthly,0.0021865397427827,560,普通,5,5,0.002077997707863167,0.00205628930087926,0.00010854203491953308,1.052233953150578,False,cadence=monthly,1,0.0008712423228344501,0.0012067553850287167
1.1,0.75,quarterly,0.000802109670821,188,普通,5,5,0.0008712423228344501,0.0008850688532371402,-6.913265201345003e-05,0.9206504893052742,False,cadence=quarterly,1,0.002077997707863167,-0.0012067553850287167
1.1,1.0,monthly,0.0062661863270947,68,山脊,3,3,0.0043141755024362,0.003663505227550033,0.0019520108246585,1.4524643987144719,False,cadence=monthly,1,0.002335297856441225,0.0019788776459949754
1.1,1.0,quarterly,0.0029777799285064,30,普通,3,3,0.002335297856441225,0.0021211371657528333,0.0006424820720651752,1.2751178271727006,False,cadence=quarterly,1,0.0043141755024362,-0.0019788776459949754
