事件表,版本,年份段,進場格,期,表,格,樣本N,未成熟,無進場點,簇數,可信度,勝率,平均超額,中位超額,贏家數,輸家數,贏家平均,輸家平均,贏家中位,輸家中位,平均盈虧比(贏家平均/|輸家平均|),中位盈虧比(贏家中位/|輸家中位|)=原表賠率欄,驗算平均(p x 贏家平均 - (1-p) x |輸家平均|),驗算差(個百分點),最大單筆超額,剔走前三大贏家後平均,前1%事件數,前1%佔總超額比例,前5%事件數,前5%佔總超額比例,剔走前1%後平均,剔走前5%後平均
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,觸發日即買,1m,總表(三格進場),全部,1837,28,0,876,高,0.49101796407185627,0.004805301537563554,-0.0024406815764708,902,935,0.10263898279668035,-0.0895754262653491,0.0746082708905504,-0.0711919641498045,1.145838619764232,1.0479872522347775,0.004805301537563561,6.938893903907228e-16,0.8506280957372951,0.003559191123732157,19,1.0743226862848652,92,3.289996192809071,-0.0003608754354323984,-0.011584282252005751
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,觸發日即買,1m,軸一 行業殺 vs 個別殺,個別殺,1415,13,0,771,高,0.48692579505300354,0.004578208209551605,-0.0029614553678225,689,726,0.10437064610166906,-0.0901283891839318,0.0741214806628001,-0.07234307858463065,1.158021873537227,1.0245828918669666,0.004578208209551578,2.688821387764051e-15,0.8506280957372951,0.0029591942017960747,15,1.1984566827374796,71,3.5880993155497425,-0.0009183107571578526,-0.012474801644361877
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,觸發日即買,1m,軸一 行業殺 vs 個別殺,行業不明,2,0,0,2,低(樣本不足),0.5,-0.09258258801910335,-0.09258258801910335,1,1,0.0167464446116818,-0.2019116206498885,0.0167464446116818,-0.2019116206498885,0.08293947895510119,0.08293947895510119,-0.09258258801910335,0.0,0.0167464446116818,,1,-0.09044057295215363,1,-0.09044057295215363,-0.2019116206498885,-0.2019116206498885
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,觸發日即買,1m,軸一 行業殺 vs 個別殺,行業殺,420,15,0,157,高,0.5047619047619047,0.00603414162863556,0.0012551547687809999,212,208,0.09741623053747164,-0.08710529514383197,0.07746367209717644,-0.06729861801339325,1.1183732329545961,1.1510440241396966,0.00603414162863556,0.0,0.484710453679422,0.0027977892483537496,5,0.8038365436909596,21,2.25572256440556,0.0011979392593908303,-0.007976008210417461
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,觸發日即買,1m,軸二 200 日線位置,線下 10% 內,361,6,0,271,高,0.4792243767313019,-0.0014044295329189408,-0.0044130780038323,173,188,0.09858086032150516,-0.09341216966491558,0.0778801486910014,-0.0700342610070282,1.0553320908306756,1.112029277829973,-0.0014044295329189438,3.0357660829594124e-16,0.5190550424377625,-0.00547550056588335,4,-3.5270834198798457,19,-10.69082515339351,-0.006429207408081126,-0.017331103449040642
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,觸發日即買,1m,軸二 200 日線位置,線下逾 10%,1264,10,0,682,高,0.5007911392405063,0.008202144450174972,3.589693968708563e-05,633,631,0.10166921693578786,-0.0855611786613828,0.0705642095244185,-0.0698001079457342,1.1882633984993858,1.0109469970917286,0.008202144450174975,3.469446951953614e-16,0.8506280957372951,0.006536700660006065,13,0.6363644900936982,64,1.980849518822582,0.0030135851303302636,-0.008474139807255027
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,觸發日即買,1m,軸二 200 日線位置,線之上,212,12,0,142,高,0.4528301886792453,-0.00487345565628858,-0.01858068207662225,96,116,0.1163464513190788,-0.1051933786703857,0.0927333461240437,-0.07995433238866961,1.1060244740654284,1.1598289092485126,-0.004873455656288564,1.6479873021779667e-15,0.7266316573582035,-0.01172659558875524,3,-1.3721675159659596,11,-3.3048801460700163,-0.01172659558875524,-0.022127782136676506
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,觸發日即買,1m,軸二 250 日線位置(緩衝對照),線下 10% 內,341,7,0,263,高,0.46920821114369504,0.0025342035953123177,-0.0044130780038323,160,181,0.10583790987891209,-0.08878398980455487,0.08111298389682915,-0.0648351791947947,1.1920832811399775,1.251064389798761,0.002534203595312326,8.239936510889834e-16,0.7225226504839646,-0.0021641950455072033,4,2.234136663726738,18,6.4573898324449965,-0.003164675867893642,-0.014600856639725759
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,觸發日即買,1m,軸二 250 日線位置(緩衝對照),線下逾 10%,1188,7,0,659,高,0.5008417508417509,0.007163919236057127,3.589693968708563e-05,595,593,0.09937487644677663,-0.08535803614400714,0.070174002167261,-0.0698001079457342,1.1642123101229946,1.005356642454156,0.00716391923605713,2.6020852139652106e-16,0.8506280957372951,0.005535483708867929,12,0.7009323852775406,60,2.221622631078921,0.0021643584445020744,-0.009217116816307571
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,觸發日即買,1m,軸二 250 日線位置(緩衝對照),線之上,308,14,0,200,高,0.4772727272727273,-0.0017777940062763625,-0.0081970186562229,147,161,0.11236901643637848,-0.10599879484522211,0.0871982930827561,-0.0805615068437705,1.06009711337245,1.0823816050493698,-0.0017777940062763675,4.98732999343332e-16,0.7266316573582035,-0.006805266486875649,4,-3.409943449341395,16,-9.029836163055869,-0.007943128545839177,-0.018808022757881182
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,觸發日即買,3m,總表(三格進場),全部,1729,136,0,832,高,0.4898785425101215,0.010392805192280677,-0.005774921288018,847,882,0.18741102975704532,-0.15960088665166,0.1344261795549775,-0.1360363916123472,1.1742480489227036,0.9881633727689704,0.010392805192280682,5.204170427930421e-16,1.5379776085719985,0.00812276619654988,18,0.9305321247579937,87,2.9256751848926554,0.0007295612959736801,-0.02107354801893001
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,觸發日即買,3m,軸一 行業殺 vs 個別殺,個別殺,1350,78,0,735,高,0.4874074074074074,0.006228423193074191,-0.00641298121765555,658,692,0.18648802146570373,-0.16517448961529313,0.13277551567779775,-0.14404800491526965,1.1290364625920857,0.9217449124401099,0.00622842319307422,2.949029909160572e-15,1.5379776085719985,0.0034357769979719726,14,1.5519733674355773,68,4.921061858835254,-0.003473949870500199,-0.025717429049231598
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,觸發日即買,3m,軸一 行業殺 vs 個別殺,行業不明,2,0,0,2,低(樣本不足),0.5,-0.02014256373712415,-0.02014256373712415,1,1,0.0441877598938091,-0.0844728873680574,0.0441877598938091,-0.0844728873680574,0.5230999113511807,0.5230999113511807,-0.02014256373712415,0.0,0.0441877598938091,,1,-1.0968752654948284,1,-1.0968752654948284,-0.0844728873680574,-0.0844728873680574
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,觸發日即買,3m,軸一 行業殺 vs 個別殺,行業殺,377,58,0,144,高,0.4986737400530504,0.02546703977261904,-0.0025904360194133,188,189,0.191403384680269,-0.13959133505615448,0.141219952865357,-0.1111886241095515,1.3711695256963599,1.270093536963065,0.02546703977261902,1.734723475976807e-15,1.2201125721561443,0.01778529745575491,4,0.38212386194122266,19,1.1597718086554232,0.01590422123539054,-0.0042848630086599095
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,觸發日即買,3m,軸二 200 日線位置,線下 10% 內,335,32,0,253,高,0.5044776119402985,0.01396817995621381,0.003172700433464,169,166,0.1859376567951313,-0.16110917899425037,0.1327663632026474,-0.1284500896198696,1.154109641398936,1.033602729243329,0.013968179956213814,3.469446951953614e-16,1.5379776085719985,0.0033716079452876936,4,0.9316710476313924,17,2.3102734894748287,0.0009659650135133935,-0.019280551962583676
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,觸發日即買,3m,軸二 200 日線位置,線下逾 10%,1230,44,0,656,高,0.49105691056910566,0.009667970073558357,-0.0053935434793354504,604,626,0.17991475332456608,-0.1545956993890753,0.13159195749437,-0.13169312287230206,1.1637759267272345,0.9992318097124163,0.009667970073558338,1.908195823574488e-15,1.1911755414800729,0.007129148664504396,13,0.8757111879447759,62,2.892071991800097,0.0012144562316979974,-0.019263501142381668
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,觸發日即買,3m,軸二 200 日線位置,線之上,164,60,0,123,高,0.45121951219512196,0.008525711595395622,-0.03772958243290705,74,90,0.25196171888922025,-0.19163278329063796,0.1854012233250648,-0.1685488894997875,1.314815317935893,1.099984840453657,0.008525711595395627,5.204170427930421e-16,1.0512265443298503,-0.009200280076336081,2,1.4078742131585704,9,5.282012466721788,-0.0035203489938801054,-0.038626976436271006
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,觸發日即買,3m,軸二 250 日線位置(緩衝對照),線下 10% 內,327,21,0,252,高,0.44954128440366975,-0.009079707241793673,-0.0246555479521798,147,180,0.17130752202223212,-0.1563959444740814,0.1387159788557495,-0.1284500896198696,1.095345039785363,1.07992123062164,-0.009079707241793675,1.734723475976807e-16,0.6710089819005816,-0.014532233087171085,4,-0.7630107598657618,17,-2.530361463134607,-0.01620585836326395,-0.03381248410823238
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,觸發日即買,3m,軸二 250 日線位置(緩衝對照),線下逾 10%,1156,39,0,635,高,0.5,0.012925011165054939,-0.0006214305498072243,578,578,0.18112443019552876,-0.15527440786541888,0.13082938775483904,-0.13152679633872874,1.1664796065589567,0.9946975931650185,0.012925011165054942,3.469446951953614e-16,1.2201125721561443,0.009997946080820209,12,0.691807632506015,58,2.2436645460225106,0.004025173599839341,-0.01692348008489988
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,觸發日即買,3m,軸二 250 日線位置(緩衝對照),線之上,246,76,0,176,高,0.4959349593495935,0.024377689181773615,-0.00220784344989665,122,124,0.23659849027814478,-0.1844201957678819,0.1519256705075302,-0.16282231469664646,1.282931564479719,0.9330764692209557,0.02437768918177359,2.42861286636753e-15,1.5379776085719985,0.010248644820949988,3,0.5847161200540325,13,1.8577453877131012,0.010248644820949988,-0.02207649447578278
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,觸發日即買,6m,總表(三格進場),全部,1530,335,0,752,高,0.42091503267973857,-0.004629770597786736,-0.049784709004229155,644,886,0.28902430282723257,-0.2180758465410288,0.1929830154416616,-0.18632971910214885,1.325338442617741,1.0357071130229383,-0.004629770597786742,6.071532165918825e-16,3.397946482669285,-0.00977864866360268,16,-3.8102365208255358,77,-10.52152925068344,-0.022505644760338565,-0.05616883494185937
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,觸發日即買,6m,軸一 行業殺 vs 個別殺,個別殺,1222,206,0,671,高,0.4148936170212766,-0.011122204545246758,-0.053514594797831855,507,715,0.29063684574410154,-0.22509680384133013,0.192289639754843,-0.1938980692863956,1.291163805013288,0.991704767677821,-0.011122204545246775,1.734723475976807e-15,2.4249454197243,-0.016395476350869274,13,-1.5253908519639576,62,-4.379851156254297,-0.02838993418871379,-0.06303392559399447
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,觸發日即買,6m,軸一 行業殺 vs 個別殺,行業不明,1,1,0,1,低(樣本不足),0.0,-0.1009803445989245,-0.1009803445989245,0,1,,-0.1009803445989245,,-0.1009803445989245,,,-0.1009803445989245,0.0,-0.1009803445989245,,1,1.0,1,1.0,,
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,觸發日即買,6m,軸一 行業殺 vs 個別殺,行業殺,307,128,0,122,高,0.44625407166123776,0.021526922750087163,-0.0452191984899218,137,170,0.28305671699619217,-0.1892353232011857,0.195346692862961,-0.1649110232307089,1.495792181966261,1.184558127382867,0.021526922750087163,0.0,3.397946482669285,0.0011541599065832554,4,1.1236573844967646,16,2.347975068494009,-0.002697104388800932,-0.030613233115923694
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,觸發日即買,6m,軸二 200 日線位置,線下 10% 內,282,85,0,218,高,0.425531914893617,0.010760598861993584,-0.04003040438771775,120,162,0.34128161101536136,-0.23406978051087143,0.2053451783500218,-0.204359049942307,1.458033626854751,1.0048254697210288,0.01076059886199357,1.3877787807814457e-15,3.397946482669285,-0.01646966753670324,3,2.51427058257337,15,6.209622997032918,-0.01646966753670324,-0.059208026399652475
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,觸發日即買,6m,軸二 200 日線位置,線下逾 10%,1118,156,0,600,高,0.4221824686940966,-0.011567937399657446,-0.0499738057418906,472,646,0.2624148319721258,-0.21175349025334425,0.18203981367712213,-0.18045974487376615,1.23924678482593,1.0087557965044296,-0.011567937399657446,0.0,1.8017305547099904,-0.016177784265070945,12,-1.214967828350152,56,-3.5725900015645156,-0.02590061217352775,-0.055684648031733334
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,觸發日即買,6m,軸二 200 日線位置,線之上,130,94,0,106,高,0.4,0.02165320091631633,-0.0571228756777348,52,78,0.4099626347702126,-0.23721975498628126,0.2545896584713551,-0.2356267545482158,1.7281976991921322,1.080478568571291,0.021653200916316284,4.5102810375396984e-15,2.0255555923139856,-0.018974671257989947,2,1.4102751661862076,7,3.315258225517024,-0.00902257952009884,-0.052985834950696246
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,觸發日即買,6m,軸二 250 日線位置(緩衝對照),線下 10% 內,284,64,0,221,高,0.36619718309859156,-0.03199821769452378,-0.09850212063098525,104,180,0.3063126155835701,-0.22746669914408907,0.19958887843803852,-0.199319163902975,1.3466261951141076,1.0013531791413435,-0.03199821769452375,2.7755575615628914e-15,3.397946482669285,-0.05523132145874716,3,-0.7078417469505074,15,-1.65570636662161,-0.05523132145874716,-0.08971641341389244
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,觸發日即買,6m,軸二 250 日線位置(緩衝對照),線下逾 10%,1050,145,0,579,高,0.43333333333333335,-0.005914366918331153,-0.045928847090372246,455,595,0.2629527062728406,-0.21151859935863898,0.1758551128152163,-0.1783029358626073,1.2431658826701706,0.9862715493968244,-0.005914366918331138,1.5612511283791264e-15,1.8017305547099904,-0.010807412327588148,11,-2.4338033755533757,53,-7.295568906730869,-0.02052378416058524,-0.05167120383775413
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,觸發日即買,6m,軸二 250 日線位置(緩衝對照),線之上,196,126,0,153,高,0.4336734693877551,0.0419083167085651,-0.03585435412836805,85,111,0.40743126642240024,-0.23799664478401136,0.290067249350971,-0.2283020348915035,1.7119202112792622,1.2705416729588956,0.041908316708565096,6.938893903907228e-16,2.4249454197243,0.00942631273295692,2,0.5418169852639572,10,1.6745258073776725,0.019399634344538536,-0.029788039075710107
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,觸發日即買,12m,總表(三格進場),全部,1308,557,0,650,高,0.40061162079510704,-0.024191293762353596,-0.1017208726249267,524,784,0.3934121017693951,-0.3033037673065325,0.2663551028247072,-0.2872406163257478,1.2970894007122404,0.9272891356097245,-0.024191293762353544,5.204170427930421e-15,3.061586771067589,-0.03051762324609384,14,-0.9628144240957333,66,-2.682382641096213,-0.047996746983960156,-0.09381540505855408
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,觸發日即買,12m,軸一 行業殺 vs 個別殺,個別殺,1052,376,0,583,高,0.3925855513307985,-0.038605522280450826,-0.12160365013329845,413,639,0.3886706170202499,-0.314763653002187,0.2667424590268668,-0.2970563020510165,1.2348014559913287,0.8979525335269822,-0.038605522280450805,2.0816681711721685e-15,3.061586771067589,-0.046168231483957,11,-0.565811444519902,53,-1.637450773715583,-0.06108771851684405,-0.10722203520310232
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,觸發日即買,12m,軸一 行業殺 vs 個別殺,行業不明,1,1,0,1,低(樣本不足),1.0,0.3912031723355986,0.3912031723355986,1,0,0.3912031723355986,,0.3912031723355986,,,,0.3912031723355986,0.0,0.3912031723355986,,1,1.0,1,1.0,,
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,觸發日即買,12m,軸一 行業殺 vs 個別殺,行業殺,255,180,0,103,高,0.43137254901960786,0.03364546676682418,-0.0641129654321308,110,145,0.41123430295876534,-0.25280123655120024,0.26497718699397194,-0.2399463404465982,1.6267100136413986,1.104318517635173,0.033645466766824145,3.469446951953614e-15,2.664097942208954,0.004338576216089558,3,0.8725672563060765,13,2.1287519857471735,0.004338576216089558,-0.04001749501335973
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,觸發日即買,12m,軸二 200 日線位置,線下 10% 內,251,116,0,188,高,0.41434262948207173,-0.02395696961134001,-0.1374888092466295,104,147,0.40705242837703715,-0.3288887885963143,0.26045830818175897,-0.3188312623080397,1.2376597880223357,0.8169158391065066,-0.023956969611339973,3.816391647148976e-15,2.664097942208954,-0.05391254129795345,3,-1.2234935869842989,13,-3.0312351367703654,-0.05391254129795345,-0.10185134703618158
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,觸發日即買,12m,軸二 200 日線位置,線下逾 10%,951,323,0,520,高,0.39747634069400634,-0.029604828971869758,-0.0973440167829327,378,573,0.3699015499302358,-0.2931535396612168,0.25871211479096023,-0.2735561383123807,1.2618014108160278,0.9457368289631664,-0.02960482897186975,6.938893903907228e-16,3.061586771067589,-0.0378680484956427,10,-0.6942588225024463,48,-1.9580251953001908,-0.050691273946043905,-0.09222681099809298
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,觸發日即買,12m,軸二 200 日線位置,線之上,106,118,0,87,高,0.39622641509433965,0.023822447957886534,-0.12363461628915774,42,64,0.5712310214838581,-0.3354144284185323,0.3219736718877174,-0.29529397546242686,1.7030603727370734,1.0903496130712131,0.023822447957886544,1.0408340855860843e-15,2.437321261174755,-0.03627108145071491,2,1.7340919604128822,6,4.211584725057892,-0.017824172667916475,-0.08109827857353707
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,觸發日即買,12m,軸二 250 日線位置(緩衝對照),線下 10% 內,249,99,0,191,高,0.357429718875502,-0.061116254808883136,-0.1707133336722085,89,160,0.42151970838410713,-0.32958250933498395,0.2361714633499501,-0.3189653515038712,1.2789504796071542,0.7404298373990749,-0.06111625480888311,2.7755575615628914e-15,2.664097942208954,-0.08997804405134226,3,-0.4545061949464548,13,-1.170896338815577,-0.08997804405134226,-0.13998553558421337
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,觸發日即買,12m,軸二 250 日線位置(緩衝對照),線下逾 10%,895,300,0,503,高,0.40670391061452515,-0.025006912908622177,-0.0873768751765661,364,531,0.36307471843431177,-0.2910365057689384,0.25508132311538456,-0.2706403056845289,1.2475229438143627,0.9425104751866463,-0.025006912908622142,3.469446951953614e-15,3.061586771067589,-0.0337734357341233,9,-0.8069411335170928,45,-2.303397795549649,-0.045645019755527906,-0.08698113408633047
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,觸發日即買,12m,軸二 250 日線位置(緩衝對照),線之上,164,158,0,126,高,0.4329268292682927,0.03632269670408686,-0.09921422054278155,71,93,0.5137111235336342,-0.3281351345313741,0.3257312992132464,-0.292663912801377,1.565547451257514,1.1129875770994402,0.036322696704086804,5.551115123125783e-15,2.437321261174755,-0.004083122528253604,2,0.7844206459578837,9,2.5883214492575615,0.007927095387504315,-0.06104198320178329
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,跌勢衰竭,1m,總表(三格進場),全部,1787,44,39,856,高,0.5092333519865697,0.005730323920871992,0.0026525432738804,910,877,0.10363377099603854,-0.0958570612996543,0.0742978457489904,-0.075617078984306,1.0811281880640367,0.9825537662518092,0.005730323920872006,1.3877787807814457e-15,0.6301154964506914,0.004722139014179715,18,0.8513837652387937,90,2.9680242549937206,0.0008602845946871945,-0.011875511622507969
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,跌勢衰竭,1m,軸一 行業殺 vs 個別殺,個別殺,1382,28,22,753,高,0.5065123010130246,0.004204461678339626,0.00163982679533035,700,682,0.1042312899978431,-0.098462370907661,0.07362819926028194,-0.0785558157982167,1.058590089157941,0.9372724159520902,0.004204461678339627,8.673617379884035e-17,0.6301154964506914,0.002896862359799657,14,1.2108014058675145,70,4.144576530681215,-0.0008953768201793358,-0.013926653656765303
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,跌勢衰竭,1m,軸一 行業殺 vs 個別殺,行業不明,2,0,0,2,低(樣本不足),1.0,0.02084058634904305,0.02084058634904305,2,0,0.02084058634904305,,0.02084058634904305,,,,0.02084058634904305,0.0,0.0378113171804215,,1,0.907155790800428,1,0.907155790800428,0.0038698555176646,0.0038698555176646
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,跌勢衰竭,1m,軸一 行業殺 vs 個別殺,行業殺,403,16,17,153,高,0.5161290322580645,0.010887944502319596,0.0034204115065945,208,195,0.10241897805387892,-0.08674515795267701,0.07670074399767204,-0.0669151252600883,1.180688126820319,1.1462392650323618,0.0108879445023196,3.469446951953614e-16,0.4381969419239579,0.007954775168787665,5,0.4385519325635002,21,1.4915238046916566,0.006189812075052335,-0.0056458864255022195
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,跌勢衰竭,1m,軸二 200 日線位置,線下 10% 內,346,13,9,262,高,0.5375722543352601,0.01210975885859405,0.0088714856008417,186,160,0.10300779599346614,-0.09355920931069475,0.0767421518927704,-0.07666763299409905,1.100990450351009,1.0009719733838278,0.012109758858594055,5.204170427930421e-16,0.5074338447238707,0.00829374087651801,4,0.414132481153576,18,1.4182094364189795,0.007177693491825439,-0.0053423406642930955
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,跌勢衰竭,1m,軸二 200 日線位置,線下逾 10%,1248,16,11,669,高,0.5024038461538461,0.00498131575260643,0.0006143226633002501,627,621,0.10241304932988532,-0.0933917872312162,0.0706505341059782,-0.0726529214883456,1.0965958824230935,0.9724389970651269,0.0049813157526064356,5.204170427930421e-16,0.6301154964506914,0.0035348507742579884,13,1.0469098071283829,63,3.4317924007516085,-0.00023613227237087066,-0.012757536024961918
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,跌勢衰竭,1m,軸二 200 日線位置,線之上,193,15,19,133,高,0.5025906735751295,-0.0008630558431508721,0.0001538903413993,97,96,0.1127247383687864,-0.11563405624479582,0.0897480301885012,-0.10062489897157076,0.9748403024983363,0.8919067855547107,-0.00086305584315087,2.0599841277224584e-16,0.4464844521312823,-0.007106002230087364,2,-5.032681303408546,10,-19.991264572129996,-0.005261059601116942,-0.019106613519190255
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,跌勢衰竭,1m,軸二 250 日線位置(緩衝對照),線下 10% 內,334,5,10,257,高,0.5149700598802395,0.004384879066202279,0.0054727404300783,172,162,0.09593596223989657,-0.09281750553796696,0.06900922049237485,-0.0758109717828855,1.033597721505821,0.9102801200070335,0.004384879066202274,5.204170427930421e-16,0.5074338447238707,0.0005061666440068885,4,1.1335988149514673,17,3.6119291062945162,-0.0005929154305495108,-0.012067191637346411
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,跌勢衰竭,1m,軸二 250 日線位置(緩衝對照),線下逾 10%,1173,15,8,647,高,0.5080988917306053,0.0067934311530222094,0.0019774181207088,596,577,0.1041645769435823,-0.09378404352838822,0.0726195044389348,-0.0726409695635164,1.1106854964304447,0.9997045038810664,0.006793431153022209,8.673617379884035e-17,0.6301154964506914,0.00525889051042173,12,0.7644454486970884,59,2.5748719338789865,0.0016167634061484003,-0.011265416247400805
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,跌勢衰竭,1m,軸二 250 日線位置(緩衝對照),線之上,280,24,21,188,高,0.5071428571428571,0.002881587485684402,0.00082049682791025,142,138,0.11072998762505495,-0.10809285323743603,0.08860509477525605,-0.08563812779091026,1.0243969356773865,1.0346453975685899,0.0028815874856843934,8.673617379884035e-16,0.4464844521312823,-0.0013857767914412836,3,1.4757548364477129,14,5.639613231699226,-0.0013857767914412836,-0.01407310676513711
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,跌勢衰竭,3m,總表(三格進場),全部,1677,154,39,815,高,0.4836016696481813,0.006539610322782276,-0.0067419773292168,811,866,0.18242598014554673,-0.15817614709784358,0.1180968711433472,-0.138921897850102,1.1533090386422349,0.8500954347080314,0.006539610322782274,1.734723475976807e-16,3.1938156933140016,0.003048310731789867,17,1.6034314838581256,84,4.8209698390303695,-0.003986619721735134,-0.02630527019872084
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,跌勢衰竭,3m,軸一 行業殺 vs 個別殺,個別殺,1313,97,22,720,高,0.47905559786747903,0.0015591424188400875,-0.0106102268225743,629,684,0.18198676021882526,-0.16436040669839774,0.1203928046647324,-0.1472648147702058,1.1072420899564455,0.8175259300912788,0.001559142418840087,4.336808689942018e-17,1.4586750600263767,-0.0012349387351026444,14,6.128573645272548,66,19.431488399057436,-0.008082355682353394,-0.03025829601218727
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,跌勢衰竭,3m,軸一 行業殺 vs 個別殺,行業不明,2,0,0,2,低(樣本不足),1.0,0.12242952067537405,0.12242952067537405,2,0,0.12242952067537405,,0.12242952067537405,,,,0.12242952067537405,0.0,0.1961104657368853,,1,0.8009116782253797,1,0.8009116782253797,0.0487485756138628,0.0487485756138628
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,跌勢衰竭,3m,軸一 行業殺 vs 個別殺,行業殺,362,57,17,142,高,0.4972375690607735,0.023963849375740587,-0.0020992022671339,180,182,0.1846274371058143,-0.1349342044232334,0.108399117735744,-0.10648196608465575,1.368277508990334,1.0180044726969453,0.0239638493757406,1.3877787807814457e-15,3.1938156933140016,0.010384140188431631,4,0.6607955220259827,19,1.5545184013968432,0.008219467867106362,-0.014024487323231619
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,跌勢衰竭,3m,軸二 200 日線位置,線下 10% 內,321,38,9,246,高,0.49221183800623053,0.022144010082970986,-0.0041991642605074,158,163,0.19959612933547136,-0.14986479262804164,0.1194345930439378,-0.127589189664563,1.3318413607047845,0.9360870882394977,0.022144010082970983,3.469446951953614e-16,3.1938156933140016,0.0072447797427836105,4,0.776716413166033,17,1.8257505752076173,0.00500678382784374,-0.019307969504462886
events.csv(正本),"A2(N2,缺債務標籤當零負債)",驗證年份 2022-2026,跌勢衰竭,3m,軸二 200 日線位置,線下逾 10%,1207,57,11,643,高,0.48467274233637114,0.002509119805763883,-0.0078017385101478,585,622,0.1719540255750543,-0.1568562658454176,0.1148987286563261,-0.13865484764416885,1.0962521939959708,0.8286672309589327,0.0025091198057638903,7.37257477290143e-16,1.4586750600263767,-0.0005285848283758354,13,3.910512068072831,61,11.488790470376005,-0.007382334953286441,-0.027718483169832102
