版本,年份切法,軸一格,進場格,期,2020年觸發佔比,樣本N,勝率,平均超額,中位超額,賠率,可信度
A(淨現金 N2),全期 剔走 2020 年觸發,個別殺,買方回來,12m,0.0,364,0.3901098901098901,-0.009078815921279793,-0.11164977707617396,0.8754162206603173,高
A(淨現金 N2),全期 剔走 2020 年觸發,全部,觸發日即買,1m,0.0,527,0.5199240986717267,0.007045898275931368,0.0038548535305418,0.9414307437562557,高
A(淨現金 N2),全期 剔走 2020 年觸發,全部,觸發日即買,3m,0.0,511,0.5009784735812133,0.017250982763730285,4.196020626512365e-07,0.9879356011293005,高
A(淨現金 N2),全期 剔走 2020 年觸發,全部,觸發日即買,6m,0.0,483,0.4306418219461698,0.006810767735826588,-0.0418597092650343,1.0177970131414003,高
A(淨現金 N2),全期 剔走 2020 年觸發,全部,觸發日即買,12m,0.0,440,0.42272727272727273,0.009508966122840945,-0.0906809868911792,0.9085885625348255,高
A(淨現金 N2),全期 剔走 2020 年觸發,全部,跌勢衰竭,1m,0.0,519,0.5240847784200385,0.009672853853338737,0.0059855222098941,0.9152438868569428,高
A(淨現金 N2),全期 剔走 2020 年觸發,全部,跌勢衰竭,3m,0.0,504,0.47619047619047616,0.008474697863716987,-0.0080477876573583,1.030881678706882,高
A(淨現金 N2),全期 剔走 2020 年觸發,全部,跌勢衰竭,6m,0.0,471,0.42250530785562634,-0.005057988923207073,-0.0546760950011324,1.0825882626774745,高
A(淨現金 N2),全期 剔走 2020 年觸發,全部,跌勢衰竭,12m,0.0,438,0.4246575342465753,0.02331759876304704,-0.0758319865274023,1.0488987517287527,高
A(淨現金 N2),全期 剔走 2020 年觸發,全部,買方回來,1m,0.0,514,0.4727626459143969,-0.00181902333888544,-0.00788750000196115,0.9554142695315577,高
A(淨現金 N2),全期 剔走 2020 年觸發,全部,買方回來,3m,0.0,493,0.4726166328600406,0.0019481664823756018,-0.0127831359696912,0.8548568009898806,高
A(淨現金 N2),全期 剔走 2020 年觸發,全部,買方回來,6m,0.0,460,0.42391304347826086,-0.019609434952176596,-0.06277402542860966,0.8881688566808541,高
A(淨現金 N2),全期 剔走 2020 年觸發,全部,買方回來,12m,0.0,430,0.39767441860465114,0.0034728138498945206,-0.0947155228229513,0.9380954020849818,高
A(淨現金 N2),建表年份 2010-2021,行業殺,觸發日即買,1m,0.4117647058823529,34,0.6176470588235294,0.03793322903039304,0.01883582582539475,2.190186857492242,中
A(淨現金 N2),建表年份 2010-2021,行業殺,觸發日即買,3m,0.4117647058823529,34,0.5882352941176471,0.0980388865624252,0.06797965551104265,1.4047265325027305,中
A(淨現金 N2),建表年份 2010-2021,行業殺,觸發日即買,6m,0.4117647058823529,34,0.5588235294117647,0.10939173656733187,0.0221431525321881,1.65855971567586,中
A(淨現金 N2),建表年份 2010-2021,行業殺,觸發日即買,12m,0.4117647058823529,34,0.6176470588235294,0.12426434907848843,0.1312256973260249,1.2772585785268682,中
A(淨現金 N2),建表年份 2010-2021,行業殺,跌勢衰竭,1m,0.4117647058823529,34,0.5,0.020419802000312754,-0.0007429895533613499,1.1256152963343098,中
A(淨現金 N2),建表年份 2010-2021,行業殺,跌勢衰竭,3m,0.4117647058823529,34,0.47058823529411764,0.03938861982039028,-0.0261241102166832,1.7579107849360884,中
A(淨現金 N2),建表年份 2010-2021,行業殺,跌勢衰竭,6m,0.4117647058823529,34,0.5,0.046402460706500795,-0.0119399008791363,1.3009421821639493,中
A(淨現金 N2),建表年份 2010-2021,行業殺,跌勢衰竭,12m,0.4117647058823529,34,0.6176470588235294,0.08995367246879211,0.04049558736548005,1.0898509650539066,中
A(淨現金 N2),建表年份 2010-2021,行業殺,買方回來,1m,0.4117647058823529,34,0.5294117647058824,0.018057408817698618,0.0073287457092153,0.8184198706147497,中
A(淨現金 N2),建表年份 2010-2021,行業殺,買方回來,3m,0.4117647058823529,34,0.5,0.03828817814592431,0.01345182955179905,1.2072174979300208,中
A(淨現金 N2),建表年份 2010-2021,行業殺,買方回來,6m,0.4117647058823529,34,0.5,0.02834766261958685,0.017070731222930503,1.1142064367128066,中
A(淨現金 N2),建表年份 2010-2021,行業殺,買方回來,12m,0.4117647058823529,34,0.5882352941176471,0.05516593294301467,0.06419954577581255,1.0181167798562896,中
A(淨現金 N2),建表年份 2010-2021,個別殺,觸發日即買,1m,0.1735159817351598,219,0.5296803652968036,0.01372639399962066,0.0026116421327002,1.1660115615605626,高
A(淨現金 N2),建表年份 2010-2021,個別殺,觸發日即買,3m,0.1735159817351598,219,0.4977168949771689,0.031194217154783457,-0.001187054383652,1.2585011676601414,高
A(淨現金 N2),建表年份 2010-2021,個別殺,觸發日即買,6m,0.1735159817351598,219,0.4474885844748858,0.026728116508726144,-0.0370424215708778,1.165384089746385,高
A(淨現金 N2),建表年份 2010-2021,個別殺,觸發日即買,12m,0.1735159817351598,219,0.4885844748858447,0.052711211314823536,-0.0200711890796224,0.9393766841436355,高
A(淨現金 N2),建表年份 2010-2021,個別殺,跌勢衰竭,1m,0.1735159817351598,219,0.4977168949771689,0.008276550892587992,-0.0012362244031649,1.1855247656575325,高
A(淨現金 N2),建表年份 2010-2021,個別殺,跌勢衰竭,3m,0.1735159817351598,219,0.45662100456621,0.024372160625232137,-0.0107397826877203,1.0351664591795648,高
A(淨現金 N2),建表年份 2010-2021,個別殺,跌勢衰竭,6m,0.1735159817351598,219,0.4657534246575342,0.008547781607565,-0.0261706085447556,1.0772688567560578,高
A(淨現金 N2),建表年份 2010-2021,個別殺,跌勢衰竭,12m,0.1735159817351598,219,0.4703196347031963,0.03669821789687721,-0.031181424319145,1.1020490248880448,高
A(淨現金 N2),建表年份 2010-2021,個別殺,買方回來,1m,0.1735159817351598,218,0.44954128440366975,-0.011660963758968907,-0.014724380885988049,0.778660542952022,高
A(淨現金 N2),建表年份 2010-2021,個別殺,買方回來,3m,0.1735159817351598,218,0.39908256880733944,-0.009143167752143579,-0.0410485865180274,0.9048025172058086,高
A(淨現金 N2),建表年份 2010-2021,個別殺,買方回來,6m,0.1735159817351598,218,0.43577981651376146,-0.005780093857318294,-0.0582091049693031,1.1174506723488844,高
A(淨現金 N2),建表年份 2010-2021,個別殺,買方回來,12m,0.1735159817351598,218,0.42660550458715596,0.020817869032825707,-0.057711583015717896,1.231307883762705,高
A(淨現金 N2),建表年份 2010-2021,全部,觸發日即買,1m,0.20553359683794467,253,0.541501976284585,0.016979486454348963,0.0093013076473986,1.1890371883362914,高
A(淨現金 N2),建表年份 2010-2021,全部,觸發日即買,3m,0.20553359683794467,253,0.5098814229249012,0.04017729525699618,0.0042188998701093,1.3365069072200555,高
A(淨現金 N2),建表年份 2010-2021,全部,觸發日即買,6m,0.20553359683794467,253,0.4624505928853755,0.03783706149683916,-0.0285656062050674,1.2703274354403924,高
A(淨現金 N2),建表年份 2010-2021,全部,觸發日即買,12m,0.20553359683794467,253,0.5059288537549407,0.06232704801033581,0.0167536199945559,0.9414511703468169,高
A(淨現金 N2),建表年份 2010-2021,全部,跌勢衰竭,1m,0.20553359683794467,253,0.4980237154150198,0.009908450250938353,-0.0012362244031649,1.160252014616654,高
A(淨現金 N2),建表年份 2010-2021,全部,跌勢衰竭,3m,0.20553359683794467,253,0.45849802371541504,0.026390182809561683,-0.0122016008919484,1.1166654190074898,高
A(淨現金 N2),建表年份 2010-2021,全部,跌勢衰竭,6m,0.20553359683794467,253,0.47035573122529645,0.01363497168410183,-0.0261706085447556,1.0738444699246052,高
A(淨現金 N2),建表年份 2010-2021,全部,跌勢衰竭,12m,0.20553359683794467,253,0.4901185770750988,0.043855077404565374,-0.0130750551857307,1.120044285987393,高
A(淨現金 N2),建表年份 2010-2021,全部,買方回來,1m,0.20553359683794467,252,0.4603174603174603,-0.00765134206211694,-0.01210315878624025,0.7668240684280955,高
A(淨現金 N2),建表年份 2010-2021,全部,買方回來,3m,0.20553359683794467,252,0.4126984126984127,-0.002743700448436012,-0.035017383143802844,1.0050150039770978,高
A(淨現金 N2),建表年份 2010-2021,全部,買方回來,6m,0.20553359683794467,252,0.4444444444444444,-0.001175555285037443,-0.051260506386079596,1.0441387730352656,高
A(淨現金 N2),建表年份 2010-2021,全部,買方回來,12m,0.20553359683794467,252,0.44841269841269843,0.025452131623882945,-0.04433722141645155,1.1643155695266678,高
A(淨現金 N2),建表年份 剔走 2020,行業殺,觸發日即買,1m,0.0,20,,,,,"低(樣本不足,只報樣本數)"
A(淨現金 N2),建表年份 剔走 2020,行業殺,觸發日即買,3m,0.0,20,,,,,"低(樣本不足,只報樣本數)"
A(淨現金 N2),建表年份 剔走 2020,行業殺,觸發日即買,6m,0.0,20,,,,,"低(樣本不足,只報樣本數)"
A(淨現金 N2),建表年份 剔走 2020,行業殺,觸發日即買,12m,0.0,20,,,,,"低(樣本不足,只報樣本數)"
A(淨現金 N2),建表年份 剔走 2020,行業殺,跌勢衰竭,1m,0.0,20,,,,,"低(樣本不足,只報樣本數)"
A(淨現金 N2),建表年份 剔走 2020,行業殺,跌勢衰竭,3m,0.0,20,,,,,"低(樣本不足,只報樣本數)"
A(淨現金 N2),建表年份 剔走 2020,行業殺,跌勢衰竭,6m,0.0,20,,,,,"低(樣本不足,只報樣本數)"
A(淨現金 N2),建表年份 剔走 2020,行業殺,跌勢衰竭,12m,0.0,20,,,,,"低(樣本不足,只報樣本數)"
A(淨現金 N2),建表年份 剔走 2020,行業殺,買方回來,1m,0.0,20,,,,,"低(樣本不足,只報樣本數)"
A(淨現金 N2),建表年份 剔走 2020,行業殺,買方回來,3m,0.0,20,,,,,"低(樣本不足,只報樣本數)"
A(淨現金 N2),建表年份 剔走 2020,行業殺,買方回來,6m,0.0,20,,,,,"低(樣本不足,只報樣本數)"
A(淨現金 N2),建表年份 剔走 2020,行業殺,買方回來,12m,0.0,20,,,,,"低(樣本不足,只報樣本數)"
A(淨現金 N2),建表年份 剔走 2020,個別殺,觸發日即買,1m,0.0,181,0.5082872928176796,0.0035524869393476904,0.000450303489843,0.9429678439629364,高
