entity_id,primary_ticker,name,trigger_date,entry_date,exit_date,entry_close,entry_adj,exit_close,exit_adj,股票總回報,大市總回報,股票價格回報,大市價格回報,超額_總回報口徑,超額_價格口徑,口徑差,存檔超額,重算對照差,股票除息因子,大市除息因子,窗內最大單日升,窗內最大單日跌,窗內交易日,窗內代號,窗內代號數
0000003453,MATX,"Matson, Inc.",2022-06-08,2022-06-09,2023-06-12,81.5999984741211,77.36512756347656,74.75,72.11827087402344,-0.06781940203159598,0.0989181891520261,-0.08394606130162519,0.08060976772310013,-0.1517288482705743,-0.1522805308075762,0.0005516825370018852,-0.1517288482705743,0.0,0.0176044865796261,0.016942676233163034,0.11153657833407582,-0.08689457558986335,253,MATX,1
0000003453,MATX,"Matson, Inc.",2025-05-06,2025-05-07,2026-05-08,94.4800033569336,92.97285461425781,182.72000122070312,182.38214111328125,0.9616708755472816,0.32954789614842794,0.9339542202428792,0.3144791286205326,0.4754420515650868,0.47127039002319404,0.004171661541892746,0.4754420515650868,0.0,0.014331598449585536,0.011463679566908747,0.18428439549953568,-0.06469086899655874,253,MATX,1
0000003499,ALX,ALEXANDERS INC,2020-06-18,2020-06-19,2021-06-21,257.2699890136719,158.79473876953125,275.6700134277344,182.26893615722656,0.1478272993777514,0.38390522155637963,0.07152029074438482,0.3635950148296596,-0.17058821550881076,-0.21419462590346938,0.04360641039465862,-0.1705882155088107,-5.551115123125783e-17,0.07121377849070498,0.014894603240579674,0.13210594331425352,-0.05163472600815111,253,ALX,1
0000004127,SWKS,"SKYWORKS SOLUTIONS, INC.",2012-10-12,2012-10-15,2013-10-17,22.510000228881836,17.616092681884766,24.600000381469727,19.251708984375,0.09284784838650362,0.22855503977247982,0.09284762911313882,0.20224874388756198,-0.11046081534215046,-0.09099707138862667,-0.019463743953523793,-0.1104608153421504,-6.938893903907228e-17,2.006440413815369e-07,0.021880909436307272,0.1103896771883075,-0.17151183710170737,253,SWKS,1
0000004127,SWKS,"SKYWORKS SOLUTIONS, INC.",2016-07-05,2016-07-06,2017-07-06,59.15999984741211,47.446537017822266,97.79000091552734,79.51611328125,0.6759097350219994,0.17065301521605192,0.652975002835553,0.1473337730139086,0.43160245883166226,0.4407097931871955,-0.009107334355533236,0.4316024588316622,5.551115123125783e-17,0.013874820942303412,0.020324723938777156,0.13012995718128595,-0.08615328959295043,253,SWKS,1
0000004977,AFL,AFLAC INC,2020-03-16,2020-03-17,2021-03-17,30.149999618530273,25.84984016418457,51.66999816894531,45.610862731933594,0.7644543425505697,0.6007863274327874,0.7137644717311633,0.5714398930774169,0.10224226201398157,0.09056953389100109,0.01167272812298048,0.1022422620139815,6.938893903907228e-17,0.029578084769257718,0.01867486913412897,0.26176548133894073,-0.16185735142824398,253,AFL,1
0000006845,APOG,"APOGEE ENTERPRISES, INC.",2017-09-01,2017-09-05,2018-09-05,43.349998474121094,35.738983154296875,49.34000015258789,41.22608184814453,0.15353259129276453,0.19659664484915318,0.13817766757345296,0.17463221022129294,-0.03598878013051543,-0.031034856979592074,-0.004953923150923356,-0.0359887801305154,-2.7755575615628914e-17,0.013490796873608879,0.01869898887220378,0.12662044316126697,-0.16823916336453848,253,APOG,1
0000006845,APOG,"APOGEE ENTERPRISES, INC.",2020-08-31,2020-09-01,2021-09-01,21.420000076293945,18.75857925415039,43.22999954223633,38.73883819580078,1.0651264507267895,0.3004239473237298,1.0182072543538436,0.2813385705397018,0.5880409269429527,0.5750772674421027,0.012963659500849989,0.5880409269429527,0.0,0.02324795744923014,0.01489487417520663,0.13362255814877066,-0.1094374718768748,253,APOG,1
0000006845,APOG,"APOGEE ENTERPRISES, INC.",2025-01-07,2025-01-08,2026-01-12,52.52000045776367,50.16649627685547,34.93000030517578,34.178428649902344,-0.31870010492100664,0.19310483548238988,-0.33492003045075525,0.17925661955369754,-0.42896895996273976,-0.43601760760015795,0.007048647637418193,-0.4289689599627397,-5.551115123125783e-17,0.024387932688367808,0.011743174215916863,0.07559737613362771,-0.13891131435166892,253,APOG,1
0000006951,AMAT,APPLIED MATERIALS INC /DE,2022-04-12,2022-04-13,2023-04-17,116.86000061035156,112.50819396972656,111.79000091552734,108.68338775634766,-0.03399580135832658,-0.05043159269622688,-0.043385244466404016,-0.06625159657786761,0.017308696468291807,0.024488772379861468,-0.007180075911569661,0.0173086964682918,6.938893903907228e-18,0.009815281495255679,0.01694246953854095,0.11029901364745931,-0.0803735537584408,253,AMAT,1
0000006951,AMAT,APPLIED MATERIALS INC /DE,2024-09-09,2024-09-10,2025-09-12,178.0500030517578,175.24720764160156,167.8000030517578,166.87698364257812,-0.0477623815618301,0.21284665087407095,-0.05756809786192707,0.1979263460816616,-0.21487385255843028,-0.2132805950710528,-0.0015932574873774863,-0.2148738525584302,-8.326672684688674e-17,0.01040469478786843,0.012455110317268314,0.16105759436762068,-0.14067154199230059,253,AMAT,1
0000007084,ADM,Archer-Daniels-Midland Co,2012-08-06,2012-08-07,2013-08-09,25.709999084472656,17.245468139648438,38.380001068115234,26.40636444091797,0.5312060088533082,0.23356988652212451,0.49280445098477355,0.2065991214452525,0.24128030813910883,0.23720001486219155,0.0040802932769172795,0.2412803081391088,2.7755575615628914e-17,0.025724439556166656,0.022352714002117358,0.046732511980424274,-0.04141016285892052,253,ADM,1
0000007789,ASB,ASSOCIATED BANC-CORP,2020-09-01,2020-09-02,2021-09-02,13.640000343322754,10.814814567565918,20.229999542236328,16.653165817260742,0.5398475594028476,0.28582650269743604,0.4831377590206296,0.2669555129316208,0.19755469044425533,0.1706312841157165,0.026923406328538846,0.1975546904442553,2.7755575615628914e-17,0.03823636748326442,0.01489475326734202,0.1584821738206308,-0.09353500317039343,253,ASB,1
0000007789,ASB,ASSOCIATED BANC-CORP,2023-03-30,2023-03-31,2024-04-03,17.979999542236328,15.622923851013184,20.860000610351562,19.039478302001953,0.21868854278305894,0.28711391528153807,0.16017803901217587,0.2687411870330376,-0.05316186212120322,-0.08556760758649096,0.03240574546528774,-0.0531618621212032,-2.0816681711721685e-17,0.05043234900455573,0.014481068665757713,0.08072288970360608,-0.057424509772214694,253,ASB,1
0000008063,ATRO,ASTRONICS CORP,2015-08-05,2015-08-06,2016-08-05,27.043676376342773,27.043676376342773,24.34237289428711,24.34237289428711,-0.09988669604176692,0.06988554122358859,-0.09988669604176692,0.04718015975186374,-0.15868261671355355,-0.14044083477333935,-0.018241781940214197,-0.1586826167135535,-5.551115123125783e-17,0.0,0.02168240226887508,0.08033576675506615,-0.16627795667398193,253,ATRO,1
0000008858,AVT,AVNET INC,2020-03-12,2020-03-13,2021-03-15,26.700000762939453,22.811960220336914,40.52000045776367,35.582149505615234,0.5598023651599071,0.49937961720871393,0.5176029700346252,0.4718921464490171,0.04029849896431026,0.031055824094100126,0.009242674870210132,0.0402984989643102,5.551115123125783e-17,0.02780661079249147,0.01867492181815833,0.10965171190779133,-0.20040432769358774,253,AVT,1
0000008947,AZZ,AZZ INC,2013-07-02,2013-07-03,2014-07-03,35.93000030517578,30.164588928222656,49.09000015258789,41.79277038574219,0.3854911295224033,0.2530689502241741,0.3662677354755377,0.22891864117303462,0.1056782863181942,0.1117641882064706,-0.0060859018882764016,0.1056782863181942,0.0,0.014070005129832586,0.019651674441269362,0.07494621592520345,-0.13954004978178913,253,AZZ,1
0000009326,BCPC,BALCHEM CORP,2018-12-13,2018-12-14,2019-12-16,79.62000274658203,76.27342987060547,103.36000061035156,99.63133239746094,0.30623904767992105,0.25100405336279974,0.29816625276100805,0.2266287806758951,0.04415253025651289,0.058320392617638106,-0.014167862361125216,0.0441525302565128,9.020562075079397e-17,0.006218614065604644,0.019871759957787116,0.05819927520636381,-0.11623161451857811,253,BCPC,1
0000009326,BCPC,BALCHEM CORP,2020-06-12,2020-06-15,2021-06-15,93.5199966430664,90.60784912109375,133.32000732421875,129.83424377441406,0.4329249069900756,0.4046162101223836,0.4255775460841307,0.3824459464643837,0.02015404397563203,0.031199483589254617,-0.011045439613622587,0.020154043975632,3.122502256758253e-17,0.005153953866716909,0.01603698409670229,0.08399284139192309,-0.05223136423972963,253,BCPC,1
0000009389,BALL,BALL Corp,2022-09-22,2022-09-23,2023-09-26,49.13999938964844,46.45993423461914,48.150001525878906,46.20117950439453,-0.0055694166271935686,0.17566061133327038,-0.020146476924419288,0.15743984441882897,-0.15415165415377663,-0.15343028166826023,-0.0007213724855164028,-0.1541516541537766,-2.7755575615628914e-17,0.014876774899447165,0.015742301426983074,0.13394583045867603,-0.05159745858140663,253,BALL,1
0000010456,BAX,BAXTER INTERNATIONAL INC,2010-04-26,2010-04-27,2011-04-26,25.79576301574707,18.90716552734375,30.928842544555664,23.260831832885742,0.2302654144136873,0.1602540642555781,0.19898924973357435,0.13766027571811956,0.06034139617776613,0.053907985823573146,0.006433410354192981,0.0603413961777661,2.7755575615628914e-17,0.026085442123073843,0.019859872951260904,0.03796759835650443,-0.050947131414319835,253,BAX,1
0000010456,BAX,BAXTER INTERNATIONAL INC,2023-01-09,2023-01-10,2024-01-11,45.7400016784668,42.35182189941406,40.040000915527344,38.17167663574219,-0.09870048267580445,0.23813276056986,-0.12461741481795496,0.21959655507177578,-0.2720493746491567,-0.28223593159417626,0.010186556945019576,-0.2720493746491567,0.0,0.029606405908521483,0.01519863714029035,0.04716782506413719,-0.12272241748067991,253,BAX,1
0000010456,BAX,BAXTER INTERNATIONAL INC,2024-06-04,2024-06-05,2025-06-09,33.189998626708984,32.14247512817383,30.850000381469727,30.57613182067871,-0.048731259843837305,0.13586393606231995,-0.07050311365051376,0.121589039675992,-0.16251523624043407,-0.17126785884248463,0.008752622602050564,-0.162515236240434,-5.551115123125783e-17,0.023423267066749798,0.01272738577264576,0.09939218901551028,-0.08487800666232315,253,BAX,1
0000010456,BAX,BAXTER INTERNATIONAL INC,2024-12-05,2024-12-06,2025-12-10,31.799999237060547,31.191364288330078,18.260000228881836,18.234516143798828,-0.41539857073128794,0.1449780905772573,-0.4257861425480427,0.13122523500106786,-0.4894212962852619,-0.49239652751256446,0.0029752312273025883,-0.4894212962852619,0.0,0.01809007512087768,0.012157486547032637,0.09939218901551028,-0.2242424458640957,253,BAX,1
0000010456,BAX,BAXTER INTERNATIONAL INC,2025-07-31,2025-08-01,2026-08-04,21.959999084472656,21.76504898071289,28.350000381469727,28.339067459106445,0.30204473622913164,0.2543856201170662,0.29098367775048195,0.24063895875424346,0.037993991120224724,0.04057966956542369,-0.002585678445198969,0.0379939911202247,2.0816681711721685e-17,0.008567930539542967,0.011080307663904332,0.07993533311671919,-0.15985635526573427,253,BAX,1
0000011544,WRB,BERKLEY W R CORP,2020-05-06,2020-05-07,2021-05-07,22.724443435668945,19.848493576049805,36.20000076293945,31.854097366333008,0.6048622150735798,0.49085645011964396,0.5929983440702835,0.46732482572370526,0.0764699813619123,0.08564805566115474,-0.009178074299242445,0.0764699813619123,0.0,0.007447509940897046,0.016037092798680597,0.11501280601261787,-0.06754282593241578,253,WRB,1
0000012659,HRB,H&R BLOCK INC,2010-10-18,2010-10-19,2011-10-18,10.850000381469727,6.020149230957031,14.369999885559082,8.323664665222168,0.38263427464886,0.07099275469246624,0.3244239060213323,0.0501156369903728,0.29098377985375,0.2612172025331667,0.0297665773205833,0.29098377985375,0.0,0.04395146324592991,0.019880779760529155,0.07388026041006146,-0.11660043821248889,253,HRB,1
0000012659,HRB,H&R BLOCK INC,2017-11-02,2017-11-03,2018-11-05,24.059999465942383,17.07366180419922,26.989999771118164,19.89691162109375,0.16535701885580045,0.07711856507402359,0.12177890150510096,0.05780615877641582,0.08192083642687265,0.060476810612148046,0.0214440258147246,0.0819208364268726,4.163336342344337e-17,0.03884733194057244,0.018257037111550467,0.11486198939071546,-0.17939152882527853,253,HRB,1
0000012659,HRB,H&R BLOCK INC,2023-05-18,2023-05-19,2024-05-21,29.6200008392334,26.651094436645508,53.83000183105469,49.96753692626953,0.8748774856151382,0.28769449473464914,0.8173531500969353,0.26931343831967425,0.45599557447940153,0.43176074185644775,0.024234832622953784,0.4559955744794015,5.551115123125783e-17,0.031652810855795854,0.014481101247385997,0.09702963238871587,-0.040457124623597296,253,HRB,1
0000012659,HRB,H&R BLOCK INC,2025-07-15,2025-07-16,2026-07-17,55.68000030517578,53.36231231689453,42.08000183105469,42.08000183105469,-0.21142844070997757,0.20394384972549084,-0.24425284482006182,0.19075007675595135,-0.345009686730969,-0.36531840733625975,0.020308720605290764,-0.345009686730969,0.0,0.04343305017439181,0.011080220129386253,0.23772175269139129,-0.08581061869907392,253,HRB,1
0000012927,BA,BOEING CO,2020-03-09,2020-03-10,2021-03-10,231.00999450683594,231.00999450683594,245.33999633789062,245.33999633789062,0.06203195607032774,0.37596291557638195,0.06203195607032774,0.35073839690350606,-0.2281536485847444,-0.21373971562148675,-0.014413932963257658,-0.2281536485847444,0.0,0.0,0.01867461436700224,0.24318605379189218,-0.2384841190698378,253,BA,1
0000014707,CAL,CALERES INC,2016-05-19,2016-05-20,2017-05-22,22.299999237060547,19.215999603271484,25.540000915527344,22.22752571105957,0.1567197215842666,0.18967812613668555,0.14529156005898924,0.1656041552854446,-0.027703631619627078,-0.01742666679279381,-0.010276964826833268,-0.027703631619627,-7.979727989493313e-17,0.009978386223931324,0.020653641926444033,0.17081048789719255,-0.1169033552000952,253,CAL,1
0000014707,CAL,CALERES INC,2017-03-20,2017-03-21,2018-03-21,26.020000457763672,22.64527702331543,32.95000076293945,28.945152282714844,0.27819819792502876,0.17910730869887104,0.2663335965894671,0.1570187721691645,0.08403890680272608,0.09447973278373056,-0.010440825981004487,0.084038906802726,8.326672684688674e-17,0.009369254174031116,0.01909090592220486,0.10587839528041965,-0.05119782400745554,253,CAL,1
0000014707,CAL,CALERES INC,2019-03-22,2019-03-25,2020-03-24,23.850000381469727,21.150054931640625,5.769999980926514,5.239874362945557,-0.7522524466304497,-0.11081481501317036,-0.7580712834952608,-0.1286196013094647,-0.7213768767714905,-0.7223615347920415,0.0009846580205509214,-0.7213768767714905,0.0,0.024051865148042584,0.02043285151129237,0.40643257592675175,-0.329243494868074,253,CAL,1
0000014707,CAL,CALERES INC,2023-05-24,2023-05-25,2024-05-28,18.510000228881836,17.65183448791504,37.470001220703125,36.07787322998047,1.0438597050454121,0.29623129863562414,1.024311224061321,0.27772821742970666,0.5767708334127715,0.5843050160803755,-0.0075341826676040835,0.5767708334127715,0.0,0.00965685550311357,0.014481233922452263,0.15932067170416309,-0.07097794123690515,253,CAL,1
0000014707,CAL,CALERES INC,2024-10-23,2024-10-24,2025-10-28,29.020000457763672,28.064613342285156,12.5,12.29146957397461,-0.5620296127345905,0.2005609710565346,-0.5692625843272205,0.1861404756957339,-0.6351952147170163,-0.6368580075474373,0.0016627928304209227,-0.6351952147170163,0.0,0.016792067114329345,0.012157493700181154,0.1557208667526242,-0.1996988234164705,253,CAL,1
0000014930,BC,BRUNSWICK CORP,2020-03-16,2020-03-17,2021-03-17,30.0,26.396875381469727,103.16000366210938,92.16265869140625,2.4914230324435773,0.6007863274327874,2.4386667887369793,0.5714398930774169,1.1810674995224635,1.1882267364378114,-0.007159236915347922,1.1810674995224637,-2.220446049250313e-16,0.015342063348329216,0.01867486913412897,0.15547284610454626,-0.12340168650789529,253,BC,1
0000015615,MTZ,MASTEC INC,2014-06-02,2014-06-03,2015-06-03,32.95000076293945,32.95000076293945,19.110000610351562,19.110000610351562,-0.4200303439189733,0.12070426039179138,-0.4200303439189733,0.09917009758581119,-0.4824953588752551,-0.47235677411998644,-0.010138584755268631,-0.4824953588752551,0.0,0.0,0.019591292424418594,0.09750917665110226,-0.12923503192627228,253,MTZ,1
0000015615,MTZ,MASTEC INC,2014-12-01,2014-12-02,2015-12-02,23.18000030517578,23.18000030517578,20.479999542236328,20.479999542236328,-0.11647975528009724,0.027291081972447673,-0.11647975528009724,0.006953510390993012,-0.13995141180092607,-0.12258089812225992,-0.017370513678666155,-0.139951411800926,-8.326672684688674e-17,0.0,0.020197130623794024,0.09750917665110226,-0.12249323227246156,253,MTZ,1
0000015615,MTZ,MASTEC INC,2018-09-14,2018-09-17,2019-09-18,43.099998474121094,43.099998474121094,64.8499984741211,64.8499984741211,0.5046403890955946,0.06122722487043086,0.5046403890955946,0.04064425905325475,0.4178305586527915,0.44587391513067964,-0.028043356477888137,0.4178305586527915,0.0,0.0,0.019779060556103678,0.1583150385509846,-0.06963135679636268,253,MTZ,1
0000015615,MTZ,MASTEC INC,2020-02-03,2020-02-04,2021-02-03,58.290000915527344,58.290000915527344,81.5,81.5,0.398181484301366,0.18209746003060667,0.398181484301366,0.1604266970661541,0.18279713101250095,0.20488565786733015,-0.022088526854829205,0.1827971310125009,5.551115123125783e-17,0.0,0.018674822820986092,0.16738012608096686,-0.2114133555011387,253,MTZ,1
0000015615,MTZ,MASTEC INC,2021-08-09,2021-08-10,2022-08-10,93.36000061035156,93.36000061035156,80.55000305175781,80.55000305175781,-0.13721076986768366,-0.037766964582729545,-0.13721076986768366,-0.05125599262857239,-0.10334690415386794,-0.09059849292461508,-0.012748411229252854,-0.1033469041538679,-4.163336342344337e-17,0.0,0.014217774174105413,0.08131774083390964,-0.13084105877712593,253,MTZ,1
0000015615,MTZ,MASTEC INC,2023-09-13,2023-09-14,2024-09-16,87.19000244140625,87.19000244140625,113.3499984741211,113.3499984741211,0.30003435371268616,0.2672369783925923,0.30003435371268616,0.2497558512355431,0.02588101190173231,0.0402306597944202,-0.014349647892687889,0.0258810119017323,1.0408340855860843e-17,0.0,0.013987633776442632,0.12443678112342593,-0.17597576255280267,253,MTZ,1
0000016040,CBT,CABOT CORP,2014-12-08,2014-12-09,2015-12-09,41.790000915527344,31.5045108795166,41.38999938964844,31.90040397644043,0.012566235306361362,0.01461386547636434,-0.00957170416644526,-0.0054729736820439134,-0.002018137381792684,-0.004121286175174266,0.0021031487933815818,-0.0020181373817926,-8.413408858487514e-17,0.022351885104590075,0.020197378881472883,0.13716239371726302,-0.06660151767235734,253,CBT,1
0000016040,CBT,CABOT CORP,2020-03-10,2020-03-11,2021-03-11,29.90999984741211,25.71758460998535,52.81999969482422,46.944671630859375,0.8253919387372093,0.46114279156093096,0.765964559153762,0.4343563922961686,0.24929058903760737,0.23118952070673537,0.018101068330871994,0.2492905890376073,5.551115123125783e-17,0.03365151314923587,0.01867485612964126,0.13907511583133125,-0.22909603220501673,253,CBT,1
0000016040,CBT,CABOT CORP,2025-02-03,2025-02-04,2026-02-05,88.19000244140625,84.6796646118164,76.25,74.96703338623047,-0.11469850843304608,0.13924914049057668,-0.1353895238787325,0.12602605957017987,-0.22290791355284179,-0.23215766742440969,0.0092497538715679,-0.2229079135528417,-8.326672684688674e-17,0.023931025608790346,0.01174313934212523,0.10436251619153358,-0.07071306669304112,253,CBT,1
0000016058,CACI,CACI INTERNATIONAL INC /DE/,2012-05-22,2012-05-23,2013-05-28,43.84000015258789,43.84000015258789,63.86000061035156,63.86000061035156,0.4566605927938594,0.28523992803567055,0.4566605927938594,0.2572767647999694,0.13337639223532682,0.15858388031660753,-0.025207488081280705,0.1333763922353268,2.7755575615628914e-17,0.0,0.02224105624042938,0.10000000000000009,-0.07232487711097257,253,CACI,1
0000016732,CPB,CAMPBELL'S Co,2020-06-10,2020-06-11,2021-06-11,47.970001220703125,37.92839813232422,46.11000061035156,37.54726028442383,-0.010048878061516886,0.4341319718943002,-0.03877424563309817,0.4114966841915262,-0.30972104287523305,-0.3190024708294157,0.00928142795418263,-0.309721042875233,-5.551115123125783e-17,0.02988410104606576,0.01603637327404628,0.055255194081405445,-0.07512820616132732,253,CPB,1
0000016732,CPB,CAMPBELL'S Co,2023-08-01,2023-08-02,2024-08-02,46.209999084472656,40.3715705871582,49.099998474121094,44.38673400878906,0.09945521968144688,0.2004397749921638,0.06254056366383964,0.1838802537786799,-0.08412296677805109,-0.10249321223793639,0.018370245459885304,-0.084122966778051,-8.326672684688674e-17,0.03474187930324146,0.013987496759600093,0.07109219658741339,-0.03846166519119287,253,CPB,1
0000016732,CPB,CAMPBELL'S Co,2025-06-25,2025-06-26,2026-06-29,30.959999084472656,28.755956649780273,23.010000228881836,22.627643585205078,-0.21311456054869327,0.22446023037580276,-0.25678291636571715,0.2110415707802129,-0.3573613744810631,-0.3862992802505816,0.02893790576951849,-0.3573613744810631,0.0,0.05875585583082721,0.011080263402473145,0.07215502222543169,-0.07050235249656578,253,CPB,1
0000017843,CRS,CARPENTER TECHNOLOGY CORP,2014-09-24,2014-09-25,2015-09-25,46.56999969482422,38.10560989379883,29.81999969482422,24.81561279296875,-0.34876746856616625,0.0020623918958972975,-0.3596736119768881,-0.017775238359325263,-0.3501078009706513,-0.34808567954086944,-0.0020221214297818646,-0.3501078009706513,0.0,0.01703216299486332,0.020196630170559393,0.13771877060144222,-0.08204733033425549,253,CRS,1
0000017843,CRS,CARPENTER TECHNOLOGY CORP,2021-08-17,2021-08-18,2022-08-18,34.060001373291016,31.966022491455078,38.459999084472656,36.985443115234375,0.1570236217258827,-0.011854588727598259,0.12918372089767471,-0.025706949805608503,0.1709042095697455,0.1589774972451865,0.011926712324558997,0.1709042095697455,0.0,0.024654890353959402,0.014217858862122013,0.16691756315680117,-0.09095536608497556,253,CRS,1
0000018498,GCO,GENESCO INC,2012-12-12,2012-12-13,2013-12-13,50.630001068115234,50.630001068115234,70.45999908447266,70.45999908447266,0.391664973296743,0.27607944005335017,0.391664973296743,0.2487554828080536,0.09057863453905379,0.1144415319541432,-0.0238628974150894,0.0905786345390537,9.71445146547012e-17,0.0,0.02188095077176655,0.08525629934050816,-0.09072611209801429,253,GCO,1
0000018498,GCO,GENESCO INC,2016-09-01,2016-09-02,2017-09-05,49.040000915527344,49.040000915527344,23.600000381469727,23.600000381469727,-0.5187601969640798,0.1497052348318535,-0.5187601969640798,0.126803146313881,-0.5814233175112034,-0.5729158153221321,-0.008507502189071259,-0.5814233175112034,0.0,0.0,0.020324835436333455,0.09692676980538106,-0.22783384702592757,253,GCO,1
0000018498,GCO,GENESCO INC,2017-05-23,2017-05-24,2018-05-24,44.54999923706055,44.54999923706055,45.45000076293945,45.45000076293945,0.020202054798919233,0.1554296904529422,0.020202054798919233,0.13378490960875,-0.11703666330489748,-0.10018024922295565,-0.01685641408194183,-0.1170366633048974,-8.326672684688674e-17,0.0,0.01909072934447642,0.14065508713753205,-0.22783384702592757,253,GCO,1
0000018498,GCO,GENESCO INC,2019-08-15,2019-08-16,2020-08-17,33.470001220703125,33.470001220703125,19.110000610351562,19.110000610351562,-0.42904093476605776,0.19319923219213742,-0.42904093476605776,0.16984592875865134,-0.5214889099576605,-0.5119365283941286,-0.009552381563531886,-0.5214889099576605,0.0,0.0,0.01996271719154219,0.3947963473842786,-0.40067795575675313,253,GCO,1
0000018926,LUMN,"Lumen Technologies, Inc.",2022-09-26,2022-09-27,2023-09-28,7.599999904632568,7.599999904632568,1.4299999475479126,1.4299999475479126,-0.811842109803678,0.19782569527298888,-0.811842109803678,0.17926133319269066,-0.8429171364925176,-0.840444280754199,-0.00247285573831868,-0.8429171364925176,0.0,0.0,0.01574236478189106,0.16666665440233652,-0.20841678780305917,253,LUMN,1
