版本,年份段,進場格,期,表,樣本N,未成熟,無進場點,資料不足,可信度,中位超額,p25超額,p75超額,平均超額,中位期內最大跌幅,觸及負33比例,最大單筆超額,剔走前三大贏家後的平均超額,2020年觸發佔比,勝率,勝率下限,勝率上限,平均超額下限,平均超額上限,賠率,簇數,industry_kill,pos_sma200,pos_sma250
A(淨現金 N2),建表年份 2010-2021,買方回來,12m,軸二 200 日線位置,176,0,1,0,高,0.0035327158226137,-0.18881606718481614,0.24529153720136232,0.0693887563861131,-0.2202325215828744,0.30113636363636365,2.222932215619504,0.03822154191658891,0.2556818181818182,0.5113636363636364,0.4213409225310467,0.5894736842105263,-0.0035087624494369663,0.137478369069323,1.2177585381926939,149.0,,線下逾 10%,
A(淨現金 N2),建表年份 2010-2021,買方回來,12m,軸二 200 日線位置,35,0,0,0,中,-0.2110345721534048,-0.5023794575300197,-0.08026733165793706,-0.11820179900676897,-0.3693599704457617,0.5142857142857142,4.318216874517566,-0.30174966717280194,0.02857142857142857,0.2,0.08108108108108109,0.36363636363636365,-0.34137026488373795,0.23643535797143675,1.182869300403406,30.0,,線之上,
A(淨現金 N2),建表年份 2010-2021,跌勢衰竭,1m,軸二 200 日線位置,41,0,0,0,中,0.0256081738504665,-0.0523411779717787,0.0920102798017792,0.019974294080003212,-0.0675519686437164,0.0,0.3385480038417703,-0.0005456211646026493,0.14634146341463414,0.5121951219512195,0.3569980694980695,0.6666666666666666,-0.019364031069807598,0.061017895102322875,1.4832531012513794,36.0,,線下 10% 內,
A(淨現金 N2),建表年份 2010-2021,跌勢衰竭,1m,軸二 200 日線位置,177,0,0,0,高,-0.0045404735420998,-0.061647109927292,0.0525144357945184,0.002795547826299806,-0.0651653356810079,0.022598870056497175,0.4546889431808616,-0.004684864509339384,0.2542372881355932,0.4745762711864407,0.3999734042553192,0.5505761618998978,-0.01521467719175673,0.021476309679424974,0.8917474149721911,150.0,,線下逾 10%,
A(淨現金 N2),建表年份 2010-2021,跌勢衰竭,1m,軸二 200 日線位置,35,0,0,0,中,0.02716019533576,-0.08532678794331136,0.1660757390972338,0.03408799688434875,-0.102012958908187,0.0,0.3149740067126592,0.011164446755982353,0.02857142857142857,0.6,0.40625,0.7648190045248862,-0.022852000438022657,0.08735986640724296,0.8658587275358691,30.0,,線之上,
A(淨現金 N2),建表年份 2010-2021,跌勢衰竭,3m,軸二 200 日線位置,41,0,0,0,中,-0.0407854238696266,-0.1351398393347997,0.0892434747915584,-0.010969122560727722,-0.0950919608275826,0.04878048780487805,0.4218266008204845,-0.04234094414781384,0.14634146341463414,0.4878048780487805,0.35714285714285715,0.625,-0.060015207510324804,0.04659655961795165,0.664223213503685,36.0,,線下 10% 內,
A(淨現金 N2),建表年份 2010-2021,跌勢衰竭,3m,軸二 200 日線位置,177,0,0,0,高,-0.006623854886029,-0.1269658973581364,0.147040522030303,0.038828452971134915,-0.1159763674764238,0.06779661016949153,2.921219219496061,0.012086933979111971,0.2542372881355932,0.4689265536723164,0.394281512605042,0.5405516171909615,-0.00410170160941262,0.08838141685409434,1.357904315010847,150.0,,線下逾 10%,
A(淨現金 N2),建表年份 2010-2021,跌勢衰竭,3m,軸二 200 日線位置,35,0,0,0,中,-0.0194241180760766,-0.15531467337391797,0.05361097781542265,0.007251831426230407,-0.1660303356520026,0.14285714285714285,1.8661342617849628,-0.07002565193550399,0.02857142857142857,0.37142857142857144,0.22580645161290322,0.5142857142857142,-0.0925649028473251,0.14937585976197953,1.0411949892145267,30.0,,線之上,
A(淨現金 N2),建表年份 2010-2021,跌勢衰竭,6m,軸二 200 日線位置,41,0,0,0,中,-0.0032679146968922,-0.139590476091815,0.1606419657236664,0.010014933112271387,-0.1423067267428404,0.21951219512195122,0.6052911637125833,-0.02784258555452515,0.14634146341463414,0.4878048780487805,0.35,0.6341463414634146,-0.05936380915292374,0.08603625833701957,1.2937260564948003,36.0,,線下 10% 內,
A(淨現金 N2),建表年份 2010-2021,跌勢衰竭,6m,軸二 200 日線位置,177,0,0,0,高,-0.0221755594907029,-0.1908817352232099,0.1744455857109033,0.012311499369402632,-0.1517854961351966,0.1638418079096045,1.5426037569193318,-0.010101247758851566,0.2542372881355932,0.4689265536723164,0.3939174986862848,0.5449565883554647,-0.031362268882749116,0.05917601104351058,1.1023023312462548,150.0,,線下逾 10%,
A(淨現金 N2),建表年份 2010-2021,跌勢衰竭,6m,軸二 200 日線位置,35,0,0,0,中,-0.0483083310460238,-0.24665298431235205,0.1745140543266272,0.02456857685972487,-0.2149989164541582,0.2,2.2681717099013325,-0.08091687819623201,0.02857142857142857,0.45714285714285713,0.2972972972972973,0.6333333333333333,-0.10155752492330973,0.20267035474597248,0.7237734629562071,30.0,,線之上,
A(淨現金 N2),建表年份 2010-2021,跌勢衰竭,12m,軸二 200 日線位置,41,0,0,0,中,-0.063663626978672,-0.2718776067435819,0.1416139237135059,-0.018580273356249392,-0.200456705924677,0.3902439024390244,0.9341140019592382,-0.08202871132215649,0.14634146341463414,0.4634146341463415,0.3076923076923077,0.6190476190476191,-0.12529369394893222,0.10393323675987476,0.7579142353517161,36.0,,線下 10% 內,
A(淨現金 N2),建表年份 2010-2021,跌勢衰竭,12m,軸二 200 日線位置,177,0,0,0,高,0.017749051936251,-0.1598465700860988,0.2558260669810457,0.08395977515849741,-0.2027210643092241,0.2655367231638418,2.0764514483597294,0.05309019858547621,0.2542372881355932,0.5423728813559322,0.4632768361581921,0.6214845289712259,0.014348306002499912,0.15538062532678748,1.2747189296538919,150.0,,線下逾 10%,
A(淨現金 N2),建表年份 2010-2021,跌勢衰竭,12m,軸二 200 日線位置,35,0,0,0,中,-0.2019190009761196,-0.5138230038537066,-0.001004009491610204,-0.08582155463122226,-0.3321300828428494,0.5142857142857142,4.59119401420062,-0.26732601029841163,0.02857142857142857,0.2571428571428571,0.1190126050420168,0.4334374999999994,-0.31350226717597807,0.2883508744084016,0.8002490096598491,30.0,,線之上,
A(淨現金 N2),建表年份 2010-2021,觸發日即買,1m,軸二 250 日線位置(緩衝對照),50,0,0,0,中,-0.01986680458742545,-0.0685782473863923,0.0571475520003168,-0.009148136485471447,-0.0769524859057268,0.04,0.2244219936284885,-0.02189557434825738,0.14,0.42,0.27450980392156865,0.5714285714285714,-0.03902661997387303,0.021154884110373806,1.0417467402554546,47.0,,,線下 10% 內
A(淨現金 N2),建表年份 2010-2021,觸發日即買,1m,軸二 250 日線位置(緩衝對照),159,0,0,0,高,0.0217479935088702,-0.0451794697586871,0.0905954598431396,0.028754295428944983,-0.0794891398568704,0.03773584905660377,0.5752410910143657,0.01902640005401288,0.27672955974842767,0.610062893081761,0.5341510116983577,0.6792452830188679,0.008048410042008316,0.05007860027498015,1.3001645583355548,136.0,,,線下逾 10%
A(淨現金 N2),建表年份 2010-2021,觸發日即買,1m,軸二 250 日線位置(緩衝對照),44,0,0,0,中,-0.017347746027630152,-0.07255313005426958,0.04624719438740507,0.00412008918230928,-0.1109151173416535,0.022727272727272728,0.7289663457738649,-0.022736621020172407,0.022727272727272728,0.4318181818181818,0.2619047619047619,0.6,-0.03677648253775467,0.053065138177893253,0.7255450737339353,35.0,,,線之上
A(淨現金 N2),建表年份 2010-2021,觸發日即買,3m,軸二 250 日線位置(緩衝對照),50,0,0,0,中,-0.03142011617228755,-0.1284328015806678,0.11250455006963533,0.0003187866514234694,-0.1251712062584639,0.1,0.731241176472126,-0.029708243588915894,0.14,0.42,0.28846153846153844,0.5625,-0.04515223521601265,0.0547741269450765,1.2374408361970903,47.0,,,線下 10% 內
A(淨現金 N2),建表年份 2010-2021,觸發日即買,3m,軸二 250 日線位置(緩衝對照),159,0,0,0,高,0.0231705087613187,-0.1062390246168605,0.18003326708352868,0.06175417149670854,-0.1208904760739474,0.11320754716981132,0.9277172922980056,0.046597568612861386,0.27672955974842767,0.5660377358490566,0.4935064935064935,0.642868516833485,0.023940770095620695,0.10002410589317431,1.217869850292826,136.0,,,線下逾 10%
A(淨現金 N2),建表年份 2010-2021,觸發日即買,3m,軸二 250 日線位置(緩衝對照),44,0,0,0,中,-0.01833421553179205,-0.10476471071184508,0.09413664789159377,0.007500070442550027,-0.1573338927464036,0.045454545454545456,0.6576816842054325,-0.0309880031159304,0.022727272727272728,0.4090909090909091,0.225,0.58,-0.05418698275203945,0.06773479393738216,1.298324349300741,35.0,,,線之上
A(淨現金 N2),建表年份 2010-2021,觸發日即買,6m,軸二 250 日線位置(緩衝對照),50,0,0,0,中,-0.0489180998677157,-0.1612819326633103,0.0953566739799003,-0.017268723792101294,-0.20335679712510155,0.24,0.6868595306109748,-0.05120646116879613,0.14,0.44,0.30905594405594405,0.5714285714285714,-0.09075996265001968,0.05066408009113758,1.27789372246496,47.0,,,線下 10% 內
A(淨現金 N2),建表年份 2010-2021,觸發日即買,6m,軸二 250 日線位置(緩衝對照),159,0,0,0,高,-0.0285656062050674,-0.1813350772143818,0.18298398498314125,0.055749960688729304,-0.14496958063411,0.16981132075471697,3.5697477446936787,0.014962209376440088,0.27672955974842767,0.4591194968553459,0.3765245340882284,0.5379983703479116,-0.006481773275153986,0.12782794690732754,1.4869767470587416,136.0,,,線下逾 10%
A(淨現金 N2),建表年份 2010-2021,觸發日即買,6m,軸二 250 日線位置(緩衝對照),44,0,0,0,中,-0.0013805384436417,-0.14268164980183135,0.14705553552054149,0.03572656815448661,-0.17174369573120424,0.13636363636363635,1.3953069957386952,-0.020494176160208905,0.022727272727272728,0.5,0.35135135135135137,0.6511627906976745,-0.050233070350913685,0.1320486095023187,1.0144652710396689,35.0,,,線之上
A(淨現金 N2),建表年份 2010-2021,觸發日即買,12m,軸二 250 日線位置(緩衝對照),50,0,0,0,中,-0.10901433234463714,-0.29212841831871206,0.1588373715743956,-0.05414233300496752,-0.2631090555594662,0.36,0.6689395670861447,-0.09719348082754367,0.14,0.4,0.2692307692307692,0.5531914893617021,-0.14594079357164316,0.042374321420914,0.8529015950603481,47.0,,,線下 10% 內
A(淨現金 N2),建表年份 2010-2021,觸發日即買,12m,軸二 250 日線位置(緩衝對照),159,0,0,0,高,0.086379654510845,-0.16970323572601115,0.32345622849418754,0.14017014060108987,-0.1972907687590811,0.27672955974842767,3.3397619190827053,0.09432379437081717,0.27672955974842767,0.5974842767295597,0.5129828504828505,0.6809815950920245,0.053371845210406936,0.23099432430501196,1.1533030787546754,136.0,,,線下逾 10%
A(淨現金 N2),建表年份 2010-2021,觸發日即買,12m,軸二 250 日線位置(緩衝對照),44,0,0,0,中,-0.19271992366919874,-0.4926126199248046,0.06435023630823605,-0.08661801269795352,-0.2934510935146567,0.4772727272727273,3.600580356905249,-0.22531787460204586,0.022727272727272728,0.29545454545454547,0.16666666666666666,0.4358974358974359,-0.25327987870550644,0.15430947706260784,0.7019042904492856,35.0,,,線之上
A(淨現金 N2),建表年份 2010-2021,買方回來,1m,軸二 250 日線位置(緩衝對照),50,0,0,0,中,-0.033006285313186404,-0.07767833113933201,0.014792442655013149,-0.028509220530496534,-0.09085106679243296,0.02,0.3468829534453626,-0.04579695043885023,0.14,0.3,0.17307692307692307,0.4375,-0.060236910672167715,0.0034050151973824706,1.2067548516289197,47.0,,,線下 10% 內
A(淨現金 N2),建表年份 2010-2021,買方回來,1m,軸二 250 日線位置(緩衝對照),158,0,1,0,高,0.00283815642852785,-0.06061003432720692,0.0530433507248346,0.0016415381212648548,-0.07857994193757735,0.012658227848101266,0.3625591337089022,-0.0051043669800370705,0.27848101265822783,0.5126582278481012,0.4394904458598726,0.5875094696969697,-0.015549794345422367,0.019268095962798236,0.8278950052034215,135.0,,,線下逾 10%
A(淨現金 N2),建表年份 2010-2021,買方回來,1m,軸二 250 日線位置(緩衝對照),44,0,0,0,中,-0.0249454114705617,-0.11681528699659208,0.04827398596091488,-0.017319095370192935,-0.1116682893403977,0.045454545454545456,0.2638238523615177,-0.03658157020422545,0.022727272727272728,0.45454545454545453,0.29408177905308464,0.6137209864603477,-0.057641677694459034,0.022842294380202913,0.45129080242016417,35.0,,,線之上
A(淨現金 N2),建表年份 2010-2021,買方回來,3m,軸二 250 日線位置(緩衝對照),50,0,0,0,中,-0.034516528321683546,-0.13851087130623418,0.07370243019376843,-0.03239763249534537,-0.1531575482678749,0.12,0.4612795433350851,-0.05625725774896852,0.14,0.42,0.2940563725490196,0.5416666666666666,-0.07864759811051314,0.015628949462028058,0.7192489557064382,47.0,,,線下 10% 內
A(淨現金 N2),建表年份 2010-2021,買方回來,3m,軸二 250 日線位置(緩衝對照),158,0,1,0,高,-0.01972850818544815,-0.1413602922263444,0.12360191677069512,0.011791479294091895,-0.12982383747068255,0.08227848101265822,2.3062305577382016,-0.013331045068546755,0.27848101265822783,0.43670886075949367,0.358974358974359,0.5126582278481012,-0.028849077347868488,0.05618571210900954,1.078125961313432,135.0,,,線下逾 10%
A(淨現金 N2),建表年份 2010-2021,買方回來,3m,軸二 250 日線位置(緩衝對照),44,0,0,0,中,-0.09995577346242729,-0.17506797586051423,0.036005597947166325,-0.021240559470571053,-0.1988821123329224,0.13636363636363635,1.4945570917341993,-0.07765702251795056,0.022727272727272728,0.3181818181818182,0.1951219512195122,0.43478260869565216,-0.0933489180864734,0.07161153364454224,1.0838079742092979,35.0,,,線之上
A(淨現金 N2),建表年份 2010-2021,買方回來,6m,軸二 250 日線位置(緩衝對照),50,0,0,0,中,-0.0794126533585275,-0.1615530210906312,0.09611342882004381,-0.040012419083687696,-0.19815572481388785,0.2,0.5091240581705572,-0.07340673073613126,0.14,0.38,0.2549019607843137,0.5106382978723404,-0.11063383516861389,0.025926471513458,1.3807018226379635,47.0,,,線下 10% 內
A(淨現金 N2),建表年份 2010-2021,買方回來,6m,軸二 250 日線位置(緩衝對照),158,0,1,0,高,-0.0270565551876898,-0.1906133467830175,0.1689142499466118,0.01911509929972369,-0.17020641136113765,0.17088607594936708,1.8745145258363929,-0.0072590327107302614,0.27848101265822783,0.4620253164556962,0.3803588957055215,0.5448717948717948,-0.02981183318116135,0.06898939904282313,1.0164002984657081,135.0,,,線下逾 10%
A(淨現金 N2),建表年份 2010-2021,買方回來,6m,軸二 250 日線位置(緩衝對照),44,0,0,0,中,-0.10954221692295896,-0.2609523349210133,0.1267822269761981,-0.029904651522758948,-0.22104794613575274,0.18181818181818182,1.628229807121687,-0.09303029634841939,0.022727272727272728,0.45454545454545453,0.3023255813953488,0.6,-0.12566567972086026,0.08340606539970936,0.5700514508630905,35.0,,,線之上
A(淨現金 N2),建表年份 2010-2021,買方回來,12m,軸二 250 日線位置(緩衝對照),50,0,0,0,中,-0.06303455870030955,-0.2513581913764399,0.08550733187919585,-0.0600582849633505,-0.27896549804198867,0.38,0.6889863747811951,-0.09929496467720338,0.14,0.36,0.22916666666666666,0.5106382978723404,-0.13692660248431238,0.03025840014539505,0.887647568336667,47.0,,,線下 10% 內
A(淨現金 N2),建表年份 2010-2021,買方回來,12m,軸二 250 日線位置(緩衝對照),158,0,1,0,高,0.01711119012100375,-0.15769611140186784,0.25850767136388697,0.09332102229708257,-0.18601082195816385,0.27848101265822783,2.222932215619504,0.05899759451969686,0.27848101265822783,0.5379746835443038,0.4528151664463406,0.6211349339066728,0.021856939630126037,0.16489817208957142,1.2931708489396625,135.0,,,線下逾 10%
A(淨現金 N2),建表年份 2010-2021,買方回來,12m,軸二 250 日線位置(緩衝對照),44,0,0,0,中,-0.2067596967224236,-0.4897695000408484,-0.04355906180555688,-0.12108795694438677,-0.31396106422370096,0.4772727272727273,4.318216874517566,-0.2669949395052427,0.022727272727272728,0.22727272727272727,0.1,0.358974358974359,-0.3091632040882103,0.1493591804289358,1.0355700967767043,35.0,,,線之上
A(淨現金 N2),建表年份 2010-2021,跌勢衰竭,1m,軸二 250 日線位置(緩衝對照),50,0,0,0,中,-0.009501506474298,-0.059320626938413674,0.05462032316185575,0.0031335516494680293,-0.06006484254830395,0.02,0.3385480038417703,-0.014034841910421212,0.14,0.44,0.3,0.5918367346938775,-0.029291561177139977,0.03857935396133743,1.3933575471153388,47.0,,,線下 10% 內
A(淨現金 N2),建表年份 2010-2021,跌勢衰竭,1m,軸二 250 日線位置(緩衝對照),159,0,0,0,高,-0.0043302323962612,-0.05977607155043125,0.0531501055836529,0.006120012630303402,-0.0661063227290384,0.018867924528301886,0.4546889431808616,-0.0021595921901402517,0.27672955974842767,0.48427672955974843,0.4012738853503185,0.56875,-0.013403368815771494,0.02607444712197649,0.9672550484561468,136.0,,,線下逾 10%
A(淨現金 N2),建表年份 2010-2021,跌勢衰竭,1m,軸二 250 日線位置(緩衝對照),44,0,0,0,中,0.0349758000995762,-0.08353449802533228,0.13396552754774116,0.03129723460899457,-0.10168801981661735,0.0,0.3149740067126592,0.013201481171585122,0.022727272727272728,0.6136363636363636,0.43902439024390244,0.7600217391304347,-0.019581441214253936,0.07817177890561147,0.8062907265631301,35.0,,,線之上
A(淨現金 N2),建表年份 2010-2021,跌勢衰竭,3m,軸二 250 日線位置(緩衝對照),50,0,0,0,中,-0.042658931802622105,-0.1365617201438116,0.08738480845247149,-0.016388355150236858,-0.13208927180773028,0.08,0.5595937993164746,-0.04502993209861537,0.14,0.42,0.2765957446808511,0.5510204081632653,-0.06740475252116417,0.036717078874335826,0.766611061456931,47.0,,,線下 10% 內
A(淨現金 N2),建表年份 2010-2021,跌勢衰竭,3m,軸二 250 日線位置(緩衝對照),159,0,0,0,高,-0.0030814792919174,-0.12217866512278365,0.16206413640209788,0.04549412025306974,-0.1120483138391225,0.06289308176100629,2.921219219496061,0.015795227286619824,0.27672955974842767,0.48427672955974843,0.40522875816993464,0.5597791072250343,0.0012570187023122103,0.09861654363314928,1.4166575415399147,136.0,,,線下逾 10%
A(淨現金 N2),建表年份 2010-2021,跌勢衰竭,3m,軸二 250 日線位置(緩衝對照),44,0,0,0,中,-0.01768144371646175,-0.15106927112423363,0.0574011382158863,0.005967474729383213,-0.1639584329767195,0.11363636363636363,1.8661342617849628,-0.0571107418658257,0.022727272727272728,0.4090909090909091,0.28205128205128205,0.5348837209302325,-0.07863439532333578,0.11784407243011163,0.7982459678837415,35.0,,,線之上
A(淨現金 N2),建表年份 2010-2021,跌勢衰竭,6m,軸二 250 日線位置(緩衝對照),50,0,0,0,中,-0.0366324860315701,-0.15341602798411838,0.2041440619460898,-0.01600028899088153,-0.19091018477378768,0.24,0.6052911637125833,-0.04973690700930462,0.14,0.42,0.29084790209790207,0.5531914893617021,-0.08997294719694521,0.056887370662764336,1.8872394042753973,47.0,,,線下 10% 內
A(淨現金 N2),建表年份 2010-2021,跌勢衰竭,6m,軸二 250 日線位置(緩衝對照),159,0,0,0,高,-0.014006542263253,-0.18967585879458185,0.17415472547940045,0.02148488479548418,-0.1374443072976703,0.15723270440251572,1.5426037569193318,-0.003337537281682367,0.27672955974842767,0.48427672955974843,0.4012738853503185,0.5652238612836438,-0.02990582768311181,0.06917403669217455,1.0310415760665912,136.0,,,線下逾 10%
A(淨現金 N2),建表年份 2010-2021,跌勢衰竭,6m,軸二 250 日線位置(緩衝對照),44,0,0,0,中,-0.058308236478402706,-0.22420295680608876,0.1733152113046969,0.018944672798633034,-0.19536105438720755,0.18181818181818182,2.2681717099013325,-0.06379694363975465,0.022727272727272728,0.4772727272727273,0.3333333333333333,0.6216366366366365,-0.08900858656241697,0.1599919674864549,0.8154945406135596,35.0,,,線之上
A(淨現金 N2),建表年份 2010-2021,跌勢衰竭,12m,軸二 250 日線位置(緩衝對照),50,0,0,0,中,-0.07809424745883756,-0.27751414929323115,0.14973142642815043,-0.035662880907314225,-0.2924809331973418,0.36,0.9341140019592382,-0.08572643857648814,0.14,0.42,0.27450980392156865,0.5714285714285714,-0.1261077016472832,0.0665359642068705,0.7096048138947647,47.0,,,線下 10% 內
A(淨現金 N2),建表年份 2010-2021,跌勢衰竭,12m,軸二 250 日線位置(緩衝對照),159,0,0,0,高,0.04673576557636,-0.13772882626169425,0.2610185123555022,0.10715203827555875,-0.1784809632802555,0.2641509433962264,2.0764514483597294,0.07316659254251699,0.27672955974842767,0.5723270440251572,0.48717532467532465,0.6560653441792648,0.029776294004386153,0.18158104977013023,1.3352564126609054,136.0,,,線下逾 10%
A(淨現金 N2),建表年份 2010-2021,跌勢衰竭,12m,軸二 250 日線位置(緩衝對照),44,0,0,0,中,-0.1816211974037103,-0.5313296930582303,0.0374743898665505,-0.0945158058430248,-0.3131142459048094,0.4772727272727273,4.59119401420062,-0.24182746403797764,0.022727272727272728,0.2727272727272727,0.14997340425531913,0.40742630385487516,-0.2797334133153662,0.2033541941381553,0.8298557632186665,35.0,,,線之上
A(淨現金 N2),驗證年份 2022-2026,觸發日即買,1m,總表(三格進場),326,7,0,3,高,0.0068678967187516,-0.06919885635492115,0.0737044706905511,0.008592874176480261,-0.09005417724246764,0.024539877300613498,0.7225226504839646,0.0035774750802404455,0.0,0.5214723926380368,0.46325287899489437,0.5781334134615385,-0.006140419640426135,0.023663357934356328,0.9678230865190781,252.0,,,
A(淨現金 N2),驗證年份 2022-2026,觸發日即買,3m,總表(三格進場),310,23,0,3,高,0.0090933891182227,-0.13396648177664428,0.1429242461834626,0.021487608437640516,-0.1351265336085929,0.1032258064516129,1.5379776085719985,0.012330997768507644,0.0,0.5225806451612903,0.46348623155332425,0.5833401639344262,-0.005500415204365525,0.04885133376135496,0.8407818003895169,238.0,,,
A(淨現金 N2),驗證年份 2022-2026,觸發日即買,6m,總表(三格進場),282,51,0,3,高,-0.0262253966748348,-0.21216111834984647,0.12905112061291868,0.01382645301749175,-0.1822029435643608,0.23049645390070922,2.4249454197243,-0.004972973708497529,0.0,0.43617021276595747,0.3754382971079576,0.4963261554621849,-0.03099060684533031,0.05942218326092441,0.9433089802008052,220.0,,,
A(淨現金 N2),驗證年份 2022-2026,觸發日即買,12m,總表(三格進場),239,94,0,3,高,-0.0885729250363874,-0.29675360844187937,0.25275768386431385,0.04040403740275071,-0.2475086445845442,0.35564853556485354,3.061586771067589,0.0075118783530219845,0.0,0.4309623430962343,0.37189817757999577,0.49356223175965663,-0.028989521286116458,0.11167251440788137,1.0107957291651881,190.0,,,
A(淨現金 N2),驗證年份 2022-2026,買方回來,1m,總表(三格進場),314,6,16,0,高,-0.00457388613458635,-0.06911570738895925,0.07885278439290215,0.006230729425473376,-0.0754882506387847,0.01910828025477707,0.560873599843575,0.0017084965905771058,0.0,0.49044585987261147,0.4318936877076412,0.5493421052631579,-0.010344168809399399,0.022465782493968477,1.1822307848349964,246.0,,,
A(淨現金 N2),驗證年份 2022-2026,買方回來,3m,總表(三格進場),293,27,16,0,高,0.0112273997640921,-0.1230939548091195,0.1277475689489566,0.024277079018651296,-0.125125783598145,0.08873720136518772,1.7484214417058572,0.01172683566879343,0.0,0.5290102389078498,0.4740349801782809,0.5845220257716511,-0.003971410221253012,0.05640979404156245,0.8230832193412445,231.0,,,
A(淨現金 N2),驗證年份 2022-2026,買方回來,6m,總表(三格進場),260,60,16,0,高,-0.057503034173712705,-0.24588439571865206,0.1731417460680957,-0.00629524704859517,-0.18445226254675878,0.25,2.3951213801980296,-0.024438348354033294,0.0,0.4307692307692308,0.3667857879689941,0.49454443194600656,-0.050295513928485934,0.0421906332281716,0.9306186430756094,209.0,,,
A(淨現金 N2),驗證年份 2022-2026,買方回來,12m,總表(三格進場),230,90,16,0,高,-0.0928888935387535,-0.3044970119542789,0.21357735440436018,0.04227810810932326,-0.2441035440523776,0.3565217391304348,3.2587107835514573,0.004640116602974446,0.0,0.4217391304347826,0.35714285714285715,0.4848549323017408,-0.03849437769182975,0.12832677658654704,0.9179048237120606,185.0,,,
A(淨現金 N2),驗證年份 2022-2026,跌勢衰竭,1m,總表(三格進場),318,7,11,0,高,0.01049051260053405,-0.07151669219013147,0.07664577845377596,0.0124238426484105,-0.0775864313688927,0.012578616352201259,0.5057637588599584,0.008455158624149584,0.0,0.5408805031446541,0.48070637402981614,0.5987378640776697,-0.002419095881127694,0.02669966834549374,0.8657590066478306,246.0,,,
A(淨現金 N2),驗證年份 2022-2026,跌勢衰竭,3m,總表(三格進場),303,22,11,0,高,0.0023690631078507,-0.1263835518557109,0.140159393924077,0.018496262068265754,-0.1283604471501207,0.09570957095709572,0.9946850859458584,0.010309590048255851,0.0,0.504950495049505,0.4430275990869475,0.5646298054105362,-0.010892318872818836,0.046954641884830894,1.0958062857369035,234.0,,,
A(淨現金 N2),驗證年份 2022-2026,跌勢衰竭,6m,總表(三格進場),270,55,11,0,高,-0.0614436128703211,-0.22095041723834,0.14656924676333016,0.0015153425923852776,-0.1899540820003029,0.23333333333333334,2.7093591860815387,-0.01892927176754829,0.0,0.4111111111111111,0.3467117051832723,0.4742694021039072,-0.048867619988579414,0.05388444608152891,1.1765226189551088,214.0,,,
A(淨現金 N2),驗證年份 2022-2026,跌勢衰竭,12m,總表(三格進場),237,88,11,0,高,-0.0723505839971009,-0.2676112889949495,0.2344546162918792,0.06925020912664782,-0.2392076591399679,0.34177215189873417,4.494961586543262,0.027449784639591038,0.0,0.43037974683544306,0.3675147492625369,0.49377721428205523,-0.01937636585603763,0.16162318897348305,1.1763275141467724,188.0,,,
A(淨現金 N2),驗證年份 2022-2026,觸發日即買,1m,軸一 行業殺 vs 個別殺,253,3,0,3,高,0.0086609067002596,-0.0718373129964122,0.0739489466214533,0.010967257174159053,-0.0922650459287789,0.023715415019762844,0.7225226504839646,0.004685268435886443,0.0,0.525691699604743,0.4638643804043044,0.5870509607351713,-0.006700993244219238,0.028392971463160402,0.9390902217101945,208.0,個別殺,,
A(淨現金 N2),驗證年份 2022-2026,觸發日即買,1m,軸一 行業殺 vs 個別殺,73,4,0,0,中,0.000431658983824,-0.0660910279181868,0.0729710428978445,0.00036384817082637014,-0.084462323241419,0.0273972602739726,0.4371724608024405,-0.011763647206787492,0.0,0.5068493150684932,0.39436619718309857,0.6266666666666667,-0.029204196960354315,0.029945710754545194,1.0804930448950236,52.0,行業殺,,
A(淨現金 N2),驗證年份 2022-2026,觸發日即買,3m,軸一 行業殺 vs 個別殺,246,10,0,3,高,0.00365521243639295,-0.13984159908426547,0.11809872454500585,0.014478749514783276,-0.13955360325495975,0.10975609756097561,1.5379776085719985,0.0030866273397015327,0.0,0.5121951219512195,0.4448815155234873,0.5774174326085464,-0.014725710043136242,0.04469299210804546,0.7703402933054739,201.0,個別殺,,
A(淨現金 N2),驗證年份 2022-2026,觸發日即買,3m,軸一 行業殺 vs 個別殺,64,13,0,0,中,0.048869463026549806,-0.12221412015215875,0.18990315529028112,0.04842790992237306,-0.10720384658116211,0.078125,0.630242410366203,0.024410962371397855,0.0,0.5625,0.41069233021077284,0.7142857142857143,-0.016914432511054022,0.11879385749389329,1.0311704597557854,44.0,行業殺,,
A(淨現金 N2),驗證年份 2022-2026,觸發日即買,6m,軸一 行業殺 vs 個別殺,226,30,0,3,高,-0.05184209397350645,-0.23241204974065016,0.11932910622736934,-0.0055700505746892675,-0.19629626579290094,0.25663716814159293,2.4249454197243,-0.029351349082884556,0.0,0.41150442477876104,0.34684234234234235,0.4788135593220339,-0.0547392130985038,0.04700406654244615,0.898833105142747,187.0,個別殺,,
A(淨現金 N2),驗證年份 2022-2026,觸發日即買,6m,軸一 行業殺 vs 個別殺,56,21,0,0,中,0.016290818428149452,-0.1290451839118022,0.21791768362555763,0.09210519965736516,-0.14679161196079304,0.125,1.1680872414079937,0.04417345834933482,0.0,0.5357142857142857,0.40350169779286926,0.6909090909090909,0.0003165324141787954,0.19309372006852993,1.4083162510272254,39.0,行業殺,,
