年份段,行業共跌,主成因,期,樣本N,未成熟,其他不可判,公司數,中位期內最大跌幅,觸及負33比例,觸及負80比例,觸及負50比例,最大單筆超額,可信度,勝率,中位超額,平均超額,p25超額,p75超額,平均盈虧比,中位盈虧比,前1%事件數,前1%佔總超額比例,前5%事件數,前5%佔總超額比例,剔走前1%後平均,剔走前5%後平均,簇數,2020年觸發佔比,勝率下限,勝率上限,平均超額下限,平均超額上限
全期 2010-2026,行業殺,內部人擬售(Form 144),3m,125,36,1,121,-0.130967439170719,0.112,0.0,0.016,1.3152764376682755,高,0.48,-0.0073799864777771,0.02996338972542622,-0.1308826890240647,0.1643261272900242,1.4685073363457306,1.3256878265157606,2.0,0.5496655073531165,7.0,1.395341843036875,0.01371295519306978,-0.012548497582290418,66.0,0.0,,,,
全期 2010-2026,行業殺,內部人擬售(Form 144),12m,69,92,1,67,-0.2368794370372735,0.3188405797101449,0.028985507246376812,0.10144927536231885,9.355625301048798,中,0.4782608695652174,-0.0245709012355873,0.4047466930884246,-0.2664880385592932,0.3654444235007639,3.733063982946355,1.4892036651241713,1.0,0.3349966158941443,4.0,0.8505653616800364,0.27311612532430146,0.0642052172739697,42.0,0.0,0.3050847457627119,0.6354403409090907,-0.0874461504661011,0.9983257711409176
全期 2010-2026,行業殺,定期報告(10-K/10-Q),3m,67,1,0,66,-0.2014388132418094,0.1791044776119403,0.0,0.029850746268656716,0.720270859211176,中,0.43283582089552236,-0.0351126392598549,-0.0022942217338751147,-0.1507883729574758,0.0882870636841943,1.2729171746517398,0.9224005670510371,1.0,-4.685820543314267,4.0,-14.681715180547606,-0.01324217750576983,-0.038261606826042203,39.0,0.3582089552238806,,,,
全期 2010-2026,行業殺,定期報告(10-K/10-Q),12m,63,5,0,62,-0.2644628928570325,0.3333333333333333,0.031746031746031744,0.1111111111111111,1.5892084960881006,中,0.5873015873015873,0.0719269117503889,0.15427331184624243,-0.14226161605969775,0.3620823428581246,1.6684087362220474,1.748732913018234,1.0,0.163511960572152,4.0,0.5551753303407855,0.13112919597137374,0.0732770885371522,35.0,0.38095238095238093,0.41379310344827586,0.7384931506849314,0.022696351534838725,0.29827163955085356
全期 2010-2026,行業殺,其他申報,3m,230,24,0,179,-0.14500290327713466,0.14347826086956522,0.0,0.034782608695652174,1.013628745081164,高,0.4956521739130435,-0.008162645954635301,0.023627479071443178,-0.14010491305304373,0.14800291765590226,1.31730935289168,1.075914501703372,3.0,0.4884778792274749,12.0,1.4624473848175448,0.012245704787315466,-0.011527922745305666,127.0,0.10434782608695652,,,,
全期 2010-2026,行業殺,其他申報,12m,176,78,0,137,-0.2575791651711071,0.3806818181818182,0.03977272727272727,0.20454545454545456,4.469051709227744,高,0.5056818181818182,0.00595966788458265,0.06154280016327018,-0.2841915802373096,0.2544115522928886,1.3303937859524764,0.8743474033443283,2.0,0.7613250372652243,9.0,1.7712912461681551,0.014857561461258408,-0.05002554762507019,104.0,0.13636363636363635,0.41705173775671406,0.5978504946628481,-0.04144359889731997,0.17655629213340457
全期 2010-2026,行業殺,無申報,3m,61,1,0,59,-0.1550649254917034,0.19672131147540983,0.0,0.04918032786885246,1.3681441436030828,中,0.4426229508196721,-0.0273563596916155,0.05927172779443468,-0.199045767755018,0.1940570345170245,1.9408652742765384,1.480637707500169,1.0,0.37840288030525837,4.0,1.1340809038237738,0.03745718753095719,-0.00850490555905868,46.0,0.06557377049180328,,,,
全期 2010-2026,行業殺,無申報,12m,58,4,0,56,-0.306836687389409,0.4827586206896552,0.034482758620689655,0.25862068965517243,1.9882941450747968,中,0.41379310344827586,-0.06948000900483944,0.015171153617650769,-0.3280909832251212,0.22572534472201156,1.5242300369100243,1.2362670239729527,1.0,2.259612841563245,3.0,6.037204478993197,-0.019445039214930734,-0.0805885776609238,43.0,0.06896551724137931,0.29089442815249267,0.5532009878419453,-0.13192323763900501,0.18298178277553495
全期剔 2020,個別殺,0 全部觸發(不分成因),3m,6303,262,11,2034,-0.1445783219051598,0.14405838489608122,0.0012692368713311123,0.029827066476281135,3.1554582037475365,高,0.46596858638743455,-0.0169437926813985,0.0031182943991745382,-0.1586950018970847,0.1278089435257324,1.1843091470965272,0.932953544144303,64.0,4.168707965194581,316.0,11.79976970341885,-0.00998232376758508,-0.03545436065959155,2592.0,0.0,,,,
全期剔 2020,個別殺,0 全部觸發(不分成因),12m,5310,1255,11,1788,-0.29557719476720107,0.4491525423728814,0.03032015065913371,0.22674199623352165,8.614873204074891,高,0.3967984934086629,-0.10620221212864664,-0.022062399959431125,-0.3744280617921748,0.1925395745828695,1.3547469060027857,0.9047742130728386,54.0,-1.3751831105927064,266.0,-3.6727276155765534,-0.052940618938426984,-0.10852821556385928,2309.0,0.0,0.3796985389421434,0.4132135768961282,-0.04122700521890936,-0.002316708570375187
全期剔 2020,個別殺,重列或不可依賴(8-K 4.02),3m,6,0,0,6,-0.2519997233417266,0.16666666666666666,0.0,0.16666666666666666,0.2719770216309547,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
全期剔 2020,個別殺,重列或不可依賴(8-K 4.02),12m,6,0,0,6,-0.375769957151232,0.6666666666666666,0.0,0.3333333333333333,0.8498386428512734,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
全期剔 2020,個別殺,退市或不合規通知(8-K 3.01),3m,11,1,1,11,-0.2013889095849452,0.36363636363636365,0.0,0.36363636363636365,2.920629159680471,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
全期剔 2020,個別殺,退市或不合規通知(8-K 3.01),12m,9,3,1,9,-0.6481481665446427,0.6666666666666666,0.2222222222222222,0.5555555555555556,3.904266355596894,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
全期剔 2020,個別殺,稀釋增發(S-1/S-3/424B),3m,272,17,0,244,-0.1665327676370046,0.1801470588235294,0.003676470588235294,0.05514705882352941,1.6102484749011694,高,0.47794117647058826,-0.0101755218084476,0.027266796666012536,-0.1846980444454709,0.15090821163423707,1.3775051688849143,0.8800060798626214,3.0,0.5941884110081636,14.0,2.0526275031462395,0.011188585599392226,-0.03025924102863854,232.0,0.0,,,,
全期剔 2020,個別殺,稀釋增發(S-1/S-3/424B),12m,224,65,0,199,-0.31357067253407256,0.48214285714285715,0.044642857142857144,0.3080357142857143,3.2105002299804823,高,0.3794642857142857,-0.12485177602475409,-0.009739001355083866,-0.45498762191687286,0.239266889020899,1.5676828012387996,0.925485540930209,3.0,-3.894567555388324,12.0,-10.451220559520126,-0.04831527969322494,-0.11783610080388154,198.0,0.0,0.3137964444787228,0.44394667156332146,-0.09528498593814456,0.07810676530437441
全期剔 2020,個別殺,業績(8-K 2.02),3m,2297,60,3,1169,-0.1409731884372864,0.13539399216369177,0.00043535045711797995,0.023944275141488898,3.1554582037475365,高,0.46147148454505876,-0.0179194242759926,-0.003537129420982839,-0.1542629428532631,0.1169943992838178,1.1214995062174766,0.9195441470959368,23.0,-3.2884154063557554,115.0,-9.269365346437974,-0.015322101432053429,-0.038238496182869765,1319.0,0.0,,,,
全期剔 2020,個別殺,業績(8-K 2.02),12m,1965,392,3,1032,-0.2947592211959565,0.4544529262086514,0.028498727735368958,0.22697201017811705,7.160865750051727,高,0.3974554707379135,-0.1081149692080585,-0.04150082836131431,-0.3685517239126782,0.1585314732186118,1.2020965904283845,0.795309282209638,20.0,-0.6688961984463387,99.0,-1.7047031048976902,-0.06997276568389867,-0.11820266825990479,1169.0,0.0,0.37446327144794844,0.4214925138989329,-0.0684202155553855,-0.0144293868473545
全期剔 2020,個別殺,收購或處置(8-K 2.01),3m,48,0,0,46,-0.1493102176813274,0.16666666666666666,0.0,0.0,0.6542352404757084,中,0.4375,-0.05446747075191645,-0.020595362329791173,-0.1904694673567647,0.15513681147088326,1.0244684612056933,0.9406181774845825,1.0,-0.6617946615839958,3.0,-1.6145598391506952,-0.03495346026182309,-0.057437661034911054,48.0,0.0,,,,
全期剔 2020,個別殺,收購或處置(8-K 2.01),12m,37,11,0,35,-0.378179983631386,0.5945945945945946,0.02702702702702703,0.21621621621621623,1.096726419904682,中,0.3783783783783784,-0.1307352412315819,-0.015355876924627448,-0.3475858128273505,0.2556483998481935,1.5220000954214536,1.4074768255434382,1.0,-1.9302873250097738,2.0,-3.676081984814711,-0.046247051836552706,-0.0759085017024699,37.0,0.0,0.24256756756756762,0.5135135135135135,-0.17255753792143733,0.15094854559286483
全期剔 2020,個別殺,高管離任(8-K 5.02),3m,742,37,0,562,-0.14912865772072598,0.1509433962264151,0.0,0.03369272237196765,1.5908957829598256,高,0.46765498652291104,-0.015775179528636,-0.00017994909562541684,-0.16829530756251113,0.12796248446273378,1.1361863209872454,0.8619400108850358,8.0,-69.49993888170195,38.0,-203.00903893238404,-0.012824671635708154,-0.03869281477986844,569.0,0.0,,,,
全期剔 2020,個別殺,高管離任(8-K 5.02),12m,647,132,0,491,-0.3057230489766868,0.46367851622874806,0.027820710973724884,0.24884080370942813,4.704286811503468,高,0.3956723338485317,-0.1124261707957322,-0.021096287363579946,-0.4014404020699862,0.20195703326064213,1.3758981527368712,0.8977574953217377,7.0,-1.505493174137793,33.0,-4.072818112439673,-0.053434723095229675,-0.1127693904432423,502.0,0.0,0.35801868485251714,0.4333843797856049,-0.06709784658718691,0.026898918618425437
全期剔 2020,個別殺,指引或其他重大訊息(8-K 7.01/8.01),3m,1002,24,2,690,-0.14630416614983793,0.15568862275449102,0.000998003992015968,0.03093812375249501,2.280974557864144,高,0.4740518962075848,-0.0109857029416289,0.006628975279663234,-0.15420495092852643,0.12683907035840986,1.1906047994482887,0.8998185212932255,11.0,2.0674448933560376,51.0,5.702412525780055,-0.007154609426923164,-0.032843870390064235,721.0,0.0,,,,
全期剔 2020,個別殺,指引或其他重大訊息(8-K 7.01/8.01),12m,850,176,2,588,-0.27625079460593355,0.4176470588235294,0.03882352941176471,0.20588235294117646,5.366672695005573,高,0.4047058823529412,-0.08535010363170911,-0.009988219467190976,-0.3485265038862675,0.20004900086475857,1.3953768319206088,0.905983988479823,9.0,-3.03808652863604,43.0,-8.394329462226365,-0.04076492307276517,-0.09883238011579039,625.0,0.0,0.36948689471037505,0.4420050125313283,-0.04700568708080178,0.028727017076378224
全期剔 2020,個別殺,重大合約或舉債(8-K 1.01/2.03),3m,191,10,0,172,-0.1568627542644591,0.14659685863874344,0.0,0.02617801047120419,1.1847542667828423,高,0.44502617801047123,-0.0218445422512222,-0.005234133724108175,-0.16439131829319886,0.12430196391803415,1.1780591043412398,0.9546613611897071,2.0,-2.037831605322134,10.0,-6.740948566777391,-0.016068675232981194,-0.04275567707426333,174.0,0.0,,,,
全期剔 2020,個別殺,重大合約或舉債(8-K 1.01/2.03),12m,171,30,0,155,-0.278470210128978,0.4269005847953216,0.03508771929824561,0.22807017543859648,2.1609516424492328,高,0.3742690058479532,-0.106477714255677,-0.04544368507443322,-0.30873592516628,0.1935755645477208,1.259198350806998,1.2205378397436977,2.0,-0.4612230855212146,9.0,-1.2417492402446912,-0.06718920032217704,-0.10753297685005912,154.0,0.0,0.29884882253994954,0.452954856361149,-0.10853917340561124,0.02353298226216744
全期剔 2020,個別殺,內部人擬售(Form 144),3m,629,67,5,479,-0.1585390395277939,0.16375198728139906,0.006359300476947536,0.030206677265500796,2.005349016365627,高,0.43879173290937995,-0.0291285958800525,-0.00417705381733319,-0.1920473759863995,0.1400971683705245,1.2311120154193758,0.948560699995923,7.0,-3.8229940862424914,32.0,-10.05153117641701,-0.020372628272117797,-0.04863723059772985,320.0,0.0,,,,
全期剔 2020,個別殺,內部人擬售(Form 144),12m,440,256,5,345,-0.330751696631634,0.5,0.029545454545454545,0.23863636363636365,8.614873204074891,高,0.3613636363636364,-0.16443845343215704,0.012126819929567446,-0.3938758032490856,0.18028808285782666,1.8617791467482552,1.0932046209472581,5.0,4.713689113487817,22.0,10.733663756936677,-0.04555288558071533,-0.12425093435297686,222.0,0.0,0.3101784423096787,0.4155043406993686,-0.06401658905936967,0.09899103133137575
全期剔 2020,個別殺,定期報告(10-K/10-Q),3m,172,7,0,152,-0.14160924057820776,0.12790697674418605,0.0,0.03488372093023256,1.0065005252841233,高,0.4011627906976744,-0.05803634254711415,-0.02507067210969827,-0.18568939050971478,0.11995955858234943,1.1449854044526184,1.118269670352296,2.0,-0.4482263284401659,9.0,-1.247360390726018,-0.03673516044943742,-0.059453789573822365,144.0,0.0,,,,
全期剔 2020,個別殺,定期報告(10-K/10-Q),12m,144,35,0,126,-0.3260160187274334,0.4930555555555556,0.020833333333333332,0.2152777777777778,1.83402824006678,高,0.3888888888888889,-0.10846238245416301,-0.017739184007007094,-0.35543039128574067,0.16381170539177387,1.4244099437696698,0.9950456210927313,2.0,-1.2997059925022632,8.0,-4.120466885035986,-0.04136948392869077,-0.09617601629164214,121.0,0.0,0.3088235294117647,0.46715328467153283,-0.09479255726794861,0.06709949922028387
全期剔 2020,個別殺,其他申報,3m,680,33,0,470,-0.13257128345900898,0.11323529411764706,0.0014705882352941176,0.022058823529411766,1.5379776085719985,高,0.5,0.0004531886050797,0.025659918331459947,-0.13429332400919114,0.1406893176760334,1.3232986188213602,1.0481634108950701,7.0,0.45679592234957334,34.0,1.4127971317009616,0.014083549990314517,-0.011149832302007986,524.0,0.0,,,,
全期剔 2020,個別殺,其他申報,12m,591,122,0,413,-0.2715927429612721,0.4010152284263959,0.018612521150592216,0.19458544839255498,3.061586771067589,高,0.4213197969543147,-0.0800751496714683,0.011712061557638388,-0.361450907798263,0.26943641733482127,1.461503384099666,1.1353709503542582,6.0,2.0808768872607994,30.0,6.3460261318952105,-0.012789135579722655,-0.06596127522814718,458.0,0.0,0.3765525854739002,0.46248029026665854,-0.03342092000942824,0.05508856134675707
全期剔 2020,個別殺,無申報,3m,253,6,0,233,-0.1331964014721756,0.14624505928853754,0.0,0.04743083003952569,1.1577107379257896,高,0.5138339920948617,0.0138011145066656,0.019297581121468784,-0.1378727931950896,0.1478710618579446,1.1593970191619178,0.9389679411317761,3.0,0.6036133140987573,13.0,1.8173772086461057,0.00774109587736919,-0.016627795652683536,212.0,0.0,,,,
全期剔 2020,個別殺,無申報,12m,226,33,0,207,-0.2974049448127687,0.4247787610619469,0.035398230088495575,0.21238938053097345,1.531066151708818,高,0.41150442477876104,-0.10284283813469469,-0.05746805639377042,-0.3898707564249894,0.19515658828590543,1.0390493239884553,0.7358561712137308,3.0,-0.339256391450167,12.0,-1.0509403302775988,-0.07799985817705875,-0.12447272584442602,188.0,0.0,0.34523546144121364,0.4801762114537445,-0.12356100695293426,0.013336972120152222
全期剔 2020,行業不明,0 全部觸發(不分成因),3m,32,1,0,16,-0.08929956016093979,0.125,0.0,0.0,0.6632371914491912,中,0.5,-0.00234730369048005,-0.0019151579094345067,-0.09828020849159486,0.06405038574977365,0.9730450235209878,0.6008752273772494,1.0,-10.822168830405786,2.0,-15.283113333188311,-0.023371685308099847,-0.03326371550962567,25.0,0.0,,,,
全期剔 2020,行業不明,0 全部觸發(不分成因),12m,18,15,0,11,-0.29461419086340557,0.4444444444444444,0.0,0.1111111111111111,0.9439707076841906,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
全期剔 2020,行業不明,稀釋增發(S-1/S-3/424B),3m,4,0,0,3,-0.0978600706671425,0.0,0.0,0.0,0.0415045068343804,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
全期剔 2020,行業不明,稀釋增發(S-1/S-3/424B),12m,1,3,0,1,-0.2221196455636446,0.0,0.0,0.0,-0.335674220465279,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
全期剔 2020,行業不明,業績(8-K 2.02),3m,12,0,0,8,-0.08647987913170896,0.0,0.0,0.0,0.6632371914491912,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
全期剔 2020,行業不明,業績(8-K 2.02),12m,6,6,0,5,-0.23693748151274768,0.3333333333333333,0.0,0.0,0.3912031723355986,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
全期剔 2020,行業不明,收購或處置(8-K 2.01),3m,1,0,0,1,-0.1585520575033275,0.0,0.0,0.0,-0.1638418926832568,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
全期剔 2020,行業不明,收購或處置(8-K 2.01),12m,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
全期剔 2020,行業不明,高管離任(8-K 5.02),3m,3,0,0,3,-0.0493217779577761,0.0,0.0,0.0,0.0607501516559005,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
全期剔 2020,行業不明,高管離任(8-K 5.02),12m,2,1,0,2,-0.10193879071183226,0.0,0.0,0.0,0.4640107923074708,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
全期剔 2020,行業不明,指引或其他重大訊息(8-K 7.01/8.01),3m,4,0,0,3,-0.1108872295977432,0.0,0.0,0.0,0.2472892436439691,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
全期剔 2020,行業不明,指引或其他重大訊息(8-K 7.01/8.01),12m,3,1,0,2,-0.5275089591667417,0.6666666666666666,0.0,0.6666666666666666,0.7521958811592337,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
全期剔 2020,行業不明,重大合約或舉債(8-K 1.01/2.03),3m,3,1,0,2,-0.3546276571826169,1.0,0.0,0.0,-0.2907097978368811,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
全期剔 2020,行業不明,重大合約或舉債(8-K 1.01/2.03),12m,3,1,0,2,-0.3546276571826169,1.0,0.0,0.0,0.9439707076841906,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
全期剔 2020,行業不明,內部人擬售(Form 144),3m,2,0,0,2,-0.0119052884777564,0.0,0.0,0.0,0.1896505714659664,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
全期剔 2020,行業不明,內部人擬售(Form 144),12m,2,0,0,2,-0.0708476064404029,0.0,0.0,0.0,0.1706627563618212,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
全期剔 2020,行業不明,其他申報,3m,3,0,0,3,-0.0906125882180493,0.3333333333333333,0.0,0.0,0.1954531591957764,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
全期剔 2020,行業不明,其他申報,12m,1,2,0,1,-0.4938271752259261,1.0,0.0,0.0,-0.2001480624179993,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
全期剔 2020,行業殺,0 全部觸發(不分成因),3m,1320,162,1,866,-0.1507103003488815,0.1606060606060606,0.0015151515151515152,0.04242424242424243,16.6471220607926,高,0.45227272727272727,-0.0222957509034576,0.02495304135488954,-0.1573376945492628,0.1416344481664537,1.5273442750746418,1.112333276035353,14.0,1.1412743697566028,66.0,2.17284613499282,-0.003563014741207992,-0.03080639800989283,381.0,0.0,,,,
全期剔 2020,行業殺,0 全部觸發(不分成因),12m,1048,434,1,697,-0.29126926542976717,0.4494274809160305,0.04484732824427481,0.2566793893129771,9.355625301048798,高,0.42366412213740456,-0.07794367717055545,0.03157405103672754,-0.3602372167799429,0.22058221795918628,1.578959155530912,0.9498933158629637,11.0,1.48102027816288,53.0,3.5523842178558844,-0.015348863293550242,-0.08488179579778465,314.0,0.0,0.38065545553167796,0.4710506573451529,-0.03481173731984847,0.1152103581674056
全期剔 2020,行業殺,重列或不可依賴(8-K 4.02),3m,2,0,0,2,-0.08159925751007806,0.0,0.0,0.0,0.0607978037668723,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
全期剔 2020,行業殺,重列或不可依賴(8-K 4.02),12m,1,1,0,1,-0.3419540375569549,1.0,0.0,0.0,0.2999098418358277,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
全期剔 2020,行業殺,退市或不合規通知(8-K 3.01),3m,1,1,0,1,-0.1933751499030316,0.0,0.0,0.0,-0.0839424993506633,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
全期剔 2020,行業殺,退市或不合規通知(8-K 3.01),12m,1,1,0,1,-0.4096393707655942,1.0,0.0,0.0,-0.1624563608783453,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
全期剔 2020,行業殺,稀釋增發(S-1/S-3/424B),3m,59,7,0,55,-0.2091837131892668,0.1864406779661017,0.0,0.05084745762711865,0.6494022419952208,中,0.3728813559322034,-0.0476533974118704,-0.013427763733280676,-0.1817728298710831,0.08568949288478786,1.4594546883237944,1.4182798186942016,1.0,-0.8197059376056475,3.0,-2.2155855033506593,-0.024855867280323806,-0.0454912361033241,42.0,0.0,,,,
全期剔 2020,行業殺,稀釋增發(S-1/S-3/424B),12m,53,13,0,49,-0.3736971382576907,0.5094339622641509,0.05660377358490566,0.32075471698113206,2.664097942208954,中,0.3584905660377358,-0.1186971964625503,-0.022659166065663476,-0.4510922705106153,0.1102721590058528,1.6176052283357933,0.6704081915437042,1.0,-2.2183516711929387,3.0,-4.975287683597602,-0.0743275719940215,-0.1435187380675168,36.0,0.0,0.24074074074074073,0.4807692307692308,-0.1941785089710429,0.17954269075006643
全期剔 2020,行業殺,業績(8-K 2.02),3m,419,41,0,356,-0.1369929455778707,0.16467780429594273,0.002386634844868735,0.04295942720763723,16.6471220607926,高,0.4630071599045346,-0.0136567727888468,0.06761433411922958,-0.15648620979821048,0.161788495168107,1.9871096604094671,1.2348302950986527,5.0,0.9312492739561058,21.0,1.323072337426391,0.004704676283430817,-0.02299691076721743,199.0,0.0,,,,
全期剔 2020,行業殺,業績(8-K 2.02),12m,337,123,0,291,-0.3063819722409939,0.47181008902077154,0.05341246290801187,0.27596439169139464,4.253540808979438,高,0.39465875370919884,-0.1107060392448857,-0.016059942226589262,-0.3983233799440114,0.216793748506924,1.4180771983285674,0.9219225964940811,4.0,-2.4670078668844058,17.0,-5.694659569279223,-0.056348774221970245,-0.11322762522323919,158.0,0.0,0.33532803198268185,0.4571449641803624,-0.08844485396330597,0.06780153036250548
全期剔 2020,行業殺,收購或處置(8-K 2.01),3m,5,2,0,5,-0.1650813568373801,0.0,0.0,0.0,0.3211223933956617,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
全期剔 2020,行業殺,收購或處置(8-K 2.01),12m,5,2,0,5,-0.2194231362895669,0.4,0.4,0.4,0.2493134596117014,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
全期剔 2020,行業殺,高管離任(8-K 5.02),3m,150,22,0,139,-0.16061174680925455,0.16666666666666666,0.006666666666666667,0.05333333333333334,1.542618327342971,高,0.44666666666666666,-0.0324172926192443,0.007105337913771699,-0.15615398590672597,0.12669809089540884,1.3273534948316619,1.025533712505314,2.0,2.5174450135270274,8.0,6.615805591430957,-0.010927661743254127,-0.04215020744911847,102.0,0.0,,,,
全期剔 2020,行業殺,高管離任(8-K 5.02),12m,121,51,0,112,-0.3074323885618154,0.49586776859504134,0.03305785123966942,0.2975206611570248,2.069192559586241,高,0.39669421487603307,-0.0753640735566142,-0.012748409246137366,-0.3418636987621242,0.2002271703804223,1.4096114321018194,1.0723633246771238,2.0,-2.5532327586467263,7.0,-5.559525648504804,-0.04605937737676658,-0.08875829481358366,84.0,0.0,0.3103448275862069,0.48598773900368686,-0.0982877168064187,0.07485340988045623
全期剔 2020,行業殺,指引或其他重大訊息(8-K 7.01/8.01),3m,212,19,0,179,-0.16775483123766793,0.18867924528301888,0.0,0.0660377358490566,1.3840583508045745,高,0.42452830188679247,-0.03325350721613665,-0.017253162869924475,-0.17392605827895552,0.11365045564676603,1.1442365433504325,0.9729752885908919,3.0,-1.0008805900278843,11.0,-2.276112766803967,-0.035017042894931086,-0.05961662246235046,134.0,0.0,,,,
全期剔 2020,行業殺,指引或其他重大訊息(8-K 7.01/8.01),12m,180,51,0,149,-0.27022134705070744,0.42777777777777776,0.027777777777777776,0.2388888888888889,3.3037588551518446,高,0.4666666666666667,-0.03871217071287055,0.053663641933845284,-0.2951252470381761,0.2604054846383509,1.4969732814031647,0.9935759554856052,2.0,0.5975248042512386,9.0,1.8269128234174252,0.021840962149128403,-0.04671068806987128,110.0,0.0,0.391304347826087,0.5488026974640606,-0.042214656744970123,0.15769791042875217
全期剔 2020,行業殺,重大合約或舉債(8-K 1.01/2.03),3m,41,8,0,35,-0.2339651932859853,0.1951219512195122,0.0,0.024390243902439025,1.0405825839196372,中,0.36585365853658536,-0.0428033096457121,-0.012043386135927632,-0.1763335377248591,0.0937950346373885,1.523486466511512,1.1231457492101797,1.0,-2.1073859740091523,3.0,-4.099373606085654,-0.03835903538731674,-0.0662621773938773,32.0,0.0,,,,
全期剔 2020,行業殺,重大合約或舉債(8-K 1.01/2.03),12m,36,13,0,31,-0.5029330896306256,0.6111111111111112,0.08333333333333333,0.5,2.218453422361524,中,0.3055555555555556,-0.30284736157376696,-0.1228572293124135,-0.5841492344612627,0.11695722406859929,1.413163009938224,1.1912057391595452,1.0,-0.5015879531191947,2.0,-0.7661836058680528,-0.18975181936024021,-0.2297524492312482,27.0,0.0,0.15,0.47387914230019385,-0.3287397446606171,0.1338989113263312
全期剔 2020,行業殺,內部人擬售(Form 144),3m,125,36,1,121,-0.130967439170719,0.112,0.0,0.016,1.3152764376682755,高,0.48,-0.0073799864777771,0.02996338972542622,-0.1308826890240647,0.1643261272900242,1.4685073363457306,1.3256878265157606,2.0,0.5496655073531165,7.0,1.395341843036875,0.01371295519306978,-0.012548497582290418,66.0,0.0,,,,
全期剔 2020,行業殺,內部人擬售(Form 144),12m,69,92,1,67,-0.2368794370372735,0.3188405797101449,0.028985507246376812,0.10144927536231885,9.355625301048798,中,0.4782608695652174,-0.0245709012355873,0.4047466930884246,-0.2664880385592932,0.3654444235007639,3.733063982946355,1.4892036651241713,1.0,0.3349966158941443,4.0,0.8505653616800364,0.27311612532430146,0.0642052172739697,42.0,0.0,0.301547619047619,0.640463843272832,-0.08449403805127553,0.9997158050038114
全期剔 2020,行業殺,定期報告(10-K/10-Q),3m,43,1,0,42,-0.1532125847546607,0.06976744186046512,0.0,0.023255813953488372,0.5930852389218826,中,0.3953488372093023,-0.0548787548448055,-0.026108700943719743,-0.15702364105302954,0.0579064559970814,1.1043473433875617,0.8453678697136201,1.0,-0.5282790593319515,3.0,-1.2402768036396337,-0.04085141379766266,-0.06287752087968303,27.0,0.0,,,,
全期剔 2020,行業殺,定期報告(10-K/10-Q),12m,39,5,0,38,-0.2585907058298304,0.3076923076923077,0.05128205128205128,0.15384615384615385,1.2033867659348338,中,0.41025641025641024,-0.0876957639758657,0.031198884185686237,-0.24654015294288026,0.3146629570201065,1.6898634635560768,3.1236027055424507,1.0,0.9890120024088067,2.0,1.9132259768640751,0.00035183466597180226,-0.030031719676058288,23.0,0.0,0.2619047619047619,0.6001315789473677,-0.1195034412459288,0.20684753588600158
全期剔 2020,行業殺,其他申報,3m,206,24,0,162,-0.14388669336134313,0.14563106796116504,0.0,0.02912621359223301,0.7208625537622366,高,0.49514563106796117,-0.008162645954635301,0.01247990498835159,-0.14010491305304373,0.13345339684424906,1.1770940334123656,0.9758608744421577,3.0,0.8127093694611182,11.0,2.388382178946082,0.002371911677402655,-0.018304291293528927,107.0,0.0,,,,
全期剔 2020,行業殺,其他申報,12m,152,78,0,120,-0.26762094024329963,0.40131578947368424,0.039473684210526314,0.21052631578947367,4.469051709227744,高,0.4868421052631579,-0.0493180762413889,0.052894539733606076,-0.2881574064531819,0.20573980605093356,1.3710140751504787,0.7355112933156706,2.0,1.0256651572026372,8.0,2.2220788203521007,-0.0013756472997897855,-0.06823247987186333,84.0,0.0,0.3907829104315767,0.589157410621312,-0.05665434083560878,0.18459071050710885
