rank_date,trade_date,n_pool,n_q1,n_q5,r_q1,r_q5,r_pool,ls,to_q1,to_q5,to_pool,spy,xlk
2009-02-27,2009-03-02,44,9,9,0.16349441514017132,0.1775891528547302,0.1808480031458345,-0.01409473771455888,0.5,0.5,0.5,0.15637655716870036,0.17133269711009702
2009-03-31,2009-04-01,63,13,13,0.18153391749474912,0.20214536954498621,0.16567785826165277,-0.020611452050237095,0.3076923076923077,0.3846153846153845,0.30158730158730157,0.08425897045974984,0.08841865942311555
2009-04-30,2009-05-01,65,13,13,0.09589988998329035,0.05125949106720118,0.06294080395456733,0.044640398916089175,0.0691274787703409,0.08445578554027347,0.08238538487411146,0.07827952989531095,0.038329558324283974
2009-05-29,2009-06-01,66,14,13,-0.032225519920986344,-0.03128400316079446,-0.012031171279769269,-0.000941516760191885,0.07313839043485007,0.026588160669012616,0.04630473805807105,-0.020243072034968557,0.012273203217946893
2009-06-30,2009-07-01,66,14,13,0.1621211750983061,0.11497225437283859,0.13718313977504662,0.0471489207254675,0.03105247122587828,0.03817171564131123,0.03206568344826774,0.0878371486131535,0.091853662807166
2009-07-31,2009-08-03,67,14,14,-0.012995037660936602,-0.005264939835680065,-0.0020245577642889353,-0.007730097825256537,0.04772537253915786,0.07914353455048043,0.0486305577561748,-0.0023897694057080088,-0.018026827358686215
2009-08-31,2009-09-01,70,14,14,0.010977253061067655,0.04004465818061758,0.031332208986821666,-0.029067405119549923,0.0953299223921794,0.10054687311880717,0.053418082483073115,0.03253947314177341,0.03646629831161485
2009-09-30,2009-10-01,71,15,14,0.0011757039578286,-0.003104253747368351,-0.007456918838098711,0.004279957705196951,0.06849774519492294,0.10210381900981638,0.035771851410943974,0.013110713713916367,0.023703339129001355
2009-10-30,2009-11-02,72,15,15,0.05840607067239985,0.058513856879840696,0.05857789147369219,-0.00010778620744084783,0.015584919915981335,0.07328952767709762,0.03146567313784658,0.06690950055143552,0.06608749067715047
2009-11-30,2009-12-01,76,16,15,0.04357919670794505,0.05902667838525159,0.05735956891426647,-0.015447481677306536,0.06567445823134395,0.1565220158659898,0.05925255407303446,0.023720848754505974,0.056722590761857816
2009-12-31,2010-01-04,79,16,16,-0.04516227212440666,-0.008105212193992732,-0.03261757973707519,-0.03705705993041393,0.019276955167612107,0.06446105047962092,0.04659358737403532,-0.03767751200401959,-0.0889558791430749
2010-01-29,2010-02-01,79,16,16,0.026123253496774627,0.025285065656343746,0.03701890833495763,0.0008381878404308818,0.01804365858306517,0.021087974412562296,0.02567153582801996,0.02594884489222249,0.03632099818602863
2010-02-26,2010-03-01,79,16,16,0.05127962326750862,0.026242323811536176,0.0618130694545188,0.025037299455972446,0.3863746063441665,0.44444800113772415,0.12114127112202135,0.05715545779816167,0.05295493106733362
2010-03-31,2010-04-01,81,17,16,0.029525436719689952,-0.008108205037206252,0.0245003913190223,0.03763364175689621,0.06102866439214018,0.26528000042893707,0.05085102517361292,0.021647064070103417,0.02818688041500028
2010-04-30,2010-05-03,81,17,16,-0.08551413533726905,-0.03587494591448792,-0.08992347055279057,-0.04963918942278113,0.08221702643675716,0.05331221328522249,0.03456654091677551,-0.10652273128137146,-0.09616165893893669
2010-05-28,2010-06-01,81,17,16,-0.022683390167023667,-0.018523218050237503,-0.030728634597196797,-0.004160172116786164,0.01900424535300635,0.06825546913192895,0.0327758437666534,-0.03981296810639434,-0.04844193159005161
2010-06-30,2010-07-01,81,17,16,0.09339930368711377,0.11304145546540845,0.09770830813781788,-0.019642151778294675,0.01856936903931321,0.04266431428476705,0.026864957136465584,0.09731409182043738,0.1013775883558885
2010-07-30,2010-08-02,81,17,16,-0.010577168552147723,-0.022087716040576362,-0.027191669311430768,0.011510547488428639,0.07553596451492513,0.036741635455490224,0.02984714951264656,-0.038134179805021984,-0.0518318818788559
2010-08-31,2010-09-01,81,17,16,0.0656284468769572,0.04729809927026378,0.07221708021913498,0.018330347606693415,0.07474140920198764,0.09599682718837627,0.027020827604469146,0.06236036587154592,0.08921995416974582
2010-09-30,2010-10-01,81,17,16,0.020239343112187492,0.15990170701870604,0.06382555661121045,-0.13966236390651854,0.08345132057363515,0.09028020263170747,0.02719637295477634,0.03420240827770593,0.05818507019218555
2010-10-29,2010-11-01,81,17,16,0.006015057163503753,0.024796404720400643,0.031743782274272436,-0.01878134755689689,0.01575624127361228,0.13796937670158826,0.03184873263244472,0.020922866619542013,0.0036930134466328646
2010-11-30,2010-12-01,81,17,16,0.05416456883957562,0.030326741100372763,0.05379684996856688,0.023837827739202858,0.187209708738172,0.1595719686343961,0.025765858013036595,0.05543549871526321,0.04503586251004599
