rank_date,trade_date,n_pool,n_q1,n_q5,r_q1,r_q5,r_pool,ls,to_q1,to_q5,to_pool,spy,xlk
2015-05-29,2015-06-01,456,92,91,-0.0029829643921751824,-0.020729619874809643,-0.013027585091005135,0.01774665548263446,0.025018991835420633,0.020789192831072466,0.019669903800437854,-0.01446624022397458,-0.03730663695375458
2015-06-30,2015-07-01,457,92,92,0.005921042370638584,-0.012783844441874052,1.9027145551450232e-05,0.018704886812512637,0.02135363551296305,0.0331634931310167,0.02465207446531303,0.011035971712886061,0.016075036463964798
2015-07-31,2015-08-03,457,92,92,-0.08817668734521256,-0.06420100390449104,-0.07311777204218223,-0.023975683440721512,0.03749785874402577,0.04211412747082412,0.03007005009067114,-0.0858951928684496,-0.08051948369946149
2015-08-31,2015-09-01,456,92,91,-0.0014297448078707965,-0.01145161610927422,-0.00927876051526595,0.010021871301403423,0.06278956566081663,0.08504768398707505,0.026457480371005853,0.0070857184303501075,0.01947037180050515
2015-09-30,2015-10-01,457,92,92,0.08312452843720551,0.07966998031580419,0.08230581486597453,0.0034545481214013213,0.030712391418021737,0.04620510874194207,0.02745968283308903,0.09503960481045914,0.11437265845247091
2015-10-30,2015-11-02,457,92,92,0.009043271188983825,0.002573796439575515,-0.0002901246480026993,0.006469474749408311,0.03781255130605949,0.03834657128709963,0.029264289076871647,0.0013783151998387755,0.007038901826223354
2015-11-30,2015-12-01,457,92,92,-0.05264555051060643,-0.03687037564784533,-0.04981451893265154,-0.0157751748627611,0.06747813269930514,0.05816576811327859,0.02503389163476599,-0.04017253318738656,-0.042112302317777406
2015-12-31,2016-01-04,458,92,92,-0.058444009818447724,-0.04174094880148817,-0.04750718683007524,-0.016703061016959557,0.042426351552607586,0.042333859090716866,0.026548306430970937,-0.03666361169582932,-0.020818645737050834
2016-01-29,2016-02-01,458,92,92,0.04603035029693054,0.037960495816331055,0.04871799919285986,0.008069854480599485,0.05484181369975289,0.046593165821755995,0.03638138682189694,0.02303144555921266,0.019328574390323983
2016-02-29,2016-03-01,462,93,93,0.07250786311414088,0.06385384216112615,0.06330539563215162,0.008654020953014735,0.41587363912007863,0.4641711283099614,0.04991839702177364,0.04985772958434387,0.06484858752018696
