code,ym,close,volume,turnover_rate,units
US.XLB,2003-05,8.084790,11439600,0.07426000,154047939.67
US.XLB,2003-06,8.112183,10793400,0.07008000,154015410.96
US.XLB,2003-07,8.750044,11940800,0.07754000,153995357.23
US.XLB,2003-08,8.992666,26857000,0.17422000,154155665.25
US.XLB,2003-09,8.542641,42719800,0.27705000,154195271.61
US.XLB,2003-10,9.356599,24038800,0.15596000,154134393.43
US.XLB,2003-11,9.567915,18381000,0.11926000,154125440.21
US.XLB,2003-12,10.444484,31459400,0.20408000,154152293.22
US.XLB,2004-01,9.982720,44029200,0.28553000,154201660.07
US.XLB,2004-02,10.503183,33020600,0.21417000,154179390.20
US.XLB,2004-03,10.225342,72120200,0.46767000,154211730.49
US.XLB,2004-04,9.751838,51140600,0.33164000,154205162.22
US.XLB,2004-05,10.025766,64852000,0.42055000,154207585.30
US.XLB,2004-06,10.479704,25678800,0.16660000,154134453.78
US.XLB,2004-07,10.240995,37824400,0.24532000,154183923.04
US.XLB,2004-08,10.413178,39878400,0.25868000,154161125.72
US.XLB,2004-09,10.781024,40489200,0.26259000,154191705.70
US.XLB,2004-10,10.679280,52459400,0.34021000,154197113.55
US.XLB,2004-11,11.548023,30986200,0.20097000,154183211.42
US.XLB,2004-12,11.634115,40450600,0.26235000,154185629.88
US.XLB,2005-01,11.278008,34752200,0.22541000,154173284.24
US.XLB,2005-02,12.166318,44813200,0.29065000,154182693.96
US.XLB,2005-03,11.802385,81634000,0.52935000,154215547.37
US.XLB,2005-04,10.961034,105487000,0.68398000,154225269.74
US.XLB,2005-05,10.890596,95838400,0.62141000,154227321.74
US.XLB,2005-06,10.620581,107654600,0.69806000,154219694.58
US.XLB,2005-07,11.207570,99021800,0.64207000,154222748.30
US.XLB,2005-08,10.737979,114605600,0.74310000,154226349.08
US.XLB,2005-09,10.761458,102000200,0.66139000,154220958.89
US.XLB,2005-10,10.784938,107612400,0.69778000,154221101.21
US.XLB,2005-11,11.610635,90794000,0.58871000,154225340.15
US.XLB,2005-12,11.849344,68982600,0.44732000,154213091.30
US.XLB,2006-01,12.420679,96617600,0.62648000,154222960.03
US.XLB,2006-02,12.154578,109944600,0.71287000,154228120.13
US.XLB,2006-03,12.659388,143067600,0.92764000,154227502.05
US.XLB,2006-04,13.109413,123613000,0.80148000,154230922.79
US.XLB,2006-05,12.581123,207314000,1.34416000,154233127.01
US.XLB,2006-06,12.561557,243889600,1.58128000,154235556.01
US.XLB,2006-07,12.091966,158701800,1.02897000,154233651.13
US.XLB,2006-08,12.455899,139504600,0.90455000,154225415.95
US.XLB,2006-09,12.381547,151612000,0.98299000,154235546.65
US.XLB,2006-10,13.125066,119536200,0.77510000,154220358.66
US.XLB,2006-11,13.696401,102990600,0.66780000,154223719.68
US.XLB,2006-12,13.622049,101277800,0.65671000,154219975.33
US.XLB,2007-01,14.185559,154685000,1.00294000,154231559.22
US.XLB,2007-02,14.655149,207296400,1.34402000,154236097.68
US.XLB,2007-03,14.889945,220607200,1.43031000,154237333.17
US.XLB,2007-04,15.113001,117823200,0.76399000,154220866.77
US.XLB,2007-05,16.005223,160848200,1.04292000,154228704.02
US.XLB,2007-06,15.848693,195671400,1.26866000,154234704.33
US.XLB,2007-07,15.426061,276790800,1.79458000,154237091.69
US.XLB,2007-08,15.320403,428459800,2.77787000,154240407.22
US.XLB,2007-09,16.478727,299581600,1.94231000,154239848.43
US.XLB,2007-10,17.163547,344331200,2.23244000,154239845.19
US.XLB,2007-11,16.298718,522909800,3.39016000,154243398.54
US.XLB,2007-12,16.318284,229089600,1.48533000,154234816.51
US.XLB,2008-01,15.633464,705462200,4.57368000,154243891.13
US.XLB,2008-02,15.993483,509754000,3.30489000,154242349.97
US.XLB,2008-03,15.750862,748378000,4.85192000,154243680.85
US.XLB,2008-04,16.631344,514444200,3.33531000,154241794.62
US.XLB,2008-05,17.378777,441260400,2.86087000,154239934.01
US.XLB,2008-06,16.396549,425024200,2.75560000,154240165.48
US.XLB,2008-07,15.770428,563352400,3.65237000,154242971.00
US.XLB,2008-08,15.496500,400679400,2.59775000,154240939.27
US.XLB,2008-09,13.070280,578632600,3.75144000,154242797.43
US.XLB,2008-10,10.143163,862562400,5.59217000,154244667.10
US.XLB,2008-11,9.020059,430494146,2.79101000,154243139.94
US.XLB,2008-12,8.898748,131214654,0.85072000,154239531.22
US.XLB,2009-01,8.241320,431137286,2.79520000,154242017.03
US.XLB,2009-02,7.579980,387099190,2.50971000,154240605.49
US.XLB,2009-03,8.691345,341846466,2.21634000,154239180.81
US.XLB,2009-04,10.045332,316982852,2.05512000,154240556.27
US.XLB,2009-05,10.632321,407148416,2.63969000,154240996.48
US.XLB,2009-06,10.096204,497500522,3.22543000,154243162.00
US.XLB,2009-07,11.395406,436698896,2.83127000,154241346.11
US.XLB,2009-08,11.665421,429825400,2.78668000,154242826.59
US.XLB,2009-09,12.107619,399157792,2.58788000,154241229.11
US.XLB,2009-10,11.481498,457260600,2.96456000,154242315.89
US.XLB,2009-11,12.718087,427904110,2.77424000,154241922.11
US.XLB,2009-12,13.089846,353124020,2.28944000,154240346.98
US.XLB,2010-01,11.794558,432378766,2.80325000,154241957.01
US.XLB,2010-02,12.326761,709632580,4.60069000,154244815.45
US.XLB,2010-03,13.273770,607160014,3.93637000,154243634.11
US.XLB,2010-04,13.301162,393973284,2.55426000,154241652.77
US.XLB,2010-05,12.248496,726149446,4.70777000,154244885.80
US.XLB,2010-06,11.101912,534779670,3.46715000,154241861.47
US.XLB,2010-07,12.526337,418240754,2.71158000,154242454.21
US.XLB,2010-08,12.146751,452155082,2.93148000,154241230.37
US.XLB,2010-09,12.827658,347056436,2.25008000,154241820.74
US.XLB,2010-10,13.618136,400681840,2.59776000,154241284.80
US.XLB,2010-11,13.770753,474205532,3.07440000,154243277.39
US.XLB,2010-12,15.030822,275988650,1.78936000,154238750.17
US.XLB,2011-01,15.042562,404060612,2.61966000,154241623.72
US.XLB,2011-02,15.441714,377054292,2.44457000,154241560.68
US.XLB,2011-03,15.660857,683379430,4.43053000,154243268.86
US.XLB,2011-04,15.993483,450437496,2.92033000,154241984.98
US.XLB,2011-05,15.555199,672170416,4.35785000,154243587.09
US.XLB,2011-06,15.406495,706826460,4.58254000,154243380.31
US.XLB,2011-07,15.073868,412212140,2.67252000,154240993.52
US.XLB,2011-08,13.829452,887373442,5.75304000,154244267.73
US.XLB,2011-09,11.489324,703546594,4.56124000,154244590.07
US.XLB,2011-10,13.481172,605092302,3.92297000,154243418.12
US.XLB,2011-11,13.508565,561081734,3.63764000,154243337.44
US.XLB,2011-12,13.109413,465678636,3.01913000,154242657.98
US.XLB,2012-01,14.549491,340515638,2.20770000,154239995.47
US.XLB,2012-02,14.467313,357776820,2.31960000,154240739.78
US.XLB,2012-03,14.467313,249947288,1.62053000,154237988.81
US.XLB,2012-04,14.349915,351811020,2.28093000,154240165.20
US.XLB,2012-05,13.234637,446444480,2.89448000,154239960.20
US.XLB,2012-06,13.809886,380729774,2.46842000,154240272.73
US.XLB,2012-07,13.633789,387308542,2.51106000,154241054.38
US.XLB,2012-08,13.950763,295681942,1.91703000,154239600.84
US.XLB,2012-09,14.389048,76721192,0.49748000,154219651.04
US.XLB,2012-10,14.083814,72558640,0.47054000,154202915.80
US.XLB,2012-11,14.361655,131180170,0.85057000,154226189.50
US.XLB,2012-12,14.690369,347843076,2.25519000,154241139.77
US.XLB,2013-01,15.269531,328008224,2.12660000,154240677.14
US.XLB,2013-02,15.062128,319884910,2.07394000,154240194.99
US.XLB,2013-03,15.332143,265323724,1.72023000,154237354.31
US.XLB,2013-04,15.476933,420322518,2.72509000,154241701.38
US.XLB,2013-05,15.770428,269527852,1.74748000,154238018.17
US.XLB,2013-06,15.003429,296398862,1.92166000,154241053.05
US.XLB,2013-07,15.840866,229124648,1.48554000,154236606.22
US.XLB,2013-08,15.821300,198151894,1.28474000,154235015.65
US.XLB,2013-09,16.439595,242888642,1.57477000,154237534.37
US.XLB,2013-10,17.128328,252355632,1.63615000,154237467.22
US.XLB,2013-11,17.351384,168100264,1.08991000,154233160.54
US.XLB,2013-12,18.087076,214319750,1.38957000,154234583.36
US.XLB,2014-01,17.233986,241665900,1.56684000,154237765.18
US.XLB,2014-02,18.423616,299888954,1.94431000,154239269.46
US.XLB,2014-03,18.501882,267232866,1.73261000,154237171.67
US.XLB,2014-04,18.654499,201268448,1.30494000,154235787.09
US.XLB,2014-05,19.206268,148595334,0.96346000,154230932.26
US.XLB,2014-06,19.516520,204700468,1.32719000,154235993.34
US.XLB,2014-07,19.127291,186968378,1.21225000,154232524.64
US.XLB,2014-08,19.866434,167934884,1.08886000,154230005.69
US.XLB,2014-09,19.587240,196522712,1.27418000,154234654.44
US.XLB,2014-10,19.117210,566062234,3.66996000,154242071.85
US.XLB,2014-11,19.417397,188721570,1.22358000,154237213.75
US.XLB,2014-12,19.309059,243715578,1.58013000,154237675.38
US.XLB,2015-01,18.955311,209145914,1.35602000,154235124.85
US.XLB,2015-02,20.465695,146073934,0.94712000,154229594.98
US.XLB,2015-03,19.461810,165651698,1.07405000,154230899.86
US.XLB,2015-04,20.116123,120634380,0.78219000,154226441.15
US.XLB,2015-05,20.191927,141646156,0.91838000,154234800.41
US.XLB,2015-06,19.394311,142824832,0.92606000,154228486.28
US.XLB,2015-07,18.416379,257756648,1.67117000,154237239.78
US.XLB,2015-08,17.386344,336511476,2.18173000,154240660.39
US.XLB,2015-09,16.100639,299478168,1.94166000,154238212.66
US.XLB,2015-10,18.248734,377840776,2.44968000,154240870.64
US.XLB,2015-11,18.430093,265622312,1.72216000,154237882.66
US.XLB,2015-12,17.630215,301487918,1.95469000,154238226.01
US.XLB,2016-01,15.742133,375045954,2.43155000,154241514.26
US.XLB,2016-02,16.972432,374583308,2.42855000,154241546.60
US.XLB,2016-03,18.257894,284496606,1.84454000,154237157.23
US.XLB,2016-04,19.190958,222829224,1.44473000,154235894.60
US.XLB,2016-05,19.125766,263000098,1.70517000,154236878.43
US.XLB,2016-06,18.975840,251098240,1.62799000,154238195.57
US.XLB,2016-07,19.938146,177979610,1.15397000,154232441.05
US.XLB,2016-08,19.884912,170634276,1.10635000,154231731.37
US.XLB,2016-09,19.654101,219165624,1.42097000,154236629.91
US.XLB,2016-10,19.242497,205050812,1.32948000,154233844.81
US.XLB,2016-11,20.555515,278797188,1.80757000,154238667.38
US.XLB,2016-12,20.591865,213881260,1.38672000,154235361.14
US.XLB,2017-01,21.528235,196426660,1.27353000,154237952.78
US.XLB,2017-02,21.648389,185075638,1.19993000,154238695.59
US.XLB,2017-03,21.783022,212486600,1.37767000,154236210.41
US.XLB,2017-04,22.057336,152714450,0.99017000,154230536.17
US.XLB,2017-05,22.061492,188272118,1.22069000,154234177.39
US.XLB,2017-06,22.469844,192675778,1.24924000,154234396.91
US.XLB,2017-07,22.816433,141413488,0.91690000,154230001.09
US.XLB,2017-08,22.995991,181292440,1.17544000,154233682.71
US.XLB,2017-09,23.846108,178656232,1.15833000,154236039.82
US.XLB,2017-10,24.769725,173107056,1.12238000,154232128.16
US.XLB,2017-11,25.004828,176643166,1.14529000,154234443.68
US.XLB,2017-12,25.536618,178451344,1.15702000,154233586.28
US.XLB,2018-01,26.557576,255987728,1.65972000,154235490.32
US.XLB,2018-02,25.156923,371880678,2.41103000,154241414.67
US.XLB,2018-03,24.113824,282851166,1.83385000,154238986.83
US.XLB,2018-04,24.143469,270201696,1.75184000,154238798.06
US.XLB,2018-05,24.638959,238490428,1.54628000,154234956.15
US.XLB,2018-06,24.706783,230706382,1.49580000,154236115.79
US.XLB,2018-07,25.413055,242656144,1.57326000,154237789.05
US.XLB,2018-08,25.217341,249993350,1.62083000,154237859.62
US.XLB,2018-09,24.764502,222197806,1.44063000,154236553.45
US.XLB,2018-10,22.490254,525706126,3.40831000,154242462.10
US.XLB,2018-11,23.345235,354836550,2.30054000,154240547.87
US.XLB,2018-12,21.737105,495298984,3.21116000,154243010.00
US.XLB,2019-01,22.954761,354482300,2.29826000,154239424.61
US.XLB,2019-02,23.686216,252336636,1.63600000,154239997.56
US.XLB,2019-03,23.983032,300050142,1.94535000,154239669.98
US.XLB,2019-04,24.825679,229526572,1.48814000,154237216.93
US.XLB,2019-05,22.794683,290799170,1.88538000,154239023.43
US.XLB,2019-06,25.430641,375907012,2.43713000,154241674.43
US.XLB,2019-07,25.361087,239714622,1.55421000,154235670.86
US.XLB,2019-08,24.643813,313717136,2.03398000,154238063.30
US.XLB,2019-09,25.427569,214276964,1.38929000,154234871.05
US.XLB,2019-10,25.423200,273343294,1.77225000,154235177.88
US.XLB,2019-11,26.231464,155634772,1.00908000,154234324.34
US.XLB,2019-12,26.982239,200752682,1.30161000,154234126.97
US.XLB,2020-01,25.317265,303889290,1.97023000,154240515.07
US.XLB,2020-02,23.160268,402049066,2.60657000,154244492.19
US.XLB,2020-03,19.918558,630485936,4.12387000,152886957.15
US.XLB,2020-04,22.943490,378024328,3.26627000,115735786.69
US.XLB,2020-05,24.522293,193167330,1.13889000,169610173.06
US.XLB,2020-06,25.057215,295501522,1.87342000,157733728.69
US.XLB,2020-07,26.840346,285195438,2.39161000,119248304.70
US.XLB,2020-08,28.009831,166935734,1.51271000,110355411.15
US.XLB,2020-09,28.431933,348841602,2.96492000,117656328.67
US.XLB,2020-10,28.226422,311237976,2.48238000,125378860.61
US.XLB,2020-11,31.715633,267251304,1.99351000,134060678.90
US.XLB,2020-12,32.502840,183766238,1.26683000,145059903.85
US.XLB,2021-01,31.717097,339811208,2.12438000,159957826.75
US.XLB,2021-02,33.023676,261536174,1.49963000,174400468.12
US.XLB,2021-03,35.530078,369206828,2.13309000,173085443.18
US.XLB,2021-04,37.441849,241104640,1.29038000,186847781.27
US.XLB,2021-05,39.344602,296085728,1.42844000,207279079.28
US.XLB,2021-06,37.273635,316189558,1.36828000,231085419.65
US.XLB,2021-07,38.048000,314360734,1.40779000,223300871.58
US.XLB,2021-08,38.768022,271788190,1.22647000,221601987.82
US.XLB,2021-09,35.980990,302475484,1.36498000,221597008.01
US.XLB,2021-10,38.714472,264212256,1.19228000,221602522.90
US.XLB,2021-11,38.500705,259752474,1.17218000,221597769.97
US.XLB,2021-12,41.420154,241781440,1.09106000,221602331.68
US.XLB,2022-01,38.604260,396473046,1.78915000,221598550.15
US.XLB,2022-02,38.115135,381738732,1.89800000,201126834.56
US.XLB,2022-03,40.447125,381298048,2.21480000,172159133.10
US.XLB,2022-04,39.015531,320176818,1.78553000,179317523.65
US.XLB,2022-05,39.474375,437372410,2.50988000,174260287.34
US.XLB,2022-06,34.004506,315187802,1.79503000,175589155.61
US.XLB,2022-07,36.097446,234407314,1.42945000,163984269.47
US.XLB,2022-08,34.840758,182722428,1.19269000,153201945.18
US.XLB,2022-09,31.599482,250838200,1.74830000,143475490.48
US.XLB,2022-10,34.419785,311075528,2.22017000,140113382.31
US.XLB,2022-11,38.448127,267620872,1.92746000,138846394.74
US.XLB,2022-12,36.326268,168049694,1.23876000,135659606.38
US.XLB,2023-01,39.585718,183825498,1.30184000,141204370.74
US.XLB,2023-02,38.266974,221830578,1.50057000,147830876.27
US.XLB,2023-03,37.884044,358333040,2.54043000,141052121.10
US.XLB,2023-04,37.832380,220833306,1.57626000,140099543.22
US.XLB,2023-05,35.235073,251121634,1.77389000,141565505.19
US.XLB,2023-06,39.112802,269507488,1.90058000,141802759.16
US.XLB,2023-07,40.457939,249586826,1.70510000,146376650.05
US.XLB,2023-08,39.122242,258316898,1.76650000,146230907.44
US.XLB,2023-09,37.252736,199996862,1.47460000,135627873.32
US.XLB,2023-10,36.071841,336025418,2.48160000,135406760.96
US.XLB,2023-11,39.083361,201621970,1.49216000,135120878.46
US.XLB,2023-12,40.851326,224207322,1.76004000,127387628.69
US.XLB,2024-01,39.261018,245488552,1.90861000,128621641.93
US.XLB,2024-02,41.816017,231448646,1.88849000,122557517.38
US.XLB,2024-03,44.520773,225980136,1.90413000,118678943.14
US.XLB,2024-04,42.479019,215881396,1.70647000,126507583.49
US.XLB,2024-05,43.868946,165631510,1.33748000,123838494.78
US.XLB,2024-06,42.527512,146601144,1.17847000,124399555.36
US.XLB,2024-07,44.371928,188002774,1.50930000,124562892.73
US.XLB,2024-08,45.402489,192770190,1.57836000,122133220.56
US.XLB,2024-09,46.621162,152401776,1.30831000,116487511.37
US.XLB,2024-10,45.174832,182561354,1.51132000,120795962.47
US.XLB,2024-11,45.847206,174021306,1.40184000,124137780.35
US.XLB,2024-12,40.912809,208556924,1.57564000,132363308.88
US.XLB,2025-01,43.173857,276783900,2.31994000,119306490.69
US.XLB,2025-02,43.159269,211147170,1.69309000,124711131.72
US.XLB,2025-03,42.006681,257790646,2.05285000,125576952.04
US.XLB,2025-04,40.985584,349770760,2.92387000,119625961.48
US.XLB,2025-05,42.182564,171193512,1.50249000,113939867.82
US.XLB,2025-06,43.119237,216357714,1.87835000,115184983.63
US.XLB,2025-07,43.079953,316868760,2.62105000,120893824.99
US.XLB,2025-08,45.314238,278676382,2.34213000,118984164.84
US.XLB,2025-09,44.216828,241902038,1.98355000,121954091.40
US.XLB,2025-10,42.267972,301024356,2.38813000,126050238.47
US.XLB,2025-11,44.108284,312571578,2.55474000,122349662.98
US.XLB,2025-12,44.980541,203200249,1.74917000,116169525.55
US.XLB,2026-01,48.868605,324854500,2.68144000,121149270.54
US.XLB,2026-02,52.974878,380272562,2.92791000,129878501.05
US.XLB,2026-03,49.783623,396975370,2.99758000,132431951.77
US.XLB,2026-04,51.278028,231034134,1.65074000,139957918.27
US.XLB,2026-05,50.959222,211467475,1.46973000,143881852.45
US.XLB,2026-06,50.830000,264126866,1.71669000,153858219.01
US.XLB,2026-07,50.430000,252288214,1.53376000,164490020.60
US.XLB,2026-08,52.730000,220921485,1.34060000,164792991.94
US.XLE,1998-12,7.327082,26000,0.00000000,
US.XLE,1999-01,6.846442,2141800,0.00000000,
US.XLE,1999-02,6.787590,3159000,0.00000000,
US.XLE,1999-03,7.719428,12656000,0.00000000,
US.XLE,1999-04,8.862128,10569200,0.00000000,
US.XLE,1999-05,8.670852,9932600,0.00000000,
US.XLE,1999-06,8.803277,6390800,0.00000000,
US.XLE,1999-07,8.970008,1940800,0.00000000,
US.XLE,1999-08,9.068095,8917200,0.00000000,
US.XLE,1999-09,8.612000,7915200,0.00000000,
US.XLE,1999-10,8.484472,6582600,0.00000000,
US.XLE,1999-11,8.469782,5423200,0.00000000,
US.XLE,1999-12,8.504120,12514800,0.00000000,
US.XLE,2000-01,8.571981,11807200,0.02908000,406024759.28
US.XLE,2000-02,8.211022,8278200,0.02041000,405595296.42
US.XLE,2000-03,9.199735,11886600,0.02923000,406657543.62
US.XLE,2000-04,9.064767,10775200,0.02651000,406457940.40
US.XLE,2000-05,10.128810,10000600,0.02464000,405868506.49
US.XLE,2000-06,9.523028,8994800,0.02218000,405536519.39
US.XLE,2000-07,9.162069,8413400,0.02075000,405465060.24
US.XLE,2000-08,10.163337,7407000,0.01824000,406085526.32
US.XLE,2000-09,10.285749,35426200,0.08699000,407244510.86
US.XLE,2000-10,10.006398,29520000,0.07250000,407172413.79
US.XLE,2000-11,9.479085,14768800,0.03631000,406741944.37
US.XLE,2000-12,10.417577,10159200,0.02499000,406530612.24
US.XLE,2001-01,10.084868,8087600,0.01993000,405800301.05
US.XLE,2001-02,9.962456,9227600,0.02274000,405787159.19
US.XLE,2001-03,9.636024,13691200,0.03368000,406508313.54
US.XLE,2001-04,10.631014,9294800,0.02289000,406063783.31
US.XLE,2001-05,10.530573,18592400,0.04570000,406835886.21
US.XLE,2001-06,9.526167,12838600,0.03159000,406413421.97
US.XLE,2001-07,9.416310,10011800,0.02466000,405993511.76
US.XLE,2001-08,9.017686,11432600,0.02815000,406131438.72
US.XLE,2001-09,8.104304,21967600,0.05394000,407259918.43
US.XLE,2001-10,8.430736,22226400,0.05461000,407002380.52
US.XLE,2001-11,7.959920,49513200,0.12151000,407482511.73
US.XLE,2001-12,8.380516,13722800,0.03373000,406842573.38
US.XLE,2002-01,8.082332,11930000,0.02937000,406196799.46
US.XLE,2002-02,8.358544,23414000,0.05751000,407129194.92
US.XLE,2002-03,9.067906,16362000,0.04023000,406711409.40
