threshold,tilt,cadence,total_return,annual_return,max_drawdown,win_rate,profit_loss_ratio,sortino,average_holding_days,turnover,annual_excess_QQQ,annual_excess_SPY,run_id,trades,closed_trades,trading_days,start,end,reused,seconds
0.9,0.5,monthly,3.2302492963418157,0.13216192651643555,-0.3499494159383213,0.8680688336520076,1.029861216982341,0.7371283814283497,234.86998087954112,1.1432087367784756,-0.05750777318074318,-0.006357767979843665,run-5ff372097a3d2ac6,560,523,2929,2015-01-02,2026-08-26,False,0.2513
0.9,0.5,quarterly,3.0229938353720387,0.1272776282343897,-0.3463943960712177,0.8795180722891566,1.534100885519621,0.6924754198909024,464.3433734939759,0.5051085858518616,-0.06239207146278902,-0.011242066261889505,run-cbd93db9a1835951,188,166,2929,2015-01-02,2026-08-26,False,0.1826
0.9,0.75,monthly,3.185794413128595,0.13113299583384497,-0.34276869567919854,0.848987108655617,0.769801392517886,0.7132915966065252,170.41988950276243,2.7435001353411055,-0.05853670386333376,-0.0073866986624342434,run-aeda1e9ed3ae9fae,560,543,2929,2015-01-02,2026-08-26,False,0.1964
0.9,0.75,quarterly,2.4918822971064007,0.11362439433425231,-0.3435720860129249,0.8729281767955801,0.5764021942755669,0.5610081059373706,328.24309392265195,1.1947973913579357,-0.07604530536292642,-0.0248953001620269,run-43eb0410eec11f14,188,181,2929,2015-01-02,2026-08-26,False,0.1792
0.9,1.0,monthly,3.1176158169156905,0.12953539757370125,-0.3355806500231834,0.655367231638418,1.728339578944354,0.6736105270438657,78.29943502824858,4.351616849315343,-0.06013430212347748,-0.008984296922577961,run-b1d9573c5d71b407,250,177,2929,2015-01-02,2026-08-26,False,0.1926
0.9,1.0,quarterly,2.004411665347463,0.09930610616015256,-0.34082271654343377,0.8166666666666667,0.609239200697273,0.4267715782061886,139.98333333333332,1.8782992749466594,-0.09036359353702617,-0.03921358833612665,run-478e9f7a7988d53b,94,60,2929,2015-01-02,2026-08-26,False,0.161
0.95,0.5,monthly,3.3421073920211235,0.1347078637902921,-0.3499494159383215,0.876425855513308,0.9679353594041734,0.7529242030940402,283.6996197718631,1.010958081679568,-0.054961835906886636,-0.003811830705987118,run-3a9786b7f82cb83a,560,526,2929,2015-01-02,2026-08-26,False,0.1889
0.95,0.5,quarterly,3.105498050822492,0.12924891988424125,-0.3463943960712176,0.8950617283950617,5.8004837750412195,0.7021446889907027,581.425925925926,0.388720795611046,-0.060420779812937475,-0.009270774612037957,run-eee1666b68fcbd0f,188,162,2929,2015-01-02,2026-08-26,False,0.2739
0.95,0.75,monthly,3.3700825514928896,0.1353352143420652,-0.3427686956791981,0.8513761467889909,0.7212636075313849,0.7305592401173456,203.6440366972477,2.3941675003747673,-0.05433448535511354,-0.00318448015421402,run-dbff501c2d067a22,560,545,2929,2015-01-02,2026-08-26,False,0.2065
0.95,0.75,quarterly,2.65593560434795,0.11803343694683344,-0.3435720860129249,0.8674033149171271,0.8827472989953912,0.5811793328249586,416.1491712707182,0.9015898464031212,-0.07163626275034529,-0.020486257549445774,run-86ae794d944dddaf,188,181,2929,2015-01-02,2026-08-26,False,0.1685
