event_id,basket_kind,entity_id,ticker,T_12m_excess,N_12m_excess,dollar_vol_60d,f_ocf_margin,f_ni_margin,mcap_usd_修後,f_ps_修後,f_pb_修後,f_log_mcap_修後,mcap_status_修後
E07,同SIC全體,0000056978,KLIC,0.4997579323351153,0.5782039489126876,23521995.891952515,0.0439473147634205,-0.097710100930006,2432287290.601013,3.444034383320231,2.576550955129679,21.61209792343258,有
E07,同SIC全體,0000061004,LGL,0.0089034823462048,-0.0824455593581187,25447.4999666214,0.1990314769975787,0.0881355932203389,37396463.00496578,9.054833657376703,0.9584167458152639,17.4370866858528,有
E07,同SIC全體,0000065270,MEI,-0.2845948325581438,-0.2238216689107314,3893261.9848251343,0.0151101401784088,-0.0790096486437283,469597714.46038437,0.42745104174438775,0.6360527081950215,19.96738695947395,有
E07,同SIC全體,0000065770,MVIS,-0.5988766123572414,-0.5795528964410968,3534238.927711964,-17.117517713168827,-21.800390911312,376711258.4601593,92.0379326802246,5.7203136961530525,19.746989559288025,有
E07,同SIC全體,0000065984,ETR,0.0753625946119502,0.0744609956342985,257931209.54856876,,,35385897191.05307,,2.35390601398279,24.28957919327645,有
E07,同SIC全體,0000066004,MSEX,-0.3012816790533261,-0.0648735985147839,6166899.040031433,,,,,,,無面板
E07,同SIC全體,0000068505,MSI,-0.0629362918784131,-0.2405696712110858,354157746.23413086,0.247611695454984,0.1379909292675866,80080846925.61218,7.727573764895511,60.39279556984327,25.10630254789161,有
E07,同SIC全體,0000069633,NSSC,0.4054990026337763,0.4450805677974612,11470081.983947754,0.2416150920495744,0.2643253621558277,1340435878.3052673,7.012591766050565,7.50486189556667,21.016260680333772,有
E07,同SIC全體,0000070145,NFG,0.0689929010977239,0.0385782980681979,28491259.341049194,0.5481054704572683,0.0398563355803394,6314001446.313858,3.246590384826208,,22.566035456146782,有
E07,同SIC全體,0000071508,ENJ,-0.1254859285528823,-0.0934988461696197,26282.99989700317,,,,,,,無面板
E07,同SIC全體,0000072741,ES,0.0438547565571696,0.0485627371750021,123037209.48295592,0.1701772480946911,0.0926826429895631,20635765428.022957,1.7606102097290568,1.3716554005672106,23.75029159313991,有
E07,同SIC全體,0000072903,XEL,0.0017217202909831,0.0309321960882111,219701519.5922852,0.426405994315735,0.1832744810955128,38250242984.93935,3.2943108246438157,1.9765524485809913,24.36741574974621,有
E07,同SIC全體,0000078128,WTRG,-0.1151616743788613,-0.039288428527011,48964781.50177002,0.3970068436886716,0.2591858889531613,9196709187.00476,4.858310650641585,1.4879157724390457,22.94211155994785,有
E07,同SIC全體,0000080420,POWL,1.6013574984780743,1.1480163859396426,119870483.63685608,0.1073347715625728,0.1480190762933197,3494964715.0773926,3.4523079974607676,7.234858323850418,21.97458911675215,有
E07,同SIC全體,0000087050,NEON,-0.8367171541728633,-0.8213444346604081,853617.0098304749,-1.551063332554335,-1.4330451039962608,145340101.95912933,33.96590370627,8.07445010884052,18.79458708467398,有
E07,同SIC全體,0000088941,SMTC,1.1369329300881432,0.3943284389221679,77499101.78108215,0.0447052086631035,-0.2785084452224436,5526362402.197655,6.432105814584134,,22.432795642585308,有
E07,同SIC全體,0000091142,AOS,-0.164953060208509,0.0811862027381209,69653274.28207397,0.1538301415487094,0.1455297668609492,,,,,無股數
E07,同SIC全體,0000092122,SO,-0.0747814582987328,-0.04898517978733,366743770.7897186,,0.1595497795312137,91279215416.83884,3.530564532251831,2.56301497772895,25.23718894711753,有
E07,同SIC全體,0000097476,TXN,-0.0880064092853787,0.0862281795370301,1084028954.204559,0.3862427316590375,0.3280341457379686,169234430126.68985,10.46854077240442,9.800465029342707,25.854550751164105,有
E07,同SIC全體,0000101984,UEIC,-0.5617816947605532,-0.6316927288438562,496771.0048675537,0.0343609521863506,-0.0992592970984879,134838387.01973534,0.34439718793352914,0.8365390729947721,18.719587486079227,有
E07,同SIC全體,0000103730,VSH,-0.1427145940071021,-0.0068721017730147,27882325.735664368,0.0365067849300054,0.0327275197593127,,,,,無股數
E07,同SIC全體,0000104918,AVA,-0.1336074392639665,0.0230336040813483,17550648.245239258,0.2790028999538338,0.0714657092785076,2848997719.412983,1.5962059232862387,1.126937717125742,21.77023309197502,有
E07,同SIC全體,0000106640,WHR,-0.4572598936576472,-0.1836579011556961,75047300.76446533,0.055523623404989,0.0087366363949879,7282301507.345276,0.4185711867654487,2.393918970198973,22.70871279031179,有
E07,同SIC全體,0000107263,WMB,0.1419129822623119,0.0922991006192677,393237828.8013458,0.5396840779145265,0.2319023161159027,72616532434.84712,7.037167597136071,5.842978148925581,25.008458452341266,有
E07,同SIC全體,0000108312,WWD,0.6847167837172736,0.729342759528635,69514120.72143555,0.1320866758176057,0.1121970706767152,11113656985.34674,3.343208341296558,5.106402905210557,23.131440548033524,有
E07,同SIC全體,0000108985,YORW,-0.2330887564835653,-0.0827338143845739,1727939.002990723,0.3859471012556772,0.3039139727491317,434099733.56661606,5.7988209132596324,1.8982182430499897,19.888784866509248,有
E07,同SIC全體,0000109177,SPB,-0.1364503614384697,-0.1563353797859537,31069803.22875977,0.0548601504774115,0.0421066837612605,2356887860.0529404,0.7951981713461791,1.1008864776743148,21.58060788236209,有
E07,同SIC全體,0000276720,PCYO,-0.2271826179829605,-0.1907067852716926,502427.9994010925,0.3130560230824717,0.4631951361934531,268698300.76615524,9.229495440736278,2.011410547180154,19.409099749658598,有
E07,同SIC全體,0000313838,SONY,-0.2264489360310967,-0.1297495006819597,59314930.87921143,0.1054632875725917,0.0753023170369059,,,,,無股數
E07,同SIC全體,0000352541,LNT,-0.0267896791983746,0.012724784357482,86695223.72245789,0.2152967469580332,0.1745716414204122,15051014336.84341,3.737525288513387,2.220896316488625,23.434711223667072,有
E07,同SIC全體,0000354707,HE,0.0886115404796223,0.5340028905998064,26958898.015403748,,-0.3617165744004992,1541842463.1505508,0.42419211294857695,0.9776806456842598,21.156243942893454,有
E07,同SIC全體,0000356309,NJR,-0.0385020228034622,0.0156083755347427,22710492.15278625,0.3474997743808889,0.2355991996416111,4676176813.645123,3.801927408083687,2.125106996020857,22.265746692853554,有
E07,同SIC全體,0000715957,D,-0.0162992520256912,0.0495574756388408,253162274.89185333,0.3949153703830603,0.1694648118961145,44923714413.95411,3.0784427063629214,1.6317501875687084,24.528231652933997,有
E07,同SIC全體,0000717826,ERIC,0.1833105082090973,0.3172604321339549,129528162.6159668,0.0272526020406225,-0.0991224639359637,,,,,無股數
E07,同SIC全體,0000719733,KTCC,-0.1223256496427532,-0.2468091061187158,120548.50080013277,0.0332685118130787,-0.0036724025747254,41433202.323668,0.07615585530158182,0.33321700717907726,17.539593105869006,有
E07,同SIC全體,0000722313,NSYS,-0.1878578681806885,-0.2648558062583614,38408.99939537048,,0.0104604084827139,28449700.438705444,0.21409747323719874,0.7971336631747112,17.16364818908594,有
E07,同SIC全體,0000722572,FKWL,-0.4802179489861756,-0.3032707067933078,63900.00138282776,0.2066168880412682,-0.0925930772628735,58803554.50279236,1.7062284979687927,1.6409702767307417,17.889712861769546,有
E07,同SIC全體,0000723125,MU,2.7674355962453667,2.480772564104728,1821516843.4970856,0.3557434522581976,0.1334295731078573,114971404383.22632,3.9517221551944153,2.4568114277245616,25.46794927685209,有
E07,同SIC全體,0000724910,NVEC,-0.0761563917913384,-0.1512444404392529,1421356.9961547852,0.5898936167905677,0.6055131612457892,340294620.71907043,13.41790204804546,5.403861774034884,19.64532233187946,有
E07,同SIC全體,0000727273,CDZI,0.2186789224257321,-0.1385942656624147,1804230.531561375,-3.988518943742824,-5.635476463834673,341335838.37195396,65.31493271564369,16.490450667759504,19.648377413849023,有
E07,同SIC全體,0000729580,BELFA,0.9143683448175592,1.3053620325952608,959937.0140075684,0.170422081804218,0.1144339284236086,,,,,無股數
E07,同SIC全體,0000731802,ATO,0.0596004847461248,0.072222121002524,116923777.39868164,0.4162468575840652,0.2503837162653201,21679787995.19487,5.204997517565206,1.7832191347860245,23.79964623465062,有
E07,同SIC全體,0000740664,RFIL,1.1830787332447876,0.8026018053996453,31488.999104499817,0.0487996669596188,-0.1017469201474012,46290050.68216658,0.7137248204845518,1.3588343416358415,17.650437607890556,有
E07,同SIC全體,0000751978,VICR,1.7637288455403484,1.7029292963686506,10270609.078598022,,0.0768498961590192,,,,,無股數
E07,同SIC全體,0000753308,NEE,0.0525915032955446,0.1770533068847122,723301664.8777008,0.5595652173913044,0.2751383399209486,149767946413.58917,5.91968167642645,2.992306775360915,25.732352909256186,有
E07,同SIC全體,0000755001,UTL,-0.1886335725754749,-0.1699699017981146,3215091.0539627075,0.2778013582342954,0.0698217317487266,846697553.4485855,1.79689633584165,1.6853056398260062,20.556854109094438,有
E07,同SIC全體,0000763532,LYTS,-0.0645585984716489,-0.058565726291375,1840375.543308258,0.0923943709955944,0.0531834025709108,656754561.2506886,1.3984242391511108,3.213792475107967,20.302820931691475,有
E07,同SIC全體,0000764622,PNW,-0.0425972484838571,-0.0229701170318125,99931598.96697998,0.2724645358096831,0.1819344636373164,9748622323.91098,1.7201631834311253,1.473362500045111,23.00039181186067,有
E07,同SIC全體,0000766829,HTO,-0.1082854551013965,-0.0806833703465937,10389032.314491272,0.2456695373162382,0.1419912583293402,1531990393.3718262,2.027885444101525,1.1485864825606638,21.14983363760013,有
E07,同SIC全體,0000771266,KOPN,0.3174605475273999,0.1138991019840103,1580435.5112075806,-14.219053713519072,-39.17266616944186,322365213.4566784,284.53487866391725,14.184542928874986,19.59119566406769,有
E07,同SIC全體,0000772406,CRUS,0.0745689161270473,0.1416692275462918,66185190.93322754,0.2875149434752199,0.1777665891176777,5388918771.934174,2.673167605985413,2.7948982468137076,22.407610602845626,有
E07,同SIC全體,0000783325,WEC,-0.0723469644468973,-0.0158452401730183,167201844.33517456,0.3759171290084732,0.1676276123822992,31005899928.266006,3.747797068603789,2.502251592119085,24.1574433435896,有
E07,同SIC全體,0000784977,POR,0.0303262479994792,0.1272882947260436,44622069.908332825,0.2039204212990052,0.0942071386775892,4346879548.529968,1.2717611318109914,1.1974874789338756,22.192724079466323,有
E07,同SIC全體,0000785786,PLXS,0.2740527935268819,0.2522886203336156,27069812.69683838,0.107034343276815,0.0274180761909385,4131318547.4329376,1.0130376667044136,3.118388124796058,22.141862453846088,有
E07,同SIC全體,0000788784,PEG,-0.1059374379165057,-0.1190479420422695,203069851.8836975,0.240832603832312,0.1580585546153098,43868749839.51332,4.2669730414855875,2.7256135346078483,24.50446805478467,有
E07,同SIC全體,0000788965,HNRG,0.6645428515620746,0.6337524177668206,4906103.540468216,0.0145779150526731,0.0121532123598318,561693496.4457092,1.1915483231700372,1.7619158789000813,20.146466879094362,有
E07,同SIC全體,0000796505,CLFD,-0.1568268241656204,-0.2247685123426287,3654051.591491699,0.0827350634874211,-0.0353609208849059,576494335.9679146,3.1812376099809323,2.099595504191637,20.17247607276461,有
