名稱,類別,段,起,訖,交易日,年化,SPY年化,年化超額,最大回撤,run_id
相對強弱對 SPY·加密最優,加密最優,2015–2019,2015-01-02,2019-12-31,1258,0.12727233614127909,0.1160147813080945,0.01125755483318458,-0.1535031892065999,run-f09de92f37689030
相對強弱對 SPY·加密最優,加密最優,2020–2022,2020-01-02,2022-12-30,756,0.17836408013186178,0.07295060683819377,0.10541347329366801,-0.18861769970656583,run-f09de92f37689030
相對強弱對 SPY·加密最優,加密最優,2023–2026,2023-01-03,2026-08-26,915,0.25938061044817706,0.22760393264787515,0.03177667780030191,-0.18003694127663328,run-f09de92f37689030
相對強弱對 SPY·加密鄰域最高,加密鄰域最高,2015–2019,2015-01-02,2019-12-31,1258,0.11704449728464095,0.1160147813080945,0.0010297159765464414,-0.18648477394043028,run-550d4d4ca24ab88a
相對強弱對 SPY·加密鄰域最高,加密鄰域最高,2020–2022,2020-01-02,2022-12-30,756,0.0765757157090563,0.07295060683819377,0.0036251088708625367,-0.33947624884388305,run-550d4d4ca24ab88a
相對強弱對 SPY·加密鄰域最高,加密鄰域最高,2023–2026,2023-01-03,2026-08-26,915,0.32435655174325473,0.22760393264787515,0.09675261909537958,-0.18003694127663328,run-550d4d4ca24ab88a
相對強弱對 SPY·成本後最優,成本後最優,2015–2019,2015-01-02,2019-12-31,1258,0.12727233614127909,0.1160147813080945,0.01125755483318458,-0.1535031892065999,run-f09de92f37689030
相對強弱對 SPY·成本後最優,成本後最優,2020–2022,2020-01-02,2022-12-30,756,0.17836408013186178,0.07295060683819377,0.10541347329366801,-0.18861769970656583,run-f09de92f37689030
相對強弱對 SPY·成本後最優,成本後最優,2023–2026,2023-01-03,2026-08-26,915,0.25938061044817706,0.22760393264787515,0.03177667780030191,-0.18003694127663328,run-f09de92f37689030
