weight_quality,weight_value,weight_momentum,weight_low_vol,cadence,value,trades,verdict,neighbours,valid_neighbours,neighbourhood_mean,neighbour_mean,lift,peak_over_neighbourhood,is_local_peak,layer,siblings,weakest_sibling_mean,layer_drop
0.0,0.9,0.0,0.1,monthly,-0.3879193755577204,280,普通,6,5,-0.3851941289242535,-0.3846490795975601,-0.0027252466334669045,,False,cadence=monthly,1,-0.3846318908898932,-0.0005622380343602851
0.0,0.9,0.0,0.1,quarterly,-0.3874836386305761,94,普通,6,5,-0.3846318908898932,-0.38406154134175663,-0.0028517477406829195,,False,cadence=quarterly,1,-0.3851941289242535,0.0005622380343602851
0.0,0.9,0.1,0.0,monthly,-0.3884997968438949,280,普通,6,5,-0.38548617035916344,-0.38488344506221717,-0.0030136264847314687,,False,cadence=monthly,1,-0.3848906496574185,-0.000595520701744956
0.0,0.9,0.1,0.0,quarterly,-0.3879883027498776,94,普通,6,5,-0.3848906496574185,-0.38427111903892663,-0.0030976530924591295,,False,cadence=quarterly,1,-0.38548617035916344,0.000595520701744956
0.0,1.0,0.0,0.0,monthly,-0.394705110564868,1,無效,3,3,,,,,False,cadence=monthly,0,,
0.0,1.0,0.0,0.0,quarterly,-0.394705110564868,1,無效,3,3,,,,,False,cadence=quarterly,0,,
0.1,0.0,0.0,0.9,monthly,-0.3319058361034317,280,平原,6,5,-0.3339811225853089,-0.3343961798816843,0.002075286481877159,,False,cadence=monthly,1,-0.3338586219530897,-0.00012250063221919127
0.1,0.0,0.0,0.9,quarterly,-0.33189078122964877,94,平原,6,5,-0.3338586219530897,-0.33425219009777785,0.0019678407234409168,,True,cadence=quarterly,1,-0.3339811225853089,0.00012250063221919127
0.1,0.0,0.1,0.8,monthly,-0.33279161419673053,420,平原,9,9,-0.3343498196420655,-0.33452295358043604,0.0015582054453349703,,False,cadence=monthly,1,-0.3342468083301629,-0.00010301131190260104
0.1,0.0,0.1,0.8,quarterly,-0.332793597942187,141,平原,9,9,-0.3342468083301629,-0.3344082761510491,0.0014532103879759117,,False,cadence=quarterly,1,-0.3343498196420655,0.00010301131190260104
0.1,0.0,0.2,0.7,monthly,-0.3336765968023173,420,平原,9,9,-0.3352335712600145,-0.33540656842198086,0.0015569744576972022,,False,cadence=monthly,1,-0.3351424483915883,-9.112286842621886e-05
0.1,0.0,0.2,0.7,quarterly,-0.3336916474670182,141,平原,9,9,-0.3351424483915883,-0.3353036484943183,0.001450800924570117,,False,cadence=quarterly,1,-0.3352335712600145,9.112286842621886e-05
0.1,0.0,0.3,0.6,monthly,-0.3345607868609768,420,平原,9,9,-0.33612390511874357,-0.3362975849251621,0.0015631182577667824,,False,cadence=monthly,1,-0.3360413982143344,-8.250690440919639e-05
0.1,0.0,0.3,0.6,quarterly,-0.334584967463341,141,平原,9,9,-0.3360413982143344,-0.3362032238533337,0.0014564307509933871,,False,cadence=quarterly,1,-0.33612390511874357,8.250690440919639e-05
0.1,0.0,0.4,0.5,monthly,-0.33551337197752096,420,平原,9,9,-0.3370716806123009,-0.33724482601616534,0.001558308634779959,,False,cadence=monthly,1,-0.33699550299106934,-7.617762123157679e-05
0.1,0.0,0.4,0.5,quarterly,-0.3355472278092565,141,平原,9,9,-0.33699550299106934,-0.33715642245571525,0.0014482751818128414,,False,cadence=quarterly,1,-0.3370716806123009,7.617762123157679e-05
0.1,0.0,0.5,0.4,monthly,-0.3365738045118788,420,普通,9,9,-0.33810462160218546,-0.33827471238999735,0.0015308170903066687,,False,cadence=monthly,1,-0.3380319235190682,-7.2698083117273e-05
0.1,0.0,0.5,0.4,quarterly,-0.3366095681145952,141,普通,9,9,-0.3380319235190682,-0.33818996300845405,0.001422355404472997,,False,cadence=quarterly,1,-0.33810462160218546,7.2698083117273e-05
0.1,0.0,0.6,0.3,monthly,-0.33763244936593595,420,普通,9,9,-0.33916169001549346,-0.33933160564322207,0.0015292406495575062,,False,cadence=monthly,1,-0.33908574678713965,-7.594322835380307e-05
0.1,0.0,0.6,0.3,quarterly,-0.3376657907061016,141,普通,9,9,-0.33908574678713965,-0.33924351968503275,0.0014199560810380651,,False,cadence=quarterly,1,-0.33916169001549346,7.594322835380307e-05
0.1,0.0,0.7,0.2,monthly,-0.33868931454428053,420,普通,9,9,-0.34021698351078083,-0.34038672450705865,0.0015276689665003063,,False,cadence=monthly,1,-0.34013350899764755,-8.347451313328591e-05
0.1,0.0,0.7,0.2,quarterly,-0.33871594827729723,141,普通,9,9,-0.34013350899764755,-0.34029101574435316,0.0014175607203503193,,False,cadence=quarterly,1,-0.34021698351078083,8.347451313328591e-05
0.1,0.0,0.8,0.1,monthly,-0.33974440800378125,420,普通,9,9,-0.3412705100234198,-0.3414400769144907,0.0015261020196385422,,False,cadence=monthly,1,-0.3411752622915956,-9.524773182417734e-05
0.1,0.0,0.8,0.1,quarterly,-0.339760092918285,141,普通,9,9,-0.3411752622915956,-0.3413325033330745,0.0014151693733105986,,False,cadence=quarterly,1,-0.3412705100234198,9.524773182417734e-05
0.1,0.0,0.9,0.0,monthly,-0.3407977376539427,280,普通,6,5,-0.34202580146463607,-0.34227141422677476,0.0012280638106933472,,False,cadence=monthly,1,-0.3419089939722986,-0.00011680749233744514
0.1,0.0,0.9,0.0,quarterly,-0.34079827612436164,94,普通,6,5,-0.3419089939722986,-0.34213113754188595,0.0011107178479369817,,False,cadence=quarterly,1,-0.34202580146463607,0.00011680749233744514
0.1,0.1,0.0,0.8,monthly,-0.33770311590264745,420,普通,9,9,-0.3372931976896794,-0.33724765122157185,-0.0004099182129680412,,False,cadence=monthly,1,-0.33698877506716796,-0.0003044226225114577
0.1,0.1,0.0,0.8,quarterly,-0.33734861028618235,141,普通,9,9,-0.33698877506716796,-0.33694879337616634,-0.00035983521901439275,,False,cadence=quarterly,1,-0.3372931976896794,0.0003044226225114577
0.1,0.1,0.1,0.7,monthly,-0.33858451571392745,560,普通,12,12,-0.33858079834573124,-0.33858048856504824,-3.717368196209936e-06,,False,cadence=monthly,1,-0.3382536228963167,-0.0003271754494145185
0.1,0.1,0.1,0.7,quarterly,-0.338241608324528,188,普通,12,12,-0.3382536228963167,-0.3382546241106325,1.2014571788732109e-05,,False,cadence=quarterly,1,-0.33858079834573124,0.0003271754494145185
0.1,0.1,0.2,0.6,monthly,-0.3394651314922975,560,普通,12,12,-0.33946141941450875,-0.339461110074693,-3.7120777887644785e-06,,False,cadence=monthly,1,-0.33914183559573746,-0.00031958381877128517
0.1,0.1,0.2,0.6,quarterly,-0.3391298665158109,188,普通,12,12,-0.33914183559573746,-0.33914283301906467,1.1969079926565929e-05,,False,cadence=quarterly,1,-0.33946141941450875,0.00031958381877128517
0.1,0.1,0.3,0.5,monthly,-0.34034496613378884,560,普通,12,12,-0.34035625032586775,-0.34035719067520764,1.1284192078908628e-05,,False,cadence=monthly,1,-0.3400418851329829,-0.00031436519288485787
0.1,0.1,0.3,0.5,quarterly,-0.3400134224973218,188,普通,12,12,-0.3400418851329829,-0.34004425701928803,2.84626356610862e-05,,False,cadence=quarterly,1,-0.34035625032586775,0.00031436519288485787
0.1,0.1,0.4,0.4,monthly,-0.3413166147638206,560,普通,12,12,-0.3413256668625199,-0.34132642120407825,9.052098699335875e-06,,False,cadence=monthly,1,-0.3410155300911508,-0.0003101367713690961
0.1,0.1,0.4,0.4,quarterly,-0.34099293746304604,188,普通,12,12,-0.3410155300911508,-0.34101741281015957,2.2592628104778356e-05,,False,cadence=quarterly,1,-0.3413256668625199,0.0003101367713690961
0.1,0.1,0.5,0.3,monthly,-0.3423709467625503,560,普通,12,12,-0.3423673569050268,-0.3423670577502332,-3.5898575235226993e-06,,False,cadence=monthly,1,-0.3420565890958219,-0.00031076780920491487
0.1,0.1,0.5,0.3,quarterly,-0.3420449032124665,188,普通,12,12,-0.3420565890958219,-0.34205756291943473,1.168588335537235e-05,,False,cadence=quarterly,1,-0.3423673569050268,0.00031076780920491487
0.1,0.1,0.6,0.2,monthly,-0.3434235108430681,560,普通,12,12,-0.34341992741181393,-0.3434196287925428,-3.5834312541727087e-06,,False,cadence=monthly,1,-0.34310242031849436,-0.00031750709331956894
0.1,0.1,0.6,0.2,quarterly,-0.3430907801101484,188,普通,12,12,-0.34310242031849436,-0.34310339033585646,1.1640208345986558e-05,,False,cadence=quarterly,1,-0.34341992741181393,0.00031750709331956894
0.1,0.1,0.7,0.1,monthly,-0.3444743149146626,560,普通,12,12,-0.34447073788612675,-0.3444704398004155,-3.577028535872717e-06,,False,cadence=monthly,1,-0.34414221560729413,-0.0003285222788326214
0.1,0.1,0.7,0.1,quarterly,-0.3441306208675946,188,普通,12,12,-0.34414221560729413,-0.34414318183560244,1.1594739699527512e-05,,False,cadence=quarterly,1,-0.34447073788612675,0.0003285222788326214
0.1,0.1,0.8,0.0,monthly,-0.3455233668395168,420,普通,9,9,-0.34473559200424353,-0.3446480614669909,-0.0007877748352732583,,False,cadence=monthly,1,-0.34442780385927174,-0.00030778814497178786
0.1,0.1,0.8,0.0,quarterly,-0.3451644775896261,141,普通,9,9,-0.34442780385927174,-0.34434595122256567,-0.0007366737303543536,,False,cadence=quarterly,1,-0.34473559200424353,0.00030778814497178786
0.1,0.2,0.0,0.7,monthly,-0.34348024096168683,420,普通,9,9,-0.343071212415607,-0.34302576479937597,-0.00040902854607982597,,False,cadence=monthly,1,-0.34249364050873876,-0.0005775719068682461
0.1,0.2,0.0,0.7,quarterly,-0.34286376969499566,141,普通,9,9,-0.34249364050873876,-0.3424525150435991,-0.0003701291862568956,,False,cadence=quarterly,1,-0.343071212415607,0.0005775719068682461
0.1,0.2,0.1,0.6,monthly,-0.34435729461461795,560,普通,12,12,-0.3443535837897978,-0.34435327455439607,-3.7108248201467298e-06,,False,cadence=monthly,1,-0.3437589481868566,-0.000594635602941207
0.1,0.2,0.1,0.6,quarterly,-0.34374669284459636,188,普通,12,12,-0.3437589481868566,-0.3437599694653783,1.2255342260236723e-05,,False,cadence=quarterly,1,-0.3443535837897978,0.000594635602941207
0.1,0.2,0.2,0.5,monthly,-0.34523357559130907,560,普通,12,12,-0.345229870037493,-0.34522956124134163,-3.7055538160690737e-06,,False,cadence=monthly,1,-0.34463711335827313,-0.0005927566792198746
0.1,0.2,0.2,0.5,quarterly,-0.3446249051404744,188,普通,12,12,-0.34463711335827313,-0.34463813070975635,1.2208217798737042e-05,,False,cadence=quarterly,1,-0.345229870037493,0.0005927566792198746
0.1,0.2,0.3,0.4,monthly,-0.3461090867434813,560,普通,12,12,-0.3461279030840514,-0.34612947111243225,1.8816340570104728e-05,,False,cadence=monthly,1,-0.345536677572262,-0.0005912255117894172
0.1,0.2,0.3,0.4,quarterly,-0.3454984441845952,188,普通,12,12,-0.345536677572262,-0.34553986368790085,3.823338766678619e-05,,False,cadence=quarterly,1,-0.3461279030840514,0.0005912255117894172
0.1,0.2,0.4,0.3,monthly,-0.3470993718776646,560,普通,12,12,-0.34710310821255397,-0.34710341957379476,3.7363348893704185e-06,,False,cadence=monthly,1,-0.3465125095504819,-0.0005905986620720616
0.1,0.2,0.4,0.3,quarterly,-0.34649477988380784,188,普通,12,12,-0.3465125095504819,-0.34651398702270475,1.7729666674071165e-05,,False,cadence=quarterly,1,-0.34710310821255397,0.0005905986620720616
0.1,0.2,0.5,0.2,monthly,-0.3481476444719461,560,普通,12,12,-0.3481440613425443,-0.3481437627484274,-3.5831294018517923e-06,,False,cadence=monthly,1,-0.34754802366742393,-0.0005960376751203422
0.1,0.2,0.5,0.2,quarterly,-0.3475361006924995,188,普通,12,12,-0.34754802366742393,-0.34754901724866766,1.1922974924416518e-05,,False,cadence=quarterly,1,-0.3481440613425443,0.0005960376751203422
0.1,0.2,0.6,0.1,monthly,-0.349194168753331,560,普通,12,12,-0.3491905920241276,-0.34919029396336065,-3.5767292033694886e-06,,False,cadence=monthly,1,-0.348583238957734,-0.00060735306639359
0.1,0.2,0.6,0.1,quarterly,-0.34857136338034167,188,普通,12,12,-0.348583238957734,-0.34858422858918336,1.1875577392350678e-05,,False,cadence=quarterly,1,-0.3491905920241276,0.00060735306639359
0.1,0.2,0.7,0.0,monthly,-0.3502389525366796,420,普通,9,9,-0.3494532481867712,-0.34936594770344803,-0.0007857043499083782,,False,cadence=monthly,1,-0.34885637371738765,-0.000596874469383557
0.1,0.2,0.7,0.0,quarterly,-0.34960062066074327,141,普通,9,9,-0.34885637371738765,-0.34877367961257033,-0.0007442469433556198,,False,cadence=quarterly,1,-0.3494532481867712,0.000596874469383557
0.1,0.3,0.0,0.6,monthly,-0.34923726148246037,420,普通,9,9,-0.3488423476207204,-0.34879846830274935,-0.0003949138617399539,,False,cadence=monthly,1,-0.3480595946656904,-0.0007827529550299972
0.1,0.3,0.0,0.6,quarterly,-0.34843716754323717,141,普通,9,9,-0.3480595946656904,-0.3480176421237407,-0.0003775728775467502,,False,cadence=quarterly,1,-0.3488423476207204,0.0007827529550299972
0.1,0.3,0.1,0.5,monthly,-0.3501100009589303,560,普通,12,12,-0.350116467387358,-0.3501170062563937,6.466428427720494e-06,,False,cadence=monthly,1,-0.34932459881501143,-0.0007918685723465879
0.1,0.3,0.1,0.5,quarterly,-0.34930975310029744,188,普通,12,12,-0.34932459881501143,-0.3493258359579043,1.4845714713995761e-05,,False,cadence=quarterly,1,-0.350116467387358,0.0007918685723465879
0.1,0.3,0.2,0.4,monthly,-0.35098197901829686,560,普通,12,12,-0.3509782799621683,-0.35097797170749095,-3.699056128569911e-06,,False,cadence=monthly,1,-0.3501901114500509,-0.000788168512117382
0.1,0.3,0.2,0.4,quarterly,-0.35017765851051763,188,普通,12,12,-0.3501901114500509,-0.35019114919501204,1.2452939533280638e-05,,False,cadence=quarterly,1,-0.3509782799621683,0.000788168512117382
0.1,0.3,0.3,0.3,monthly,-0.35185319846840357,560,普通,12,12,-0.35188092611188976,-0.3518832367488469,2.772764348618617e-05,,False,cadence=monthly,1,-0.35109000473284924,-0.0007909213790405212
0.1,0.3,0.3,0.3,quarterly,-0.35104092132641695,188,普通,12,12,-0.35109000473284924,-0.35109409501671857,4.908340643228204e-05,,False,cadence=quarterly,1,-0.35188092611188976,0.0007909213790405212
0.1,0.3,0.4,0.2,monthly,-0.35286169632532216,560,普通,12,12,-0.35286174400078035,-0.3528617479737352,4.767545819239771e-08,,False,cadence=monthly,1,-0.35206767102323094,-0.0007940729775494093
0.1,0.3,0.4,0.2,quarterly,-0.3520536274677222,188,普通,12,12,-0.35206767102323094,-0.35206884131952326,1.4043555508769234e-05,,False,cadence=quarterly,1,-0.35286174400078035,0.0007940729775494093
0.1,0.3,0.5,0.1,monthly,-0.35390395046091705,560,普通,12,12,-0.35390037402769564,-0.35390007599159384,-3.576433221408326e-06,,False,cadence=monthly,1,-0.3530961917749535,-0.0008041822527421472
0.1,0.3,0.5,0.1,quarterly,-0.3530840262027374,188,普通,12,12,-0.3530961917749535,-0.3530972055726382,1.216557221611625e-05,,False,cadence=quarterly,1,-0.35390037402769564,0.0008041822527421472
0.1,0.3,0.6,0.0,monthly,-0.35494447573312227,420,普通,9,9,-0.35416084133582404,-0.35407377084723535,-0.0007836343972982274,,False,cadence=monthly,1,-0.35335643150590784,-0.0008044098299161972
0.1,0.3,0.6,0.0,quarterly,-0.35410839948492423,141,普通,9,9,-0.35335643150590784,-0.3532728795082394,-0.000751967979016388,,False,cadence=quarterly,1,-0.35416084133582404,0.0008044098299161972
0.1,0.4,0.0,0.5,monthly,-0.35510644707177563,420,普通,9,9,-0.3548088293443771,-0.35477576070799943,-0.0002976177273985581,,False,cadence=monthly,1,-0.3538649213793126,-0.0009439079650644944
0.1,0.4,0.0,0.5,quarterly,-0.35410020273202736,141,普通,9,9,-0.3538649213793126,-0.35383877900678873,-0.0002352813527147779,,False,cadence=quarterly,1,-0.3548088293443771,0.0009439079650644944
0.1,0.4,0.1,0.4,monthly,-0.35584268464108404,560,普通,12,12,-0.35609581165860954,-0.35611690557673664,0.0002531270175255007,,False,cadence=monthly,1,-0.35513361199554977,-0.0009621996630597707
0.1,0.4,0.1,0.4,quarterly,-0.3549317097800725,188,普通,12,12,-0.35513361199554977,-0.35515043718017286,0.0002019022154772787,,False,cadence=quarterly,1,-0.35609581165860954,0.0009621996630597707
0.1,0.4,0.2,0.3,monthly,-0.3567103915269685,560,普通,12,12,-0.3568708789574846,-0.35688425291002757,0.0001604874305161097,,False,cadence=monthly,1,-0.3559183959979299,-0.0009524829595546902
0.1,0.4,0.2,0.3,quarterly,-0.3557890406987684,188,普通,12,12,-0.3559183959979299,-0.35592917560619336,0.00012935529916152655,,False,cadence=quarterly,1,-0.3568708789574846,0.0009524829595546902
0.1,0.4,0.3,0.2,monthly,-0.3575773509223381,560,普通,12,12,-0.3577232661596294,-0.357735425762737,0.00014591523729129419,,False,cadence=monthly,1,-0.35677618583839765,-0.0009470803212317525
0.1,0.4,0.3,0.2,quarterly,-0.35664513412955057,188,普通,12,12,-0.35677618583839765,-0.3567871068141349,0.00013105170884708528,,False,cadence=quarterly,1,-0.3577232661596294,0.0009470803212317525
0.1,0.4,0.4,0.1,monthly,-0.3586036409303456,560,普通,12,12,-0.3586559279982191,-0.3586602852538752,5.228706787352433e-05,,False,cadence=monthly,1,-0.35770658466299304,-0.0009493433352260605
0.1,0.4,0.4,0.1,quarterly,-0.3576703707830856,188,普通,12,12,-0.35770658466299304,-0.35770960248631867,3.6213879907431856e-05,,False,cadence=quarterly,1,-0.3586559279982191,0.0009493433352260605
0.1,0.4,0.5,0.0,monthly,-0.35963991736851597,420,普通,9,9,-0.35887442061147723,-0.3587893654162507,-0.0007654967570387416,,False,cadence=monthly,1,-0.35792972233631826,-0.0009446982751589728
0.1,0.4,0.5,0.0,quarterly,-0.35868956336962576,141,普通,9,9,-0.35792972233631826,-0.3578452955548396,-0.0007598410333075067,,False,cadence=quarterly,1,-0.35887442061147723,0.0009446982751589728
0.1,0.5,0.0,0.4,monthly,-0.36182090661541366,420,普通,9,9,-0.3612633239769857,-0.36120137035049366,-0.0005575826384279781,,False,cadence=monthly,1,-0.36020112108242175,-0.001062202894563935
0.1,0.5,0.0,0.4,quarterly,-0.36071477354105264,141,普通,9,9,-0.36020112108242175,-0.3601440485870183,-0.0005136524586308866,,False,cadence=quarterly,1,-0.3612633239769857,0.001062202894563935
0.1,0.5,0.1,0.3,monthly,-0.36241587411636356,560,普通,12,12,-0.36255756202859174,-0.3625693693546108,0.00014168791222818333,,False,cadence=monthly,1,-0.36149719286802817,-0.001060369160563568
0.1,0.5,0.1,0.3,quarterly,-0.3612740387438612,188,普通,12,12,-0.36149719286802817,-0.36151578904504206,0.00022315412416695768,,False,cadence=quarterly,1,-0.36255756202859174,0.001060369160563568
0.1,0.5,0.2,0.2,monthly,-0.363024347467616,560,普通,12,12,-0.363235816737853,-0.36325343917703945,0.0002114692702369636,,False,cadence=monthly,1,-0.362156980762598,-0.001078835975254988
0.1,0.5,0.2,0.2,quarterly,-0.3619415350285542,188,普通,12,12,-0.362156980762598,-0.36217493457376837,0.00021544573404380651,,False,cadence=quarterly,1,-0.363235816737853,0.001078835975254988
0.1,0.5,0.3,0.1,monthly,-0.36375519959180447,560,普通,12,12,-0.3639548452571563,-0.3639714823959357,0.00019964566535185524,,False,cadence=monthly,1,-0.3628707344935995,-0.0010841107635568004
0.1,0.5,0.3,0.1,quarterly,-0.36264095069404,188,普通,12,12,-0.3628707344935995,-0.3628898831435628,0.0002297837995595131,,False,cadence=quarterly,1,-0.3639548452571563,0.0010841107635568004
0.1,0.5,0.4,0.0,monthly,-0.36448594060821804,420,普通,9,9,-0.3639363911764035,-0.3638753301284241,-0.0005495494318145666,,False,cadence=monthly,1,-0.3628601112542492,-0.0010762799221542552
0.1,0.5,0.4,0.0,quarterly,-0.3633459190459484,141,普通,9,9,-0.3628601112542492,-0.3628061326107271,-0.00048580779169915544,,False,cadence=quarterly,1,-0.3639363911764035,0.0010762799221542552
0.1,0.6,0.0,0.3,monthly,-0.368792274900133,420,普通,9,9,-0.3681122655553359,-0.36803670896146956,-0.0006800093447971167,,False,cadence=monthly,1,-0.3670638275528185,-0.00104843800251736
0.1,0.6,0.0,0.3,quarterly,-0.367761650603767,141,普通,9,9,-0.3670638275528185,-0.3669862916582687,-0.000697823050948454,,False,cadence=quarterly,1,-0.3681122655553359,0.00104843800251736
0.1,0.6,0.1,0.2,monthly,-0.3693833951829546,560,普通,12,12,-0.36937489446474403,-0.36937418607155986,-8.50071821056897e-06,,False,cadence=monthly,1,-0.3683275770750099,-0.001047317389734126
0.1,0.6,0.1,0.2,quarterly,-0.3683067520843697,188,普通,12,12,-0.3683275770750099,-0.36832931249089657,2.082499064021137e-05,,False,cadence=quarterly,1,-0.36937489446474403,0.001047317389734126
0.1,0.6,0.2,0.1,monthly,-0.3699749398477774,560,普通,12,12,-0.3699808195928247,-0.36998130957157865,5.879745047288054e-06,,False,cadence=monthly,1,-0.36890170375846154,-0.0010791158343631535
0.1,0.6,0.2,0.1,quarterly,-0.3688493831395172,188,普通,12,12,-0.36890170375846154,-0.3689060638100403,5.232061894433482e-05,,False,cadence=quarterly,1,-0.3699808195928247,0.0010791158343631535
0.1,0.6,0.3,0.0,monthly,-0.3705669078671181,420,普通,9,9,-0.36971637172150823,-0.36962186770532934,-0.0008505361456098703,,False,cadence=monthly,1,-0.3685921735321076,-0.001124198189400627
0.1,0.6,0.3,0.0,quarterly,-0.3693895605253664,141,普通,9,9,-0.3685921735321076,-0.36850357497730113,-0.0007973869932588196,,False,cadence=quarterly,1,-0.36971637172150823,0.001124198189400627
0.1,0.7,0.0,0.2,monthly,-0.37571350281131133,420,普通,9,9,-0.3750387121213271,-0.3749637353779956,-0.0006747906899842171,,False,cadence=monthly,1,-0.3741470448229857,-0.000891667298341392
0.1,0.7,0.0,0.2,quarterly,-0.3748551795952605,141,普通,9,9,-0.3741470448229857,-0.37406836318162184,-0.0007081347722747711,,False,cadence=quarterly,1,-0.3750387121213271,0.000891667298341392
0.1,0.7,0.1,0.1,monthly,-0.3763008381963152,560,普通,12,12,-0.3762914060694912,-0.3762906200589225,-9.432126824027165e-06,,False,cadence=monthly,1,-0.375397640413923,-0.0008937656555682016
0.1,0.7,0.1,0.1,quarterly,-0.37538591749587724,188,普通,12,12,-0.375397640413923,-0.3753986173237602,1.1722918045742325e-05,,False,cadence=quarterly,1,-0.3762914060694912,0.0008937656555682016
0.1,0.7,0.2,0.0,monthly,-0.37688860285284864,420,普通,9,9,-0.37598021884828386,-0.37587928729222114,-0.0009083840045647773,,False,cadence=monthly,1,-0.374998756631262,-0.000981462217021889
0.1,0.7,0.2,0.0,quarterly,-0.3759142421417474,141,普通,9,9,-0.374998756631262,-0.37489703601898583,-0.0009154855104854254,,False,cadence=quarterly,1,-0.37598021884828386,0.000981462217021889
0.1,0.8,0.0,0.1,monthly,-0.3825850177009913,420,普通,9,9,-0.3819154055909566,-0.38184100424539724,-0.0006696121100346897,,False,cadence=monthly,1,-0.3812772573997396,-0.0006381481912169917
0.1,0.8,0.0,0.1,quarterly,-0.38199582532366827,141,普通,9,9,-0.3812772573997396,-0.3811974165193031,-0.0007185679239286591,,False,cadence=quarterly,1,-0.3819154055909566,0.0006381481912169917
0.1,0.8,0.1,0.0,monthly,-0.38316862963426646,420,普通,9,9,-0.38226650463161704,-0.3821662685202115,-0.0009021250026494121,,False,cadence=monthly,1,-0.3815900261705528,-0.0006764784610642227
0.1,0.8,0.1,0.0,quarterly,-0.38251199673717173,141,普通,9,9,-0.3815900261705528,-0.38148758499648405,-0.0009219705666189126,,False,cadence=quarterly,1,-0.38226650463161704,0.0006764784610642227
0.1,0.9,0.0,0.0,monthly,-0.38940724207847877,280,普通,6,5,-0.38594375955049465,-0.3852510630448978,-0.0034634825279841186,,False,cadence=monthly,1,-0.3854749407973665,-0.0004688187531281529
0.1,0.9,0.0,0.0,quarterly,-0.3891840587924096,94,普通,6,5,-0.3854749407973665,-0.3847331171983579,-0.0037091179950430875,,False,cadence=quarterly,1,-0.38594375955049465,0.0004688187531281529
0.2,0.0,0.0,0.8,monthly,-0.3328234535319903,280,平原,6,6,-0.33447057330646857,-0.33474509326888163,0.0016471197744782895,,False,cadence=monthly,1,-0.3343580622387492,-0.00011251106771936747
0.2,0.0,0.0,0.8,quarterly,-0.33279661369363034,94,平原,6,6,-0.3343580622387492,-0.3346183036629357,0.0015614485451188598,,False,cadence=quarterly,1,-0.33447057330646857,0.00011251106771936747
0.2,0.0,0.1,0.7,monthly,-0.33370922195261743,420,平原,9,9,-0.33526682933376695,-0.3354398968205613,0.0015576073811495172,,False,cadence=monthly,1,-0.33515692738931513,-0.00010990194445181789
0.2,0.0,0.1,0.7,quarterly,-0.3336990221583789,141,平原,9,9,-0.33515692738931513,-0.33531891685941917,0.0014579052309362517,,False,cadence=quarterly,1,-0.33526682933376695,0.00010990194445181789
0.2,0.0,0.2,0.6,monthly,-0.3345941953912127,420,平原,9,9,-0.33615102650424866,-0.33632400773903043,0.0015568311130359502,,False,cadence=monthly,1,-0.3360528032684384,-9.82232358102686e-05
0.2,0.0,0.2,0.6,quarterly,-0.33459665508976744,141,平原,9,9,-0.3360528032684384,-0.3362145975105129,0.0014561481786709574,,False,cadence=quarterly,1,-0.33615102650424866,9.82232358102686e-05
0.2,0.0,0.3,0.5,monthly,-0.3354829091491751,420,平原,9,9,-0.337073844218727,-0.3372506147820105,0.0015909350695518798,,False,cadence=monthly,1,-0.3369846481472069,-8.919607152008124e-05
0.2,0.0,0.3,0.5,quarterly,-0.335496259440098,141,平原,9,9,-0.3369846481472069,-0.337150024670219,0.0014883887071089341,,False,cadence=quarterly,1,-0.337073844218727,8.919607152008124e-05
0.2,0.0,0.4,0.4,monthly,-0.336544422030698,420,普通,9,9,-0.3380760048649464,-0.33824618073541846,0.0015315828342483684,,False,cadence=monthly,1,-0.33799329942984147,-8.27054351049128e-05
0.2,0.0,0.4,0.4,quarterly,-0.33656397851362396,141,普通,9,9,-0.33799329942984147,-0.3381521128649767,0.0014293209162175025,,False,cadence=quarterly,1,-0.3380760048649464,8.27054351049128e-05
0.2,0.0,0.5,0.3,monthly,-0.3376041427095319,420,普通,9,9,-0.3391341467881161,-0.33930414724129215,0.001530004078584224,,False,cadence=monthly,1,-0.3390524169380025,-8.1729850113621e-05
0.2,0.0,0.5,0.3,quarterly,-0.33762551871056934,141,普通,9,9,-0.3390524169380025,-0.339210961185495,0.0014268982274331377,,False,cadence=quarterly,1,-0.3391341467881161,8.1729850113621e-05
0.2,0.0,0.6,0.2,monthly,-0.33866207921629876,420,普通,9,9,-0.340190509307383,-0.340360334873059,0.0015284300910842208,,False,cadence=monthly,1,-0.34010541306880504,-8.509623857794191e-05
0.2,0.0,0.6,0.2,quarterly,-0.33868093351180695,141,普通,9,9,-0.34010541306880504,-0.34026368857513817,0.0014244795569980928,,False,cadence=quarterly,1,-0.340190509307383,8.509623857794191e-05
0.2,0.0,0.7,0.1,monthly,-0.3397182395337104,420,普通,9,9,-0.34124510038389966,-0.3414147515894762,0.001526860850189271,,False,cadence=monthly,1,-0.3411523407396453,-9.275964425436989e-05
0.2,0.0,0.7,0.1,quarterly,-0.33973027578278436,141,普通,9,9,-0.3411523407396453,-0.34131034795707427,0.0014220649568609245,,False,cadence=quarterly,1,-0.34124510038389966,9.275964425436989e-05
0.2,0.0,0.8,0.0,monthly,-0.3407726315969297,280,普通,6,6,-0.34182916773066524,-0.3420052570862879,0.0010565361337355195,,False,cadence=monthly,1,-0.3417337745990214,-9.539313164386165e-05
0.2,0.0,0.8,0.0,quarterly,-0.3407735977823526,94,普通,6,6,-0.3417337745990214,-0.3418938040684661,0.0009601768166687674,,False,cadence=quarterly,1,-0.34182916773066524,9.539313164386165e-05
