weight_quality,weight_value,weight_momentum,weight_low_vol,cadence,value,trades,verdict,neighbours,valid_neighbours,neighbourhood_mean,neighbour_mean,lift,peak_over_neighbourhood,is_local_peak,layer,siblings,weakest_sibling_mean,layer_drop
0.0,0.0,0.4,0.6,quarterly,-0.3345733921138262,94,平原,6,6,-0.33535469062213413,-0.33548490704018546,0.0007812985083079371,,False,cadence=quarterly,1,-0.3353670187566485,1.2328134514349998e-05
0.0,0.0,0.45,0.55,monthly,-0.33501335077093974,280,平原,6,6,-0.3358498480230313,-0.3359892642317132,0.0008364972520915614,,False,cadence=monthly,1,-0.33584151554342745,-8.332479603856413e-06
0.0,0.0,0.45,0.55,quarterly,-0.335066902067909,94,平原,6,6,-0.33584151554342745,-0.33597061778934717,0.0007746134755184375,,False,cadence=quarterly,1,-0.3358498480230313,8.332479603856413e-06
0.0,0.0,0.5,0.5,monthly,-0.3355436989410111,280,平原,6,6,-0.33636880553496834,-0.33650632330062785,0.0008251065939572366,,False,cadence=monthly,1,-0.33636282630240316,-5.979232565178627e-06
0.0,0.0,0.5,0.5,quarterly,-0.33559769771381476,94,平原,6,6,-0.33636282630240316,-0.33649034773383457,0.000765128588588404,,False,cadence=quarterly,1,-0.33636880553496834,5.979232565178627e-06
0.0,0.0,0.55,0.45,monthly,-0.33607359931278113,280,平原,6,6,-0.336898346734272,-0.3370358046378538,0.0008247474214908568,,False,cadence=monthly,1,-0.33689174556446855,-6.601169803444051e-06
0.0,0.0,0.55,0.45,quarterly,-0.3361269658751298,94,平原,6,6,-0.33689174556446855,-0.33701920884602493,0.000764779689338746,,False,cadence=quarterly,1,-0.336898346734272,6.601169803444051e-06
0.0,0.0,0.6,0.4,monthly,-0.3366030528910623,280,平原,6,6,-0.3374274416860324,-0.3375648398185274,0.000824388794970099,,False,cadence=monthly,1,-0.3374191427634758,-8.29892255660436e-06
0.0,0.0,0.6,0.4,quarterly,-0.336654713135903,94,平原,6,6,-0.3374191427634758,-0.3375465477014046,0.0007644296275727824,,False,cadence=quarterly,1,-0.3374274416860324,8.29892255660436e-06
0.0,0.0,0.65,0.35,monthly,-0.33713206067766743,280,普通,6,6,-0.3379560913908179,-0.33809342984300966,0.0008240307131504587,,False,cadence=monthly,1,-0.33794502446003044,-1.1066930787451135e-05
0.0,0.0,0.65,0.35,quarterly,-0.3371809460424001,94,普通,6,6,-0.33794502446003044,-0.33807237086296876,0.0007640784176303206,,False,cadence=quarterly,1,-0.3379560913908179,1.1066930787451135e-05
0.0,0.0,0.7,0.3,monthly,-0.33766062367141503,280,普通,6,6,-0.33848429684620795,-0.33862157570867346,0.0008236731747929271,,False,cadence=monthly,1,-0.3384693971770875,-1.4899669120438386e-05
0.0,0.0,0.7,0.3,quarterly,-0.3377056711033709,94,普通,6,6,-0.3384693971770875,-0.3385966848560403,0.0007637260737166085,,False,cadence=quarterly,1,-0.33848429684620795,1.4899669120438386e-05
0.0,0.0,0.75,0.25,monthly,-0.3381887428681424,280,普通,6,6,-0.3390120590468034,-0.33914927840991366,0.0008233161786610488,,False,cadence=monthly,1,-0.3389922674002208,-1.979164658261201e-05
0.0,0.0,0.75,0.25,quarterly,-0.3382288947903197,94,普通,6,6,-0.3389922674002208,-0.3391194961685377,0.000763372609901114,,False,cadence=quarterly,1,-0.3390120590468034,1.979164658261201e-05
0.0,0.0,0.8,0.2,monthly,-0.3387164192607155,280,普通,6,6,-0.33953937898423886,-0.33967653893815936,0.0008229597235233643,,False,cadence=monthly,1,-0.3395136415778909,-2.573740634798094e-05
0.0,0.0,0.8,0.2,quarterly,-0.3387506235377692,94,普通,6,6,-0.3395136415778909,-0.3396408112512445,0.000763018040121688,,False,cadence=quarterly,1,-0.33953937898423886,2.573740634798094e-05
0.0,0.0,0.85,0.15,monthly,-0.33924365383903865,280,普通,6,6,-0.3400662576471921,-0.34020335828188436,0.0008226038081534659,,False,cadence=monthly,1,-0.3400335261217097,-3.27315254824434e-05
0.0,0.0,0.85,0.15,quarterly,-0.33927086374352544,94,普通,6,6,-0.3400335261217097,-0.34016063651807366,0.0007626623781842312,,False,cadence=quarterly,1,-0.3400662576471921,3.27315254824434e-05
0.0,0.0,0.9,0.1,monthly,-0.3397704475900746,280,普通,6,6,-0.34059269602139725,-0.3407297374266176,0.0008222484313226697,,False,cadence=monthly,1,-0.34055192740670376,-4.076861469348714e-05
0.0,0.0,0.9,0.1,quarterly,-0.33978962176894134,94,普通,6,6,-0.34055192740670376,-0.3406789783463308,0.0007623056377624171,,False,cadence=quarterly,1,-0.34059269602139725,4.076861469348714e-05
0.0,0.0,0.95,0.05,monthly,-0.34029680149784014,280,普通,6,5,-0.34116802484735825,-0.34134226951726176,0.0008712233495181132,,False,cadence=monthly,1,-0.34110987430959844,-5.815053775981571e-05
0.0,0.0,0.95,0.05,quarterly,-0.3403069039391713,94,普通,6,5,-0.34110987430959844,-0.3412704683836839,0.0008029703704271474,,False,cadence=quarterly,1,-0.34116802484735825,5.815053775981571e-05
0.0,0.0,1.0,0.0,monthly,-0.34082271654343366,1,無效,3,3,,,,,False,cadence=monthly,0,,
0.0,0.0,1.0,0.0,quarterly,-0.34082271654343366,1,無效,3,3,,,,,False,cadence=quarterly,0,,
0.0,0.05,0.0,0.95,monthly,-0.3338909888341871,280,平原,6,5,-0.33370666610768795,-0.3336698015623881,-0.00018432272649915316,,False,cadence=monthly,1,-0.3335536694614513,-0.0001529966462366361
0.0,0.05,0.0,0.95,quarterly,-0.33370238526741214,94,平原,6,5,-0.3335536694614513,-0.3335239263002591,-0.00014871580596081957,,False,cadence=quarterly,1,-0.33370666610768795,0.0001529966462366361
0.0,0.05,0.05,0.9,monthly,-0.33433288344305245,420,平原,9,9,-0.33413518793728675,-0.33411322176997943,-0.00019769550576570483,,False,cadence=monthly,1,-0.33397509856741237,-0.00016008936987438327
0.0,0.05,0.05,0.9,quarterly,-0.3341521652358025,141,平原,9,9,-0.33397509856741237,-0.3339554244931468,-0.00017706666839012453,,False,cadence=quarterly,1,-0.33413518793728675,0.00016008936987438327
0.0,0.05,0.1,0.85,monthly,-0.33477458012493444,420,平原,9,9,-0.334577014192958,-0.3345550624227384,-0.00019756593197645111,,False,cadence=monthly,1,-0.33442401136547745,-0.00015300282748054173
0.0,0.05,0.1,0.85,quarterly,-0.3346007541019502,141,平原,9,9,-0.33442401136547745,-0.33440437328364714,-0.00017674273647277916,,False,cadence=quarterly,1,-0.334577014192958,0.00015300282748054173
0.0,0.05,0.15,0.8,monthly,-0.33521607924643426,420,平原,9,9,-0.3350186427256693,-0.3349967053344731,-0.00019743652076498197,,False,cadence=monthly,1,-0.3348717366866646,-0.00014690603900469057
0.0,0.05,0.15,0.8,quarterly,-0.33504815659099396,141,平原,9,9,-0.3348717366866646,-0.33485213447507245,-0.00017641990432937238,,False,cadence=quarterly,1,-0.3350186427256693,0.00014690603900469057
0.0,0.05,0.2,0.75,monthly,-0.33565738117324206,420,平原,9,9,-0.3354600739014198,-0.33543815087121737,-0.00019730727182226682,,False,cadence=monthly,1,-0.3353182792364981,-0.00014179466492170167
0.0,0.05,0.2,0.75,quarterly,-0.3354943774031124,141,平原,9,9,-0.3353182792364981,-0.33529871277354095,-0.00017609816661429134,,False,cadence=quarterly,1,-0.3354600739014198,0.00014179466492170167
0.0,0.05,0.25,0.7,monthly,-0.33609848627015193,420,平原,9,9,-0.335901308085307,-0.335879399398102,-0.0001971781848449372,,False,cadence=monthly,1,-0.33576364369567324,-0.0001376643896337515
0.0,0.05,0.25,0.7,quarterly,-0.335939421213689,141,平原,9,9,-0.33576364369567324,-0.3357441128603382,-0.000175777518015785,,False,cadence=quarterly,1,-0.335901308085307,0.0001376643896337515
0.0,0.05,0.3,0.65,monthly,-0.3365393949010579,420,平原,9,9,-0.3363423456415279,-0.33632045127935783,-0.0001970492595300133,,False,cadence=monthly,1,-0.33620783472021987,-0.00013451092130800646
0.0,0.05,0.3,0.65,quarterly,-0.33638329267347555,141,平原,9,9,-0.33620783472021987,-0.33618833939208037,-0.00017545795325568658,,False,cadence=quarterly,1,-0.3363423456415279,0.00013451092130800646
0.0,0.05,0.35,0.6,monthly,-0.3369801074289529,420,平原,9,9,-0.3367831869333819,-0.33676130687831846,-0.00019692049557101798,,False,cadence=monthly,1,-0.33665085694166474,-0.00013232999171713944
0.0,0.05,0.35,0.6,quarterly,-0.33682599640875166,141,平原,9,9,-0.33665085694166474,-0.3366313970008773,-0.00017513946708691552,,False,cadence=quarterly,1,-0.3367831869333819,0.00013232999171713944
0.0,0.05,0.4,0.55,monthly,-0.33742062421594354,420,平原,9,9,-0.33723760190563656,-0.33721726609338026,-0.00018302231030697946,,False,cadence=monthly,1,-0.3371090501682414,-0.00012855173739517722
0.0,0.05,0.4,0.55,quarterly,-0.3372675370214908,141,平原,9,9,-0.3371090501682414,-0.3370914405178803,-0.0001584868532494288,,False,cadence=quarterly,1,-0.33723760190563656,0.00012855173739517722
0.0,0.05,0.45,0.5,monthly,-0.3379174476983733,420,普通,9,9,-0.3377330030373974,-0.33771250918617784,-0.00018444466097589096,,False,cadence=monthly,1,-0.3376078111769519,-0.0001251918604455171
0.0,0.05,0.45,0.5,quarterly,-0.3377721655665934,141,平原,9,9,-0.3376078111769519,-0.3375895495781028,-0.00016435438964151894,,False,cadence=quarterly,1,-0.3377330030373974,0.0001251918604455171
0.0,0.05,0.5,0.45,monthly,-0.3384462669834286,420,普通,9,9,-0.3382567005305701,-0.3382356375913636,-0.00018956645285850282,,False,cadence=monthly,1,-0.33813272762593116,-0.00012397290463894706
0.0,0.05,0.5,0.45,quarterly,-0.3383004038543139,141,普通,9,9,-0.33813272762593116,-0.33811409693388866,-0.00016767622838276264,,False,cadence=quarterly,1,-0.3382567005305701,0.00012397290463894706
0.0,0.05,0.55,0.4,monthly,-0.33897464095126206,420,普通,9,9,-0.33878521934068173,-0.3387641724950617,-0.00018942161058033147,,False,cadence=monthly,1,-0.3386597830085324,-0.00012543633214934236
0.0,0.05,0.55,0.4,quarterly,-0.3388271181542569,141,普通,9,9,-0.3386597830085324,-0.338641190214563,-0.00016733514572453423,,False,cadence=quarterly,1,-0.33878521934068173,0.00012543633214934236
0.0,0.05,0.6,0.35,monthly,-0.33950257060068734,420,普通,9,9,-0.33931329361468343,-0.33929226283846076,-0.00018927698600390563,,False,cadence=monthly,1,-0.33918531971218446,-0.0001279739024989679
0.0,0.05,0.6,0.35,quarterly,-0.33935231505206687,141,普通,9,9,-0.33918531971218446,-0.33916676467441975,-0.00016699533988240312,,False,cadence=quarterly,1,-0.33931329361468343,0.0001279739024989679
0.0,0.05,0.65,0.3,monthly,-0.34003005692754185,420,普通,9,9,-0.3398409243488988,-0.3398199096179384,-0.00018913257864305866,,False,cadence=monthly,1,-0.3397093442914576,-0.00013158005744118295
0.0,0.05,0.65,0.3,quarterly,-0.33987600109549987,141,普通,9,9,-0.3397093442914576,-0.33969082686878627,-0.00016665680404226446,,False,cadence=quarterly,1,-0.3398409243488988,0.00013158005744118295
0.0,0.05,0.7,0.25,monthly,-0.34055710092468006,420,普通,9,9,-0.3403681125366754,-0.3403471138268971,-0.00018898838800462947,,False,cadence=monthly,1,-0.3402318632632565,-0.00013624927341893134
0.0,0.05,0.7,0.25,quarterly,-0.34039818279469136,141,普通,9,9,-0.3402318632632565,-0.3402133833153193,-0.00016631953143486644,,False,cadence=quarterly,1,-0.3403681125366754,0.00013624927341893134
0.0,0.05,0.75,0.2,monthly,-0.34108370358200135,420,普通,9,9,-0.34089485916839724,-0.3408738764557746,-0.00018884441360411675,,False,cadence=monthly,1,-0.34075288310709106,-0.00014197606130617046
0.0,0.05,0.75,0.2,quarterly,-0.34091886662242976,141,普通,9,9,-0.34075288310709106,-0.34073444049427565,-0.00016598351533869682,,False,cadence=quarterly,1,-0.34089485916839724,0.00014197606130617046
0.0,0.05,0.8,0.15,monthly,-0.3416098658864487,420,普通,9,9,-0.341421165231495,-0.3414001984920557,-0.00018870065495368848,,False,cadence=monthly,1,-0.34127241026534394,-0.00014875496615107675
0.0,0.05,0.8,0.15,quarterly,-0.3414380590144219,141,普通,9,9,-0.34127241026534394,-0.3412540048487797,-0.00016564874907798455,,False,cadence=quarterly,1,-0.341421165231495,0.00014875496615107675
0.0,0.05,0.85,0.1,monthly,-0.34213558882202466,420,普通,9,9,-0.34194703171045704,-0.34192608092028287,-0.00018855711156762212,,False,cadence=monthly,1,-0.3417904511435361,-0.00015658056692091638
0.0,0.05,0.85,0.1,quarterly,-0.3419557663695588,141,普通,9,9,-0.3417904511435361,-0.34177208278508914,-0.00016531522602269977,,False,cadence=quarterly,1,-0.34194703171045704,0.00015658056692091638
0.0,0.05,0.9,0.05,monthly,-0.34266087336980666,420,普通,9,9,-0.3424724595868412,-0.3424515247220673,-0.00018841378296546862,,False,cadence=monthly,1,-0.34230701211059067,-0.00016544747625052425
0.0,0.05,0.9,0.05,quarterly,-0.342471995050179,141,普通,9,9,-0.34230701211059067,-0.34228868067285867,-0.00016498293958833177,,False,cadence=quarterly,1,-0.3424724595868412,0.00016544747625052425
0.0,0.05,0.95,0.0,monthly,-0.3431857205079468,280,普通,6,5,-0.34261227244192066,-0.34249758282871545,-0.0005734480660261609,,False,cadence=monthly,1,-0.3424539725899996,-0.0001582998519210621
0.0,0.05,0.95,0.0,quarterly,-0.3429867513823276,94,普通,6,5,-0.3424539725899996,-0.342347416831534,-0.0005327787923279925,,False,cadence=quarterly,1,-0.34261227244192066,0.0001582998519210621
0.0,0.1,0.0,0.9,monthly,-0.33678798398707543,280,平原,6,6,-0.33621641980597056,-0.3361211591091197,-0.0005715641811048777,,False,cadence=monthly,1,-0.33591134188830224,-0.00030507791766831716
0.0,0.1,0.0,0.9,quarterly,-0.33642997104805383,94,平原,6,6,-0.33591134188830224,-0.3358249036950103,-0.0005186291597515935,,False,cadence=quarterly,1,-0.33621641980597056,0.00030507791766831716
0.0,0.1,0.05,0.85,monthly,-0.337228784114443,420,平原,9,9,-0.33703157151189816,-0.3370096590005043,-0.0001972126025448495,,False,cadence=monthly,1,-0.3367003511724504,-0.00033122033944776863
0.0,0.1,0.05,0.85,quarterly,-0.33687729604784333,141,平原,9,9,-0.3367003511724504,-0.3366806906307401,-0.00017694487539293702,,False,cadence=quarterly,1,-0.33703157151189816,0.00033122033944776863
0.0,0.1,0.1,0.8,monthly,-0.33766938774881383,420,平原,9,9,-0.3374723043540649,-0.3374504061990928,-0.00019708339474894254,,False,cadence=monthly,1,-0.33714681255066103,-0.00032549180340385453
0.0,0.1,0.1,0.8,quarterly,-0.3373234333670896,141,平原,9,9,-0.33714681255066103,-0.33712718801550234,-0.0001766208164285521,,False,cadence=quarterly,1,-0.3374723043540649,0.00032549180340385453
0.0,0.1,0.15,0.75,monthly,-0.3381097952539762,420,普通,9,9,-0.33791284090498597,-0.3378909570884314,-0.00019695434899025255,,False,cadence=monthly,1,-0.3375920898700112,-0.0003207510349747533
0.0,0.1,0.15,0.75,quarterly,-0.3377683877295887,141,山脊,9,9,-0.3375920898700112,-0.337572501218947,-0.0001762978595775122,,False,cadence=quarterly,1,-0.33791284090498597,0.0003207510349747533
0.0,0.1,0.2,0.7,monthly,-0.33855000699282656,420,普通,9,9,-0.33835318152786065,-0.33833131203175326,-0.0001968254649659107,,False,cadence=monthly,1,-0.3380361878346481,-0.00031699369321253057
0.0,0.1,0.2,0.7,quarterly,-0.338212163834121,141,普通,9,9,-0.3380361878346481,-0.3380166349458178,-0.00017597599947288822,,False,cadence=quarterly,1,-0.33835318152786065,0.00031699369321253057
0.0,0.1,0.25,0.65,monthly,-0.33899002332736405,420,普通,9,9,-0.3387933265849924,-0.33877147139139546,-0.00019669674237166035,,False,cadence=monthly,1,-0.3384791111238329,-0.00031421546115950605
0.0,0.1,0.25,0.65,quarterly,-0.3386547663546129,141,普通,9,9,-0.3384791111238329,-0.33845959387596847,-0.000175655230780003,,False,cadence=quarterly,1,-0.3387933265849924,0.00031421546115950605
0.0,0.1,0.3,0.6,monthly,-0.3394298446186944,420,普通,9,9,-0.3392332764377909,-0.3392114355288016,-0.00019656818090352246,,False,cadence=monthly,1,-0.3389208643921046,-0.00031241204568627223
0.0,0.1,0.3,0.6,quarterly,-0.3390961999403034,141,普通,9,9,-0.3389208643921046,-0.33890138266452696,-0.00017533554819876285,,False,cadence=quarterly,1,-0.3392332764377909,0.00031241204568627223
0.0,0.1,0.35,0.55,monthly,-0.3398694712270375,420,普通,9,9,-0.3396730314467771,-0.33965120480452593,-0.00019643978026040454,,False,cadence=monthly,1,-0.3393614522694443,-0.00031157917733276586
0.0,0.1,0.35,0.55,quarterly,-0.3395364692159061,141,普通,9,9,-0.3393614522694443,-0.3393420059420597,-0.00017501694646177013,,False,cadence=quarterly,1,-0.3396730314467771,0.00031157917733276586
0.0,0.1,0.4,0.5,monthly,-0.3403089035117244,420,普通,9,9,-0.3401311253628851,-0.3401113722352363,-0.00017777814883929155,,False,cadence=monthly,1,-0.33982283839967503,-0.0003082869632100582
0.0,0.1,0.4,0.5,quarterly,-0.3399755787817702,141,普通,9,9,-0.33982283839967503,-0.3398058672461089,-0.00015274038209517338,,False,cadence=quarterly,1,-0.3401311253628851,0.0003082869632100582
0.0,0.1,0.45,0.45,monthly,-0.3408164165097367,420,普通,9,9,-0.3406299908002809,-0.3406092768325636,-0.0001864257094558175,,False,cadence=monthly,1,-0.34032450295103817,-0.0003054878492427249
0.0,0.1,0.45,0.45,quarterly,-0.34049125194951224,141,普通,9,9,-0.34032450295103817,-0.34030597528454104,-0.00016674899847407554,,False,cadence=quarterly,1,-0.3406299908002809,0.0003054878492427249
0.0,0.1,0.5,0.4,monthly,-0.34134371206784486,420,普通,9,9,-0.34115459568915035,-0.3411335827581843,-0.00018911637869450937,,False,cadence=monthly,1,-0.3408493431561249,-0.0003052525330254352
0.0,0.1,0.5,0.4,quarterly,-0.3410168998113049,141,普通,9,9,-0.3408493431561249,-0.34083072574999385,-0.00016755665517997897,,False,cadence=quarterly,1,-0.34115459568915035,0.0003052525330254352
0.0,0.1,0.55,0.35,monthly,-0.3418705647799549,420,普通,9,9,-0.341681592840939,-0.34166059595882614,-0.0001889719390159028,,False,cadence=monthly,1,-0.3413738118668582,-0.00030778097408079574
0.0,0.1,0.55,0.35,quarterly,-0.34154102729559455,141,普通,9,9,-0.3413738118668582,-0.34135523237477644,-0.00016721542873632256,,False,cadence=quarterly,1,-0.341681592840939,0.00030778097408079574
0.0,0.1,0.6,0.3,monthly,-0.3423969756389128,420,普通,9,9,-0.3422081479225733,-0.3421871670652023,-0.00018882771633949025,,False,cadence=monthly,1,-0.3418967655072285,-0.0003113824153448408
0.0,0.1,0.6,0.3,quarterly,-0.3420636409891371,141,普通,9,9,-0.3418967655072285,-0.3418782237870164,-0.00016687548190863488,,False,cadence=quarterly,1,-0.3422081479225733,0.0003113824153448408
0.0,0.1,0.65,0.25,monthly,-0.3429229456345999,420,普通,9,9,-0.342734261924423,-0.3427132970677367,-0.00018868371017688457,,False,cadence=monthly,1,-0.3424182106328432,-0.0003160512915797997
0.0,0.1,0.65,0.25,quarterly,-0.3425847474406972,141,普通,9,9,-0.3424182106328432,-0.34239970654308166,-0.00016653680785400082,,False,cadence=quarterly,1,-0.342734261924423,0.0003160512915797997
0.0,0.1,0.7,0.2,monthly,-0.34344847575394044,420,普通,9,9,-0.3432599358339009,-0.34323898695389654,-0.00018853992003953213,,False,cadence=monthly,1,-0.34293815376154346,-0.00032178207235744605
0.0,0.1,0.7,0.2,quarterly,-0.34310435316131727,141,普通,9,9,-0.34293815376154346,-0.34291968716156856,-0.00016619939977380316,,False,cadence=quarterly,1,-0.3432599358339009,0.00032178207235744605
0.0,0.1,0.75,0.15,monthly,-0.3439735669809185,420,普通,9,9,-0.3437851706354758,-0.34376423770820436,-0.00018839634544270956,,False,cadence=monthly,1,-0.3434566013736752,-0.0003285692618006375
0.0,0.1,0.75,0.15,quarterly,-0.34362246462459434,141,普通,9,9,-0.3434566013736752,-0.343438172123573,-0.00016586325091916265,,False,cadence=quarterly,1,-0.3437851706354758,0.0003285692618006375
0.0,0.1,0.8,0.1,monthly,-0.3444982202965834,420,普通,9,9,-0.34430996731068164,-0.34428905031224816,-0.000188252985901749,,False,cadence=monthly,1,-0.34397355991235845,-0.0003364073983231908
0.0,0.1,0.8,0.1,quarterly,-0.34413908826694384,141,普通,9,9,-0.34397355991235845,-0.34395516787296004,-0.00016552835458538695,,False,cadence=quarterly,1,-0.34430996731068164,0.0003364073983231908
0.0,0.1,0.85,0.05,monthly,-0.34502243667906085,420,普通,9,9,-0.34483432683812876,-0.34481342574469187,-0.0001881098409320936,,False,cadence=monthly,1,-0.3444890357837542,-0.0003452910543745302
0.0,0.1,0.85,0.05,quarterly,-0.3446542304878688,141,普通,9,9,-0.3444890357837542,-0.3444706808166304,-0.0001651947041145796,,False,cadence=quarterly,1,-0.34483432683812876,0.0003452910543745302
0.0,0.1,0.9,0.0,monthly,-0.34554621710357136,280,普通,6,6,-0.3447182911849175,-0.3445803035318085,-0.0008279259186538823,,False,cadence=monthly,1,-0.34439902673169065,-0.0003192644532268307
0.0,0.1,0.9,0.0,quarterly,-0.34516789765022493,94,普通,6,6,-0.34439902673169065,-0.3442708815786016,-0.0007688709185342812,,False,cadence=quarterly,1,-0.3447182911849175,0.0003192644532268307
0.0,0.15,0.0,0.85,monthly,-0.33967993666806606,280,普通,6,6,-0.33910937680963443,-0.3390142834998959,-0.0005705598584316296,,False,cadence=monthly,1,-0.33864963007969134,-0.00045974672994308907
0.0,0.15,0.0,0.85,quarterly,-0.3391718131530941,94,普通,6,6,-0.33864963007969134,-0.3385625995674575,-0.0005221830734027377,,False,cadence=quarterly,1,-0.33910937680963443,0.00045974672994308907
0.0,0.15,0.05,0.8,monthly,-0.34011964633824754,420,普通,9,9,-0.33992291617435955,-0.3399010572672609,-0.00019673016388799258,,False,cadence=monthly,1,-0.33943983205455774,-0.0004830841198018021
0.0,0.15,0.05,0.8,quarterly,-0.3396166513695442,141,普通,9,9,-0.33943983205455774,-0.3394201854640037,-0.00017681931498647607,,False,cadence=quarterly,1,-0.33992291617435955,0.0004830841198018021
0.0,0.15,0.1,0.75,monthly,-0.3405591609432539,420,普通,9,9,-0.34036255962181244,-0.34034071503054114,-0.00019660132144144749,,False,cadence=monthly,1,-0.33988381028911296,-0.0004787493326994796
0.0,0.15,0.1,0.75,quarterly,-0.3400603054296769,141,普通,9,9,-0.33988381028911296,-0.3398641997179392,-0.0001764951405639481,,False,cadence=quarterly,1,-0.34036255962181244,0.0004787493326994796
0.0,0.15,0.15,0.7,monthly,-0.34099848084408424,420,普通,9,9,-0.3408020082035883,-0.3407801779101998,-0.00019647264049593716,,False,cadence=monthly,1,-0.3403266079849796,-0.0004754002186087014
0.0,0.15,0.15,0.7,quarterly,-0.3405027800555318,141,普通,9,9,-0.3403266079849796,-0.34030703331047385,-0.00017617207055220518,,False,cadence=quarterly,1,-0.3408020082035883,0.0004754002186087014
0.0,0.15,0.2,0.65,monthly,-0.3414376064008493,420,普通,9,9,-0.3412412622800984,-0.3412194462666816,-0.00019634412075092422,,False,cadence=monthly,1,-0.3407682298445136,-0.0004730324355847748
0.0,0.15,0.2,0.65,quarterly,-0.34094407994407594,141,普通,9,9,-0.3407682298445136,-0.3407486909445622,-0.00017585009956233577,,False,cadence=quarterly,1,-0.3412412622800984,0.0004730324355847748
0.0,0.15,0.25,0.6,monthly,-0.3418765379727654,420,普通,9,9,-0.3416803222108655,-0.3416585204595433,-0.00019621576189993162,,False,cadence=monthly,1,-0.34120868054512943,-0.0004716416657360445
0.0,0.15,0.25,0.6,quarterly,-0.34138420976736594,141,普通,9,9,-0.34120868054512943,-0.3411891772982143,-0.00017552922223651457,,False,cadence=quarterly,1,-0.3416803222108655,0.0004716416657360445
0.0,0.15,0.3,0.55,monthly,-0.34231527591817146,420,普通,9,9,-0.3421191883545269,-0.3420974008474553,-0.0001960875636445314,,False,cadence=monthly,1,-0.3416479647394658,-0.00047122361506113375
