event_id,event,basket_kind,entity_id,ticker,name,sic,sic_description,named_confidence,f_shock_rel_drop,anchor_T_date,T_3m_excess,T_3m_status,T_6m_excess,T_6m_status,T_12m_excess,T_12m_status,anchor_N_date,N_3m_excess,N_3m_status,N_6m_excess,N_6m_status,N_12m_excess,N_12m_status,dollar_vol_60d,feat_status,mcap_oos,close_raw_i0,adj_close_i0,f_ps_oos,f_pb_oos,panel_period_end,panel_filed,panel_age_days,currency,cash,total_debt,assets,equity,mcap_usd,ttm_revenue,ttm_ocf,ttm_net_income,ttm_method_rev,f_net_cash_n2,f_net_cash_over_mcap,f_debt_to_assets,f_liab_to_assets,f_ocf_positive,f_ocf_margin,f_ni_margin,f_ps,f_pb,f_pe,f_log_mcap,f_rev_growth_yoy,f_rev_cv8
E21,2016-06 英國脫歐公投殺歐洲銀行,同SIC全體,0000751364,NNN,"NNN REIT, INC.",6798,Real Estate Investment Trusts,,0.11475317916998051,2016-07-06,-0.10381782969256803,已成熟,-0.16706179582555225,已成熟,-0.34321235442202014,已成熟,2016-06-27,-0.02523185452236376,已成熟,-0.22798158611016528,已成熟,-0.32486894815730016,已成熟,42430798.73504639,有,6825377835.093689,47.38999938964844,28.59922218322754,13.824754024337691,1.9876402803491324,2016-03-31,2016-05-02,84.0,USD,8203000.0,,5552903000.0,3433910000.0,4119022994.3948746,493707000.0,346380000.0,214540000.0,YTD_diff,,,,0.38155555751649184,1.0,0.7015902144389283,0.4345492366930183,8.343051636689118,1.199513963497842,19.199324109233125,22.138881834903557,0.10456406470232893,0.7875294802900269
E21,2016-06 英國脫歐公投殺歐洲銀行,同SIC全體,0000752642,UMH,"UMH PROPERTIES, INC.",6798,Real Estate Investment Trusts,,0.1072946231115981,2016-07-06,-0.08194668026190188,已成熟,0.12878605916309138,已成熟,0.21362313532470845,已成熟,2016-06-27,0.038541562637033566,已成熟,0.20091083825597966,已成熟,0.34150684526048813,已成熟,688547.9875564575,有,303886293.6450386,11.15999984741211,6.696839809417725,,1.217725390118623,2016-03-31,2016-05-09,84.0,USD,7914718.0,,624039950.0,249552400.0,182354646.65265322,,,,,,,,0.6001018845027469,,,,,0.7307268800165946,,19.021463956948885,,
E21,2016-06 英國脫歐公投殺歐洲銀行,同SIC全體,0000754811,GROW,U S GLOBAL INVESTORS INC,6282,Investment Advice,,0.2168648890346374,2016-07-06,-0.2599851366706588,已成熟,-0.36551810661794837,已成熟,-0.4010928587629302,已成熟,2016-06-27,-0.015409756221104853,已成熟,-0.3306457975800343,已成熟,-0.2818697292031186,已成熟,27973.499804735184,有,,1.7599999904632568,1.3497397899627686,,,2016-03-31,2016-05-12,84.0,USD,3057000.0,0.0,26679000.0,25032000.0,,,-25000.0,-5483000.0,,3057000.0,,0.0,,0.0,,,,,,,,0.2700451683178307
E21,2016-06 英國脫歐公投殺歐洲銀行,同SIC全體,0000759944,CFG,CITIZENS FINANCIAL GROUP INC/RI,6022,State Commercial Banks,,-0.13679272861485448,2016-07-06,0.27988304292496746,已成熟,0.7006463752598222,已成熟,0.6478500230312338,已成熟,2016-06-27,0.20838361862600818,已成熟,0.7243601909659623,已成熟,0.5507888668950931,已成熟,109620454.9703598,最近季度過期,,22.1200008392334,15.121560096740723,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E21,2016-06 英國脫歐公投殺歐洲銀行,同SIC全體,0000760498,BANF,BANCFIRST CORP /OK/,6021,National Commercial Banks,,-0.05412706984027815,2016-07-06,0.19681065923593044,已成熟,0.4610036005870799,已成熟,0.464394236403203,已成熟,2016-06-27,0.15215127476018897,已成熟,0.43764764235137754,已成熟,0.3757757413890752,已成熟,1370292.477607727,有,492272115.4780197,31.665000915527344,25.795398712158203,,0.7428717179342375,2016-03-31,2016-05-06,84.0,USD,1668325000.0,,6740938000.0,662661000.0,401021794.6150856,,83822000.0,66490000.0,,,,,0.9016960250932436,1.0,,,,0.6051688489515538,6.0313098904359395,19.80952633445496,,
E21,2016-06 英國脫歐公投殺歐洲銀行,同SIC全體,0000763563,CHMG,CHEMUNG FINANCIAL CORP,6022,State Commercial Banks,,-0.02322437608343131,2016-07-06,-0.03960935932495424,已成熟,0.12124693114810747,已成熟,0.21511392883659486,已成熟,2016-06-27,-0.04402478468765303,已成熟,0.1465330160557361,已成熟,0.21679893317933674,已成熟,185820.99933624268,有,141372109.41905022,30.1200008392334,22.933612823486328,,1.0023120784641195,2016-03-31,2016-05-06,84.0,USD,55859000.0,,1643226000.0,141046000.0,107641870.22308731,,16500000.0,9864000.0,,,,,0.9141651848254592,1.0,,,,0.7631685423414156,10.912598360004797,18.494320258468466,,
E21,2016-06 英國脫歐公投殺歐洲銀行,同SIC全體,0000763901,BPOP,"POPULAR, INC.",6022,State Commercial Banks,,-0.06505232663882099,2016-07-06,0.3140841051739107,已成熟,0.41820909772466375,已成熟,0.26736400460750387,已成熟,2016-06-27,0.28614115683175556,已成熟,0.42702579974507215,已成熟,0.20239254227932535,已成熟,12895741.863632202,有,3133937347.2720566,30.219999313354492,23.011634826660156,4.144871508096887,0.5969063381658298,2016-03-31,2016-05-10,84.0,USD,,,36147009000.0,5250300000.0,2386400511.0412903,756100000.0,,842917000.0,FY_latest,,,,0.8547514678185407,,,1.1148221134770533,3.156196946225751,0.4545265053504162,2.831121582601004,21.593052005312163,0.0,
E21,2016-06 英國脫歐公投殺歐洲銀行,同SIC全體,0000763907,FUNC,FIRST UNITED CORP/MD/,6021,National Commercial Banks,,-0.032048456883917886,2016-07-06,0.19906454503556814,已成熟,0.41562673090181446,已成熟,0.30726698965556154,已成熟,2016-06-27,0.15059457679345867,已成熟,0.4469101209350441,已成熟,0.26902043266772546,已成熟,37434.00077819824,有,63672033.508758545,10.180000305175781,7.832191467285156,,0.5728890384261445,2016-03-31,2016-05-10,84.0,USD,53261000.0,177073000.0,1325295000.0,111142000.0,48987381.395111084,,24139000.0,11379000.0,,-123812000.0,-2.527426379487114,0.13361025281163816,0.9161379164638817,1.0,,,,0.44076390019174644,4.305069109333956,17.70707330036152,,
E21,2016-06 英國脫歐公投殺歐洲銀行,同SIC全體,0000764038,SSB,SouthState Bank Corp,6022,State Commercial Banks,,-0.025395122697874584,2016-07-06,0.08972925658286912,已成熟,0.19669648547180518,已成熟,0.108807719509735,已成熟,2016-06-27,0.06881335921110354,已成熟,0.20410585041672547,已成熟,0.0847437170983314,已成熟,5595381.96105957,有,1669385525.8491516,69.02999877929688,54.526241302490234,,1.5427931746929004,2016-03-31,2016-05-06,84.0,USD,697277000.0,,8670757000.0,1082054000.0,1318634211.4877052,,,98432000.0,,,,,0.8752065131106777,,,,,1.2186399306205653,13.39639762971092,20.999862349618372,,
E21,2016-06 英國脫歐公投殺歐洲銀行,同SIC全體,0000765207,FNLC,"First Bancorp, Inc /ME/",6021,National Commercial Banks,,-0.00398953266250246,2016-07-06,0.06900903159923555,已成熟,0.40151701278861074,已成熟,0.1536835220902384,已成熟,2016-06-27,0.10920883252723357,已成熟,0.3970956659080893,已成熟,0.1307139564759363,已成熟,226645.99962234497,有,231691245.5,21.5,13.282548904418945,,1.3506149727476755,2016-03-31,2016-05-06,84.0,USD,14533000.0,276531000.0,1574681000.0,171545000.0,143137223.21299934,,21049000.0,16534000.0,,-261998000.0,-1.8303973915305494,0.17561080625218695,0.8910604751057516,1.0,,,,0.8344004384447191,8.657144261098303,18.77931433098777,,
E21,2016-06 英國脫歐公投殺歐洲銀行,同SIC全體,0000765880,DOC,"HEALTHPEAK PROPERTIES, INC.",6798,Real Estate Investment Trusts,,0.047342422340693524,2016-07-06,0.02149019657315865,已成熟,-0.07765826372999207,已成熟,-0.12268694668232749,已成熟,2016-06-27,0.055045110365330885,已成熟,-0.15832244208087198,已成熟,-0.11482398419172368,已成熟,108424973.7751236,有,14510344362.297844,31.065574645996094,18.08839225769043,5.636610904892643,1.5719577583805344,2016-03-31,2016-05-09,84.0,USD,94665000.0,10840715000.0,21199927000.0,9230747000.0,8448863528.5308895,2574303000.0,1260694000.0,-202502000.0,4Q,-10746050000.0,-1.2718929550361138,0.5113562419342293,0.5457378225877854,1.0,0.4897224607981267,-0.07866284582661792,3.28200042051417,0.9152957532614522,,22.857297775605428,0.09681186564741351,0.06754644995963827
E21,2016-06 英國脫歐公投殺歐洲銀行,同SIC全體,0000766704,WELL,WELLTOWER INC.,6798,Real Estate Investment Trusts,,0.05160154534447914,2016-07-06,-0.08061539849531196,已成熟,-0.14568169345676374,已成熟,-0.13144950096546282,已成熟,2016-06-27,-0.04121446650849159,已成熟,-0.19760484275189172,已成熟,-0.11911033782029756,已成熟,144382653.12194824,有,26074921189.15876,73.04000091552734,50.60835266113281,6.498100452876919,1.7958436846897208,2016-03-31,2016-05-05,84.0,USD,355949000.0,12422581000.0,29088293000.0,14519594000.0,18066933058.75438,4012699000.0,1520998000.0,844601000.0,YTD_diff,-12066632000.0,-0.667884912218296,0.4270646269961596,0.4719714216300008,1.0,0.3790461233199899,0.2104820222000205,4.5024391460098006,1.2443139290777951,21.39108651156508,23.6173492015647,0.16786877211200735,0.7831775277272102
E21,2016-06 英國脫歐公投殺歐洲銀行,同SIC全體,0000767405,SBFG,"SB FINANCIAL GROUP, INC.",6022,State Commercial Banks,,0.024173726124214978,2016-07-06,0.13862013731088574,已成熟,0.3199515953090444,已成熟,0.3128911171445956,已成熟,2016-06-27,0.09448372096184299,已成熟,0.305303913848352,已成熟,0.27213256207653824,已成熟,23551.500170230865,有,50131565.7592268,10.247618675231934,7.8774495124816895,,0.6036238667713429,2016-03-31,2016-05-12,84.0,USD,35529000.0,,774820000.0,83051000.0,38536648.44150019,,12666000.0,7778000.0,,,,,0.8928125241991688,1.0,,,,0.46401185345751633,4.9545703833247865,17.467120254052745,,
E21,2016-06 英國脫歐公投殺歐洲銀行,同SIC全體,0000769218,AEG,AEGON LTD.,6311,Life Insurance,,-0.30000479378205547,2016-07-06,0.16687734479057403,已成熟,0.5252406247184256,已成熟,0.3997229320241258,已成熟,2016-06-27,-0.07629735863055831,已成熟,0.2644541005535179,已成熟,0.07440977778400049,已成熟,8124141.963005066,無面板,,4.96999979019165,3.0915439128875732,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E21,2016-06 英國脫歐公投殺歐洲銀行,同SIC全體,0000776867,WTM,WHITE MOUNTAINS INSURANCE GROUP LTD,6331,"Fire, Marine & Casualty Insurance",,0.0001930148236091167,2016-07-06,-0.04792855842659349,已成熟,-0.06878906762492387,已成熟,-0.12393952930743157,已成熟,2016-06-27,-0.05752814708659737,已成熟,-0.09457833306487162,已成熟,-0.137193650359699,已成熟,12844361.709594727,有,4224218636.242859,834.1599731445312,826.9197998046875,2.0831534846843174,1.1157766016648245,2016-03-31,2016-05-02,84.0,USD,170400000.0,532600000.0,10391800000.0,3785900000.0,4187554116.08313,2027800000.0,141000000.0,221800000.0,4Q,-362200000.0,-0.08649440459978756,0.05125194865182163,0.592245809195712,1.0,0.06953348456455272,0.10937962323700562,2.0650725496020956,1.1060921091637734,18.879865266380207,22.155382657257825,-0.21667246108085136,0.22361648966057215
E21,2016-06 英國脫歐公投殺歐洲銀行,同SIC全體,0000776901,INDB,INDEPENDENT BANK CORP,6022,State Commercial Banks,,-0.05222624446576918,2016-07-06,0.16736009585081169,已成熟,0.4388417466819732,已成熟,0.2987803727184506,已成熟,2016-06-27,0.1551851910051032,已成熟,0.45494200402120266,已成熟,0.2899131453962387,已成熟,3765965.950202942,有,1246052029.3016815,47.38999938964844,35.54741287231445,,1.5809893703860847,2016-03-31,2016-05-05,84.0,USD,,,7189268000.0,788147000.0,934668210.9400368,,83661000.0,74111000.0,,,,,0.890371731864774,1.0,,,,1.1859059425970495,12.611733898342173,20.655702169667578,,
E21,2016-06 英國脫歐公投殺歐洲銀行,同SIC全體,0000790359,NBTB,NBT BANCORP INC,6021,National Commercial Banks,,-0.05007296511245862,2016-07-06,0.1609143492338987,已成熟,0.37374597180506797,已成熟,0.15272049460501225,已成熟,2016-06-27,0.12036418106174307,已成熟,0.3854731557780562,已成熟,0.13104518516356545,已成熟,2135983.9656829834,有,1267202678.5,29.5,21.7064266204834,,1.4371825729505845,2016-03-31,2016-05-10,84.0,USD,155510000.0,478245000.0,8472964000.0,881727000.0,932421761.1572971,,,76189000.0,,-322735000.0,-0.346125555456181,0.056443648291200105,0.8959364161112924,,,,,1.0574948494911658,12.238272731723702,20.65329580371807,,
E21,2016-06 英國脫歐公投殺歐洲銀行,同SIC全體,0000790816,BDN,BRANDYWINE REALTY TRUST,6798,Real Estate Investment Trusts,,0.046718058949871244,2016-07-06,-0.11737039615219524,已成熟,-0.0432721665928828,已成熟,-0.08130544747068702,已成熟,2016-06-27,-0.0868163128511874,已成熟,-0.11168398118242229,已成熟,-0.09230742967704675,已成熟,21979389.12177086,有,2814247554.327385,16.079999923706055,7.046152591705322,,1.446157743908396,2016-03-31,2016-04-25,84.0,USD,423517000.0,,4378064000.0,1946017000.0,1233185186.1137333,,134960000.0,5183000.0,,,,,0.5513336488456998,1.0,,,,0.633697026343415,237.9288416194739,20.93286624134633,,
E21,2016-06 英國脫歐公投殺歐洲銀行,同SIC全體,0000791963,OPY,OPPENHEIMER HOLDINGS INC,6211,"Security Brokers, Dealers & Flotation Companies",,-0.08806317488956417,2016-07-06,-0.08459992993012211,已成熟,0.1652234272599975,已成熟,-0.05067485668371563,已成熟,2016-06-27,-0.11789584181149382,已成熟,0.13819340700541538,已成熟,-0.0753088027926051,已成熟,454955.0058364868,有,,16.229999542236328,12.859241485595703,,,2015-12-31,2016-04-29,175.0,USD,63364000.0,148868000.0,2692964000.0,518058000.0,,928385000.0,-20819000.0,1962000.0,4Q,-85504000.0,,0.055280352800854374,0.8050170741235309,0.0,-0.022424963781189917,0.0021133473720493113,,,,,-0.07574089265518724,0.05797495689036897
E21,2016-06 英國脫歐公投殺歐洲銀行,同SIC全體,0000792966,FMAO,FARMERS & MERCHANTS BANCORP INC,6035,"Savings Institution, Federally Chartered",,0.004771759958087429,2016-07-06,0.10529610217521856,已成熟,0.28396639517506395,已成熟,0.965421294144968,已成熟,2016-06-27,0.039532181873342065,已成熟,0.24285999958199445,已成熟,0.826444495867918,已成熟,5660.000038146973,有,65513722.906871796,14.225000381469727,10.688294410705566,,0.5340081584805703,2016-03-31,2016-04-27,84.0,USD,,,1009068000.0,122683000.0,49225303.31051445,,15248000.0,10470000.0,,,,,0.8784194920461257,1.0,,,,0.401239807556992,4.701557145225831,17.71191834418738,,
E21,2016-06 英國脫歐公投殺歐洲銀行,同SIC全體,0000793524,REFR,RESEARCH FRONTIERS INC,6794,Patent Owners & Lessors,,-0.005504407989696092,2016-07-06,-0.3597687964550902,已成熟,-0.5410535866340405,已成熟,-0.715752960861237,已成熟,2016-06-27,-0.29659029857133834,已成熟,-0.5150124862170731,已成熟,-0.7062115821087468,已成熟,91103.99898290634,有,88000478.42369986,3.6600000858306885,3.6600000858306885,43.18255592414822,11.140553320892254,2016-03-31,2016-05-05,84.0,USD,4671812.0,,8465568.0,7899112.0,88000478.42369986,2037871.0,,-3641677.0,4Q,,,,,,,-1.787000747348581,43.18255592414822,11.140553320892254,,18.292852809060655,0.32647899077068887,0.32325647776787125
E21,2016-06 英國脫歐公投殺歐洲銀行,同SIC全體,0000796534,NKSH,NATIONAL BANKSHARES INC,6021,National Commercial Banks,,-0.02756229604676641,2016-07-06,0.025185015087526796,已成熟,0.18796464515057365,已成熟,0.0899661172085322,已成熟,2016-06-27,0.014996675605638998,已成熟,0.17678622293163948,已成熟,0.05038847306975058,已成熟,224033.49571228027,有,243459521.93872833,34.9900016784668,22.716983795166016,,1.358318205822091,2016-03-31,2016-05-09,84.0,USD,,,1207871000.0,179236000.0,158064182.60518646,,,16054000.0,,,,,0.8516099815294845,,,,,0.8818774275546568,9.845781898915314,18.8785117275268,,
E21,2016-06 英國脫歐公投殺歐洲銀行,同SIC全體,0000798359,CSR,CENTERSPACE,6798,Real Estate Investment Trusts,,-0.003986494792937889,2016-07-06,-0.06657373581412118,已成熟,0.1133797672459882,已成熟,-0.09623839987683602,已成熟,2016-06-27,-0.08876346143228042,已成熟,-0.002220259128910107,已成熟,-0.17565266988328587,已成熟,2575769.941177368,有,7711155626.257061,63.70000076293945,39.66411209106445,19.651263063855914,12.260480466078159,2016-01-31,2016-03-10,144.0,USD,47117000.0,761645000.0,1695809000.0,628944000.0,4801509222.107403,392400000.0,80344000.0,71756000.0,4Q,-714528000.0,-0.14881320996117772,0.4491337172995308,0.5776806232305642,1.0,0.20475025484199796,0.1828644240570846,12.236262033912851,7.634239649487717,66.91439352956412,22.29219612671262,,1.7752047292688922
E21,2016-06 英國脫歐公投殺歐洲銀行,同SIC全體,0000798783,UHT,UNIVERSAL HEALTH REALTY INCOME TRUST,6798,Real Estate Investment Trusts,,0.039273469085716606,2016-07-06,0.019057868812636825,已成熟,0.08646944287618563,已成熟,0.28050206510009934,已成熟,2016-06-27,0.07179962172731935,已成熟,0.04974258319650615,已成熟,0.1916039301932111,已成熟,1964161.4755630493,有,737709373.7129593,55.349998474121094,33.303524017333984,11.53139359291211,3.861099400785919,2016-03-31,2016-05-06,84.0,USD,4316000.0,,471107000.0,191062000.0,443872132.2955208,63974000.0,39043000.0,24423000.0,4Q,,,,0.5944403288424922,1.0,0.6102948072654516,0.38176446681464343,6.938320759926232,2.3231837429500413,18.174349273042655,19.911047088593918,0.03685575364667737,0.041013248203183056
E21,2016-06 英國脫歐公投殺歐洲銀行,同SIC全體,0000798941,FCNCA,FIRST CITIZENS BANCSHARES INC /DE/,6022,State Commercial Banks,,-0.043980445792263456,2016-07-06,0.1466783288877067,已成熟,0.3076841629634488,已成熟,0.320827250779663,已成熟,2016-06-27,0.13345061418829984,已成熟,0.3730219328495865,已成熟,0.28362156550717454,已成熟,3243812.023162842,有,,259.7799987792969,250.94419860839844,,,2016-03-31,2016-05-05,84.0,USD,457758000.0,,32195657000.0,2961194000.0,,,245481000.0,198642000.0,,,,,0.908025048223119,1.0,,,,,,,,
E21,2016-06 英國脫歐公投殺歐洲銀行,同SIC全體,0000800457,DGICA,DONEGAL GROUP INC,6331,"Fire, Marine & Casualty Insurance",,0.007397237410449176,2016-07-06,0.19565221658988552,已成熟,-0.010106318002355397,已成熟,-0.19853833084564854,已成熟,2016-06-27,0.1927076456454646,已成熟,-0.09874554063413876,已成熟,-0.2291065374707154,已成熟,0.0,有,,15.770000457763672,10.539142608642578,,,2016-03-31,2016-05-05,84.0,USD,,,1563912101.0,426197884.0,,647683591.0,69323340.0,25984610.0,4Q,,,,0.7274796430518827,1.0,0.10703272549018461,0.040119296460607724,,,,,0.07771041013913549,0.045902538261728014
E21,2016-06 英國脫歐公投殺歐洲銀行,同SIC全體,0000803164,COFS,CHOICEONE FINANCIAL SERVICES INC,6022,State Commercial Banks,,0.043896172520402565,2016-07-06,-0.0593944187845189,已成熟,-0.03452562689229777,已成熟,-0.11243397432859858,已成熟,2016-06-27,-0.08769940270866472,已成熟,-0.05908209854925328,已成熟,-0.09848264636439374,已成熟,4471.115692138672,有,66618922.182741165,20.181406021118164,14.004660606384277,,0.9326984877039336,2016-03-31,2016-05-13,84.0,USD,12572000.0,,578858000.0,71426000.0,46229454.68497753,,,5797000.0,,,,,0.876608771063024,,,,,0.6472356660736641,7.974720490767212,17.649127700198918,,
E21,2016-06 英國脫歐公投殺歐洲銀行,同SIC全體,0000805676,PRK,PARK NATIONAL CORP /OH/,6021,National Commercial Banks,,-0.04230870106132156,2016-07-06,0.03906847517604772,已成熟,0.23010926203847792,已成熟,0.02716254511115812,已成熟,2016-06-27,0.040420338362907815,已成熟,0.26098089516156153,已成熟,0.012901108904864733,已成熟,1801833.012008667,有,1435270193.447319,93.62000274658203,64.19935607910156,,1.9669291853064734,2016-03-31,2016-04-27,84.0,USD,317903000.0,959279000.0,7428185000.0,729701000.0,984227937.5729828,,92510000.0,80654000.0,,-641376000.0,-0.6516539264081197,0.1291404293242562,0.9017659091689288,1.0,,,,1.3488099064863317,12.203088967354164,20.70736807206621,,
E21,2016-06 英國脫歐公投殺歐洲銀行,同SIC全體,0000810958,CZNC,CITIZENS & NORTHERN CORP,6022,State Commercial Banks,,-0.011598581054030888,2016-07-06,0.05588023888440685,已成熟,0.20809717896719016,已成熟,0.05016738518433694,已成熟,2016-06-27,0.03211185648400772,已成熟,0.1884348763156234,已成熟,0.002180711153401571,已成熟,384550.5003929138,有,248191441.3959961,20.600000381469727,12.38034725189209,,1.3179939535659078,2016-03-31,2016-05-05,84.0,USD,38425000.0,64644000.0,1216544000.0,188310000.0,149160008.37524414,,19714000.0,16229000.0,,-26219000.0,-0.1757776785184971,0.05313741221032696,0.8452090512139306,1.0,,,,0.7920981805280874,9.190954980297255,18.82053016942429,,
E21,2016-06 英國脫歐公投殺歐洲銀行,同SIC全體,0000811589,FBNC,FIRST BANCORP /NC/,6022,State Commercial Banks,,-0.024050470791432188,2016-07-06,0.09351624022457661,已成熟,0.412461219979948,已成熟,0.523828532622145,已成熟,2016-06-27,0.06511325682556501,已成熟,0.42947340757273533,已成熟,0.4830626159380442,已成熟,740696.971988678,有,365016876.5757942,18.3700008392334,15.091206550598145,,1.0434061966195036,2016-03-31,2016-05-10,84.0,USD,201594000.0,,3382966000.0,349832000.0,299866348.7861538,,54102000.0,26883000.0,,,,,0.8965901519554142,1.0,,,,0.8571724393027333,11.154497220777213,19.51884742930791,,
E21,2016-06 英國脫歐公投殺歐洲銀行,同SIC全體,0000814585,MBI,MBIA INC,6351,Surety Insurance,,-0.027318445200452346,2016-07-06,0.11373978061934076,已成熟,0.42151315349563245,已成熟,0.18943432070506727,已成熟,2016-06-27,0.0800696650470678,已成熟,0.5167634792707749,已成熟,0.15233439736359644,已成熟,14471256.024360657,有,967830371.1842537,7.050000190734863,3.0753698348999023,1.4531987555319124,0.26684046627633135,2016-03-31,2016-05-09,84.0,USD,332000000.0,,12751000000.0,3627000000.0,422189538.76791,666000000.0,-7000000.0,33000000.0,YTD_diff,,,,0.714610618774998,0.0,-0.010510510510510511,0.04954954954954955,0.6339182263782432,0.11640185794538462,12.793622386906364,19.8609649151651,-0.26973684210526316,1.0837459929735205
E21,2016-06 英國脫歐公投殺歐洲銀行,同SIC全體,0000820027,AMP,AMERIPRISE FINANCIAL INC,6282,Investment Advice,,-0.13667325223852722,2016-07-06,0.14171623107396036,已成熟,0.20194519149237622,已成熟,0.3020426208127225,已成熟,2016-06-27,0.0851209697853601,已成熟,0.18383433399176852,已成熟,0.26192062495384927,已成熟,108634760.0402832,有,16864885644.273254,101.70999908447266,82.80624389648438,1.4155519258245135,2.377680197980157,2016-03-31,2016-05-05,84.0,USD,2649000000.0,,140250000000.0,7093000000.0,13730388816.40503,11914000000.0,2280000000.0,1556000000.0,YTD_diff,,,,0.9494260249554367,1.0,0.1913714957193218,0.13060265234178278,1.152458352896175,1.9357660815458944,8.824157337021227,23.34287737507296,-0.03553792600987615,0.8042773406268915
E21,2016-06 英國脫歐公投殺歐洲銀行,同SIC全體,0000825313,AB,ALLIANCEBERNSTEIN HOLDING L.P.,6282,Investment Advice,,-0.010977476396447527,2016-07-06,-0.034131875150917534,已成熟,0.01018864627321836,已成熟,-0.030967328199632216,已成熟,2016-06-27,-0.04173080529342521,已成熟,-0.010744222512854007,已成熟,-0.05932939439410212,已成熟,4521421.487617493,有,2283427376.2493286,23.209999084472656,9.507949829101562,,,2016-03-31,2016-04-28,84.0,USD,0.0,,1566847000.0,,935403437.663208,,185562000.0,198140000.0,,,,,0.0037980734558000877,1.0,,,,,4.720921760690461,20.656488478322224,,
E21,2016-06 英國脫歐公投殺歐洲銀行,同SIC全體,0000826154,ORRF,ORRSTOWN FINANCIAL SERVICES INC,6022,State Commercial Banks,,-0.02311773624675828,2016-07-06,0.07258353506064386,已成熟,0.17427812930314235,已成熟,0.10039970806426446,已成熟,2016-06-27,0.14697659012092168,已成熟,0.1488123219076125,已成熟,0.03731084314298405,已成熟,146607.9997062683,有,151415878.00758362,18.280000686645508,13.455376625061035,,1.0952561575121602,2016-03-31,2016-05-06,84.0,USD,,87106000.0,1287279000.0,138247000.0,111452822.15961456,,16482000.0,7992000.0,,,,0.06766676066338377,0.8926052549602689,1.0,,,,0.8061861896432803,13.94554831827009,18.52911193967936,,
E21,2016-06 英國脫歐公投殺歐洲銀行,同SIC全體,0000826675,DX,DYNEX CAPITAL INC,6798,Real Estate Investment Trusts,,0.02460627224035128,2016-07-06,0.02815254865288619,已成熟,0.03143728505214338,已成熟,-0.01115110836559663,已成熟,2016-06-27,0.06069300168071412,已成熟,-0.013822223180564253,已成熟,-0.027327308827838626,已成熟,1307198.3698310852,有,997181531.7588081,20.309999465942383,5.8692522048950195,,2.0611483937726374,2016-03-31,2016-05-09,84.0,USD,82940000.0,8140000.0,3584088000.0,483799000.0,288168885.17256355,,219643000.0,-11415000.0,,74800000.0,0.2595700085913428,0.002271149592309117,0.8650147541020198,1.0,,,,0.5956376205253908,,19.47905727308009,,
E21,2016-06 英國脫歐公投殺歐洲銀行,同SIC全體,0000828944,WSFS,WSFS FINANCIAL CORP,6021,National Commercial Banks,,-0.045879845387146956,2016-07-06,0.08133514526321428,已成熟,0.29857556721130973,已成熟,0.21871232926428918,已成熟,2016-06-27,0.10522116386172886,已成熟,0.34602353799408125,已成熟,0.20860531030649776,已成熟,3155791.519546509,有,1005157694.3871307,33.66999816894531,29.999801635742188,3.9098415085619127,1.9879823945538435,2015-09-30,2015-11-06,267.0,USD,529037000.0,,5067942000.0,505617000.0,895590528.1891632,257084000.0,71898000.0,52257000.0,4Q,,,,0.9002322836370267,1.0,0.2796673460814364,0.20326819249739383,3.4836494227146115,1.7712824691202298,17.138192551986588,20.612993866694094,0.06960121486967186,0.7698464708788721
E21,2016-06 英國脫歐公投殺歐洲銀行,同SIC全體,0000831001,C,CITIGROUP INC,6021,National Commercial Banks,,-0.07140818099422708,2016-07-06,0.1432956688719158,已成熟,0.34708576158855386,已成熟,0.41250014744664765,已成熟,2016-06-27,0.07930629594523642,已成熟,0.3512038423864321,已成熟,0.334787130297475,已成熟,838084175.8003235,有,130486946699.55212,44.459999084472656,32.79163360595703,1.7293804977873926,0.5735135358319289,2016-03-31,2016-05-02,84.0,USD,,228728000000.0,1800967000000.0,227522000000.0,96241120887.16003,75453000000.0,,17408000000.0,4Q,,,0.12700288234043156,0.8729787941700209,,,0.23071315918518814,1.275510859570329,0.42299698880618153,5.528557036256895,25.29012255533595,-0.013608910502784566,0.04897529422711128
E21,2016-06 英國脫歐公投殺歐洲銀行,同SIC全體,0000835324,SYBT,"Stock Yards Bancorp, Inc.",6022,State Commercial Banks,,-0.03547696445168902,2016-07-06,0.18742141916446875,已成熟,0.5695774898986945,已成熟,0.22235922197037183,已成熟,2016-06-27,0.11953594942180157,已成熟,0.5249178213912715,已成熟,0.1737993805563789,已成熟,1049969.964981079,最近季度過期,,28.719999313354492,22.835464477539062,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E21,2016-06 英國脫歐公投殺歐洲銀行,同SIC全體,0000842180,BBVA,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,"Commercial Banks, NEC",,-0.1656306219656285,2016-07-06,0.12362338426016861,已成熟,0.21214980706679087,已成熟,0.4379026445941703,已成熟,2016-06-27,0.04845219656463695,已成熟,0.13822961599297323,已成熟,0.36714103358569306,已成熟,16415302.51340866,無面板,,6.630000114440918,3.8925070762634277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
