lookback_days,tilt,cadence,value,trades,verdict,neighbours,valid_neighbours,neighbourhood_mean,neighbour_mean,lift,peak_over_neighbourhood,is_local_peak,layer,siblings,weakest_sibling_mean,layer_drop
10,0.5,monthly,-0.0004978787955365327,560,普通,7,7,0.0038444936038550814,0.004464832518053884,-0.004342372399391614,-0.12950438909230666,False,全格(沒有選擇軸),0,,
10,0.5,quarterly,-0.0038415904568798176,188,普通,7,7,0.0038444936038550814,0.004942505612531496,-0.007686084060734899,-0.9992448558186304,False,全格(沒有選擇軸),0,,
10,0.75,monthly,0.00572802504994363,560,普通,11,11,0.0070751793629471775,0.007197647936856591,-0.0013471543130035473,0.8095943234939577,False,全格(沒有選擇軸),0,,
10,0.75,quarterly,-0.0017409842764330996,188,普通,11,11,0.0070751793629471775,0.007876648784709022,-0.008816163639380276,-0.24606927784059593,False,全格(沒有選擇軸),0,,
10,1.0,monthly,0.01139077913908304,174,普通,7,7,0.010402867287955558,0.010261737023508775,0.000987911851127482,1.0949653421294037,False,全格(沒有選擇軸),0,,
10,1.0,quarterly,-0.0004268852546234214,60,普通,7,7,0.010402867287955558,0.01194997479403827,-0.01082975254257898,-0.04103534562222756,False,全格(沒有選擇軸),0,,
20,0.5,monthly,0.011018189474929274,560,普通,11,11,0.004907217914690028,0.004351675045577369,0.006110971560239246,2.245302667718447,False,全格(沒有選擇軸),0,,
20,0.5,quarterly,-0.004999506170791257,188,普通,11,11,0.004907217914690028,0.005807829195188327,-0.009906724085481284,-1.018806634982514,False,全格(沒有選擇軸),0,,
20,0.75,monthly,0.02899896966412041,560,普通,17,17,0.008471995365074432,0.007264526288659962,0.02052697429904598,3.4229208603758057,False,全格(沒有選擇軸),0,,
20,0.75,quarterly,-0.003909275658511957,188,普通,17,17,0.008471995365074432,0.009200305425285396,-0.012381271023586389,-0.46143505633015786,False,全格(沒有選擇軸),0,,
20,1.0,monthly,0.04664128007980728,174,孤峰,11,11,0.012138930366486963,0.009002353119821479,0.034502349713320314,3.842289120347379,True,全格(沒有選擇軸),0,,
20,1.0,quarterly,-0.0034589704397414156,70,普通,11,11,0.012138930366486963,0.01355692134887136,-0.015597900806228379,-0.28494853626402755,False,全格(沒有選擇軸),0,,
40,0.5,monthly,0.005707692493310823,560,普通,11,11,0.008110206866984049,0.008328617264590705,-0.0024025143736732257,0.7037665730261883,False,全格(沒有選擇軸),0,,
40,0.5,quarterly,-0.0005581543715362791,188,普通,11,11,0.008110206866984049,0.008898239706849533,-0.008668361238520328,-0.06882122499346809,False,全格(沒有選擇軸),0,,
40,0.75,monthly,0.018230086404048773,560,普通,17,17,0.012750419967867941,0.012428086648092598,0.005479666436180832,1.4297636038648156,False,全格(沒有選擇軸),0,,
40,0.75,quarterly,0.00475104161961637,188,普通,17,17,0.012750419967867941,0.013220971635412151,-0.007999378348251571,0.372618441713243,False,全格(沒有選擇軸),0,,
40,1.0,monthly,0.03026991380669708,142,普通,11,11,0.01749118657522562,0.016329484099637304,0.01277872723147146,1.7305809229415658,False,全格(沒有選擇軸),0,,
40,1.0,quarterly,0.009193184263836862,70,普通,11,11,0.01749118657522562,0.018245550421715506,-0.008298002311388757,0.5255895147135424,False,全格(沒有選擇軸),0,,
60,0.5,monthly,0.00602953391266392,560,普通,11,11,0.004454856375173603,0.004311703871765393,0.001574677537490317,1.3534743670448752,False,全格(沒有選擇軸),0,,
60,0.5,quarterly,0.00241556518033903,188,普通,11,11,0.004454856375173603,0.0046402464837949275,-0.0020392911948345733,0.5422318873848984,False,全格(沒有選擇軸),0,,
60,0.75,monthly,0.01890112882072481,560,普通,17,17,0.007830291066872965,0.007179065316646386,0.011070837753851846,2.4138475389105807,False,全格(沒有選擇軸),0,,
60,0.75,quarterly,0.010737211034894667,188,普通,17,17,0.007830291066872965,0.007659295774636395,0.002906919968021702,1.371240346392715,False,全格(沒有選擇軸),0,,
60,1.0,monthly,0.0313151430676446,118,孤峰,11,11,0.011317788591360714,0.009499847275334906,0.01999735447628389,2.7668959191858917,True,全格(沒有選擇軸),0,,
60,1.0,quarterly,0.018224526239569938,60,普通,11,11,0.011317788591360714,0.010689903350614422,0.006906737648209224,1.6102550504858688,False,全格(沒有選擇軸),0,,
120,0.5,monthly,-0.0025521741813827603,560,普通,7,7,0.0031659512945804436,0.003982826362575187,-0.005718125475963204,-0.8061318522971713,False,全格(沒有選擇軸),0,,
120,0.5,quarterly,-0.005910686926009934,188,普通,7,7,0.0031659512945804436,0.004462613897521926,-0.009076638220590377,-1.8669544715131907,False,全格(沒有選擇軸),0,,
120,0.75,monthly,0.0015881712880123633,560,普通,11,11,0.006112622915644979,0.006523936699975217,-0.004524451627632616,0.2598182989412796,False,全格(沒有選擇軸),0,,
120,0.75,quarterly,-0.005881138772598549,188,普通,11,11,0.006112622915644979,0.007202964887303482,-0.011993761688243527,-0.9621301450717732,False,全格(沒有選擇軸),0,,
120,1.0,monthly,0.0051203856119215185,86,普通,7,7,0.009171154625266187,0.009749835912886853,-0.004050769013344668,0.5583141732029082,False,全格(沒有選擇軸),0,,
120,1.0,quarterly,-0.006636190288039856,46,普通,7,7,0.009171154625266187,0.011429346755738479,-0.015807344913306043,-0.7235937631841253,False,全格(沒有選擇軸),0,,
