weight_quality,weight_value,weight_momentum,weight_low_vol,cadence,total_return,annual_return,max_drawdown,win_rate,profit_loss_ratio,sortino,average_holding_days,turnover,annual_excess_QQQ,annual_excess_SPY,run_id,trades,closed_trades,trading_days,start,end,reused,seconds
0.0,0.4,0.5,0.1,quarterly,3.602280822386242,0.1404051280590013,-0.3576116232948886,0.9850746268656716,580.9222191459194,0.7583868212468217,1479.686567164179,0.07755896285402349,-0.04926453888793958,0.0018854431768815516,run-7e33e6b7ca686d1a,141,67,2929,2015-01-02,2026-08-26,True,0.0423
0.0,0.4,0.6,0.0,monthly,3.8070507130056663,0.14468576447908377,-0.359656612687414,0.9764705882352941,32.183618541613235,0.7569986324615859,1560.0176470588235,0.11293038495005078,-0.044983902467857106,0.006166079596964025,run-7298dfc974303959,280,170,2929,2015-01-02,2026-08-26,True,0.0471
0.0,0.4,0.6,0.0,quarterly,3.8122253642746555,0.1447917641685461,-0.35862596203704455,1.0,,0.7585068740060756,1476.4130434782608,0.06986537481137925,-0.04487790277839476,0.006272079286426369,run-b449efb8710992ca,94,46,2929,2015-01-02,2026-08-26,True,0.0296
0.0,0.5,0.0,0.5,monthly,2.653490810142453,0.11796907031561288,-0.36047646290479807,0.9716312056737588,91.83374134936322,0.6733275893313225,1485.2056737588653,0.10826837340243958,-0.071700596631328,-0.020550614566506864,run-aa2a68dfb7d84e8e,280,141,2929,2015-01-02,2026-08-26,True,0.039
0.0,0.5,0.0,0.5,quarterly,2.6739994319791114,0.11850780660996074,-0.35935392007675104,0.9782608695652174,172.28549444802107,0.6776638577429716,1476.4130434782608,0.07619762029415082,-0.07116186033698013,-0.020011878272159,run-273a6d9d62eac00d,94,46,2929,2015-01-02,2026-08-26,True,0.0529
0.0,0.5,0.1,0.4,monthly,2.854484256367916,0.12313386854944541,-0.3612076032842708,0.9755102040816327,63.36563767026321,0.7005175549149525,1497.9632653061224,0.11378177696808736,-0.06653579839749546,-0.015385816332674329,run-0c528ab97066335f,420,245,2929,2015-01-02,2026-08-26,True,0.1405
0.0,0.5,0.1,0.4,quarterly,2.877557094998368,0.12371091487524821,-0.36006184134515873,0.9859154929577465,144.6945902574137,0.7049659722036113,1407.7605633802816,0.07963429666860479,-0.06595875207169266,-0.01480877000687153,run-8d1d8c080976d337,141,71,2929,2015-01-02,2026-08-26,True,0.0689
0.0,0.5,0.2,0.3,monthly,3.060545935219541,0.1281794065241364,-0.36193863162535955,0.9741379310344828,55.294373606708334,0.7211151076097512,1527.469827586207,0.11861659785595459,-0.06149026042280448,-0.010340278357983346,run-88110a95925d2f8c,420,232,2929,2015-01-02,2026-08-26,True,0.0624
0.0,0.5,0.2,0.3,quarterly,3.08361924572709,0.12872971731785965,-0.3607662483167916,0.9855072463768116,195.9920953728618,0.7252535195439879,1411.2898550724638,0.08088756784988378,-0.060939949629081225,-0.009789967564260094,run-c5fbd4c2dd10a65c,141,69,2929,2015-01-02,2026-08-26,True,0.0479
0.0,0.5,0.3,0.2,monthly,3.271325489288155,0.13310390894906554,-0.3626695482716529,0.9739130434782609,48.50420958614558,0.7356232410308373,1560.5608695652174,0.12186986428735559,-0.05656575799787533,-0.005415775933054201,run-6674fdbddaf000eb,420,230,2929,2015-01-02,2026-08-26,True,0.109
0.0,0.5,0.3,0.2,quarterly,3.291595444499124,0.13356570408180835,-0.361467167095618,0.9852941176470589,283.18330935719825,0.739138439753985,1492.1470588235295,0.08079304013664658,-0.05610396286513253,-0.004953980800311397,run-7a8c33a8b304a83b,141,68,2929,2015-01-02,2026-08-26,True,0.0598
0.0,0.5,0.4,0.1,monthly,3.486430291069178,0.13790557995915798,-0.36340035356533285,0.9741379310344828,41.663181359332825,0.7447377822157218,1595.2413793103449,0.12148998979487283,-0.0517640869877829,-0.0006141049229617668,run-2e9e43874e4e0b6f,420,232,2929,2015-01-02,2026-08-26,True,0.0915
0.0,0.5,0.4,0.1,quarterly,3.5008612280330196,0.13822013147624101,-0.36224953038211916,0.9855072463768116,500.3610093511951,0.7473865181744103,1475.9565217391305,0.07808534829967544,-0.05144953547069986,-0.0002995534058787275,run-d03238fa4e81e057,141,69,2929,2015-01-02,2026-08-26,True,0.0351
0.0,0.5,0.5,0.0,monthly,3.70542506910998,0.14258260241556653,-0.36433984619403803,0.9738562091503268,36.007126245685825,0.7492855891612276,1567.7777777777778,0.11722750847879791,-0.047087064531374345,0.004062917533446786,run-10376d1a67594a9a,280,153,2929,2015-01-02,2026-08-26,True,0.0621
0.0,0.5,0.5,0.0,quarterly,3.710760094587987,0.14269403951589843,-0.36325843740734565,1.0,,0.7508652344426064,1476.4130434782608,0.07236075532085864,-0.046975627431042444,0.004174354633778687,run-ab22a24eea83c6ce,94,46,2929,2015-01-02,2026-08-26,True,0.0318
0.0,0.6,0.0,0.4,monthly,2.753532548067531,0.12057137499091564,-0.3672664947695533,0.9712230215827338,93.51412637821608,0.6722163073879257,1465.8920863309352,0.1053371842047229,-0.06909829195602524,-0.017948309891204106,run-412830a7a1a9c854,280,139,2929,2015-01-02,2026-08-26,True,0.0612
0.0,0.6,0.0,0.4,quarterly,2.7732461236287524,0.12107668062272081,-0.366104898697844,0.9782608695652174,170.35372986898972,0.6760470422779576,1476.4130434782608,0.07443386487941943,-0.06859298632422006,-0.01744300425939893,run-4d6b0787c1b10761,94,46,2929,2015-01-02,2026-08-26,True,0.0393
0.0,0.6,0.1,0.3,monthly,2.9573849846723506,0.1256834686444095,-0.36785811516274225,0.9754098360655737,57.68770305528198,0.6969300045535897,1477.7540983606557,0.10878483076882374,-0.06398619830253138,-0.012836216237710252,run-22cc6f80ee242c4c,420,244,2929,2015-01-02,2026-08-26,True,0.074
0.0,0.6,0.1,0.3,quarterly,2.9777219284443017,0.12618018150896404,-0.366653054358274,0.9859154929577465,148.67450866803065,0.7006245930255257,1407.7605633802816,0.07584818269489911,-0.06348948543797683,-0.012339503373155702,run-446dccdca2ad8f77,141,71,2929,2015-01-02,2026-08-26,True,0.0532
0.0,0.6,0.2,0.2,monthly,3.166180758595159,0.13067584924246778,-0.3684501597365555,0.9753086419753086,45.7856965302582,0.7155133333444338,1558.0658436213992,0.11272263002737011,-0.058993817704473095,-0.007843835639651964,run-cd67acef59567c77,420,243,2929,2015-01-02,2026-08-26,True,0.0354
0.0,0.6,0.2,0.2,quarterly,3.18444078620748,0.13110150904180196,-0.36720806284229535,0.9857142857142858,219.68184464120523,0.718726294017737,1425.2857142857142,0.07583397420708332,-0.05856815790513892,-0.007418175840317787,run-9709dde2b6027641,141,70,2929,2015-01-02,2026-08-26,True,0.0613
0.0,0.6,0.3,0.1,monthly,3.379551752482808,0.13554673248627092,-0.36908111817050326,0.975,39.315893687635615,0.7285112322190105,1565.3583333333333,0.11509579081623655,-0.05412293446066996,-0.002972952395848827,run-28c86c8cac4361c6,420,240,2929,2015-01-02,2026-08-26,True,0.0661
0.0,0.6,0.3,0.1,quarterly,3.3927988072045947,0.13584193809397904,-0.36789587638295307,0.9859154929577465,403.3597585120349,0.7309819913128119,1472.4366197183099,0.07471765271517457,-0.05382772885296183,-0.0026777467881407002,run-e2545e5d144a551b,141,71,2929,2015-01-02,2026-08-26,True,0.0639
0.0,0.6,0.4,0.0,monthly,3.597087354924123,0.14029431345855503,-0.36980742789833365,0.9731543624161074,36.01513860971785,0.7365935816792899,1519.006711409396,0.1139230904431053,-0.04937535348838584,0.0017746285764352887,run-494bd92f11913233,280,149,2929,2015-01-02,2026-08-26,True,0.0538
0.0,0.6,0.4,0.0,quarterly,3.602158921066753,0.14040252832342004,-0.3685802782384844,1.0,,0.7381088581931965,1476.4130434782608,0.07085491342250076,-0.049267138623520834,0.001882843441300297,run-f7f3d37d5d233a51,94,46,2929,2015-01-02,2026-08-26,True,0.0551
0.0,0.7,0.0,0.3,monthly,2.849431815046484,0.12300708693655982,-0.3742005413079177,0.9726027397260274,88.93114542282608,0.6677914854220801,1520.554794520548,0.09567190033583697,-0.06666258001038106,-0.015512597945559925,run-1a168b97c055e0ed,280,146,2929,2015-01-02,2026-08-26,True,0.0627
0.0,0.7,0.0,0.3,quarterly,2.866682252058976,0.12343932968213878,-0.37318405668870325,0.9782608695652174,168.27084978186963,0.6708873371290183,1476.4130434782608,0.06853036076977662,-0.0662303372648021,-0.015080355199980966,run-0425915fed39ef7b,94,46,2929,2015-01-02,2026-08-26,True,0.044
0.0,0.7,0.1,0.2,monthly,3.055812610397499,0.12806616102037638,-0.37478835922838827,0.9760956175298805,48.63830004070617,0.6903474328255181,1485.9641434262949,0.09737586744152303,-0.061603505926564495,-0.010453523861743363,run-3fe1569596bff126,420,251,2929,2015-01-02,2026-08-26,True,0.0689
0.0,0.7,0.1,0.2,quarterly,3.0716854312656086,0.1284454452886321,-0.37371790983764863,0.9861111111111112,157.58410486895204,0.6931167049370968,1367.236111111111,0.06793462332295144,-0.061224221658308764,-0.010074239593487633,run-06fb1b27ee98e7f6,141,72,2929,2015-01-02,2026-08-26,True,0.0624
0.0,0.7,0.2,0.1,monthly,3.266998411914466,0.13300506904118148,-0.37537660625523206,0.9760956175298805,37.09945717739488,0.7072427591659619,1510.9043824701196,0.10137992709567022,-0.056664597905759395,-0.005514615840938264,run-a999c398ef9c8a1a,420,251,2929,2015-01-02,2026-08-26,True,0.0631
0.0,0.7,0.2,0.1,quarterly,3.2786633507796026,0.13327131276351767,-0.37424933864191434,0.9863013698630136,298.6563518297709,0.7093976424458124,1445.849315068493,0.0675774120863759,-0.056398354183423205,-0.005248372118602074,run-d2954bf58c9a1113,141,73,2929,2015-01-02,2026-08-26,True,0.0406
0.0,0.7,0.3,0.0,monthly,3.482603770478658,0.1378220180888139,-0.3759652813509168,0.9746835443037974,32.539408498986994,0.7190242664806025,1480.4493670886077,0.10308009747037472,-0.05184764885812698,-0.0006976667933058511,run-1e9093943d7dcaa7,280,158,2929,2015-01-02,2026-08-26,True,0.057
0.0,0.7,0.3,0.0,quarterly,3.486999800218152,0.13791801107992163,-0.37477835957831174,1.0,,0.7203432442842557,1476.4130434782608,0.06540876628133854,-0.05175165586701924,-0.0006016738021981105,run-ac305ddad2277e94,94,46,2929,2015-01-02,2026-08-26,True,0.053
0.0,0.8,0.0,0.2,monthly,2.9407742626339703,0.12527603169640122,-0.38108472353202194,0.9738562091503268,84.15236860062856,0.6606312831483834,1501.0980392156862,0.07924648166777074,-0.06439363525053965,-0.013243653185718518,run-97b5a1f395630ac0,280,153,2929,2015-01-02,2026-08-26,True,0.0498
0.0,0.8,0.0,0.2,quarterly,2.953902513567179,0.12559817833662779,-0.38031017728931904,0.9782608695652174,166.0416441746093,0.6628190516226167,1476.4130434782608,0.058490188174455775,-0.06407148861031309,-0.012921506545491956,run-ef680bb9a0b6a20d,94,46,2929,2015-01-02,2026-08-26,True,0.0481
0.0,0.8,0.1,0.1,monthly,3.14934025098574,0.13028176579708606,-0.38166880074167087,0.9772727272727273,37.4484037126908,0.681324837831022,1472.2878787878788,0.08063630901004042,-0.059387901149854816,-0.008237919085033685,run-deff88cf3a40e417,420,264,2929,2015-01-02,2026-08-26,True,0.0759
0.0,0.8,0.1,0.1,quarterly,3.159040413630711,0.13050893667302432,-0.3808295260314768,0.9861111111111112,200.5926035659526,0.6830370553121367,1386.486111111111,0.05680145469378226,-0.05916073027391655,-0.00801074820909542,run-df24de1aa73ca181,141,72,2929,2015-01-02,2026-08-26,True,0.034
0.0,0.8,0.2,0.0,monthly,3.362560024155038,0.1351668812225295,-0.3822533118561027,0.9757575757575757,29.523139960339456,0.6968193428791644,1418.1272727272728,0.08476653781900803,-0.05450278572441136,-0.003352803659590231,run-b00c1b662df60466,280,165,2929,2015-01-02,2026-08-26,True,0.0658
0.0,0.8,0.2,0.0,quarterly,3.365879059295964,0.1352411846205932,-0.3813465085093213,1.0,,0.6978132767446235,1476.4130434782608,0.05608249810444466,-0.05442848232634767,-0.00327850026152654,run-afcdda533ca373a6,94,46,2929,2015-01-02,2026-08-26,True,0.0488
0.0,0.9,0.0,0.1,monthly,3.0271595573392176,0.1273780426020552,-0.38791946590401705,0.975609756097561,77.15237972813769,0.65126895664492,1474.0487804878048,0.05603798453416405,-0.062291624344885665,-0.011141642280064534,run-04d8a44bf724345e,280,164,2929,2015-01-02,2026-08-26,True,0.1771
0.0,0.9,0.0,0.1,quarterly,3.034527146804529,0.12755540551745237,-0.38748372937464204,0.9782608695652174,163.6712669410595,0.6524154861148551,1476.4130434782608,0.04431935056805502,-0.062114261429488504,-0.010964279364667373,run-f5a4ac136d43dfc4,94,46,2929,2015-01-02,2026-08-26,True,0.0304
0.0,0.9,0.1,0.0,monthly,3.237556620186787,0.1323301117384703,-0.388499863298715,0.9766081871345029,26.70990246223656,0.670356137052658,1338.1988304093568,0.05905578833388057,-0.05733955520847056,-0.0061895731436494295,run-c622d3b05e1f5360,280,171,2929,2015-01-02,2026-08-26,True,0.0318
0.0,0.9,0.1,0.0,quarterly,3.239407103488201,0.1323726603637354,-0.3879883687294621,1.0,,0.6709082790845092,1476.4130434782608,0.0429356013314843,-0.05729700658320547,-0.006147024518384336,run-f7a20c82d06445db,94,46,2929,2015-01-02,2026-08-26,True,0.025
0.0,1.0,0.0,0.0,monthly,3.1082041462034544,0.1293129619932556,-0.39470518808213473,,,0.6401537710343317,,0.02602691779842035,-0.06035670495368528,-0.00920672288886415,run-21ef8134f99e63f9,1,0,2929,2015-01-02,2026-08-26,True,0.1778
0.0,1.0,0.0,0.0,quarterly,3.1082041462034544,0.1293129619932556,-0.39470518808213473,,,0.6401537710343317,,0.02602691779842035,-0.06035670495368528,-0.00920672288886415,run-09c786a0bed63132,1,0,2929,2015-01-02,2026-08-26,True,0.1368
0.1,0.0,0.0,0.9,monthly,2.2163146399623033,0.10577330897606951,-0.3319058572117305,0.9863013698630136,309.59667789811976,0.6337356130710192,1517.0753424657535,0.041295004276156476,-0.08389635797087136,-0.03274637590605023,run-e13f5cc07a7e80d0,280,146,2929,2015-01-02,2026-08-26,True,0.0331
0.1,0.0,0.0,0.9,quarterly,2.2193244110233237,0.10586232841712007,-0.3318908016641716,0.9782608695652174,330.44427691856515,0.6346142564840819,1476.4130434782608,0.03566471280545309,-0.08380733852982081,-0.032657356464999676,run-199d88283d1f5da5,94,46,2929,2015-01-02,2026-08-26,True,0.2846
0.1,0.0,0.1,0.8,monthly,2.4031467793348216,0.11116004317614303,-0.3327916508223332,0.991701244813278,147.74294821143894,0.6733889474193575,1532.344398340249,0.06311828446316825,-0.07850962377079784,-0.02735964170597671,run-b0a0c6ce516cbb1a,420,241,2929,2015-01-02,2026-08-26,True,0.0372
0.1,0.0,0.1,0.8,quarterly,2.416351948438718,0.11153046837025538,-0.3327936337256907,0.9857142857142858,265.5649151080915,0.6767447623288709,1489.857142857143,0.049755988074609465,-0.0781391985766855,-0.026989216511864367,run-136dc4c87d8e3b68,141,70,2929,2015-01-02,2026-08-26,True,0.1251
0.1,0.0,0.2,0.7,monthly,2.5954411917249054,0.11642905661168834,-0.3336766487667784,0.986784140969163,241.53649285889395,0.7054504376155816,1522.3171806167402,0.08095802822919536,-0.07324061033525253,-0.0220906282704314,run-3d88176623a2945c,420,227,2929,2015-01-02,2026-08-26,True,0.167
0.1,0.0,0.2,0.7,quarterly,2.616858919370804,0.11699988094244218,-0.33369169848881464,0.9855072463768116,292.81429790001965,0.710269601926617,1525.1739130434783,0.0604792503439929,-0.0726697860044987,-0.021519803939677562,run-cec75021d255e629,141,69,2929,2015-01-02,2026-08-26,True,0.0328
0.1,0.0,0.3,0.6,monthly,2.792922056350363,0.12157862119995522,-0.3345608539865139,0.9855769230769231,276.5747354931255,0.7297910781997353,1498.0048076923076,0.09346713126640666,-0.06809104574698566,-0.016941063682164526,run-dc55f2130e6208fa,420,208,2929,2015-01-02,2026-08-26,True,0.0338
0.1,0.0,0.3,0.6,quarterly,2.820313024396106,0.1222734274033832,-0.3345850336138504,0.9852941176470589,316.5218058524219,0.7351995387964133,1508.8382352941176,0.06777171394848136,-0.06739623954355767,-0.016246257478736537,run-acb630623d7342f4,141,68,2929,2015-01-02,2026-08-26,True,0.0304
0.1,0.0,0.4,0.5,monthly,2.9952729451215716,0.12660698810518833,-0.3355133218051525,0.9803921568627451,390.4731527551029,0.7466761649633235,1458.313725490196,0.10032975132723673,-0.06306267884175254,-0.011912696776931408,run-f3e13728f9ea2efb,420,204,2929,2015-01-02,2026-08-26,True,0.0328
0.1,0.0,0.4,0.5,quarterly,3.026145213137516,0.12735360066920665,-0.3355471774462431,0.984375,359.22952284332723,0.7520339617908974,1463.734375,0.07162308284767507,-0.06231606627773423,-0.011166084212913097,run-561a7d27f9c02d36,141,64,2929,2015-01-02,2026-08-26,True,0.1188
0.1,0.0,0.5,0.4,monthly,3.202136061105133,0.13151238728128667,-0.3365738013250271,0.9807692307692307,399.26094812815154,0.7569707194442922,1463.173076923077,0.10133971882882106,-0.058157279665654205,-0.007007297600833073,run-2b101e129f72e137,420,208,2929,2015-01-02,2026-08-26,True,0.1288
0.1,0.0,0.5,0.4,quarterly,3.2337512415112766,0.13224256032243553,-0.33660956494274363,0.9836065573770492,402.88376078486715,0.7618004468046277,1486.377049180328,0.07156588239760064,-0.05742710662450534,-0.006277124559684211,run-81e4ae299421d857,141,61,2929,2015-01-02,2026-08-26,True,0.0318
0.1,0.0,0.6,0.3,monthly,3.413111709524678,0.1362930269208278,-0.33763249278258334,0.9760765550239234,514.575472106542,0.7616969599579719,1444.5454545454545,0.09621209475863884,-0.05337664002611309,-0.0022266579612919557,run-01f56dc87496f6a0,420,209,2929,2015-01-02,2026-08-26,True,0.1995
0.1,0.0,0.6,0.3,quarterly,3.442493508878181,0.13694216272141646,-0.33766583431761343,0.9838709677419355,427.8150665322321,0.7656539440443304,1507.0,0.06750686607470113,-0.05272750422552441,-0.0015775221607032819,run-c129d36bfdd0480b,141,62,2929,2015-01-02,2026-08-26,True,0.0273
0.1,0.0,0.7,0.2,monthly,3.627758020364782,0.14094709280614115,-0.3386894041843843,0.9780701754385965,488.4532436979054,0.7619323555977683,1573.407894736842,0.08460243895075911,-0.048722574140799724,0.0024274079240214075,run-bdc73115be261858,420,228,2929,2015-01-02,2026-08-26,True,0.0324
0.1,0.0,0.7,0.2,quarterly,3.651703174508712,0.1414539869413598,-0.3387160382690547,0.984375,463.15963568064655,0.7647679528172727,1517.828125,0.05938874712182533,-0.048215680005581074,0.002934302059240057,run-e12ef5e09bfbc7b3,141,64,2929,2015-01-02,2026-08-26,True,0.0285
0.1,0.0,0.8,0.1,monthly,3.845590940684957,0.1454727475573352,-0.33974454348926086,0.9796747967479674,484.918288426508,0.7586458479676776,1587.2764227642276,0.06656259809062241,-0.04419691938960568,0.006953062675215449,run-341d934c1a08e76f,420,246,2929,2015-01-02,2026-08-26,True,0.3933
0.1,0.0,0.8,0.1,quarterly,3.860682550787036,0.1457793571548227,-0.33976022889178514,0.9696969696969697,1132.098310906926,0.7601694792183491,1508.8636363636363,0.04738788745442091,-0.043890309792118165,0.007259672272702966,run-99b7abf3596a256d,141,66,2929,2015-01-02,2026-08-26,True,0.029
0.1,0.0,0.9,0.0,monthly,4.066084513556053,0.1498681297713509,-0.3407979186086648,0.98125,616.977114423034,0.7526767162649957,1568.2125,0.042943818762280414,-0.039801537175589985,0.011348444889231146,run-1a7f54503443933f,280,160,2929,2015-01-02,2026-08-26,True,0.5026
0.1,0.0,0.9,0.0,quarterly,4.0687077685284105,0.1499193619516106,-0.3407984576856484,0.9782608695652174,1677.75104068309,0.7527357480672195,1476.4130434782608,0.031952711726146804,-0.03975030499533028,0.011399677069490854,run-3dcd422c806b8499,94,46,2929,2015-01-02,2026-08-26,True,0.1445
0.1,0.1,0.0,0.8,monthly,2.3324664283013035,0.10915473373303719,-0.337703141850085,0.983739837398374,68.02297762357007,0.6550671624363119,1434.1097560975609,0.06540036709828527,-0.08051493321390368,-0.029364951149082552,run-3fed834bddd7408b,420,246,2929,2015-01-02,2026-08-26,True,0.2123
0.1,0.1,0.0,0.8,quarterly,2.342161993184548,0.1094320990962474,-0.3373486354141749,0.9864864864864865,135.77470507352075,0.6577887367872854,1564.7837837837837,0.050535663939176655,-0.08023756785069347,-0.02908758578587234,run-c8e57fff7620dcfc,141,74,2929,2015-01-02,2026-08-26,True,0.0271
0.1,0.1,0.1,0.7,monthly,2.5235422543858888,0.11448981290225912,-0.3385845569133442,0.9853372434017595,71.3961677139691,0.6914365563045419,1506.3020527859237,0.08276026101686257,-0.07517985404468175,-0.024029871979860618,run-55c6ccd8f36f205d,560,341,2929,2015-01-02,2026-08-26,True,0.1784
0.1,0.1,0.1,0.7,quarterly,2.5418192669354003,0.11498618121787518,-0.3382416487771225,0.98989898989899,133.76638392585028,0.6958932424981901,1522.4242424242425,0.061354187984133765,-0.07468348572906569,-0.02353350366424456,run-025f25c26efb5cb8,188,99,2929,2015-01-02,2026-08-26,True,0.1247
0.1,0.1,0.2,0.6,monthly,2.720018239268443,0.119706730518786,-0.3394651877660776,0.9818731117824774,93.63026826786707,0.7203144665777214,1529.2900302114804,0.0964997728017989,-0.06996293642815488,-0.018812954363333745,run-f3a08a1ae3f7f62d,560,331,2929,2015-01-02,2026-08-26,True,0.0335
0.1,0.1,0.2,0.6,quarterly,2.7447321398405236,0.12034501619711069,-0.33912992218220495,0.9895833333333334,164.57191866443037,0.7255943766220017,1512.46875,0.06944106434088339,-0.06932465074983019,-0.018174668685009054,run-5c7acf822febf0f6,188,96,2929,2015-01-02,2026-08-26,True,0.0866
0.1,0.1,0.3,0.5,monthly,2.921599539727978,0.12480374724410614,-0.340345037304976,0.9771241830065359,117.6183634351904,0.7415416327566976,1446.5326797385621,0.10544375331928972,-0.06486591970283473,-0.013715937638013598,run-b56eaddb2117a18a,560,306,2929,2015-01-02,2026-08-26,True,0.0297
0.1,0.1,0.3,0.5,quarterly,2.950350366997274,0.1255111108257565,-0.34001349326782626,0.9891304347826086,197.84107602420448,0.7469489737629841,1518.2282608695652,0.07443101037174284,-0.06415855612118437,-0.013008574056363242,run-0d44e5e8f7f706c7,188,92,2929,2015-01-02,2026-08-26,True,0.1233
0.1,0.1,0.4,0.4,monthly,3.127950078966144,0.1297791031053701,-0.3413166155462143,0.9743589743589743,126.38688555087724,0.7557278915286301,1442.0641025641025,0.10940116887082188,-0.059890563841570765,-0.008740581776749634,run-58d70684a515454b,560,312,2929,2015-01-02,2026-08-26,True,0.1806
0.1,0.1,0.4,0.4,quarterly,3.1580874354374906,0.13048664006656652,-0.34099293711711065,0.9887640449438202,234.51935804573407,0.7607426083674336,1558.808988764045,0.07631429002214485,-0.059183026880374356,-0.008033044815553225,run-c008feaaf38c014c,188,89,2929,2015-01-02,2026-08-26,True,0.0277
0.1,0.1,0.5,0.3,monthly,3.3386918731455983,0.1346310169844418,-0.3423709938131986,0.9746031746031746,114.61281682525559,0.7638105441361394,1409.1492063492065,0.10782870655748655,-0.055038649962499075,-0.0038886678976779443,run-06636cfcf7872584,560,315,2929,2015-01-02,2026-08-26,True,0.1948
0.1,0.1,0.5,0.3,quarterly,3.367322242388709,0.13527347712626514,-0.3420449497285555,0.9878048780487805,295.78683276340183,0.7680629627993685,1634.4756097560976,0.07460373772281119,-0.05439618982067573,-0.003246207755854602,run-96f7497bf7de626e,188,82,2929,2015-01-02,2026-08-26,True,0.0262
0.1,0.1,0.6,0.2,monthly,3.5534045994759422,0.13935768601285803,-0.34342360378318326,0.9757575757575757,95.24997809461905,0.766789632762006,1433.6545454545455,0.10066708564571697,-0.050311980934082845,0.0008380011307382862,run-3bef1b8c795e4ca5,560,330,2929,2015-01-02,2026-08-26,True,0.1259
0.1,0.1,0.6,0.2,quarterly,3.5774010549255255,0.13987321938412012,-0.34309087308204667,0.9761904761904762,698.6368311508479,0.7700079682782857,1634.4761904761904,0.06915261823589468,-0.049796447562820756,0.0013535345020003753,run-c427577ef3272cd5,188,84,2929,2015-01-02,2026-08-26,True,0.0286
0.1,0.1,0.7,0.1,monthly,3.771625424630227,0.14395728486795023,-0.34447445336741167,0.976401179941003,74.74332167462141,0.7656770141146637,1452.3333333333333,0.08798818327427425,-0.04571238207899064,0.005437599985830488,run-17cfe448d52f32b0,560,339,2929,2015-01-02,2026-08-26,True,0.1796
0.1,0.1,0.7,0.1,quarterly,3.78763974965778,0.14428721078128137,-0.3441307598937693,0.9764705882352941,855.0822965167744,0.7676569749516999,1649.2235294117647,0.060043801407674215,-0.0453824561656595,0.00576752589916163,run-b2e865021efc75bb,188,85,2929,2015-01-02,2026-08-26,True,0.0412
0.1,0.1,0.8,0.0,monthly,3.992849111220245,0.14842796496463784,-0.34552355043000926,0.9770114942528736,52.24991008084617,0.7613738103799786,1441.0,0.07040482806385387,-0.041241701982303036,0.009908280082518095,run-d2271b7d5afd0b5b,420,261,2929,2015-01-02,2026-08-26,True,0.0373
0.1,0.1,0.8,0.0,quarterly,3.99732632907703,0.14851656116895406,-0.3451646622731587,0.9859154929577465,1056.6063419270663,0.7619526654685397,1593.8732394366198,0.04777880194918634,-0.04115310577798681,0.009996876286834322,run-e8b2b8ed281b51ae,141,71,2929,2015-01-02,2026-08-26,True,0.0497
0.1,0.2,0.0,0.7,monthly,2.446450036772111,0.11236989936937758,-0.3434802716854347,0.9836065573770492,58.44620082602792,0.6705095190797605,1491.077868852459,0.08514297285483662,-0.0772997675775633,-0.026149785512742163,run-b4b75e66200678cf,420,244,2929,2015-01-02,2026-08-26,True,0.0353
0.1,0.2,0.0,0.7,quarterly,2.4612299162116096,0.11277965791184874,-0.34286379955008217,0.9863013698630136,128.33813746339553,0.67436733524663,1506.2191780821918,0.06250554536646981,-0.07689000903509213,-0.025740026970271,run-18b14a3c8f638b55,141,73,2929,2015-01-02,2026-08-26,True,0.0469
0.1,0.2,0.1,0.6,monthly,2.6415093925018205,0.11765305280101357,-0.3443573403257284,0.9852507374631269,53.380617170817466,0.7037088896404344,1530.1032448377582,0.09815223316611138,-0.0720166141459273,-0.020866632081106173,run-fc874ee3f49b5c93,560,339,2929,2015-01-02,2026-08-26,True,0.0415
0.1,0.2,0.1,0.6,quarterly,2.6631516611159762,0.11822319239977408,-0.3437467379986341,0.9896907216494846,124.15343330158905,0.7086507236912266,1465.1030927835052,0.07073677007609738,-0.0714464745471668,-0.020296492482345663,run-46b9209098395834,188,97,2929,2015-01-02,2026-08-26,True,0.0888
0.1,0.2,0.2,0.5,monthly,2.841891764477623,0.12281760027961086,-0.34523363611299096,0.9787878787878788,74.5595460118481,0.7294965856373736,1516.7545454545455,0.10813742236036307,-0.06685206666733001,-0.01570208460250888,run-70b477d76bd84781,560,330,2929,2015-01-02,2026-08-26,True,0.064
0.1,0.2,0.2,0.5,quarterly,2.8680934227278554,0.12347461123814285,-0.34462496548256116,0.9894736842105263,154.29475583267944,0.7347687407288649,1468.178947368421,0.07628617477593459,-0.06619505570879802,-0.015045073643976892,run-a4715f744ef87b0c,188,95,2929,2015-01-02,2026-08-26,True,0.0316
0.1,0.2,0.3,0.4,monthly,3.0472833436811637,0.12786179176303092,-0.3461091618996004,0.9741935483870968,85.45564508782303,0.7479629208576823,1486.9870967741936,0.11423158956679397,-0.061807875183909955,-0.010657893119088824,run-0cb17b92a27c4911,560,310,2929,2015-01-02,2026-08-26,True,0.0662
0.1,0.2,0.3,0.4,quarterly,3.0754878587454355,0.12853610440767693,-0.34549851960494715,0.989010989010989,193.59385554235632,0.7530088178360135,1485.1758241758241,0.07918212851922783,-0.06113356253926394,-0.00998358047444281,run-c4a74b757881912d,188,91,2929,2015-01-02,2026-08-26,True,0.0377
