month_end,series,n_members,total_mcap,ey_lag,n_lag,ey_fwd,n_fwd,cov_fwd,ey_fwd1,n_fwd1,cov_fwd1,ey_fwd_hp,n_fwd_hp,lowprec_mcap_share
2020-01-31,MKT,400,23285389752136.65,0.04149170289521248,400,0.03949724696522852,395,0.9932793244683121,0.04351943316862974,396,0.9939222347631087,0.04390835125998358,320,0.15755285068108688
2020-02-29,MKT,400,21173445619843.133,0.0487965385099623,400,0.043042836679761824,395,0.9935011053895243,0.04490627116085643,395,0.9935011053895243,0.04879572086878037,317,0.166323551413743
2020-03-31,MKT,401,18668747038425.29,0.05543635545324048,401,0.04885939497733694,396,0.9935505025982635,0.05018323513668163,396,0.9935505025982635,0.0551146379835776,318,0.16210021315391449
2020-04-30,MKT,404,21154104317376.598,0.04942758237525229,404,0.044987419914145524,397,0.9928490568373654,0.037812848058481875,397,0.9928490568373654,0.0505826912134861,322,0.16778642791388992
2020-05-31,MKT,405,22116051257197.805,0.03885318940229334,405,0.04430141722806136,398,0.9929779752796758,0.02960503909715216,398,0.9929779752796758,0.049050802088666724,325,0.1634630261106418
2020-06-30,MKT,407,22738859320148.156,0.03758533717081743,407,0.04329710572233451,401,0.9934289550888946,0.02867359381605291,402,0.993549829546373,0.047862965515565625,330,0.1594788763123869
2020-07-31,MKT,407,23972804258268.04,0.03533751567515458,407,0.0462168092722772,402,0.993606286806178,0.03777692492393759,402,0.993606286806178,0.048245364793517535,352,0.06655415347791227
2020-08-31,MKT,407,25637917497317.656,0.028106005605959942,407,0.04497125010103353,402,0.9939540796333315,0.037542392385939934,402,0.9939540796333315,0.046202908951815266,360,0.055018291697820965
2020-09-30,MKT,406,24790212573142.305,0.029642471535778075,406,0.0468431490876042,401,0.9939869636827763,0.03917674551207714,401,0.9939869636827763,0.048072185814546614,361,0.053779752372271394
2020-10-31,MKT,408,23998961764704.09,0.030364228487419494,408,0.05241732837601308,402,0.9933001154468908,0.045331884780911,403,0.9935318167562023,0.053751838626297906,360,0.057473484546669354
2020-11-30,MKT,409,26579309180862.133,0.027215158837145443,409,0.04822289334713602,403,0.9930748723965882,0.04139163634298501,404,0.99332376603073,0.04953754495495095,364,0.05962675591756053
2020-12-31,MKT,410,28344888592563.805,0.02582251720416593,410,0.04544210504036022,404,0.993211260227691,0.03896497503566414,405,0.9934501219924812,0.04665666862481115,365,0.05918030906764385
2021-01-31,MKT,412,28023786319754.47,0.026063502222322683,412,0.0482290126323373,406,0.9932867261106548,0.040370588821032415,407,0.993529810604066,0.049542499052826046,367,0.05456479205180186
2021-02-28,MKT,412,28525628772242.78,0.025584100530882635,412,0.048796627084781066,406,0.9933711551576385,0.0421844510018221,407,0.9936614905983091,0.05265030405401317,370,0.10472553725105824
2021-03-31,MKT,413,29908228697215.242,0.02356786195895138,413,0.04670027638838644,407,0.9931635500519039,0.04032780532335399,408,0.9934456243238846,0.050298974866038966,371,0.10277964564778301
2021-04-30,MKT,414,31351505414246.633,0.022419142292571716,414,0.045838886188403705,408,0.9930876150611727,0.0411494980118321,409,0.9933778305605812,0.049310984254111116,375,0.10090644969937668
2021-05-31,MKT,415,31452435263719.547,0.03072699472091908,415,0.04702893911235548,409,0.992743125933931,0.04344014921197115,410,0.993020059986667,0.05026502138800781,381,0.09354707524598746
2021-06-30,MKT,416,32225445937473.78,0.030302941837557416,416,0.046052329932884245,410,0.9929821253987361,0.0424892374858449,411,0.9932519379159583,0.049493852437718436,382,0.09862566667414778
2021-07-31,MKT,417,32932892213343.03,0.029920032596523836,417,0.046820276361555155,411,0.9931431399224173,0.044275804275992765,412,0.9933922596781574,0.05011397444299443,387,0.08895573172917676
2021-08-31,MKT,419,33832420348305.574,0.035987765205360726,419,0.0463043146659075,413,0.9927818283800606,0.04376716012888681,413,0.9927818283800606,0.04978659317160387,390,0.09074689267378844
2021-09-30,MKT,417,32304839368204.805,0.037458894610344004,417,0.04844070507909067,411,0.9932143353229378,0.045689143817634455,411,0.9932143353229378,0.05209856990615674,389,0.09116120419983016
2021-10-31,MKT,418,34683582009080.426,0.03490711707378792,418,0.04589084357705826,411,0.9924990213971011,0.04451027494979156,411,0.9924990213971011,0.04961830144095986,387,0.09066799416220322
2021-11-30,MKT,418,34527938992611.977,0.03849745899004617,418,0.0464897807473696,411,0.9927560424962081,0.04459813045311032,411,0.9927560424962081,0.05062302234633362,387,0.09699466844540734
2021-12-31,MKT,418,36116847634745.05,0.03668215306334914,418,0.04438940793969442,411,0.9929878731959884,0.042542612112069916,411,0.9929878731959884,0.04791321275002889,386,0.0932836838309796
2022-01-31,MKT,419,34255513112601.36,0.03855647750822108,419,0.046961857787750916,412,0.9929762161224645,0.04279142280770769,412,0.9929762161224645,0.05044562099254223,386,0.08851818334709244
2022-02-28,MKT,422,33398590625540.426,0.039874489117057356,422,0.048651180447398475,414,0.9929962842987714,0.04610300414953257,414,0.9929962842987714,0.05247259348723635,389,0.09067985976960162
2022-03-31,MKT,423,34800356661688.16,0.04289010398493916,423,0.046748888128935684,417,0.9967259034823791,0.044736837389125296,417,0.9967259034823791,0.050607336584059325,391,0.09296353059101865
2022-04-30,MKT,423,31828815012219.707,0.04708792131699322,423,0.05100382041588088,416,0.9963159163694288,0.051268639639875935,416,0.9963159163694288,0.05464339137467426,386,0.08634424552867918
2022-05-31,MKT,424,31663366464156.594,0.04708130205096735,424,0.051046664170805,416,0.9957941866861583,0.05246096061439897,416,0.9957941866861583,0.054605818580570745,385,0.08302912143917779
2022-06-30,MKT,424,29241921260838.9,0.05118973691577462,424,0.055718372127470495,418,0.996514267016699,0.057204151584051045,418,0.996514267016699,0.05932414557429601,388,0.07932347840761753
2022-07-31,MKT,424,32014219755668.07,0.04665545043457043,424,0.04982050641162185,419,0.9968703151272252,0.052197241289040394,419,0.9968703151272252,0.05348824301758561,389,0.08437653708687239
2022-08-31,MKT,424,30587499125164.38,0.04696112439952466,424,0.05190621828926552,419,0.9968562188760673,0.05423979169418205,419,0.9968562188760673,0.055587712175092174,388,0.08474717609838688
2022-09-30,MKT,422,27878646753334.58,0.05126147315070075,422,0.05683396111409876,417,0.9969158290576742,0.05910414690956583,417,0.9969158290576742,0.06067871647834212,386,0.08071116837932868
2022-10-31,MKT,425,30209655463786.77,0.047142699132924265,425,0.05251556985643784,420,0.9968300263459542,0.05507308509315571,420,0.9968300263459542,0.05523635004476347,390,0.07050844311926474
2022-11-30,MKT,427,31788724875886.92,0.04449768433105152,427,0.049948136488773914,422,0.9968751379701504,0.051143956148435935,422,0.9968751379701504,0.052698344482255036,392,0.08019001578466516
2022-12-31,MKT,429,30040255135766.55,0.04673043573628717,429,0.05307627894195539,424,0.996834246296771,0.054037640865103084,424,0.996834246296771,0.05567144721420403,393,0.07752035874521619
2023-01-31,MKT,430,31670561056510.29,0.04437563259118891,430,0.05019665119466109,425,0.9967670661999228,0.05008869626472087,425,0.9967670661999228,0.05304461955049247,394,0.0844329637771863
2023-02-28,MKT,430,30808450030357.79,0.0455401769663721,430,0.05145252231292754,424,0.9964554953790147,0.049118852181869135,424,0.9964554953790147,0.05298878069931896,393,0.06849657940719386
2023-03-31,MKT,433,31963545444639.85,0.04166735730354336,433,0.04990483381969158,428,0.9970534146434686,0.047967223530423285,428,0.9970534146434686,0.051694603459277205,395,0.0746677767732014
2023-04-30,MKT,433,32277481627350.914,0.041132713454186384,433,0.04935621933312975,428,0.9970813634495518,0.04781643905671146,428,0.9970813634495518,0.05086730513294746,399,0.06912369604224948
2023-05-31,MKT,435,32201299823000.992,0.04257584271687421,435,0.049746430338227524,430,0.9972989427328685,0.047504445945248844,430,0.9972989427328685,0.051102785283460676,404,0.046242865606451515
2023-06-30,MKT,437,34694893193648.754,0.03956288948112481,437,0.0465427671286244,432,0.9973222592687213,0.04448748700362773,432,0.9973222592687213,0.047846183368485,406,0.047523065161544684
2023-07-31,MKT,438,35543227313896.46,0.038494474795750945,438,0.04584790112321364,433,0.9972909695636627,0.0441971649086528,433,0.9972909695636627,0.04694600316184552,407,0.04348667874658693
2023-08-31,MKT,439,34893709296335.07,0.040931591204524394,439,0.04766710733902911,434,0.9973086492364724,0.04774957665370653,434,0.9973086492364724,0.048513971475140735,410,0.044148729991221686
2023-09-30,MKT,439,33466178030675.99,0.043058692096560776,439,0.05008860838407171,434,0.9973439554482284,0.05006562772136302,434,0.9973439554482284,0.05107385307268494,411,0.04614896764637578
2023-10-31,MKT,440,32596400251211.25,0.04415794054714589,440,0.05136312084480289,434,0.9961253837393806,0.049334285762942943,434,0.9961253837393806,0.05235958263820704,411,0.04494371300287372
2023-11-30,MKT,440,35568382635033.97,0.040397955342466534,440,0.04759752911560206,434,0.9968502671101875,0.04605984518320523,434,0.9968502671101875,0.04774360900466928,412,0.02891151213951245
2023-12-31,MKT,440,37330314660938.94,0.03889267485349438,440,0.04565649060695316,435,0.9974034037718834,0.04394699584295613,436,0.9975647611045153,0.04598361977545302,413,0.03439643846921316
2024-01-31,MKT,440,37780774065654.766,0.038426550940335445,440,0.04548833656770155,436,0.9975070239177121,0.04420243535388784,436,0.9975070239177121,0.04579869756556113,414,0.03183809190217938
2024-02-29,MKT,441,39557397707719.875,0.03728546815990937,441,0.043922661966191816,437,0.9975825424301525,0.04046052119400278,437,0.9975825424301525,0.044107931035236046,420,0.013208361587600801
2024-03-31,MKT,442,41007136739986.22,0.03633781864465747,442,0.04272752975901827,438,0.9975750354645211,0.03941862051086369,438,0.9975750354645211,0.042917321833241207,421,0.013475629972669325
2024-04-30,MKT,442,39034566766298.0,0.03824151965906106,442,0.04528787228085652,438,0.997515021859068,0.0446005772515243,438,0.997515021859068,0.045405851955270596,421,0.013724199688040579
2024-05-31,MKT,443,40907774061559.69,0.03577318754669228,443,0.04382153231296775,439,0.9975548566021344,0.043024370753580746,439,0.9975548566021344,0.04398477673788597,422,0.013508127208290728
2024-06-30,MKT,443,42611640565892.78,0.034768531756216504,443,0.0423348619817855,439,0.9977099422221001,0.04162034753921547,439,0.9977099422221001,0.04253341802509781,420,0.01596535336498735
2024-07-31,MKT,444,43129914634572.24,0.03437276534877223,444,0.04195165394209251,440,0.9975980139691499,0.04113259050250516,440,0.9975980139691499,0.04217126415872711,421,0.015406485298831226
2024-08-31,MKT,444,44035016686820.234,0.03454572129806739,444,0.04149639362480974,438,0.9968103457970975,0.04016152180986589,438,0.9968103457970975,0.04168570458653053,419,0.014387339041525355
2024-09-30,MKT,445,45258005227652.19,0.03357436539775235,445,0.040491753286503514,440,0.9971129060194821,0.03912672710789935,440,0.9971129060194821,0.04073270490576958,421,0.01601802520099584
2024-10-31,MKT,444,44423681485236.78,0.034116135464399615,444,0.04162597113406553,440,0.997558986548874,0.039365081619475856,440,0.997558986548874,0.0418760565339618,422,0.015443060290338779
2024-11-30,MKT,445,47264596405361.305,0.03281160406237516,445,0.040297983180692394,439,0.9967396448609889,0.038955147337588515,439,0.9967396448609889,0.04055607953515193,421,0.016300160310929776
2024-12-31,MKT,446,46146674415899.266,0.03412776322014668,446,0.0414122175124027,441,0.9974680412554345,0.03989572241471089,441,0.9974680412554345,0.0416739383832232,423,0.016088320455475542
2025-01-31,MKT,446,47150748960397.47,0.03349780578056553,446,0.041186987355894676,439,0.9932584896516918,0.03814445210009125,440,0.9955187996464602,0.04146892349789827,424,0.015007238446737623
2025-02-28,MKT,446,46432465611062.89,0.033980607913178244,446,0.04272114333077672,437,0.9889860683109045,0.03900176391107041,440,0.9945605226958625,0.04299106173725847,422,0.013502992015737373
2025-03-31,MKT,445,43998985462927.17,0.0362278842897087,445,0.04470187964394056,438,0.991646909346815,0.03889738836997944,441,0.9973821287353989,0.0450608016547465,423,0.015514184420052302
2025-04-30,MKT,445,43554947500736.45,0.03673094921673338,445,0.04609947467119156,438,0.9924190689810746,0.04257789834388599,441,0.9975316799602345,0.04660142067422615,423,0.018507803556105207
2025-05-31,MKT,446,46152488499765.39,0.03555631610355408,446,0.04479245860128053,438,0.9922424985430239,0.041312163386599994,442,0.9975184959417825,0.04524608959599081,422,0.01812803888379427
2025-06-30,MKT,446,48449970884478.7,0.03440677404635007,446,0.04311252309441634,438,0.9926746018073316,0.039393047565372784,442,0.9975826074583355,0.043562813626738604,423,0.01828913452699275
2025-07-31,MKT,448,49622272478548.11,0.03366222198427707,448,0.0429016442915957,440,0.9932645469998681,0.03954815624111055,444,0.9975050266919251,0.04331679756862291,426,0.018489742364630968
2025-08-31,MKT,448,50295992957622.945,0.03313453257082598,448,0.043858403804540765,440,0.9931788493903667,0.040877513234147914,444,0.9974524366359772,0.044272104184426224,424,0.019255412377530985
2025-09-30,MKT,447,52362739296436.45,0.03227563233326521,447,0.04297920964770236,439,0.9935566166135243,0.03938454910690825,443,0.9975202163915469,0.04344132723443213,424,0.020511384267591075
2025-10-31,MKT,448,53375095208850.34,0.03158826814923397,448,0.043230027589629204,440,0.9945039752164534,0.03965910693113124,441,0.9950454127847222,0.04384112926995677,426,0.023128424336641445
2025-11-30,MKT,447,52976144611067.5,0.03314064265640822,447,0.045137346564043924,435,0.9870890232548915,0.04015296744176665,441,0.9954971405052914,0.04539599368567917,422,0.013821578121821798
2025-12-31,MKT,447,53595748172912.375,0.03319199995210932,447,0.04417345106602936,411,0.9167356766273234,0.04035974265475104,441,0.9955189158434702,0.044409505301204015,400,0.01222261127577641
2026-01-31,MKT,447,54040367028158.72,0.03309595372457116,447,0.043479603223062845,275,0.4752811966949027,0.03971204797488175,442,0.9971535717975443,0.04338079408121222,267,0.008872188666763902
2026-02-28,MKT,447,53593015001268.03,0.03328879007792364,447,0.043533788739666034,11,0.02577746603296742,0.040331745129862796,443,0.9973002514728537,0.04332739427942671,10,0.008174476878623872
2026-03-31,MKT,447,51353037662192.21,0.03504718980519335,447,,0,0.0,0.043260962215077865,443,0.9971385365985237,,0,
2026-04-30,MKT,447,55984060119611.34,0.03278252926582581,447,,0,0.0,0.04129445772559107,444,0.9974516699144151,,0,
2026-05-31,MKT,447,59371122096319.03,0.03246698181129333,447,,0,0.0,0.042144078092248204,446,0.9996411155989198,,0,
2026-06-30,MKT,448,59856931419214.59,0.03312881222409089,448,,0,0.0,0.04294099392839127,447,0.9996134124767951,,0,
2026-07-31,MKT,447,59510590231083.625,0.03375299229067168,447,,0,0.0,0.044703042239016305,446,0.9996015455687479,,0,
2026-08-31,MKT,448,61553795630006.74,0.0351189372427618,448,,0,0.0,0.04590528225332117,447,0.9996356586589263,,0,
1998-12-31,XLB,12,60045372614.87,0.062286546650121025,12,,0,0.0,,0,0.0,,0,
1999-01-31,XLB,12,57040805830.36001,0.06554567385704836,12,,0,0.0,,0,0.0,,0,
1999-02-28,XLB,12,57210805298.3212,0.06530366144924081,12,,0,0.0,,0,0.0,,0,
1999-03-31,XLB,12,56057985665.41,0.06636540885441732,12,,0,0.0,,0,0.0,,0,
1999-04-30,XLB,12,72291747430.06999,0.05146245969277157,12,,0,0.0,,0,0.0,,0,
1999-05-31,XLB,12,66797256680.149994,0.052518875640928823,12,,0,0.0,,0,0.0,,0,
1999-06-30,XLB,12,67862862537.387505,0.05166215477299504,12,,0,0.0,,0,0.0,,0,
1999-07-31,XLB,13,70088691273.8575,0.0529001248811724,13,,0,0.0,,0,0.0,,0,
1999-08-31,XLB,13,66513627934.388794,0.0529257970772174,13,,0,0.0,,0,0.0,,0,
1999-09-30,XLB,13,62611190959.990005,0.055449261931122255,13,,0,0.0,,0,0.0,,0,
1999-10-31,XLB,13,63618891771.840004,0.054570965175107275,13,,0,0.0,,0,0.0,,0,
1999-11-30,XLB,13,64488510820.350006,0.0530371895446327,13,,0,0.0,,0,0.0,,0,
1999-12-31,XLB,13,70748957054.98999,0.04859678081300426,13,,0,0.0,,0,0.0,,0,
2000-01-31,XLB,13,62844230888.72,0.05470818823191467,13,,0,0.0,,0,0.0,,0,
2000-02-29,XLB,13,57596592649.49,0.0671692258784037,13,,0,0.0,,0,0.0,,0,
2000-03-31,XLB,13,62910043395.63999,0.06155305084829065,13,,0,0.0,,0,0.0,,0,
2000-04-30,XLB,13,63955955947.46999,0.06054567631168651,13,,0,0.0,,0,0.0,,0,
2000-05-31,XLB,13,62061762678.090004,0.06351106096719884,13,,0,0.0,,0,0.0,,0,
2000-06-30,XLB,13,56161526193.82,0.06982562930103424,13,,0,0.0,,0,0.0,,0,
2000-07-31,XLB,13,54278523061.3338,0.07224500334752919,13,,0,0.0,,0,0.0,,0,
2000-08-31,XLB,13,54799672736.101204,0.06969053531644702,13,,0,0.0,,0,0.0,,0,
2000-09-30,XLB,13,50372369320.08,0.07506733828644124,13,,0,0.0,,0,0.0,,0,
2000-10-31,XLB,13,54544753577.42,0.06930706014491837,13,,0,0.0,,0,0.0,,0,
2000-11-30,XLB,13,54375797647.97001,0.07280734549698689,13,,0,0.0,,0,0.0,,0,
2000-12-31,XLB,13,61657685392.8,0.0641115003014953,13,,0,0.0,,0,0.0,,0,
2001-01-31,XLB,13,59956988057.41,0.06592263260231454,13,,0,0.0,,0,0.0,,0,
2001-02-28,XLB,13,65614315752.39,0.06761251634310315,13,,0,0.0,,0,0.0,,0,
2001-03-31,XLB,13,64020083467.840004,0.06964155714619885,13,,0,0.0,,0,0.0,,0,
2001-04-30,XLB,13,67823033500.37,0.06573475049218609,13,,0,0.0,,0,0.0,,0,
2001-05-31,XLB,13,72248235456.16,0.04130706084567147,13,,0,0.0,,0,0.0,,0,
2001-06-30,XLB,13,68022935344.93,0.043694038575645334,13,,1,0.26221577506342403,,1,0.26221577506342403,,1,0.0
2001-07-31,XLB,13,68568599793.93001,0.04334956378215458,13,,1,0.28477254999727397,,1,0.28477254999727397,,1,0.0
2001-08-31,XLB,13,68718235892.79001,0.03396738157207124,13,,1,0.273692112355482,,1,0.273692112355482,,1,0.0
2001-09-30,XLB,13,62980880897.45,0.03700883346162236,13,0.05839540901278547,10,0.854767560547564,0.05640236167754897,10,0.854767560547564,,4,0.33050546140729875
2001-10-31,XLB,13,64080134253.71999,0.036377806784240234,13,0.05634575608652389,11,0.9238609954368696,0.03194292785556528,11,0.9238609954368696,,4,0.3714947572941386
2001-11-30,XLB,13,70711146284.87,0.0247317885845699,13,0.051148131310458755,11,0.922135000563156,0.028995545929537885,11,0.922135000563156,,4,0.3603322188317282
2001-12-31,XLB,13,69521079365.59,0.025167447519032795,13,0.05320838248531083,12,0.9815409857840157,0.02989907335331479,12,0.9815409857840157,,4,0.4199466528053027
2002-01-31,XLB,12,66635850274.329994,0.03005250400070978,12,0.055813683430172324,11,0.9804575441706092,0.028760991220265777,11,0.9804575441706092,,4,0.438777643295444
2002-02-28,XLB,12,69747769639.39499,0.028737559229892337,12,0.05330566484235562,11,0.9826751143945186,0.033519848186192844,11,0.9826751143945186,,4,0.4316535057543103
2002-03-31,XLB,12,79705203823.14,0.019596830932091906,12,0.048151738615448594,11,0.9840830716805509,0.03877504298035238,12,1.0,,4,0.4757800658445702
2002-04-30,XLB,12,77118522471.22,0.02026316923814475,12,0.048352849983499036,12,1.0,0.07763806613689238,12,1.0,,7,0.3434567500727816
2002-05-31,XLB,12,82262941568.78,0.028206667133218736,12,0.045608555158011745,12,1.0,0.07315787470313351,12,1.0,,7,0.34987222911687144
2002-06-30,XLB,12,80759487296.04001,0.028736756855114377,12,0.046548490113858504,12,1.0,0.07464441488963726,12,1.0,,7,0.32688414442156144
2002-07-31,XLB,12,72730077848.09999,0.0318833553225817,12,0.05486494110915136,12,1.0,0.07061657454466992,12,1.0,,7,0.3315896878002589
2002-08-31,XLB,12,74664985164.8,0.02669377603867282,12,0.05376576588262091,12,1.0,0.06921674442970932,12,1.0,,7,0.3381814329805022
2002-09-30,XLB,12,65139740063.45,0.030290957261082694,12,0.06103922912690565,12,1.0,0.07876947477840834,12,1.0,,7,0.32405313488676546
2002-10-31,XLB,12,65579825025.18,0.030092446426965493,12,0.06201497885695679,11,0.9890256509625687,0.03943622373391848,11,0.9890256509625687,,6,0.31877679327376907
2002-11-30,XLB,12,72187670746.97,0.029435664147248998,12,0.05734139584372637,11,0.9889211325091334,0.03649753397396113,11,0.9889211325091334,,6,0.3210313575665885
2002-12-31,XLB,12,73967753238.75,0.02925723662654501,12,0.059468415091667254,12,1.0,0.035551232758309466,12,1.0,,7,0.35165468527579097
2003-01-31,XLB,12,72250604361.3,0.029886618642550922,12,0.06953392256592614,12,1.0,0.013771217290092954,12,1.0,,7,0.35779134387208705
2003-02-28,XLB,12,68802284038.43,0.03134451384688668,12,0.07241988250019661,11,0.9532034609751967,0.010193019857239331,11,0.9532034609751967,,6,0.37752492828561524
2003-03-31,XLB,12,65499035408.335,0.02201175359227553,12,0.07473058527465157,12,1.0,0.011870592388312616,12,1.0,,6,0.36494658494174054
2003-04-30,XLB,12,70867889671.05,0.020360322389272885,12,0.09081688965022405,12,1.0,0.10018580043735066,12,1.0,,5,0.3680676047442056
2003-05-31,XLB,12,74881792748.22,0.022942917650310105,12,0.08746272225374419,12,1.0,0.09574790689249933,12,1.0,,6,0.2413358700405791
2003-06-30,XLB,12,74090289740.91,0.022668306192257195,12,0.08784760865101807,12,1.0,0.09640684042373228,12,1.0,,6,0.2482391796633039
2003-07-31,XLB,12,82606043764.77,0.020775354928351086,12,0.09367025891028088,12,1.0,0.07557353200181287,12,1.0,,6,0.2415596388886759
2003-08-31,XLB,12,84530243382.76,0.027187336887151442,12,0.09168282496132754,12,1.0,0.07481871078215628,12,1.0,,6,0.2447716848552203
2003-09-30,XLB,12,81159636854.14,0.02825622588567582,12,0.09502851133822665,12,1.0,0.0779857391843066,12,1.0,,6,0.2595165562941476
2003-10-31,XLB,12,91802173407.07,0.025396398562503395,12,0.10085887014835018,12,1.0,0.06224660340732103,12,1.0,,6,0.2597336612568007
2003-11-30,XLB,12,95038581916.85,0.024003447302547994,12,0.09742425970855527,12,1.0,0.06012688073354829,12,1.0,,6,0.26234105523127077
2003-12-31,XLB,12,103038702913.04,0.022633367223510156,12,0.09062351624079178,12,1.0,0.056103523701368445,12,1.0,,6,0.2546147543155828
2004-01-31,XLB,12,97698247808.22,0.023866384889953147,12,0.11320415711631074,12,1.0,0.07455518323458772,12,1.0,,7,0.2131243586868926
2004-02-29,XLB,12,101179838802.78,0.042474813946055824,12,0.11016718749401423,12,1.0,0.07034648720753287,12,1.0,,7,0.22009013325239798
2004-03-31,XLB,12,99157106445.59001,0.04289724094595316,12,0.11232191199640779,12,1.0,0.07152468128839215,12,1.0,,7,0.2205856300929078
2004-04-30,XLB,12,95327221549.29,0.0451557158630106,12,0.14299842738993088,12,1.0,0.12706093117103143,12,1.0,0.15719443996418045,9,0.1483188696313714
2004-05-31,XLB,12,98104163871.48999,0.04905599340619412,12,0.13895094648435705,12,1.0,0.12346456360268696,12,1.0,0.153873492750572,9,0.1545640844038285
2004-06-30,XLB,12,99551316606.91,0.0479246600558655,12,0.13682644702515695,12,1.0,0.121669257151334,12,1.0,0.15136170159631412,9,0.15336751053516684
2004-07-31,XLB,12,100828955278.09,0.04778370291759773,12,0.15568565169306156,12,1.0,0.12461023357176657,12,1.0,0.2084039860167366,8,0.3294625755704773
2004-08-31,XLB,12,104826106519.06,0.052648718589929845,12,0.14974916204815622,12,1.0,0.11985868869140431,12,1.0,0.2038767162228931,8,0.3407088816716291
2004-09-30,XLB,12,108810616974.86,0.0504908919804153,12,0.14444578303081737,12,1.0,0.1154802166676729,12,1.0,0.1932975250688064,8,0.3277651881422565
2004-10-31,XLB,12,110557723838.48999,0.05003734060300962,12,0.14708770941916402,12,1.0,0.11781232948525487,12,1.0,0.18820524892992238,9,0.2788156384987766
2004-11-30,XLB,12,118782397882.5,0.05696506176288338,12,0.13689937121900564,12,1.0,0.10965194348815978,12,1.0,0.17202488622012116,9,0.26563693949479233
2004-12-31,XLB,12,118255072195.26999,0.05752146913316144,12,0.13857200366797837,12,1.0,0.11093845137007781,12,1.0,0.17265274330419506,9,0.25921815216891897
2005-01-31,XLB,12,117140308317.29,0.05808398235516449,12,0.1501506826954791,12,1.0,0.14937885774214954,12,1.0,0.18033919255654704,10,0.21007913367740158
2005-02-28,XLB,12,125070318683.29001,0.05440702834228199,12,0.14086124399836353,12,1.0,0.13744607949333323,12,1.0,0.1691218052351746,10,0.21014923039211536
2005-03-31,XLB,12,120117142586.26001,0.06381175970228892,12,0.14751197275838973,12,1.0,0.14398760083374135,12,1.0,0.17653239884555913,10,0.20702722891299075
2005-04-30,XLB,12,111529716575.42001,0.06874487379921979,12,0.1646237882401868,12,1.0,0.18517084488450586,12,1.0,0.1968716123741241,10,0.2073990749163068
2005-05-31,XLB,12,112126229111.73001,0.08153851789396843,12,0.16374798822231357,12,1.0,0.1841857343425054,12,1.0,0.19480293142793023,10,0.20324358850694596
2005-06-30,XLB,12,111357164615.01,0.08178175515248758,12,0.16474111358190272,12,1.0,0.18543944202775217,12,1.0,0.19894230122816486,10,0.21509963895534887
2005-07-31,XLB,12,116086939542.26001,0.07841441289910316,12,0.15941867601103366,12,1.0,0.127363807455856,12,1.0,0.16440219632090183,11,0.0569365648199715
2005-08-31,XLB,12,112562334588.07,0.1046885901093325,12,0.16441046884577865,12,1.0,0.13135188311532256,12,1.0,0.16959337949146855,11,0.05717758918889844
2005-09-30,XLB,12,115235521883.34,0.10193963020111349,12,0.16067030035880597,12,1.0,0.1282700636264223,12,1.0,0.16495886770603677,11,0.05235759483180922
2005-10-31,XLB,12,115748846134.97,0.10148097665650258,12,0.16832190053351884,12,1.0,0.15661646395041792,12,1.0,0.17249680779047766,11,0.05032744511558503
2005-11-30,XLB,12,119771396631.55,0.09999414327456532,12,0.16267483671362323,12,1.0,0.15136190237281186,12,1.0,0.16667199234166483,11,0.05011173639824598
2005-12-31,XLB,12,124789864032.20999,0.09756113164790016,12,0.15863706828697482,12,1.0,0.14724342835454401,12,1.0,0.16250416989296138,11,0.049186988475407645
2006-01-31,XLB,12,134925770388.59,0.09024383522215325,12,0.14583782422978858,12,1.0,0.15024611554646575,12,1.0,0.14583782422978858,12,0.0
2006-02-28,XLB,12,127286696446.59999,0.09370200550788658,12,0.15245187130880508,12,1.0,0.15597916387380897,12,1.0,0.15245187130880508,12,0.0
2006-03-31,XLB,12,133393766331.23999,0.08996672415140768,12,0.14509893448796873,12,1.0,0.14834583978131277,12,1.0,0.14509893448796873,12,0.0
2006-04-30,XLB,12,137072442704.14,0.0873950632359905,12,0.13882150898172674,12,1.0,0.15469641405434412,12,1.0,0.13882150898172674,12,0.0
2006-05-31,XLB,12,129924226593.77,0.09407791004434661,12,0.14646334109417328,12,1.0,0.16321195395144888,12,1.0,0.14646334109417328,12,0.0
2006-06-30,XLB,12,131332480129.96,0.09288998926996593,12,0.14461514109994583,12,1.0,0.16124929680033484,12,1.0,0.14461514109994583,12,0.0
2006-07-31,XLB,12,124668099590.42,0.09735474882463564,12,0.15055601997355164,12,1.0,0.1472437330183751,12,1.0,0.15055601997355164,12,0.0
2006-08-31,XLB,12,128874631555.56999,0.08358860274122283,12,0.145748903234697,12,1.0,0.14306171041932378,12,1.0,0.145748903234697,12,0.0
2006-09-30,XLB,12,127019677470.43999,0.08511607012453667,12,0.14813228736452108,12,1.0,0.14533933591743084,12,1.0,0.14813228736452108,12,0.0
2006-10-31,XLB,12,135012124036.70001,0.07982201430806711,12,0.14001093435032244,12,1.0,0.1309591403450093,12,1.0,0.14001093435032244,12,0.0
2006-11-30,XLB,12,136810568928.51,0.07920201403724994,12,0.13772117997583713,12,1.0,0.12859630984498976,12,1.0,0.13772117997583713,12,0.0
2006-12-31,XLB,12,138841652050.27002,0.08101904161985318,12,0.13837875410070527,12,1.0,0.129417009857346,12,1.0,0.13837875410070527,12,0.0
2007-01-31,XLB,12,146493137379.22,0.0768351306603024,12,0.12913030400892567,12,1.0,0.13138997165562982,12,1.0,0.12913030400892567,12,0.0
