date,engine,hand,abs_diff,rel_diff
2023-01-03,100000.0,100000.0,0.0,0.0
2023-01-04,100000.0,100000.0,0.0,0.0
2023-01-05,100000.0,100000.0,0.0,0.0
2023-01-06,100000.0,100000.0,0.0,0.0
2023-01-09,100000.0,100000.0,0.0,0.0
2023-01-10,100000.0,100000.0,0.0,0.0
2023-01-11,100000.0,100000.0,0.0,0.0
2023-01-12,100000.0,100000.0,0.0,0.0
2023-01-13,100000.0,100000.0,0.0,0.0
2023-01-17,100000.0,100000.0,0.0,0.0
2023-01-18,100000.0,100000.0,0.0,0.0
2023-01-19,100000.0,100000.0,0.0,0.0
2023-01-20,100000.0,100000.0,0.0,0.0
2023-01-23,100000.0,100000.0,0.0,0.0
2023-01-24,100000.0,100000.0,0.0,0.0
2023-01-25,100000.0,100000.0,0.0,0.0
2023-01-26,100000.0,100000.0,0.0,0.0
2023-01-27,100000.0,100000.0,0.0,0.0
2023-01-30,100000.0,100000.0,0.0,0.0
2023-01-31,100000.0,100000.0,0.0,0.0
2023-02-01,101795.36804044599,101795.36804044597,1.4551915228366852e-11,1.429526265142535e-16
2023-02-02,104367.43415545425,104367.43415545425,0.0,0.0
2023-02-03,102879.9178249262,102879.9178249262,0.0,0.0
2023-02-06,102129.114884137,102129.11488413702,1.4551915228366852e-11,1.4248547287299656e-16
2023-02-07,103858.73295878552,103858.73295878552,0.0,0.0
2023-02-08,102362.77024516714,102362.77024516712,1.4551915228366852e-11,1.4216023260716602e-16
2023-02-09,101466.64553712888,101466.64553712888,0.0,0.0
2023-02-10,101247.60148561651,101247.60148561651,0.0,0.0
2023-02-13,102653.84733871144,102653.84733871142,1.4551915228366852e-11,1.4175713434638344e-16
2023-02-14,103012.52392994842,103012.52392994842,0.0,0.0
2023-02-15,103576.9724063625,103576.9724063625,0.0,0.0
2023-02-16,101888.59655971263,101888.59655971262,1.4551915228366852e-11,1.4282182422483938e-16
2023-02-17,101399.31556013267,101399.31556013267,0.0,0.0
2023-02-21,99180.29702539675,99180.29702539675,0.0,0.0
2023-02-22,99149.79745408805,99149.79745408805,0.0,0.0
2023-02-23,99847.85277116268,99847.85277116268,0.0,0.0
2023-02-24,98475.67486102183,98475.67486102182,1.4551915228366852e-11,1.4777167304416942e-16
2023-02-27,98997.20030095287,98997.20030095287,0.0,0.0
2023-02-28,98751.26666154223,98751.26666154225,1.4551915228366852e-11,1.4735927669912067e-16
2023-03-01,98165.61114955189,98165.61114955189,0.0,0.0
2023-03-02,98953.49797146358,98953.49797146358,0.0,0.0
2023-03-03,100769.30283350655,100769.30283350655,0.0,0.0
2023-03-06,100861.361181805,100861.361181805,0.0,0.0
2023-03-07,99469.76589900503,99469.76589900503,0.0,0.0
2023-03-08,99799.60940616566,99799.60940616566,0.0,0.0
2023-03-09,98014.58940294942,98014.58940294942,0.0,0.0
2023-03-10,96619.26314958918,96619.26314958918,0.0,0.0
2023-03-13,96910.42688743153,96910.42688743153,0.0,0.0
2023-03-14,98827.53955719907,98827.53955719907,0.0,0.0
2023-03-15,98784.32449119221,98784.32449119221,0.0,0.0
2023-03-16,100960.49426524388,100960.49426524388,0.0,0.0
2023-03-17,100139.29965686548,100139.29965686548,0.0,0.0
2023-03-20,100790.79250700487,100790.79250700487,0.0,0.0
2023-03-21,102173.57671939535,102173.57671939535,0.0,0.0
2023-03-22,100612.04904924153,100612.04904924151,1.4551915228366852e-11,1.4463392174077337e-16
2023-03-23,101355.86621088773,101355.86621088773,0.0,0.0
2023-03-24,101870.67982018675,101870.67982018675,0.0,0.0
2023-03-27,101604.68451594785,101604.68451594785,0.0,0.0
2023-03-28,101217.19091765658,101217.19091765658,0.0,0.0
2023-03-29,102879.63032252496,102879.63032252496,0.0,0.0
2023-03-30,103672.0921037121,103672.0921037121,0.0,0.0
2023-03-31,105268.10528579247,105268.10528579245,1.4551915228366852e-11,1.3823669751497707e-16
