date,engine,hand,abs_diff,rel_diff
2023-02-03,1046459.637425202,1046459.637425202,0.0,0.0
2023-02-06,1041617.1097631948,1041617.1097631948,0.0,0.0
2023-02-07,1046721.7868080309,1046721.7868080309,0.0,0.0
2023-02-08,1041949.2018502941,1041949.2018502941,0.0,0.0
2023-02-09,1040113.6402887296,1040113.6402887296,0.0,0.0
2023-02-10,1040761.452005544,1040761.452005544,0.0,0.0
2023-02-13,1045734.0090195974,1045734.0090195974,0.0,0.0
2023-02-14,1044595.8924291179,1044595.8924291179,0.0,0.0
2023-02-15,1048325.283038012,1048325.283038012,0.0,0.0
2023-02-16,1045488.856582676,1045488.856582676,0.0,0.0
2023-02-17,1043457.830142197,1043457.830142197,0.0,0.0
2023-02-21,1036331.7655000312,1036331.7655000312,0.0,0.0
2023-02-22,1037084.5998798349,1037084.5998798349,0.0,0.0
2023-02-23,1037942.5112261865,1037942.5112261865,0.0,0.0
2023-02-24,1033232.7009317949,1033232.7009317949,0.0,0.0
2023-02-27,1035351.2643592845,1035351.2643592845,0.0,0.0
2023-02-28,1034458.3002059043,1034458.3002059043,0.0,0.0
2023-03-01,1030781.4752318856,1030781.4752318856,0.0,0.0
2023-03-02,1031832.0548351767,1031832.0548351767,0.0,0.0
2023-03-03,1040796.5048125726,1040796.5048125726,0.0,0.0
2023-03-06,1045698.9833640815,1045698.9833640815,0.0,0.0
2023-03-07,1041794.4916292978,1041794.4916292978,0.0,0.0
2023-03-08,1044018.104871823,1044018.104871823,0.0,0.0
2023-03-09,1040026.1033017191,1040026.1033017191,0.0,0.0
2023-03-10,1036366.7640038568,1036366.7640038568,0.0,0.0
2023-03-13,1039816.0579753846,1039816.0579753846,0.0,0.0
2023-03-14,1043527.8543015386,1043527.8543015386,0.0,0.0
2023-03-15,1044228.2316530505,1044228.2316530505,0.0,0.0
2023-03-16,1049235.7871709296,1049235.7871709296,0.0,0.0
2023-03-17,1050358.1706141597,1050358.1706141597,0.0,0.0
2023-03-20,1050358.1706141597,1050358.1706141597,0.0,0.0
2023-03-21,1053629.676054221,1053629.676054221,0.0,0.0
2023-03-22,1051209.4019045187,1051209.4019045187,0.0,0.0
2023-03-23,1053045.4701639041,1053045.4701639041,0.0,0.0
2023-03-24,1055248.7831363378,1055248.7831363378,0.0,0.0
2023-03-27,1051960.4572039905,1051960.4572039905,0.0,0.0
2023-03-28,1050908.9642541106,1050908.9642541106,0.0,0.0
2023-03-29,1056116.6796139746,1056116.6796139746,0.0,0.0
2023-03-30,1058770.636119668,1058770.636119668,0.0,0.0
2023-03-31,1063010.2055818106,1063010.2055818106,0.0,0.0
