date,engine,hand,abs_diff,rel_diff
2022-11-04,101277.77552406146,101277.77552406148,1.4551915228366852e-11,1.4368320347744628e-16
2022-11-07,102317.98947467263,102317.98947467263,0.0,0.0
2022-11-08,102965.63304375132,102965.63304375134,1.4551915228366852e-11,1.4132788580228094e-16
2022-11-09,100718.38143039477,100718.38143039476,1.4551915228366852e-11,1.4448122598577997e-16
2022-11-10,107189.97912085571,107189.97912085573,1.4551915228366852e-11,1.3575816832616135e-16
2022-11-11,108694.5499200997,108694.5499200997,0.0,0.0
2022-11-14,107756.62669686269,107756.62669686269,0.0,0.0
2022-11-15,108961.93254543861,108961.93254543861,0.0,0.0
2022-11-16,107801.61377702025,107801.61377702025,0.0,0.0
2022-11-17,107517.71905631329,107517.71905631329,0.0,0.0
2022-11-18,107763.54349567836,107763.54349567836,0.0,0.0
2022-11-21,107013.92257613581,107013.92257613581,0.0,0.0
2022-11-22,108504.359085089,108504.359085089,0.0,0.0
2022-11-23,109389.84261353555,109389.84261353555,0.0,0.0
2022-11-25,109018.71020610566,109018.71020610566,0.0,0.0
2022-11-28,107348.67835859265,107348.67835859265,0.0,0.0
2022-11-29,106851.83631351637,106851.83631351638,1.4551915228366852e-11,1.3618778797277524e-16
2022-11-30,110964.10972097261,110964.10972097261,0.0,0.0
2022-12-01,110991.63928218784,110991.63928218785,1.4551915228366852e-11,1.311082106947687e-16
2022-12-02,110706.28496172823,110706.28496172825,1.4551915228366852e-11,1.3144615261362558e-16
2022-12-05,108781.5252286395,108781.5252286395,0.0,0.0
2022-12-06,106870.16490035117,106870.16490035117,0.0,0.0
2022-12-07,106561.39357724997,106561.39357724998,1.4551915228366852e-11,1.3655898013212144e-16
2022-12-08,107608.61788556707,107608.61788556709,1.4551915228366852e-11,1.352300170218859e-16
2022-12-09,106863.50760767971,106863.50760767971,0.0,0.0
2022-12-12,108304.58207975804,108304.58207975807,2.9103830456733704e-11,2.6872206048771748e-16
2022-12-13,109296.32175026603,109296.32175026603,0.0,0.0
2022-12-14,108541.80309053903,108541.80309053905,1.4551915228366852e-11,1.3406738062227067e-16
2022-12-15,105392.40229052443,105392.40229052443,0.0,0.0
2022-12-16,104267.16294928348,104267.1629492835,2.9103830456733704e-11,2.7912748015298046e-16
2022-12-19,103093.69451116919,103093.6945111692,1.4551915228366852e-11,1.4115233038612556e-16
2022-12-20,103124.88971065333,103124.88971065334,1.4551915228366852e-11,1.4110963191520936e-16
2022-12-21,104644.0594483679,104644.05944836792,1.4551915228366852e-11,1.39061073366968e-16
2022-12-22,102622.04520100805,102622.04520100805,0.0,0.0
2022-12-23,103035.05424531108,103035.05424531108,0.0,0.0
2022-12-27,102111.62468143056,102111.62468143058,1.4551915228366852e-11,1.4250987851545937e-16
2022-12-28,100803.83232335949,100803.8323233595,1.4551915228366852e-11,1.4435874998965396e-16
2022-12-29,102932.91403575179,102932.9140357518,1.4551915228366852e-11,1.4137280931648861e-16
2022-12-30,102764.59809437838,102764.59809437838,0.0,0.0
2023-01-03,102198.28706597685,102198.28706597684,1.4551915228366852e-11,1.4238903259672515e-16
2023-01-04,102836.7140397856,102836.7140397856,0.0,0.0
2023-01-05,101445.96596143297,101445.96596143297,0.0,0.0
2023-01-06,104007.54704996385,104007.54704996385,0.0,0.0
2023-01-09,104313.04896498955,104313.04896498956,1.4551915228366852e-11,1.3950234771922824e-16
2023-01-10,105120.2259047628,105120.2259047628,0.0,0.0
2023-01-11,106694.19948630457,106694.19948630457,0.0,0.0
2023-01-12,107176.91945982614,107176.91945982614,0.0,0.0
2023-01-13,107754.01184834953,107754.01184834952,1.4551915228366852e-11,1.350475493093183e-16
2023-01-17,107765.51785537446,107765.51785537446,0.0,0.0
2023-01-18,106215.2851216853,106215.2851216853,0.0,0.0
2023-01-19,105305.87953517871,105305.87953517871,0.0,0.0
2023-01-20,107730.6620280575,107730.6620280575,0.0,0.0
2023-01-23,109579.53857950085,109579.53857950085,0.0,0.0
2023-01-24,109408.0212194103,109408.02121941031,1.4551915228366852e-11,1.3300592649586434e-16
2023-01-25,109304.95832075409,109304.95832075407,1.4551915228366852e-11,1.3313133687553708e-16
2023-01-26,110977.66842228711,110977.66842228711,0.0,0.0
2023-01-27,111665.2101600139,111665.2101600139,0.0,0.0
2023-01-30,109826.45125535772,109826.45125535774,1.4551915228366852e-11,1.324991845045795e-16
2023-01-31,111457.04504041349,111457.0450404135,1.4551915228366852e-11,1.3056074852056625e-16
2023-02-01,113242.94076453538,113242.94076453538,0.0,0.0
2023-02-02,116104.25298640998,116104.25298640998,0.0,0.0
2023-02-03,114449.45545537361,114449.45545537361,0.0,0.0
2023-02-06,113614.21968201459,113614.21968201458,1.4551915228366852e-11,1.280818129024254e-16
2023-02-07,115538.34492408716,115538.34492408716,0.0,0.0
2023-02-08,113874.15115746182,113874.15115746183,1.4551915228366852e-11,1.277894507265735e-16
2023-02-09,112877.25120824516,112877.25120824517,1.4551915228366852e-11,1.2891805100321136e-16
2023-02-10,112633.57418219048,112633.57418219048,0.0,0.0
2023-02-13,114197.9618248495,114197.96182484951,1.4551915228366852e-11,1.2742710111311595e-16
2023-02-14,114596.97400739732,114596.97400739732,0.0,0.0
2023-02-15,115224.89850543336,115224.89850543338,1.4551915228366852e-11,1.2629141285536186e-16
2023-02-16,113346.65345685241,113346.65345685241,0.0,0.0
2023-02-17,112802.34952319376,112802.34952319376,0.0,0.0
2023-02-21,110333.78745281878,110333.78745281878,0.0,0.0
2023-02-22,110299.85799990219,110299.8579999022,1.4551915228366852e-11,1.3193049830018598e-16
2023-02-23,111076.41432504306,111076.41432504306,0.0,0.0
2023-02-24,109549.92579430024,109549.92579430024,0.0,0.0
2023-02-27,110130.10027215903,110130.10027215905,1.4551915228366852e-11,1.3213385979314855e-16
