event_id,event,basket_kind,entity_id,ticker,name,sic,sic_description,named_confidence,f_shock_rel_drop,anchor_T_date,T_3m_excess,T_3m_status,T_6m_excess,T_6m_status,T_12m_excess,T_12m_status,anchor_N_date,N_3m_excess,N_3m_status,N_6m_excess,N_6m_status,N_12m_excess,N_12m_status,dollar_vol_60d,feat_status,panel_period_end,panel_filed,panel_age_days,currency,cash,total_debt,assets,equity,mcap_usd,ttm_revenue,ttm_ocf,ttm_net_income,ttm_method_rev,f_net_cash_n2,f_net_cash_over_mcap,f_debt_to_assets,f_liab_to_assets,f_ocf_positive,f_ocf_margin,f_ni_margin,f_ps,f_pb,f_pe,f_log_mcap,f_rev_growth_yoy,f_rev_cv8,mcap_usd_panel_old,mcap_fix_status,mcap_fix_ratio,mcap_fix_close,mcap_fix_shares,mcap_fix_shares_ref,mcap_fix_split_factor,mcap_fix_splits
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0001665988,BVS,Bioventus Inc.,3841,Surgical & Medical Instruments & Apparatus,,0.3681052413384711,2024-09-06,-0.0030481151254849737,已成熟,-0.06833740635948726,已成熟,-0.4310117536598833,已成熟,2024-08-07,0.3284853390145426,已成熟,0.22842067481075534,已成熟,-0.2156053087691716,已成熟,2556307.92555809,有,2024-03-30,2024-05-07,124.0,USD,25173000.0,391241000.0,794238000.0,171276000.0,,522743000.0,6849000.0,-21650000.0,YTD_diff,-366068000.0,,0.4925991957070803,0.726238230857753,1.0,0.013102040582083356,-0.04141614521858734,,,,,0.0172353401338039,0.7886971106414785,,無股數,,7.0,,,,
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0001666138,ATKR,Atkore Inc.,3690,"Miscellaneous Electrical Machinery, Equipment & Supplies",,-0.3454781017880654,2024-09-06,-0.03555740305389532,已成熟,-0.24800126903438713,已成熟,-0.37344966698845283,已成熟,2024-08-07,-0.015114480213508474,已成熟,-0.3600577042298335,已成熟,-0.5046389482869333,已成熟,78312846.66137695,有,2024-03-29,2024-05-07,125.0,USD,368050000.0,763762000.0,3014728000.0,1571896000.0,4700991088.290482,3406443000.0,649561000.0,651818000.0,4Q,-395712000.0,-0.08417629231113921,0.25334358522559913,0.47859442045849576,1.0,0.19068600296555674,0.19134857092867838,1.3800292822426448,2.9906502009614386,7.212122230884206,22.271039193281542,-0.0973722799488489,0.8281752093188256,4517561456.884575,修正,1.040603682574449,129.0399932861328,36430497.0,2024-05-07,1.0,
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0001667011,AIP,"Arteris, Inc.",3674,Semiconductors & Related Devices,,-0.06781909999349989,2024-09-06,0.17622324802695366,已成熟,0.08631730047279551,已成熟,0.0698480778557955,已成熟,2024-08-07,0.07308455631314481,已成熟,0.21965405098938295,已成熟,0.14562888360656112,已成熟,1328693.0282115936,有,2024-06-30,2024-08-01,32.0,USD,22128000.0,,96371000.0,5275000.0,298354457.8561449,55530000.0,-4997000.0,-35065000.0,4Q,,,,0.9452636166481618,0.0,-0.08998739420133262,-0.6314604718170358,5.3728517532170885,56.560086797373444,,19.513792793520572,0.004013885875461032,0.7704462854247511,298354457.8561449,修正,1.0,7.599999904632568,39257166.0,2024-08-01,1.0,
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0001668438,IMTE,Integrated Media Technology Ltd,3651,Household Audio & Video Equipment,,-0.17243187850162223,2024-09-06,-0.14380550059711228,已成熟,-0.295618513955181,已成熟,-0.3570117418095512,已成熟,2024-08-07,-0.1622980080735379,已成熟,-0.29033993996195573,已成熟,-0.49187268359968384,已成熟,9400.999879837036,最近季度過期,,,,,,,,,,,,,,,,,,,,,,,,,,,,無股數,,1.7000000476837158,,,,
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0001674101,VRT,Vertiv Holdings Co,3679,"Electronic Components, NEC",,-0.025378997301002792,2024-09-06,0.6115880818075539,已成熟,0.11426812962455069,已成熟,0.4973460369509186,已成熟,2024-08-07,0.5173842105119077,已成熟,0.5436302806788285,已成熟,0.6516257666852427,已成熟,763756302.9190063,有,2024-06-30,2024-07-26,32.0,USD,579700000.0,2934900000.0,8108300000.0,1537500000.0,27760933870.0,7068600000.0,1120800000.0,349500000.0,4Q,-2355200000.0,-0.08483864451495125,0.3619624335557392,0.8103794876854581,1.0,0.1585603938545115,0.04944402003225533,3.9273595719095717,18.05589194796748,79.43042595135908,24.046895612869317,0.15204459148915372,0.7625648018900372,27692823280.966988,修正,1.0024595032562038,74.0,375147755.0,2024-07-26,1.0,
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0001676047,NTRB,NutriBand Inc.,3842,"Orthopedic, Prosthetic & Surgical Appliances & Supplies",,-0.5623083874914176,2024-09-06,0.4632365767295765,已成熟,1.557479195532831,已成熟,0.6413122017556931,已成熟,2024-08-07,-0.18373317426592795,已成熟,0.05811140472329113,已成熟,-0.2306481815984872,已成熟,220.49999833106995,有,2024-04-30,2024-05-31,93.0,USD,8347740.0,,15154480.0,13363113.0,24831225.0,2016914.0,-3611571.0,-6368162.0,YTD_diff,,,,0.11820709123638687,0.0,-1.7906420402654748,-3.157379045412943,12.311494193604686,1.858191650403615,,17.027612491748666,-0.029685574893715483,0.8151235340280557,24831225.0,修正,1.0,2.25,11036100.0,2024-05-31,1.0,
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0001680062,ACMR,"ACM Research, Inc.",3559,"Special Industry Machinery, NEC",,-0.03338968702938494,2024-09-06,-0.144557658551841,已成熟,0.7124842480078999,已成熟,0.5834454067591124,已成熟,2024-08-07,-0.12972068507955448,已成熟,0.044797795077631486,已成熟,0.04313690082833821,已成熟,27775247.77212143,有,2024-03-31,2024-05-08,123.0,USD,211305000.0,114663000.0,1556749000.0,796202000.0,,635658000.0,-54478000.0,87637000.0,YTD_diff,96642000.0,,0.07365541908168882,0.3828208657914667,0.0,-0.0857033184511168,0.13786816181028164,,,,,0.5102280340791918,0.7791076115670725,,無股數,,16.270000457763672,,,,
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0001681459,FTI,TechnipFMC plc,3533,Oil & Gas Field Machinery & Equipment,,-0.16032302596499837,2024-09-06,0.1651016192274395,已成熟,0.0841112174655736,已成熟,0.40582973386422583,已成熟,2024-08-07,-0.03052869798781943,已成熟,0.06630355798095389,已成熟,0.10335367502051773,已成熟,83818822.42536545,有,2024-06-30,2024-07-25,32.0,USD,,968400000.0,9242600000.0,2972400000.0,12337134671.577534,8396700000.0,1027200000.0,346400000.0,4Q,,,0.10477571246186138,0.6743773397096056,1.0,0.12233377398263603,0.04125430228542165,1.469283727128221,4.1505634072054685,35.615284848664935,23.235879630047936,0.17604134569595797,0.7503854730103579,12193875311.709202,修正,1.0117484684898137,28.799999237060547,428372743.0,2024-07-25,1.0,
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0001681622,VREX,Varex Imaging Corp,3679,"Electronic Components, NEC",,-0.18664027704442865,2024-09-06,0.37720179013300226,已成熟,0.191754001141891,已成熟,-0.0774637749365783,已成熟,2024-08-07,0.13554766242473737,已成熟,-0.0081351559389915,已成熟,-0.24319830412732268,已成熟,5728414.550733566,有,2024-06-28,2024-08-01,34.0,USD,156400000.0,443100000.0,1252700000.0,581200000.0,583643018.7225342,837500000.0,68500000.0,11400000.0,4Q,-286700000.0,-0.49122492825755554,0.35371597349724593,0.5247864612437135,1.0,0.0817910447761194,0.013611940298507463,0.6968871865343692,1.0042034045466866,51.19675602829247,20.18480008458052,-0.04883588869960254,0.8148743751510916,583643018.7225342,修正,1.0,14.270000457763672,40900000.0,2024-08-01,1.0,
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0001681682,NDRA,ENDRA Life Sciences Inc.,3845,Electromedical & Electrotherapeutic Apparatus,,-0.927646898663584,2024-09-06,-0.5280169870975921,已成熟,-0.6552310888171844,已成熟,-0.6233723538196243,已成熟,2024-08-07,-0.9447824639933808,已成熟,-0.9656227666027378,已成熟,-0.9725646360680673,已成熟,541411.5,有,2024-03-31,2024-05-14,123.0,USD,1134701.0,0.0,5060701.0,3698172.0,882852.72,0.0,-9186240.0,-9893204.0,FY_latest,1134701.0,1.2852664711731308,0.0,0.26923720646606075,0.0,,,,0.23872678718026094,,13.690913670657274,,2.82842712474619,1544992260.0,修正,0.0005714285714285714,140.0,11035659.0,2024-05-14,0.0005714285714285715,2024-08-20:0.02;2024-11-07:0.0285714
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0001688757,ESTA,ESTABLISHMENT LABS HOLDINGS INC.,3842,"Orthopedic, Prosthetic & Surgical Appliances & Supplies",,-0.016843867713581373,2024-09-06,-0.06858798454917026,已成熟,-0.12595164779857793,已成熟,-0.2662802641416281,已成熟,2024-08-07,0.12051281914513878,已成熟,-0.325929550245715,已成熟,-0.2968057669412595,已成熟,12440928.97605896,有,2024-03-31,2024-05-09,123.0,USD,72980000.0,192186000.0,301838000.0,56911000.0,1169652231.3773956,155794000.0,-79051000.0,-82762000.0,YTD_diff,-119206000.0,-0.101915763337297,0.6367190347139856,0.811451838403382,0.0,-0.5074072172227428,-0.5312271332657227,7.507684707866771,20.552305026750464,,20.879972303433085,-0.082333953773296,0.7832949131698929,1169652231.3773956,修正,1.0,42.5099983215332,27514756.0,2024-05-09,1.0,
