lookback_days,tilt,cadence,total_return,annual_return,max_drawdown,win_rate,profit_loss_ratio,sortino,average_holding_days,turnover,annual_excess_QQQ,annual_excess_SPY,run_id,trades,closed_trades,trading_days,start,end,reused,seconds
20,1.0,monthly,3.264400403034874,0.13294568081760505,-0.3355818780559868,0.6236559139784946,1.6477844860341215,0.6958698797885438,67.22043010752688,6.073299510408235,-0.056723986129335824,-0.005574004064514693,run-13a0e8b55e06d0e5,287,186,2929,2015-01-02,2026-08-26,False,0.2811
20,1.0,quarterly,1.8528209431741707,0.09441859209665449,-0.3408229096214356,0.7945205479452054,0.6272386203998727,0.39275831543762457,148.95890410958904,1.6876192934375018,-0.09525107485028639,-0.04410109278546526,run-93755aa8795951f7,105,73,2929,2015-01-02,2026-08-26,False,0.2427
40,0.5,monthly,3.2288262930602336,0.13212914381623175,-0.3499495334072438,0.8391224862888482,1.7718514185088838,0.7346272147956167,218.78976234003656,1.1303787760703197,-0.05754052313070912,-0.006390541065887989,run-8d3d0713e4b0730b,560,547,2929,2015-01-02,2026-08-26,False,0.4038
40,0.5,quarterly,3.007158392352789,0.12689504701431886,-0.3463961054087289,0.8620689655172413,1.6355851001889334,0.694389460317574,409.87931034482756,0.638948423431919,-0.06277461993262201,-0.01162463786780088,run-70f9e7bf5387a1cf,188,174,2929,2015-01-02,2026-08-26,False,0.2491
40,0.75,monthly,3.2128051121197725,0.13175935552202578,-0.34277261146314086,0.8140794223826715,1.21869509113,0.7125259967128519,159.4404332129964,2.6991439265673596,-0.057910311424915095,-0.006760329360093964,run-a85aaf6f7b41f09c,560,554,2929,2015-01-02,2026-08-26,False,0.2975
40,0.75,quarterly,2.4921557781794665,0.11363190053785988,-0.3435741717521025,0.8258426966292135,0.7141797122244308,0.5737312035620858,288.0842696629214,1.5212866879811817,-0.076037766409081,-0.024887784344259867,run-4350f8ece03690a5,188,178,2929,2015-01-02,2026-08-26,False,0.2515
40,1.0,monthly,3.17758772322793,0.13094195655052387,-0.3355818780559868,0.75,1.330873636857291,0.6753303004048993,80.41847826086956,4.25422758364168,-0.058727710396417,-0.007577728331595868,run-391b8dd2a51c2384,255,184,2929,2015-01-02,2026-08-26,False,0.3014
40,1.0,quarterly,2.021773807637435,0.09985142162913863,-0.3408229096214356,0.75,0.763789346652132,0.4462358076952109,133.75,2.392197052045064,-0.08981824531780225,-0.03866826325298112,run-6816cf4390b4c172,111,68,2929,2015-01-02,2026-08-26,False,0.3475
60,0.5,monthly,2.9470274716546894,0.12542959774721085,-0.3499495347700371,0.8552875695732839,1.1405624865310877,0.6747277217601237,270.8256029684601,0.984523993247954,-0.06424006919973002,-0.01309008713490889,run-cec29ea1e5a7ed63,560,539,2929,2015-01-02,2026-08-26,False,0.2855
60,0.5,quarterly,2.9668391739460085,0.1259146687851207,-0.34639610540913146,0.8820224719101124,2.2083462405089618,0.6792259089779478,399.4325842696629,0.6686647814531298,-0.06375499816182018,-0.012605016096999044,run-5a17efdb45de1d74,188,178,2929,2015-01-02,2026-08-26,False,0.254
60,0.75,monthly,2.5004262146206933,0.11385864484898778,-0.3427726109908792,0.8165137614678899,0.7846794424533805,0.559878302384948,189.31559633027524,2.3407578700710325,-0.0758110220979531,-0.024661040033131965,run-b00cfea1cd0d8a37,560,545,2929,2015-01-02,2026-08-26,False,0.283
60,0.75,quarterly,2.3727523260879204,0.11030241558817466,-0.3435741717519958,0.8186813186813187,0.875913146085126,0.5322701024299047,256.86813186813185,1.63905435824684,-0.07936725135876621,-0.02821726929394508,run-b7011715adc730f3,188,182,2929,2015-01-02,2026-08-26,False,0.2711
