lookback_months,0,1
1,-0.617,
2,-0.394,-2.64
3,-0.175,-2.335
4,-0.333,-1.474
5,-0.69,1.241
6,-0.436,0.574
7,1.103,0.887
8,1.251,1.049
9,0.755,0.98
10,0.362,-0.472
11,1.96,0.744
12,0.298,0.752
