lookback,0,1
1,-0.381,
2,-0.294,-2.727
3,-0.089,-2.424
4,-0.248,-1.398
5,-0.609,1.304
6,-0.353,0.502
7,1.197,0.979
8,1.346,1.042
9,0.945,1.052
10,0.429,-0.477
11,2.038,0.812
12,0.483,0.754
