month_end,six_gross,turnover,pool_ew,univ_ew,hold
2001-09-30,-0.11403953188014186,1.0,-0.10134572676181403,-0.09638240400261261,"ITT,NI,KBH,PHM,OXY,EXC"
2001-10-31,0.03343476799431039,0.33333333333333337,0.0015060500344086071,0.03449843850687806,"ITT,CAR,NI,KBH,DDS,PHM"
2001-11-30,0.119852884196133,0.16666666666666663,0.08390469748036652,0.08864682579546518,"ITT,CAR,NI,KBH,M,PHM"
2001-12-31,0.058027131040791304,0.33333333333333337,0.01486562492519091,0.028978354937380393,"ITT,SLM,NI,CAR,DDS,M"
2002-01-31,-0.02594511463533263,0.0,-0.022226536541268632,0.006671817302542801,"NI,ITT,SLM,CAR,DDS,M"
2002-02-28,-0.06328965000197428,0.33333333333333337,0.020732350921616512,0.006611292522573702,"CAR,NI,SLM,ITT,AES,HRB"
2002-03-31,0.07471999076134728,0.33333333333333337,0.06534143611994443,0.0602334591162588,"ASH,CAR,NI,SLM,APA,ITT"
2002-04-30,-0.02461332835195823,0.16666666666666663,-0.011322838468114849,-0.02777784021382811,"ASH,CAR,SLM,ITT,APA,HRB"
2002-05-31,-0.0009440844960486398,0.0,-0.03189888157674226,-0.011030939251584475,"ASH,CAR,SLM,ITT,APA,HRB"
2002-06-30,-0.024263904423135085,0.16666666666666663,-0.077569698317663,-0.06007181972683333,"ASH,CAR,SLM,ITT,APA,AES"
2002-07-31,-0.2648569425867936,0.16666666666666663,-0.16495927064199092,-0.09553595957387735,"CAR,SLM,ASH,ITT,XEL,AES"
2002-08-31,0.004596683871838592,0.33333333333333337,-0.02319690450590385,0.011497597580749573,"CAR,ASH,SLM,ITT,EIX,CNP"
2002-09-30,-0.11648359778366892,0.0,-0.1369506538750191,-0.10179861658103267,"CAR,ASH,SLM,ITT,EIX,CNP"
2002-10-31,0.04043450144030417,0.33333333333333337,0.014279597303474957,0.059351211557660995,"CAR,SLM,NI,ITT,EIX,EHC"
2002-11-30,0.06509407723943006,0.33333333333333337,0.049572926312271955,0.08947574552901205,"CAR,SLM,ITT,NI,DDS,M"
2002-12-31,-0.060940061530667035,0.0,-0.02997776612726286,-0.04524278387925467,"CAR,SLM,ITT,DDS,NI,M"
2003-01-31,-0.040260633714659766,0.0,-0.029252891745178138,-0.02908349928365654,"CAR,NI,SLM,ITT,DDS,M"
2003-02-28,0.015314233495425766,0.16666666666666663,-0.03278000381742153,-0.015589085169059245,"CAR,NI,SLM,DDS,ITT,HRB"
2003-03-31,0.021547138973799822,0.16666666666666663,-0.04434649074078905,0.008474846473730377,"CAR,NI,SLM,ITT,HRB,APA"
2003-04-30,0.00976249980581878,0.16666666666666663,0.08175936512135268,0.09131585003274906,"CAR,ASH,ITT,SLM,HRB,APA"
2003-05-31,0.10688494630794503,0.0,0.12246988466240241,0.08517179622404447,"CAR,ASH,ITT,SLM,HRB,APA"
2003-06-30,0.005808210707090182,0.16666666666666663,0.0018787992067206642,0.006106126212484786,"CAR,ASH,SLM,ITT,APA,DD"
2003-07-31,0.01742572580143679,0.33333333333333337,0.004613076580804166,0.02940125362949419,"CAR,ITT,LPX,APA,ASH,COP"
2003-08-31,0.05692948726899453,0.16666666666666663,0.02755699131693772,0.04153965801572524,"CAR,ITT,LPX,ASH,EIX,APA"
2003-09-30,0.003079618953730675,0.0,0.004401330464829045,-0.014938728719370555,"CAR,ITT,LPX,ASH,EIX,APA"
2003-10-31,0.1602499932472744,0.33333333333333337,0.08093794060532024,0.0727252210170739,"ITT,CAR,PHM,NI,LPX,EIX"
2003-11-30,0.024449475466128967,0.16666666666666663,0.0077916970917324985,0.017254688226063443,"ITT,CAR,NI,PHM,LPX,M"
2003-12-31,0.020024182400821915,0.0,0.0516637505752047,0.0517951201633148,"ITT,CAR,NI,PHM,LPX,M"
2004-01-31,0.0325459454416426,0.16666666666666663,0.008036982810683702,0.01921217505295811,"NI,CAR,ITT,LPX,DD,M"
2004-02-29,-0.007143682672672273,0.33333333333333337,0.010787864832139707,0.02229978302556177,"CAR,NI,ITT,HRB,DD,DXC"
2004-03-31,0.010721139241548994,0.16666666666666663,-0.0010585330920511397,-0.0016254980072969852,"CAR,NI,ITT,WOR,HRB,DD"
2004-04-30,-0.021862249633594344,0.16666666666666663,-0.020820229460060877,-0.0176841600817587,"CAR,NI,ITT,DD,ASH,HRB"
2004-05-31,0.01783238714368035,0.16666666666666663,0.013979484199569263,0.021213776268721438,"CAR,ITT,DD,ASH,VLO,HRB"
2004-06-30,0.06426078189118574,0.16666666666666663,0.03879720205291295,0.030295610805076756,"CAR,ITT,DD,ASH,VLO,LPX"
2004-07-31,-0.006867199090760186,0.16666666666666663,-0.012748544521371488,-0.03273886929566093,"CAR,ITT,DD,ASH,NUE,LPX"
2004-08-31,-0.029632322981927528,0.16666666666666663,0.0028672632002609668,0.0021699158845095486,"CAR,ITT,DD,ASH,NUE,VLO"
