total_return,max_drawdown,sharpe_ratio,n_orders,n_trades,final_value,win_rate,n_break,rr_min,sec,n_entry_signals,breaker_blocked_bars,worst_month_dd
3.791975796896939,-0.1727106940998877,1.312637759123222,901,457,4791975.796896939,0.4223194748358862,90,0.75,0.6638487000018358,73309,0,-0.10427475097968208
2.551278057144303,-0.2715707136460128,1.0790407038876904,940,478,3551278.057144303,0.3891213389121339,120,0.75,0.9885220000287518,64760,0,-0.10552162709498569
0.0,0.0,inf,0,0,1000000.0,,5,1.0,0.6490161999827251,0,0,0.0
1.8417843471392323,-0.2614659148079923,0.8917847732765419,2331,1171,2841784.3471392323,0.5456874466268147,10,1.0,0.6600019000470638,26690,0,-0.11324352711512709
2.8635150387332367,-0.23579458572853207,1.124593205284748,2709,1362,3863515.0387332365,0.5279001468428781,15,1.0,0.6711928999284282,80972,0,-0.1354391105874383
4.260978468875163,-0.19056692397853026,1.3749095847158446,2661,1337,5260978.468875163,0.5071054599850411,20,1.0,0.6709311000304297,96969,0,-0.1316686395539235
3.2897427872607854,-0.2170011401061286,1.2084161195111622,2099,1057,4289742.787260786,0.5004730368968779,25,1.0,0.6567969999741763,101507,0,-0.13172265909470782
3.357415873655943,-0.2274734175149179,1.2161305122258987,1705,859,4357415.873655943,0.49941792782305006,30,1.0,1.040206899982877,100948,0,-0.12634773002318556
3.6559087384007167,-0.19927520217588135,1.267434342710318,1315,666,4655908.738400716,0.46996996996997,40,1.0,0.6784635999938473,96166,0,-0.12476364041037313
2.6190255698911376,-0.22879782395928117,1.098535988689178,1447,730,3619025.5698911375,0.4589041095890411,50,1.0,0.6966790000442415,90640,0,-0.1141533701710431
3.5585392488330374,-0.19779664765311378,1.2652136118323891,1299,656,4558539.248833038,0.45426829268292684,60,1.0,0.6641835999907926,85229,0,-0.11084171112561858
3.11096451856057,-0.2444491731982893,1.19590481844336,1243,630,4110964.51856057,0.42857142857142855,75,1.0,0.6691521999891847,78543,0,-0.10973223121081621
3.81519184156622,-0.18511254547732292,1.3210505972761926,940,477,4815191.84156622,0.42138364779874216,90,1.0,0.673769099987112,73041,0,-0.10240842868274769
2.551278057144303,-0.2715707136460128,1.0790407038876904,940,478,3551278.057144303,0.3891213389121339,120,1.0,1.0356032000854611,64681,0,-0.10552162709498569
0.0,0.0,inf,0,0,1000000.0,,5,1.25,0.6476799000520259,0,0,0.0
1.9645320830299642,-0.2016207876411814,0.9380473983381722,1890,948,2964532.083029964,0.509493670886076,10,1.25,0.648280099965632,4155,0,-0.07917952289366381
5.772797149400617,-0.1448505482340432,1.5573908565544345,2239,1128,6772797.149400617,0.4929078014184397,15,1.25,0.6758607999654487,40354,0,-0.09088366220764066
2.9442078413164685,-0.18858318466462476,1.1386022806468437,2073,1045,3944207.8413164685,0.4842105263157895,20,1.25,0.6828902999404818,61445,0,-0.12146214943330613
2.3011315028145907,-0.4030439193370646,0.9999462367728349,1982,998,3301131.5028145905,0.46292585170340683,25,1.25,0.6837170000653714,72844,0,-0.108814352066402
3.1150372079176893,-0.2005965350880634,1.1794341369626888,1590,803,4115037.2079176893,0.47073474470734744,30,1.25,0.6750930000562221,78570,0,-0.07902315397175685
3.7631809131846454,-0.2095376036945268,1.31083022131072,1646,832,4763180.913184646,0.45072115384615385,40,1.25,0.6838628000114113,82346,0,-0.1281570761226406
3.0148469861973486,-0.19207840764447048,1.17544883735805,1591,801,4014846.9861973487,0.4444444444444444,50,1.25,0.7382802000502124,81953,0,-0.08520412188760318
3.1425637477104247,-0.22128062700213447,1.208679042885971,1206,611,4142563.7477104245,0.46153846153846156,60,1.25,0.6743013999657705,79535,0,-0.09130723485914938
3.4911638562192193,-0.2808794877623795,1.2539735027865861,1163,588,4491163.856219219,0.43197278911564624,75,1.25,1.0059357000282034,75363,0,-0.11403870253016313
5.193977795410956,-0.17627516703061785,1.5165275247683814,1022,520,6193977.795410956,0.41923076923076924,90,1.25,0.7399832999799401,71249,0,-0.11025777881959253
2.2823843706060813,-0.27290516256619146,1.0235656353468288,937,476,3282384.3706060816,0.3907563025210084,120,1.25,0.6598017000360414,64034,0,-0.10866616453348399
0.0,0.0,inf,0,0,1000000.0,,5,1.5,0.6288506999844685,0,0,0.0
0.8350613542980818,-0.23245324290904912,0.7064889916416957,1051,527,1835061.3542980817,0.444022770398482,10,1.5,1.1633499999297783,644,0,-0.06993042549000239
1.7368142941549045,-0.35365564187087317,0.849145173272868,2021,1015,2736814.294154905,0.43842364532019706,15,1.5,0.6566636000061408,18234,0,-0.10672093857704557
2.228729828411135,-0.28353346353214104,0.9839006361664782,2063,1038,3228729.8284111354,0.44026974951830444,20,1.5,0.6769980000099167,35753,0,-0.12881943193673684
3.6795606223207087,-0.19621626264593306,1.2554289536295122,1937,976,4679560.622320709,0.45389344262295084,25,1.5,0.6920226999791339,48211,0,-0.10712186847958416
2.6862783774762864,-0.24998230815136724,1.0786468198432546,1738,875,3686278.3774762866,0.44342857142857145,30,1.5,0.6659234000835568,56379,0,-0.11290303954845171
3.9967701452948803,-0.2390023108445295,1.3459768266665841,1565,789,4996770.1452948805,0.43599493029150826,40,1.5,0.6525445999577641,65473,0,-0.08991106657756498
2.1635295851269682,-0.26802660717664184,0.9687200695264834,1413,713,3163529.585126968,0.41514726507713884,50,1.5,0.6736659000162035,69444,0,-0.12813038644149344
3.42056862208915,-0.25166057526316976,1.2483715780403575,1211,611,4420568.622089149,0.4369885433715221,60,1.5,0.670005000079982,70287,0,-0.11640702148339466
3.4526204135491385,-0.24627250034778247,1.226490483025221,1150,582,4452620.413549138,0.4329896907216495,75,1.5,1.0176676000701264,69092,0,-0.10354918841005456
4.851378166999742,-0.21050750520672679,1.4404008830562531,1009,513,5851378.166999741,0.42884990253411304,90,1.5,0.6746698000933975,67052,0,-0.10947132870123322
2.4156233854509237,-0.2528569785504988,1.0411142096200559,842,426,3415623.385450924,0.4014084507042254,120,1.5,0.6823855000548065,62120,0,-0.09450351615793884
0.0,0.0,inf,0,0,1000000.0,,5,1.75,0.6626966999610886,0,0,0.0
0.2158140516212818,-0.10691405561780232,0.5102899830412652,242,121,1215814.0516212818,0.4297520661157025,10,1.75,0.9577788000460714,121,0,-0.02485049540599682
3.542386221256209,-0.2472578771302778,1.237350733935066,1892,951,4542386.22125621,0.4416403785488959,15,1.75,0.6472619000123814,8111,0,-0.08925011496636248
2.058652773367528,-0.2748081399068134,0.9510233290654118,1713,863,3058652.773367528,0.4159907300115875,20,1.75,0.6832137999590486,19993,0,-0.11153975353731815
5.90262380015212,-0.23204307647435352,1.5568662106463522,1648,830,6902623.80015212,0.43373493975903615,25,1.75,0.6692229999462143,30492,0,-0.10362442791164317
2.001074234151486,-0.33409775397262553,0.9144778150734,1597,805,3001074.2341514863,0.41366459627329194,30,1.75,0.7375651999609545,38539,0,-0.1090359153752144
4.016629403414884,-0.18397465411095681,1.3378131104274642,1564,789,5016629.403414885,0.40811153358681873,40,1.75,0.8977535999147221,49359,0,-0.1068564088471663
4.451739104353724,-0.22890369310042125,1.379678771974108,1231,621,5451739.104353724,0.428341384863124,50,1.75,0.6728874000255018,56002,0,-0.13263420643558776
4.769073329189278,-0.19995353475482092,1.4264424066373445,1200,608,5769073.329189278,0.4276315789473684,60,1.75,0.6734485999913886,59285,0,-0.09914652940805346
2.174869033019542,-0.21589575789871518,0.9755736541009047,1029,520,3174869.0330195418,0.3903846153846154,75,1.75,0.6561143000144511,61132,0,-0.08762885656466601
2.8085499186381693,-0.1939935211008318,1.1134661389086309,1115,565,3808549.9186381693,0.3823008849557522,90,1.75,0.6423175000818446,60997,0,-0.09922469160284786
2.5127776351714983,-0.22950867024639632,1.067720928103834,883,450,3512777.635171498,0.3888888888888889,120,1.75,1.002000299980864,58697,0,-0.12545039788359502
0.0,0.0,inf,0,0,1000000.0,,5,2.0,0.6353370000142604,0,0,0.0
0.04681689622331091,-0.026760982735061667,0.29297828667421844,48,24,1046816.8962233108,0.4583333333333333,10,2.0,0.6373558999039233,24,0,-0.013972605054633713
2.859789573450919,-0.21789279355770197,1.1382769673366155,1512,759,3859789.573450919,0.3847167325428195,15,2.0,0.6445590000366792,3663,0,-0.08642344376225075
1.7555794823557045,-0.26835650882076467,0.8496640850826794,1617,814,2755579.4823557045,0.3808353808353808,20,2.0,0.645804800093174,11106,0,-0.09492866502457264
1.549002073177422,-0.31431498850392503,0.7761196399284974,1572,790,2549002.073177422,0.39746835443037976,25,2.0,0.6549135000677779,18757,0,-0.11183856852766905
4.967516389280406,-0.26315826300023404,1.4262828308820312,1514,762,5967516.389280406,0.38713910761154857,30,2.0,1.0287421999964863,25587,0,-0.10385311365386207
2.53294625917624,-0.33795547304584306,1.0413358329815363,1241,627,3532946.25917624,0.37799043062200954,40,2.0,0.6609619999071583,35910,0,-0.12330470574170627
2.942529504818789,-0.2624231959477966,1.1470934475446415,1147,579,3942529.5048187887,0.3955094991364421,50,2.0,0.6637545999838039,43314,0,-0.12494002861757725
3.47799059310299,-0.15597810754234087,1.2442758016300794,1166,589,4477990.59310299,0.42105263157894735,60,2.0,0.6675016999943182,48004,0,-0.09480609141592733
1.955979798160634,-0.24327611366266888,0.936609226227155,1088,550,2955979.798160634,0.3890909090909091,75,2.0,0.6779791000299156,51863,0,-0.11859513120804188
3.589385040237402,-0.22663060355417597,1.2603805931733227,927,469,4589385.040237403,0.39019189765458423,90,2.0,0.6638480999972671,53566,0,-0.10527292556867596
1.9754459239128688,-0.25824068202578054,0.9382383204950713,907,459,2975445.923912869,0.3464052287581699,120,2.0,1.0142818000167608,53795,0,-0.09128790893033223
0.0,0.0,inf,0,0,1000000.0,,5,2.5,0.6416269999463111,0,0,0.0
0.016837888147368123,-0.003178957569577756,0.6589285489780111,2,1,1016837.8881473681,1.0,10,2.5,0.6590895999688655,1,0,0.0
0.9408965020695956,-0.2019038530574132,0.7242829084600773,842,423,1940896.5020695957,0.3215130023640662,15,2.5,0.6308220999781042,756,0,-0.08022292769308548
0.8134893118679931,-0.2655266844683064,0.5483033754881459,1266,636,1813489.311867993,0.30660377358490565,20,2.5,0.6330329000484198,3333,0,-0.093892015160287
1.3490546230807978,-0.2775802672617602,0.7348864680576217,1335,673,2349054.6230807975,0.3343239227340267,25,2.5,0.6653889999724925,6987,0,-0.11390472889272918
1.411777580501359,-0.30993378222311296,0.7531645246503804,1386,698,2411777.580501359,0.332378223495702,30,2.5,0.6393452000338584,10796,0,-0.11501685131868677
3.2746509853313563,-0.1623197247809991,1.17479094346134,1279,645,4274650.9853313565,0.3364341085271318,40,2.5,0.6500200999435037,18141,0,-0.1122358690222055
1.6079290427354282,-0.23425088189491738,0.8187867842808648,1158,584,2607929.0427354285,0.3236301369863014,50,2.5,0.6758238000329584,24349,0,-0.1023762540502603
2.9301959555652557,-0.25006009822003483,1.112549478029001,1164,588,3930195.9555652556,0.3520408163265306,60,2.5,0.672882099985145,29299,0,-0.10862299004874898
3.591980200754579,-0.2534858861798489,1.217250427967527,999,506,4591980.200754579,0.3616600790513834,75,2.5,0.6550581000046805,34696,0,-0.10414965863334502
4.2376804438003495,-0.27449367864874274,1.3469743449139142,914,465,5237680.44380035,0.3913978494623656,90,2.5,0.9329417999833822,38170,0,-0.09912550274591381
1.4316879724371685,-0.24494097399782822,0.7783381296870876,701,356,2431687.9724371685,0.3342696629213483,120,2.5,0.6405945000005886,41940,0,-0.1051870434777965
0.0,0.0,inf,0,0,1000000.0,,5,3.0,0.6294331999961287,0,0,0.0
0.0,0.0,inf,0,0,1000000.0,,10,3.0,0.6628004999365658,0,0,0.0
0.4525404587087383,-0.08538508044782744,0.642356683810311,317,160,1452540.4587087384,0.31875,15,3.0,0.6571466999594122,184,0,-0.05230089288709805
0.9113325244241193,-0.20115873527118988,0.658791204177313,865,435,1911332.5244241194,0.2896551724137931,20,3.0,0.6613504999550059,1013,0,-0.07867325123951974
1.6305471525429351,-0.2326627972406703,0.8440488559493599,1081,543,2630547.152542935,0.285451197053407,25,3.0,0.6640458999900147,2537,0,-0.1029890496236211
1.2047802719423197,-0.2983962946267599,0.6991288679685175,1088,548,2204780.27194232,0.2846715328467153,30,3.0,0.6503631999948993,4434,0,-0.11577745488322733
2.614951844444092,-0.2589905173173631,1.0344945848032945,1035,521,3614951.844444092,0.30518234165067176,40,3.0,0.6750000000465661,8818,0,-0.12805333555262854
1.3106142573271717,-0.2880849310529,0.7203856411890639,1120,564,2310614.257327172,0.31382978723404253,50,3.0,1.0019261999987066,13154,0,-0.09611689723902173
3.34721907411873,-0.29481078375196845,1.191759798853501,1072,540,4347219.07411873,0.3,60,3.0,0.652064900030382,17060,0,-0.11613017178729623
1.1815416222640596,-0.34481762472109645,0.6824550856129253,1045,528,2181541.6222640593,0.29734848484848486,75,3.0,0.6558441000524908,21836,0,-0.10025402234709435
2.7169087666586385,-0.22366699595778405,1.091701095130088,827,419,3716908.7666586386,0.315035799522673,90,3.0,0.6522868999745697,25626,0,-0.0974984281228759
1.8870042929675053,-0.3077285080737042,0.9002906224985524,744,377,2887004.2929675053,0.2864721485411141,120,3.0,0.6562395000364631,30502,0,-0.12105348750130729
0.0,0.0,inf,0,0,1000000.0,,5,3.5,1.0304444999201223,0,0,0.0
0.0,0.0,inf,0,0,1000000.0,,10,3.5,0.6370897999731824,0,0,0.0
-0.012443908707321797,-0.11746005575392249,-0.027843043713794,82,41,987556.0912926781,0.1951219512195122,15,3.5,0.657540199928917,44,0,-0.02355401140782476
1.0543450640391627,-0.1369965873949891,0.8772963615581714,468,236,2054345.0640391628,0.3008474576271186,20,3.5,0.7432905999012291,329,0,-0.06357206734209275
1.670659023466299,-0.2780379630857255,0.9465882007872463,737,372,2670659.0234662993,0.28225806451612906,25,3.5,0.6742035000352189,948,0,-0.0736102917369712
1.3362266542807617,-0.30858591897514975,0.7656099146540126,836,420,2336226.6542807617,0.27380952380952384,30,3.5,0.9474931999575347,1839,0,-0.1107122988150242
2.433075574567654,-0.24789987926703116,1.03658313048641,873,439,3433075.574567654,0.30751708428246016,40,3.5,0.8072537999833003,4318,0,-0.10028166769621638
2.327941433141327,-0.2498375560574415,0.9859658023456909,975,492,3327941.433141327,0.29878048780487804,50,3.5,0.6303938999772072,6928,0,-0.09327795662914717
2.2957920222591848,-0.19101016176055086,0.9783292004659175,843,427,3295792.0222591846,0.29508196721311475,60,3.5,0.6410956000909209,9670,0,-0.09019667213537419
2.8918495338426657,-0.23415717908117728,1.103073908915258,861,435,3891849.5338426656,0.3103448275862069,75,3.5,0.6272772999946028,13340,0,-0.1049664523897853
2.3817629064126065,-0.3007559401868537,0.9796660807122246,782,396,3381762.9064126066,0.30808080808080807,90,3.5,0.6454880000092089,16586,0,-0.11214078180858933
2.431950383766052,-0.3364176099978061,1.0414722873224047,675,342,3431950.383766052,0.3216374269005848,120,3.5,1.2740937999915332,21340,0,-0.10920569441230377
0.0,0.0,inf,0,0,1000000.0,,5,4.0,0.9586563999764621,0,0,0.0
0.0,0.0,inf,0,0,1000000.0,,10,4.0,0.9793464000103995,0,0,0.0
0.026971785302680684,-0.07065448400011054,0.20383243319821648,26,13,1026971.7853026807,0.23076923076923078,15,4.0,1.0077520000049844,13,0,-0.013167616170176477
0.29157955316719236,-0.14339673621171833,0.493267952733729,198,99,1291579.5531671923,0.26262626262626265,20,4.0,0.9954981999471784,111,0,-0.05897073482848236
1.0362286727254773,-0.2112897729172576,0.8340379623364866,478,240,2036228.6727254773,0.2625,25,4.0,1.3091629999689758,383,0,-0.06793117912095392
2.611403579578164,-0.23406954823762782,1.284105637531336,644,324,3611403.579578164,0.2932098765432099,30,4.0,0.9928579000988975,778,0,-0.08215972015140804
2.9477778306897036,-0.22230623751512146,1.1786904929581878,747,376,3947777.8306897036,0.26861702127659576,40,4.0,1.0034199999645352,2110,0,-0.09089871820908502
1.6803355521094157,-0.2832097001963447,0.8516542235152647,868,437,2680335.5521094156,0.2814645308924485,50,4.0,0.7571719000115991,3738,0,-0.09807044395804954
2.6860388273656755,-0.2520769398409577,1.083622080511869,859,433,3686038.8273656755,0.26096997690531176,60,4.0,0.9556840999284759,5476,0,-0.09017216900849034
2.4696829769381523,-0.27374079414377794,1.0254862466539563,891,449,3469682.976938152,0.2583518930957684,75,4.0,0.6441891000140458,8069,0,-0.11344033956527488
4.099682969600938,-0.19562619927232172,1.3261983438845295,803,405,5099682.969600938,0.2938271604938272,90,4.0,0.6555346000241116,10502,0,-0.08813305223032797
5.156283854786779,-0.22116840483306355,1.4748846240464912,701,355,6156283.85478678,0.3295774647887324,120,4.0,0.6687829000875354,14482,0,-0.10143567046943658
0.0,0.0,inf,0,0,1000000.0,,5,5.0,0.6203999000135809,0,0,0.0
0.0,0.0,inf,0,0,1000000.0,,10,5.0,0.6558574000373483,0,0,0.0
-0.007640844966828474,-0.007640844966828597,-0.4554915897175698,2,1,992359.1550331715,0.0,15,5.0,0.649872700101696,1,0,-0.007640844966828486
-0.0592138577657759,-0.06872569225483893,-0.41621005017521084,26,13,940786.1422342241,0.07692307692307693,20,5.0,0.6365995000815019,14,0,-0.023554011407824982
0.5542939856692286,-0.1092226479356595,0.9785493042142629,95,48,1554293.9856692287,0.375,25,5.0,0.7839282000204548,52,0,-0.055810806435840354
1.4802990181436573,-0.11508918957122627,1.324447217559536,252,127,2480299.0181436576,0.31496062992125984,30,5.0,0.6334670999785885,153,0,-0.05316979860920923
1.516834309969209,-0.19188914861086914,0.9901999584371343,438,220,2516834.309969209,0.2545454545454545,40,5.0,0.9520341999595985,492,0,-0.07766711167560947
1.6734534961180532,-0.22815662710780882,0.8865069848230794,560,282,2673453.496118053,0.2198581560283688,50,5.0,0.6402611000230536,1006,0,-0.07685180288158633
2.578875164436806,-0.23547332371524865,1.114073120730021,629,317,3578875.164436806,0.24921135646687698,60,5.0,0.8792168000945821,1653,0,-0.07737028574326776
2.014384391560467,-0.28968587225671216,0.9466019108697314,649,328,3014384.391560467,0.22560975609756098,75,5.0,0.6538666000124067,2768,0,-0.07785069040326642
2.1939960916991876,-0.3736079439870269,0.971433255077571,706,356,3193996.0916991876,0.2303370786516854,90,5.0,0.6441184999421239,4012,0,-0.11194336027743901
1.1831071894542522,-0.24849159635565388,0.6690774195331428,584,295,2183107.189454252,0.23728813559322035,120,5.0,0.6772333999397233,6320,0,-0.11620218082849276
