日期,舊來源(yfinance),新來源(Cboe),絕對差,相對差
2017-08-09,13.489999771118164,13.49,2.2888183615066282e-07,1.6966778356860653e-08
2017-08-10,16.209999084472656,16.21,9.155273446026513e-07,5.6479173122201024e-08
2017-08-11,16.389999389648438,16.39,6.103515630684342e-07,3.7239266979711955e-08
2017-08-14,13.920000076293945,13.92,7.629394538355427e-08,5.480886850962341e-09
2017-08-15,13.899999618530273,13.9,3.8146972691777137e-07,2.744386599904859e-08
2017-08-16,13.579999923706055,13.58,7.629394538355427e-08,5.618110884549493e-09
2017-08-17,16.139999389648438,16.14,6.103515630684342e-07,3.7816083404556365e-08
2017-08-18,15.649999618530273,15.65,3.8146972691777137e-07,2.4375063017004473e-08
2017-08-21,14.989999771118164,14.99,2.2888183615066282e-07,1.5268968622111566e-08
2017-08-22,13.630000114440918,13.63,1.1444091718715299e-07,8.39625210757727e-09
2017-08-23,14.329999923706055,14.33,7.629394538355427e-08,5.32407158337395e-09
2017-08-24,14.390000343322754,14.39,3.433227533378158e-07,2.3858425653000374e-08
2017-08-25,13.989999771118164,13.99,2.2888183615066282e-07,1.636038884169111e-08
2017-08-28,13.989999771118164,13.99,2.2888183615066282e-07,1.636038884169111e-08
2017-08-29,14.119999885559082,14.12,1.1444091718715299e-07,8.104880886308995e-09
2017-08-30,14.140000343322754,14.14,3.433227533378158e-07,2.4280250707344644e-08
2017-08-31,13.800000190734863,13.8,1.9073486257070726e-07,1.3821366661919622e-08
2017-09-01,13.59000015258789,13.59,1.5258789076710855e-07,1.1227953572763708e-08
2017-09-05,14.579999923706055,14.58,7.629394538355427e-08,5.232780917886404e-09
2017-09-06,14.399999618530273,14.4,3.8146972691777137e-07,2.649095395994919e-08
2017-09-07,14.319999694824219,14.32,3.051757815342171e-07,2.1311158382532578e-08
2017-09-08,14.6899995803833,14.69,4.196166987213701e-07,2.8564786297320042e-08
2017-09-11,13.859999656677246,13.86,3.433227533378158e-07,2.4770762037675474e-08
2017-09-12,13.5600004196167,13.56,4.196166987213701e-07,3.0945183313883066e-08
2017-09-13,13.229999542236328,13.23,4.5776367230132564e-07,3.4600429942565796e-08
2017-09-14,13.15999984741211,13.16,1.5258789076710855e-07,1.1594824660815987e-08
2017-09-15,12.960000038146973,12.96,3.814697180359872e-08,2.9434391737126097e-09
2017-09-18,12.6899995803833,12.69,4.196166987213701e-07,3.3066722820860455e-08
2017-09-19,12.729999542236328,12.73,4.5776367230132564e-07,3.595944137959557e-08
2017-09-20,12.65999984741211,12.66,1.5258789076710855e-07,1.2052756130032637e-08
2017-09-21,12.65999984741211,12.66,1.5258789076710855e-07,1.2052756130032637e-08
2017-09-22,12.850000381469727,12.85,3.8146972691777137e-07,2.968635919014195e-08
2017-09-25,13.0600004196167,13.06,4.196166987213701e-07,3.212991464311802e-08
2017-09-26,13.020000457763672,13.02,4.5776367230132564e-07,3.515849894063303e-08
2017-09-27,12.90999984741211,12.91,1.5258789076710855e-07,1.1819356512052613e-08
2017-09-28,12.760000228881836,12.76,2.2888183615066282e-07,1.7937447652437842e-08
2017-09-29,12.489999771118164,12.49,2.2888183615066282e-07,1.8325207393512406e-08
2017-10-02,12.359999656677246,12.36,3.433227533378158e-07,2.777692256264283e-08
2017-10-03,12.3100004196167,12.31,4.196166987213701e-07,3.4087464209398934e-08
2017-10-04,12.380000114440918,12.38,1.1444091718715299e-07,9.244015842428056e-09
2017-10-05,12.180000305175781,12.18,3.051757815342171e-07,2.5055482256805477e-08
2017-10-06,12.4399995803833,12.44,4.196166987213701e-07,3.373124701572063e-08
2017-10-09,12.729999542236328,12.73,4.5776367230132564e-07,3.595944137959557e-08
2017-10-10,12.470000267028809,12.47,2.6702880795426154e-07,2.141369705181937e-08
2017-10-11,12.239999771118164,12.24,2.2888183615066282e-07,1.8699496767208986e-08
2017-10-12,12.260000228881836,12.26,2.2888183615066282e-07,1.866899118088661e-08
2017-10-13,11.979999542236328,11.98,4.5776367230132564e-07,3.8210658580365364e-08
2017-10-16,11.9399995803833,11.94,4.196166987213701e-07,3.5143778347427665e-08
2017-10-17,12.050000190734863,12.05,1.9073486257070726e-07,1.5828619049928446e-08
2017-10-18,11.920000076293945,11.92,7.629394538355427e-08,6.4004987328217256e-09
2017-10-19,11.960000038146973,11.96,3.814697180359872e-08,3.189546127251437e-09
2017-10-20,11.850000381469727,11.85,3.8146972691777137e-07,3.21915371002257e-08
2017-10-23,12.550000190734863,12.55,1.9073486257070726e-07,1.5197996786607126e-08
2017-10-24,12.670000076293945,12.67,7.629394538355427e-08,6.021621540974034e-09
2017-10-25,12.949999809265137,12.95,1.9073486257070726e-07,1.4728561033201339e-08
2017-10-26,12.930000305175781,12.93,3.051757815342171e-07,2.360214805347356e-08
2017-10-27,12.229999542236328,12.23,4.5776367230132564e-07,3.742957395218519e-08
2017-10-30,12.569999694824219,12.57,3.051757815342171e-07,2.4278105723413443e-08
2017-10-31,12.380000114440918,12.38,1.1444091718715299e-07,9.244015842428056e-09
2017-11-01,12.569999694824219,12.57,3.051757815342171e-07,2.4278105723413443e-08
2017-11-02,12.680000305175781,12.68,3.051757815342171e-07,2.406749007802855e-08
2017-11-03,12.420000076293945,12.42,7.629394538355427e-08,6.142829703292557e-09
2017-11-06,12.569999694824219,12.57,3.051757815342171e-07,2.4278105723413443e-08
2017-11-07,12.760000228881836,12.76,2.2888183615066282e-07,1.7937447652437842e-08
2017-11-08,12.880000114440918,12.88,1.1444091718715299e-07,8.885164298938404e-09
2017-11-09,13.140000343322754,13.14,3.433227533378158e-07,2.6128062737249418e-08
2017-11-10,13.609999656677246,13.61,3.433227533378158e-07,2.522577237313721e-08
2017-11-13,13.75,13.75,0.0,0.0
2017-11-14,13.930000305175781,13.93,3.051757815342171e-07,2.1907808675411663e-08
2017-11-15,14.65999984741211,14.66,1.5258789076710855e-07,1.0408451047429204e-08
2017-11-16,13.960000038146973,13.96,3.814697180359872e-08,2.732591095942596e-09
2017-11-17,13.800000190734863,13.8,1.9073486257070726e-07,1.3821366661919622e-08
2017-11-20,13.279999732971191,13.28,2.6702880795426154e-07,2.0107591364726483e-08
2017-11-21,12.550000190734863,12.55,1.9073486257070726e-07,1.5197996786607126e-08
2017-11-22,12.4399995803833,12.44,4.196166987213701e-07,3.373124701572063e-08
2017-11-24,12.420000076293945,12.42,7.629394538355427e-08,6.142829703292557e-09
2017-11-27,12.569999694824219,12.57,3.051757815342171e-07,2.4278105723413443e-08
2017-11-28,12.270000457763672,12.27,4.5776367230132564e-07,3.7307551362940824e-08
2017-11-29,12.819999694824219,12.82,3.051757815342171e-07,2.3804663712856783e-08
2017-11-30,13.039999961853027,13.04,3.814697180359872e-08,2.925381281839966e-09
2017-12-01,13.279999732971191,13.28,2.6702880795426154e-07,2.0107591364726483e-08
2017-12-04,13.550000190734863,13.55,1.9073486257070726e-07,1.4076373423310118e-08
2017-12-05,13.539999961853027,13.54,3.814697180359872e-08,2.8173539077601358e-09
2017-12-06,13.449999809265137,13.45,1.9073486257070726e-07,1.4181030875503661e-08
2017-12-07,12.930000305175781,12.93,3.051757815342171e-07,2.360214805347356e-08
2017-12-08,12.460000038146973,12.46,3.814697180359872e-08,3.061554710016828e-09
2017-12-11,12.279999732971191,12.28,2.6702880795426154e-07,2.174501740723189e-08
2017-12-12,12.479999542236328,12.48,4.5776367230132564e-07,3.667978277980751e-08
2017-12-13,12.5,12.5,0.0,0.0
2017-12-14,12.800000190734863,12.8,1.9073486257070726e-07,1.4901160916291903e-08
2017-12-15,12.079999923706055,12.08,7.629394538355427e-08,6.315723995480611e-09
2017-12-18,12.069999694824219,12.07,3.051757815342171e-07,2.5283826781294837e-08
2017-12-19,12.510000228881836,12.51,2.2888183615066282e-07,1.8295909829181567e-08
2017-12-20,12.369999885559082,12.37,1.1444091718715299e-07,9.251488944696999e-09
2017-12-21,12.350000381469727,12.35,3.8146972691777137e-07,3.088823604330724e-08
2017-12-22,12.489999771118164,12.49,2.2888183615066282e-07,1.8325207393512406e-08
2017-12-26,12.619999885559082,12.62,1.1444091718715299e-07,9.068218559819989e-09
2017-12-27,12.649999618530273,12.65,3.8146972691777137e-07,3.0155710547135336e-08
2017-12-28,12.760000228881836,12.76,2.2888183615066282e-07,1.7937447652437842e-08
2017-12-29,13.09000015258789,13.09,1.5258789076710855e-07,1.1656828799726327e-08
2018-01-02,12.609999656677246,12.61,3.433227533378158e-07,2.722623018915148e-08
2018-01-03,12.319999694824219,12.32,3.051757815342171e-07,2.4770762101757612e-08
2018-01-04,12.239999771118164,12.24,2.2888183615066282e-07,1.8699496767208986e-08
2018-01-05,12.0600004196167,12.06,4.196166987213701e-07,3.479408657721313e-08
