month_end,six_gross,turnover,pool_ew,univ_ew,hold
2001-09-30,-0.10496875888944164,1.0,-0.10364407533780734,-0.09227443138561386,"ITT,PHM,KBH,NI,EXC,L"
2001-10-31,0.02676529869706255,0.16666666666666663,0.01749397816970792,0.03409350169524462,"CAR,ITT,PHM,NI,KBH,EXC"
2001-11-30,0.10547927367023797,0.0,0.08478246503764122,0.08953599998520537,"CAR,ITT,NI,KBH,PHM,EXC"
2001-12-31,0.10090396438215644,0.16666666666666663,0.013958404349542767,0.028978705293064917,"SLM,ITT,CAR,NI,KBH,PHM"
2002-01-31,0.00955151774354899,0.0,0.0032563190735818187,0.006442528518693995,"CAR,SLM,ITT,NI,PHM,KBH"
2002-02-28,0.02906009903134595,0.16666666666666663,0.009987539667140733,0.006611292522573702,"CAR,SLM,ITT,NI,KBH,EXC"
2002-03-31,0.06562158851037951,0.16666666666666663,0.04830912353700815,0.06028184389273475,"CAR,SLM,ITT,APA,NI,KBH"
2002-04-30,-0.012517863921859515,0.16666666666666663,0.00891160317523739,-0.02829482540441488,"CAR,SLM,ITT,ASH,APA,NI"
2002-05-31,-0.004738518415061547,0.0,-0.004948134115679252,-0.010811098689559845,"CAR,SLM,ITT,ASH,APA,NI"
2002-06-30,-0.012018786978861698,0.0,-0.05807696284012095,-0.05992101988240205,"CAR,SLM,ITT,ASH,APA,NI"
2002-07-31,-0.18817281252348705,0.16666666666666663,-0.16112615668869787,-0.09596364200497105,"CAR,SLM,ITT,APA,AES,ASH"
2002-08-31,-0.0010857645573556878,0.16666666666666663,0.026625128863235096,0.01352152932094755,"CAR,SLM,ITT,ASH,APA,NI"
2002-09-30,-0.07205975068331298,0.0,-0.12176255377328193,-0.10127489141831914,"CAR,SLM,ITT,ASH,NI,APA"
2002-10-31,0.01068484203219446,0.16666666666666663,0.016473743642474822,0.05922629209689792,"CAR,ITT,SLM,APA,NI,PCG"
2002-11-30,0.02888829533827314,0.16666666666666663,0.054801384182972104,0.09059141366872178,"CAR,ITT,SLM,APA,NI,PHM"
2002-12-31,-0.005482399619503771,0.16666666666666663,-0.017948831486540612,-0.04591677009916271,"CAR,ITT,SLM,APA,NI,ASH"
2003-01-31,0.00815907797599317,0.16666666666666663,-0.011112101156856848,-0.028753168607287796,"CAR,ITT,SLM,APA,NI,PHM"
2003-02-28,0.05504873962616887,0.16666666666666663,-0.018451114601515623,-0.015597414606133337,"CAR,ITT,SLM,LPX,NI,APA"
2003-03-31,-0.017322385162830873,0.16666666666666663,-0.022739297531986072,0.008456511670067984,"CAR,ITT,SLM,LPX,PHM,APA"
2003-04-30,0.0288048327197921,0.16666666666666663,0.07098596876658675,0.09169016120173011,"CAR,LPX,ITT,ASH,SLM,APA"
2003-05-31,0.09952165239315146,0.16666666666666663,0.12759752976922065,0.08521092039913562,"CAR,ITT,LPX,DD,ASH,SLM"
2003-06-30,0.026303075073513798,0.16666666666666663,0.001059108282493732,0.00632049436064008,"CAR,ITT,LPX,ASH,DD,NI"
2003-07-31,0.046924133431399985,0.16666666666666663,0.0013701750445444711,0.029558343076453483,"CAR,LPX,ITT,DD,NI,PHM"
2003-08-31,0.009872751461133108,0.16666666666666663,0.029381005743484057,0.04183266872462146,"CAR,ITT,LPX,DD,NI,ASH"
2003-09-30,-0.0023833586679625394,0.0,-0.00014643626251338633,-0.01475424333874295,"CAR,ITT,LPX,DD,NI,ASH"
2003-10-31,0.1582411310294591,0.0,0.10109668508467874,0.07300092174063458,"CAR,ITT,DD,LPX,ASH,NI"
2003-11-30,0.011932088528207504,0.16666666666666663,0.01697225067832608,0.01703098980668249,"CAR,ITT,DD,LPX,ASH,COP"
2003-12-31,0.066858861036257,0.16666666666666663,0.06560099295146883,0.05203621050577179,"CAR,ITT,LPX,DD,NI,ASH"
2004-01-31,0.038418820548648015,0.33333333333333337,0.00920788533859189,0.0191513837327884,"CAR,ITT,DD,LPX,NUE,COP"
2004-02-29,0.04282654100290358,0.16666666666666663,0.03174644986862488,0.02263098380156971,"CAR,ITT,DD,COP,NUE,NI"
2004-03-31,-0.0007966349975420858,0.0,0.007038362924744378,-0.0014415474105293484,"CAR,ITT,DD,NUE,NI,COP"
2004-04-30,0.0021439368434169417,0.16666666666666663,-0.028465832616757995,-0.017503120485974966,"DD,CAR,ITT,NUE,ASH,COP"
2004-05-31,0.022111955904517106,0.16666666666666663,0.014853468298760754,0.0215031916021338,"CAR,DD,ITT,NUE,ASH,VLO"
2004-06-30,0.06702054157573696,0.16666666666666663,0.03651801947942056,0.030489174666299763,"DD,CAR,ITT,VLO,ASH,COP"
2004-07-31,-0.013082823797003337,0.0,-0.0172711629349325,-0.03280967822176235,"DD,CAR,ITT,ASH,VLO,COP"
2004-08-31,-0.028135619817192037,0.0,0.001642731903731374,0.0013723849131723929,"DD,CAR,ITT,VLO,ASH,COP"
2004-09-30,0.08189003766601449,0.0,0.05901932665038296,0.029603126439757117,"DD,CAR,ITT,ASH,VLO,COP"
2004-10-31,0.014140571504891545,0.0,-0.008374137406168432,0.020629433268618352,"DD,CAR,ITT,VLO,COP,ASH"
2004-11-30,0.07611595802062147,0.16666666666666663,0.08049477525628328,0.056470424429217396,"DD,ITT,CAR,VLO,COP,PHM"
2004-12-31,-0.01289706063826738,0.16666666666666663,0.037146559500726505,0.038672449378580505,"DD,ITT,CAR,VLO,COP,ASH"
2005-01-31,0.047853701264250925,0.0,-0.010729960562836338,-0.025294204166230835,"DD,ITT,CAR,COP,VLO,ASH"
2005-02-28,0.1270961704845234,0.16666666666666663,0.056070045329856634,0.025842887775576303,"DD,ITT,CAR,COP,VLO,HPQ"
2005-03-31,-0.016496632813910728,0.16666666666666663,-0.015575831541900691,-0.012788942600836002,"DD,CAR,ITT,COP,VLO,ASH"
2005-04-30,-0.04438198938817881,0.16666666666666663,-0.02840199149313277,-0.027805088041234282,"DD,CAR,ITT,COP,VLO,HPQ"
2005-05-31,0.04083829125478385,0.0,0.03670938133239814,0.04243821938595803,"DD,CAR,ITT,COP,VLO,HPQ"
2005-06-30,0.026397983252545,0.16666666666666663,0.0316354483813566,0.015178475377534827,"DD,ITT,CAR,COP,VLO,NUE"
2005-07-31,0.07958845455838261,0.0,0.05371091805235992,0.055219941541705134,"DD,ITT,CAR,VLO,COP,NUE"
2005-08-31,0.04094706440586269,0.0,0.0037667129474780892,-0.011795406449726592,"DD,CAR,ITT,COP,VLO,NUE"
2005-09-30,0.03357826549018689,0.0,0.011152551680145626,0.014061326202830357,"DD,CAR,ITT,COP,VLO,NUE"
2005-10-31,-0.04599540369442662,0.0,-0.03538099151694628,-0.017228347752227972,"DD,ITT,CAR,COP,VLO,NUE"
2005-11-30,-0.027247835390608283,0.16666666666666663,0.007949196462076171,0.044318851063959074,"DD,ITT,CAR,COP,VLO,NI"
2005-12-31,-0.017487730478515706,0.0,-0.003842271350595758,0.006457496985602948,"DD,ITT,CAR,COP,VLO,NI"
2006-01-31,0.010715114656235073,0.16666666666666663,0.03807115376417668,0.036544824226406696,"DD,ITT,CAR,COP,NI,SNV"
2006-02-28,-0.024775195294750363,0.16666666666666663,-0.00799413717363408,0.004597970792803825,"DD,ITT,COP,NI,CAR,VLO"
2006-03-31,0.008762879749839303,0.16666666666666663,0.01963476237965587,0.01667809720728821,"DD,ITT,COP,NI,SNV,CAR"
2006-04-30,0.022611399703411417,0.16666666666666663,0.01661443618574228,0.014734516613929874,"DD,ITT,COP,NI,SNV,HPQ"
2006-05-31,-0.0281961363631764,0.0,-0.03281372448795155,-0.028533848870487426,"DD,ITT,COP,HPQ,SNV,NI"
2006-06-30,-0.0029165400111470694,0.0,-0.00917236637299773,0.0008260890798215395,"DD,ITT,COP,HPQ,NI,SNV"
2006-07-31,-0.015291529554759653,0.33333333333333337,-0.002903122500836624,-0.00958250556552653,"DD,ITT,COP,HPQ,SLM,FCX"
2006-08-31,-0.04162546609715623,0.33333333333333337,0.03744770925263349,0.027986599577805225,"DD,ITT,COP,VLO,SLM,NI"
2006-09-30,-0.02008799012770196,0.33333333333333337,0.014579578460363129,0.02758475671921061,"DD,ITT,COP,VLO,DXC,FCX"
2006-10-31,0.0366586568669258,0.16666666666666663,0.02694361450702761,0.03209064689047832,"DD,ITT,VLO,COP,SLM,FCX"
2006-11-30,0.013427397794176085,0.16666666666666663,0.01790333205116648,0.024174267802702234,"DD,ITT,SLM,COP,VLO,DXC"
2006-12-31,0.0033925858915381988,0.16666666666666663,0.013374940648288192,0.0064271083873362255,"DD,ITT,VLO,FCX,SLM,COP"
2007-01-31,3.7382919925203297e-05,0.16666666666666663,0.00968014374112889,0.021917063872025248,"DD,ITT,COP,SLM,VLO,DXC"
2007-02-28,-0.018659774520435195,0.16666666666666663,0.0019266407184285596,-0.005495797544281118,"DD,ITT,SLM,COP,DXC,HPQ"
2007-03-31,0.014959247589699557,0.0,0.02035426814882515,0.007657355595776109,"DD,ITT,SLM,DXC,COP,HPQ"
2007-04-30,0.02933081224647192,0.16666666666666663,0.04796889472887577,0.04353852280208008,"DD,ITT,COP,DXC,HPQ,NI"
2007-05-31,0.030350413525261372,0.0,0.03733186428517009,0.033309051515419456,"DD,ITT,DXC,COP,NI,HPQ"
2007-06-30,-0.01758906340352978,0.16666666666666663,-0.012636216209375363,-0.019453017070035297,"DD,ITT,NI,COP,HPQ,HON"
2007-07-31,-0.017452296428017527,0.16666666666666663,-0.05403692665748135,-0.04056271314432323,"DD,ITT,NI,COP,HPQ,APA"
2007-08-31,0.015729601674992506,0.0,0.005435568028540353,0.0024563633150471403,"DD,ITT,NI,COP,APA,HPQ"
2007-09-30,0.019430676689399944,0.16666666666666663,0.0314322735404949,0.02585946433711941,"DD,ITT,NI,COP,HPQ,DXC"
2007-10-31,0.0332782961485825,0.16666666666666663,0.017761026006316058,0.012736577670104091,"DD,ITT,COP,NI,HPQ,OXY"
2007-11-30,-0.06031142998072244,0.16666666666666663,-0.043338992297491656,-0.03671531310072798,"DD,ITT,COP,NI,DXC,HPQ"
2007-12-31,-0.0431757811846691,0.33333333333333337,-0.030983064332976294,-0.01783318183464447,"DD,ITT,MTW,SLM,NI,COP"
2008-01-31,-0.10077511174909637,0.33333333333333337,-0.05895991557830745,-0.044881660613275656,"ITT,MTW,DD,DXC,NI,HPQ"
2008-02-29,-0.026768628026973773,0.16666666666666663,-0.006843255371970638,-0.028359562220553622,"ITT,MTW,DD,NI,SLM,DXC"
2008-03-31,-0.0600368017021032,0.0,-0.02499595518973865,-0.0033970303931854136,"ITT,DD,MTW,SLM,NI,DXC"
2008-04-30,0.0841202043853963,0.16666666666666663,0.053324712157444984,0.05420236991381563,"ITT,MTW,NI,DXC,HPQ,SLM"
2008-05-31,0.037156687555568335,0.16666666666666663,0.04123490166693697,0.019278697699072343,"ITT,MTW,HPQ,NI,DD,DXC"
2008-06-30,-0.07413205566025428,0.0,-0.0918248851660742,-0.10026304108425815,"ITT,MTW,DD,HPQ,DXC,NI"
2008-07-31,-0.03680436430283194,0.16666666666666663,-0.01572124543165704,-0.000536698798723859,"ITT,MTW,HPQ,NI,DXC,EBAY"
2008-08-31,-0.015615080428024952,0.0,-0.007296375822591802,0.029416275943640574,"ITT,MTW,HPQ,NI,DXC,EBAY"
2008-09-30,-0.17085259271984846,0.16666666666666663,-0.16193986394061857,-0.09333304234275556,"MTW,ITT,NI,DXC,SLM,HPQ"
