weight_quality,weight_value,weight_momentum,weight_low_vol,cadence,value,trades,verdict,neighbours,valid_neighbours,neighbourhood_mean,neighbour_mean,lift,peak_over_neighbourhood,is_local_peak
0.05,0.25,0.1,0.6,quarterly,-0.346048512177599,188,普通,25,25,-0.3464152564111757,-0.34642992618051877,0.00036674423357668795,,False
0.05,0.25,0.15,0.55,monthly,-0.3472170078812208,560,普通,25,25,-0.3468524778263917,-0.34683789662419856,-0.00036453005482905976,,False
0.05,0.25,0.15,0.55,quarterly,-0.3464857952853848,188,普通,25,25,-0.3468524778263917,-0.346867145128032,0.000366682541006913,,False
0.05,0.25,0.2,0.5,monthly,-0.3476539814122781,560,普通,25,25,-0.3472890193323113,-0.3472744208491127,-0.00036496207996677965,,False
0.05,0.25,0.2,0.5,quarterly,-0.346921910065907,188,普通,25,25,-0.3472890193323113,-0.3473037037029675,0.0003671092664043196,,False
0.05,0.25,0.25,0.45,monthly,-0.34809076379170667,560,普通,25,25,-0.3477248834437248,-0.3477102482298055,-0.00036588034798185065,,False
0.05,0.25,0.25,0.45,quarterly,-0.3473568611952009,188,普通,25,25,-0.3477248834437248,-0.34773960433366574,0.00036802224852389154,,False
0.05,0.25,0.3,0.4,monthly,-0.3485273553722079,560,普通,25,25,-0.3481600726625272,-0.3481453813541399,-0.0003672827096807274,,False
0.05,0.25,0.3,0.4,quarterly,-0.3477906533243824,188,普通,25,25,-0.3481600726625272,-0.3481748494360529,0.0003694193381447719,,False
0.05,0.25,0.35,0.35,monthly,-0.3489637565056176,560,普通,25,25,-0.34861380223746546,-0.34859980406673935,-0.0003499542681521528,,False
0.05,0.25,0.35,0.35,quarterly,-0.34822329107981165,188,普通,25,25,-0.34861380223746546,-0.3486294226837716,0.0003905111576538167,,False
0.05,0.25,0.4,0.3,monthly,-0.3494712852566858,560,普通,25,25,-0.3491074733503584,-0.3490929208741054,-0.0003638119063273937,,False
0.05,0.25,0.4,0.3,quarterly,-0.3487396937444672,188,普通,25,25,-0.3491074733503584,-0.34912218453459404,0.0003677796058911831,,False
0.05,0.25,0.45,0.25,monthly,-0.3499943272418842,560,普通,25,25,-0.3496275523685393,-0.3496128813736055,-0.00036677487334485503,,False
0.05,0.25,0.45,0.25,quarterly,-0.34925866580046405,188,普通,25,25,-0.3496275523685393,-0.3496423078312623,0.0003688865680752662,,False
0.05,0.25,0.5,0.2,monthly,-0.3505169330904162,560,普通,25,25,-0.35014758050299183,-0.35013280639949484,-0.0003693525874243764,,False
0.05,0.25,0.5,0.2,quarterly,-0.3497761214448091,188,普通,25,25,-0.35014758050299183,-0.3501624388653191,0.0003714590581827548,,False
0.05,0.25,0.55,0.15,monthly,-0.35103910377920755,560,普通,25,25,-0.3506666361764833,-0.3506517374723743,-0.00037246760272424684,,False
0.05,0.25,0.55,0.15,quarterly,-0.35029206731413076,188,普通,25,25,-0.3506666361764833,-0.3506816189309774,0.0003745688623525423,,False
0.05,0.25,0.6,0.1,monthly,-0.3515608402822664,560,普通,25,25,-0.3511847231749924,-0.3511696784907014,-0.00037611710727403214,,False
0.05,0.25,0.6,0.1,quarterly,-0.3508065100063862,188,普通,25,25,-0.3511847231749924,-0.3511998517017366,0.0003782131686062007,,False
0.05,0.25,0.65,0.05,monthly,-0.3520821435707002,560,普通,25,25,-0.3517018452638511,-0.3516866333315771,-0.0003802983068491028,,False
0.05,0.25,0.65,0.05,quarterly,-0.3513194560811431,188,普通,25,25,-0.3517018452638511,-0.35171714083115946,0.0003823891827079984,,False
0.05,0.25,0.7,0.0,monthly,-0.35260301461271815,420,普通,19,19,-0.3518331402257538,-0.3517926205211767,-0.0007698743869643532,,False
0.05,0.25,0.7,0.0,quarterly,-0.3518309120598584,141,普通,19,19,-0.3518331402257538,-0.351833257497643,2.228165895401535e-06,,False
0.05,0.3,0.0,0.65,monthly,-0.3487813707723343,420,普通,19,19,-0.34817275134705694,-0.34814071874572655,-0.0006086194252773458,,False
0.05,0.3,0.0,0.65,quarterly,-0.34796008041309745,141,普通,19,19,-0.34817275134705694,-0.34818394455410745,0.00021267093395949122,,False
0.05,0.3,0.05,0.6,monthly,-0.34921784197198213,560,普通,25,25,-0.34880857869247694,-0.34879220816129675,-0.0004092632795051898,,False
0.05,0.3,0.05,0.6,quarterly,-0.34839712050866245,188,普通,25,25,-0.34880857869247694,-0.34882503701982953,0.00041145818381449484,,False
0.05,0.3,0.1,0.55,monthly,-0.3496541223650421,560,普通,25,25,-0.34924464927662363,-0.3492282703530869,-0.0004094730884184883,,False
0.05,0.3,0.1,0.55,quarterly,-0.3488329867190163,188,普通,25,25,-0.34924464927662363,-0.349261115778928,0.0004116625576073285,,False
0.05,0.3,0.15,0.5,monthly,-0.35009021230408166,560,普通,25,25,-0.34968004005995534,-0.34966363317019034,-0.0004101722441263167,,False
0.05,0.3,0.15,0.5,quarterly,-0.3492676837673796,188,普通,25,25,-0.34968004005995534,-0.34969653431165837,0.000412356292575744,,False
0.05,0.3,0.2,0.45,monthly,-0.35052611214080753,560,普通,25,25,-0.35011475356726696,-0.3500982992243254,-0.0004113585735405767,,False
0.05,0.3,0.2,0.45,quarterly,-0.34970121635167073,188,普通,25,25,-0.35011475356726696,-0.35013129505589086,0.0004135372155962269,,False
0.05,0.3,0.25,0.4,monthly,-0.35096182222605554,560,普通,25,25,-0.3505487923103525,-0.3505322711137244,-0.0004130299157030226,,False
0.05,0.3,0.25,0.4,quarterly,-0.3501335891446703,188,普通,25,25,-0.3505487923103525,-0.3505654004369798,0.0004152031656822208,,False
0.05,0.3,0.3,0.35,monthly,-0.3513973429098005,560,普通,25,25,-0.3509825234691331,-0.35096593069150644,-0.00041481944066740217,,False
0.05,0.3,0.3,0.35,quarterly,-0.3505648067941918,188,普通,25,25,-0.3509825234691331,-0.3509992321361308,0.00041771667494133746,,False
0.05,0.3,0.35,0.3,monthly,-0.3518326745411584,560,普通,25,25,-0.35144008546866046,-0.35142438190576053,-0.00039258907249795083,,False
0.05,0.3,0.35,0.3,quarterly,-0.3510043556303606,188,普通,25,25,-0.35144008546866046,-0.35145751466219244,0.0004357298382998698,,False
0.05,0.3,0.4,0.25,monthly,-0.3523506294070199,560,普通,25,25,-0.3519375964335734,-0.35192107511463555,-0.00041303297344646994,,False
0.05,0.3,0.4,0.25,quarterly,-0.35152210606882583,188,普通,25,25,-0.3519375964335734,-0.3519542160481633,0.00041549036474758383,,False
0.05,0.3,0.45,0.2,monthly,-0.35287216675264077,560,普通,25,25,-0.35245632365890606,-0.3524396899351567,-0.0004158430937347135,,False
0.05,0.3,0.45,0.2,quarterly,-0.3520383375370968,188,普通,25,25,-0.35245632365890606,-0.3524730431037784,0.0004179861218092662,,False
0.05,0.3,0.5,0.15,monthly,-0.35339327039707935,560,普通,25,25,-0.35297423239856024,-0.35295747087861945,-0.0004190379985191117,,False
0.05,0.3,0.5,0.15,quarterly,-0.35255305670988724,188,普通,25,25,-0.35297423239856024,-0.3529910794261072,0.00042117568867300337,,False
0.05,0.3,0.55,0.1,monthly,-0.3539139413113881,560,普通,25,25,-0.35349117194993074,-0.3534742611754724,-0.00042276936145735355,,False
0.05,0.3,0.55,0.1,quarterly,-0.3530662702228633,188,普通,25,25,-0.35349117194993074,-0.35350816801901336,0.00042490172706743934,,False
0.05,0.3,0.6,0.05,monthly,-0.35443418046371944,560,普通,25,25,-0.35400714609553846,-0.3539900647208112,-0.0004270343681809785,,False
0.05,0.3,0.6,0.05,quarterly,-0.3535779846729229,188,普通,25,25,-0.35400714609553846,-0.3540243125524431,0.0004291614226155649,,False
0.05,0.3,0.65,0.0,monthly,-0.3549539888193458,420,普通,19,19,-0.35413654866750016,-0.35409352550161355,-0.0008174401518456498,,False
0.05,0.3,0.65,0.0,quarterly,-0.35408820661848583,141,普通,19,19,-0.35413654866750016,-0.3541390929858693,4.834204901432715e-05,,False
0.05,0.35,0.0,0.6,monthly,-0.35165278919112,420,普通,19,19,-0.3510115197380482,-0.3509777687142024,-0.0006412694530717467,,False
0.05,0.35,0.0,0.6,quarterly,-0.35076449003050947,141,普通,19,19,-0.3510115197380482,-0.35102452130160294,0.0002470297075387595,,False
0.05,0.35,0.05,0.55,monthly,-0.35208818646560824,560,普通,25,25,-0.3516462611023926,-0.35162858408786396,-0.0004419253632156339,,False
0.05,0.35,0.05,0.55,quarterly,-0.35119890274352583,188,普通,25,25,-0.3516462611023926,-0.3516641554367473,0.00044735835886677844,,False
0.05,0.35,0.1,0.5,monthly,-0.3525233943358065,560,普通,25,25,-0.3520788806924494,-0.35206110014671516,-0.00044451364335706955,,False
0.05,0.35,0.1,0.5,quarterly,-0.3516321455517418,188,普通,25,25,-0.3520788806924494,-0.3520967500980777,0.00044673514070758813,,False
0.05,0.35,0.15,0.45,monthly,-0.3529584131515524,560,普通,25,25,-0.3525124261470297,-0.3524945866668488,-0.0004459870045226966,,False
0.05,0.35,0.15,0.45,quarterly,-0.35206422317476005,188,普通,25,25,-0.3525124261470297,-0.3525303542659205,0.0004482029722696623,,False
0.05,0.35,0.2,0.4,monthly,-0.35339324326181953,560,普通,25,25,-0.3529452970108122,-0.3529273791607719,-0.0004479462510073584,,False
0.05,0.35,0.2,0.4,quarterly,-0.35249514030683093,188,普通,25,25,-0.3529452970108122,-0.3529633032789714,0.0004501567039812415,,False
0.05,0.35,0.25,0.35,monthly,-0.3538278850147222,560,普通,25,25,-0.3533774957923714,-0.3533594802234773,-0.0004503892223507999,,False
0.05,0.35,0.25,0.35,quarterly,-0.35292490161702095,188,普通,25,25,-0.3533774957923714,-0.3533955995593854,0.00045259417535042923,,False
0.05,0.35,0.3,0.3,monthly,-0.35426233875752255,560,普通,25,25,-0.3538105746923193,-0.3537925041297112,-0.00045176406520325285,,False
0.05,0.35,0.3,0.3,quarterly,-0.35335351174938534,188,普通,25,25,-0.3538105746923193,-0.35382885721003665,0.0004570629429339612,,False
0.05,0.35,0.35,0.25,monthly,-0.3547044057279727,560,普通,25,25,-0.3542720717120377,-0.35425477835140023,-0.00043233401593500975,,False
0.05,0.35,0.35,0.25,quarterly,-0.35380398505392996,188,普通,25,25,-0.3542720717120377,-0.35429079517836193,0.00046808665810771366,,False
0.05,0.35,0.4,0.2,monthly,-0.3552248757830404,560,普通,25,25,-0.35477300559726577,-0.3547549307898348,-0.0004518701857746388,,False
0.05,0.35,0.4,0.2,quarterly,-0.3543189552306274,188,普通,25,25,-0.35477300559726577,-0.3547911676119313,0.00045405036663836995,,False
0.05,0.35,0.45,0.15,monthly,-0.3557449135945939,560,普通,25,25,-0.3552897494939459,-0.35527154292991997,-0.00045516410064799784,,False
0.05,0.35,0.45,0.15,quarterly,-0.35483241068008653,188,普通,25,25,-0.3552897494939459,-0.35530804304650027,0.0004573388138593981,,False
0.05,0.35,0.5,0.1,monthly,-0.35626452013072907,560,普通,25,25,-0.35580552373291174,-0.35578716387699905,-0.00045899639781732393,,False
0.05,0.35,0.5,0.1,quarterly,-0.35534435807559583,188,普通,25,25,-0.35580552373291174,-0.3558239703592044,0.00046116565731590953,,False
0.05,0.35,0.55,0.05,monthly,-0.35678369635665086,560,普通,25,25,-0.35632033211383074,-0.35630179754411784,-0.000463364242820119,,False
0.05,0.35,0.55,0.05,quarterly,-0.35585480405129977,188,普通,25,25,-0.35632033211383074,-0.3563389532363319,0.00046552806253097323,,False
0.05,0.35,0.6,0.0,monthly,-0.3573024432346833,420,普通,19,19,-0.3564478144426318,-0.3564028339798922,-0.0008546287920515039,,False
0.05,0.35,0.6,0.0,quarterly,-0.3563637552024864,141,普通,19,19,-0.3564478144426318,-0.3564522386131658,8.405924014537325e-05,,False
0.05,0.4,0.0,0.55,monthly,-0.3545608757375882,420,普通,19,19,-0.35392404591769927,-0.35389052855875774,-0.0006368298198889399,,False
0.05,0.4,0.0,0.55,quarterly,-0.3535837683178069,141,普通,19,19,-0.35392404591769927,-0.35394195526506206,0.00034027759989235795,,False
0.05,0.4,0.05,0.5,monthly,-0.3549535256643468,560,普通,25,25,-0.35456140801357644,-0.3545457233075456,-0.00039211765077035166,,False
0.05,0.4,0.05,0.5,quarterly,-0.3540155196357424,188,普通,25,25,-0.35456140801357644,-0.35458324354868975,0.0005458883778340362,,False
0.05,0.4,0.1,0.45,monthly,-0.3553876649828911,560,普通,25,25,-0.3549699882740895,-0.35495328120573744,-0.00041767670880160646,,False
0.05,0.4,0.1,0.45,quarterly,-0.3544461051421781,188,普通,25,25,-0.3549699882740895,-0.3549909435993659,0.0005238831319113735,,False
0.05,0.4,0.15,0.4,monthly,-0.3558216166404997,560,普通,25,25,-0.3553833742676821,-0.3553658445727693,-0.0004382423728176432,,False
0.05,0.4,0.15,0.4,quarterly,-0.35487552955261903,188,普通,25,25,-0.3553833742676821,-0.35540368805628453,0.0005078447150630439,,False
0.05,0.4,0.2,0.35,monthly,-0.35625538098343146,560,普通,25,25,-0.35580128843497677,-0.3557831247330385,-0.0004540925484546876,,False
0.05,0.4,0.2,0.35,quarterly,-0.35530379755717467,188,普通,25,25,-0.35580128843497677,-0.35582118807008883,0.0004974908778020981,,False
0.05,0.4,0.25,0.3,monthly,-0.3566889583570939,560,普通,25,25,-0.35622075760385197,-0.35620202957372227,-0.000468200753241943,,False
0.05,0.4,0.25,0.3,quarterly,-0.3557309138207281,188,普通,25,25,-0.35622075760385197,-0.35624035135517695,0.0004898437831238889,,False
0.05,0.4,0.3,0.25,monthly,-0.3571223491060458,560,普通,25,25,-0.3566480412369959,-0.3566290689222339,-0.00047430786904989475,,False
0.05,0.4,0.3,0.25,quarterly,-0.35615688298310555,188,普通,25,25,-0.3566480412369959,-0.3566676875671515,0.0004911582538903447,,False
0.05,0.4,0.35,0.2,monthly,-0.3575750577843998,560,普通,25,25,-0.3571102357545091,-0.35709164287331346,-0.0004648220298906769,,False
0.05,0.4,0.35,0.2,quarterly,-0.35661819996922883,188,普通,25,25,-0.3571102357545091,-0.35712991718592035,0.000492035785280287,,False
0.05,0.4,0.4,0.15,monthly,-0.35809403097747894,560,普通,25,25,-0.35761329860054497,-0.35759406930546767,-0.00048073237693396775,,False
0.05,0.4,0.4,0.15,quarterly,-0.35713035388268866,188,普通,25,25,-0.35761329860054497,-0.35763261638925925,0.0004829447178563151,,False
0.05,0.4,0.45,0.1,monthly,-0.35861257434895555,560,普通,25,25,-0.3581278892720357,-0.35810850186895893,-0.0004846850769198441,,False
0.05,0.4,0.45,0.1,quarterly,-0.35764099744007716,188,普通,25,25,-0.3581278892720357,-0.358147364945314,0.0004868918319585469,,False
0.05,0.4,0.5,0.05,monthly,-0.3591306888610848,560,普通,25,25,-0.35864151367871194,-0.35862194667141706,-0.0004891751823728474,,False
0.05,0.4,0.5,0.05,quarterly,-0.3581501373126804,188,普通,25,25,-0.35864151367871194,-0.3586611687333533,0.0004913763660315262,,False
0.05,0.4,0.55,0.0,monthly,-0.35964837547325257,420,普通,19,19,-0.35876704737859366,-0.35872066168940114,-0.0008813280946589064,,False
0.05,0.4,0.55,0.0,quarterly,-0.35865778013255234,141,普通,19,19,-0.35876704737859366,-0.35877279828628006,0.00010926724604132243,,False
0.05,0.45,0.0,0.5,monthly,-0.3577946621724163,420,普通,19,19,-0.35700302721540356,-0.3569613622176661,-0.0007916349570127323,,False
0.05,0.45,0.0,0.5,quarterly,-0.3567241927457928,141,普通,19,19,-0.35700302721540356,-0.3570177027138042,0.00027883446961074476,,False
0.05,0.45,0.05,0.45,monthly,-0.3581613607872608,560,普通,25,25,-0.35764253279872954,-0.3576217796791883,-0.0005188279885312563,,False
0.05,0.45,0.05,0.45,quarterly,-0.35708147783294575,188,普通,25,25,-0.35764253279872954,-0.3576649749973609,0.0005610549657837915,,False
0.05,0.45,0.1,0.4,monthly,-0.35852803019186763,560,普通,25,25,-0.358016214277164,-0.3579957416405758,-0.0005118159147036172,,False
0.05,0.45,0.1,0.4,quarterly,-0.3574378748614563,188,普通,25,25,-0.358016214277164,-0.35803934785379227,0.0005783394157077293,,False
0.05,0.45,0.15,0.35,monthly,-0.358894670431117,560,普通,25,25,-0.35839589024461066,-0.3583759390371505,-0.0004987801865063424,,False
0.05,0.45,0.15,0.35,quarterly,-0.35779338713821807,188,普通,25,25,-0.35839589024461066,-0.3584199903688664,0.0006025031063925934,,False
0.05,0.45,0.2,0.3,monthly,-0.3592612815498031,560,普通,25,25,-0.35877986084449986,-0.3587606040162878,-0.0004814207053032149,,False
0.05,0.45,0.2,0.3,quarterly,-0.35814801795372764,188,普通,25,25,-0.35877986084449986,-0.35880513456013075,0.0006318428907722273,,False
0.05,0.45,0.25,0.25,monthly,-0.3596278635926228,560,普通,25,25,-0.35916854541794413,-0.359150172690957,-0.0004593181746786468,,False
0.05,0.45,0.25,0.25,quarterly,-0.3585517421809017,188,普通,25,25,-0.35916854541794413,-0.35919321754742584,0.0006168032370424403,,False
0.05,0.45,0.3,0.2,monthly,-0.3599944166041842,560,普通,25,25,-0.3595706131041169,-0.35955366096411434,-0.00042380350006726575,,False
0.05,0.45,0.3,0.2,quarterly,-0.35897503649911255,188,普通,25,25,-0.3595706131041169,-0.35959443616831716,0.0005955766050043665,,False
0.05,0.45,0.35,0.15,monthly,-0.36044062014842704,560,普通,25,25,-0.36000837739734154,-0.3599910876872981,-0.0004322427510854987,,False
0.05,0.45,0.35,0.15,quarterly,-0.35944711465504464,188,普通,25,25,-0.36000837739734154,-0.3600308279070334,0.0005612627422968974,,False
0.05,0.45,0.4,0.1,monthly,-0.3609581015717023,560,普通,25,25,-0.3604816707673938,-0.36046261353522147,-0.00047643080430848084,,False
0.05,0.45,0.4,0.1,quarterly,-0.3599564158529468,188,普通,25,25,-0.3604816707673938,-0.3605026809639717,0.0005252549144469931,,False
0.05,0.45,0.45,0.05,monthly,-0.3614751555855964,560,普通,25,25,-0.36097564876956245,-0.3609556684969211,-0.0004995068160339455,,False
0.05,0.45,0.45,0.05,quarterly,-0.3604642111964873,188,普通,25,25,-0.36097564876956245,-0.3609961062724855,0.0005114375730751464,,False
0.05,0.45,0.5,0.0,monthly,-0.3619917831465549,420,普通,19,19,-0.36109435911120025,-0.36104712626723423,-0.0008974240353546437,,False
0.05,0.45,0.5,0.0,quarterly,-0.360970507354362,141,普通,19,19,-0.36109435911120025,-0.36110087762471804,0.00012385175683826688,,False
0.05,0.5,0.0,0.45,monthly,-0.36105196512960436,420,普通,19,19,-0.36026602279036035,-0.3602246574040844,-0.0007859423392440057,,False
0.05,0.5,0.0,0.45,quarterly,-0.3599424944560672,141,普通,19,19,-0.36026602279036035,-0.36028305059742843,0.0003235283342931661,,False
0.05,0.5,0.05,0.4,monthly,-0.3613849611456935,560,普通,25,25,-0.36090838071948805,-0.3608893175024398,-0.00047658042620546404,,False
0.05,0.5,0.05,0.4,quarterly,-0.3602965106971837,188,普通,25,25,-0.36090838071948805,-0.3609328555203802,0.0006118700223043394,,False
0.05,0.5,0.1,0.35,monthly,-0.3617504910956245,560,普通,25,25,-0.36124395754214755,-0.36122369620000855,-0.0005065335534769622,,False
0.05,0.5,0.1,0.35,quarterly,-0.36064964517421805,188,普通,25,25,-0.36124395754214755,-0.36126773003686474,0.0005943123679295059,,False
0.05,0.5,0.15,0.3,monthly,-0.36211599307518183,560,普通,25,25,-0.36158258724323233,-0.36156125100995434,-0.0005334058319494961,,False
0.05,0.5,0.15,0.3,quarterly,-0.36100190117744657,188,普通,25,25,-0.36158258724323233,-0.3616058146858637,0.0005806860657857627,,False
0.05,0.5,0.2,0.25,monthly,-0.36248146712727924,560,普通,25,25,-0.3619283513285894,-0.3619062266966418,-0.0005531157986898294,,False
0.05,0.5,0.2,0.25,quarterly,-0.36135328198079564,188,普通,25,25,-0.3619283513285894,-0.3619513541025012,0.0005750693477937774,,False
0.05,0.5,0.25,0.2,monthly,-0.3628469132947405,560,普通,25,25,-0.3622841615367504,-0.36226165146643086,-0.0005627517579900876,,False
0.05,0.5,0.25,0.2,quarterly,-0.36170379084194315,188,普通,25,25,-0.3622841615367504,-0.36230737636454274,0.000580370694807264,,False
0.05,0.5,0.3,0.15,monthly,-0.36321233162030353,560,普通,25,25,-0.36265216129344335,-0.362629754480369,-0.0005601703268601765,,False
0.05,0.5,0.3,0.15,quarterly,-0.3620534310024197,188,普通,25,25,-0.36265216129344335,-0.36267611050508436,0.0005987302910236414,,False
0.05,0.5,0.35,0.1,monthly,-0.36357772214661965,560,普通,25,25,-0.3630417295292515,-0.36302028982455675,-0.0005359926173681417,,False
0.05,0.5,0.35,0.1,quarterly,-0.3624022056877084,188,普通,25,25,-0.3630417295292515,-0.36306731048291324,0.0006395238415430882,,False
0.05,0.5,0.4,0.05,monthly,-0.3639430849162528,560,普通,25,25,-0.3634547667479069,-0.363435234021173,-0.0004883181683459359,,False
0.05,0.5,0.4,0.05,quarterly,-0.36279725615982084,188,普通,25,25,-0.3634547667479069,-0.3634810671714303,0.0006575105880860521,,False
0.05,0.5,0.45,0.0,monthly,-0.3643326638630827,420,普通,19,19,-0.3635033398494858,-0.36345969121719124,-0.0008293240135969215,,False
0.05,0.5,0.45,0.0,quarterly,-0.36330216651276914,141,普通,19,19,-0.3635033398494858,-0.3635139279198393,0.0002011733367166535,,False
0.05,0.55,0.0,0.4,monthly,-0.36454718975417144,420,普通,19,19,-0.3636473423126875,-0.3635999819210305,-0.0008998474414839142,,False
0.05,0.55,0.0,0.4,quarterly,-0.3634071310016498,141,普通,19,19,-0.3636473423126875,-0.36365998501326846,0.0002402113110377413,,False
0.05,0.55,0.05,0.35,monthly,-0.36484377579771965,560,普通,25,25,-0.36429204220883665,-0.36426997286528134,-0.0005517335888829966,,False
0.05,0.55,0.05,0.35,quarterly,-0.36368429975728944,188,普通,25,25,-0.36429204220883665,-0.3643163519068986,0.0006077424515472107,,False
0.05,0.55,0.1,0.3,monthly,-0.3651404674112122,560,普通,25,25,-0.3645995335655933,-0.36457789621176856,-0.0005409338456188739,,False
0.05,0.55,0.1,0.3,quarterly,-0.3639608404537509,188,普通,25,25,-0.3645995335655933,-0.3646250812900671,0.0006386931118424477,,False
0.05,0.55,0.15,0.25,monthly,-0.3654372644664198,560,普通,25,25,-0.36491120309045544,-0.36489016063541685,-0.0005260613759643373,,False
0.05,0.55,0.15,0.25,quarterly,-0.3642367552233733,188,普通,25,25,-0.36491120309045544,-0.3649381810051387,0.0006744478670821508,,False
0.05,0.55,0.2,0.2,monthly,-0.36573416683531945,560,普通,25,25,-0.36522855312410846,-0.36520832857566005,-0.0005056137112109949,,False
0.05,0.55,0.2,0.2,quarterly,-0.3645718754363563,188,普通,25,25,-0.36522855312410846,-0.3652548202316186,0.0006566776877521829,,False
0.05,0.55,0.25,0.15,monthly,-0.3660569787931618,560,普通,25,25,-0.3655554703136939,-0.3655354099745151,-0.0005015084794678937,,False
0.05,0.55,0.25,0.15,quarterly,-0.3649191104847608,188,普通,25,25,-0.3655554703136939,-0.36558092470685116,0.0006363598289331196,,False
0.05,0.55,0.3,0.1,monthly,-0.36642126926320306,560,普通,25,25,-0.36588657940558805,-0.36586519181128346,-0.0005346898576150116,,False
0.05,0.55,0.3,0.1,quarterly,-0.36526548316133156,188,普通,25,25,-0.36588657940558805,-0.36591142325535825,0.0006210962442564916,,False
0.05,0.55,0.35,0.05,monthly,-0.3667855331121739,560,普通,25,25,-0.3662236566653413,-0.366201181607468,-0.0005618764468325876,,False
0.05,0.55,0.35,0.05,quarterly,-0.36561099667468433,188,普通,25,25,-0.3662236566653413,-0.36624816306496755,0.0006126599906569608,,False
0.05,0.55,0.4,0.0,monthly,-0.367149770380795,420,普通,19,19,-0.3661641432794383,-0.36611226816884057,-0.0009856271013566897,,False
0.05,0.55,0.4,0.0,quarterly,-0.3659556542175392,141,普通,19,19,-0.3661641432794383,-0.36617511638795935,0.00020848906189913086,,False
0.05,0.6,0.0,0.35,monthly,-0.36802980627003756,420,普通,19,19,-0.36713688861862603,-0.36708989295276223,-0.0008929176514115289,,False
0.05,0.6,0.0,0.35,quarterly,-0.3669328015259533,141,普通,19,19,-0.36713688861862603,-0.3671476300445562,0.0002040870926727223,,False
0.05,0.6,0.05,0.3,monthly,-0.36832543193038525,560,普通,25,25,-0.36776618257135296,-0.3677438125969917,-0.0005592493590322878,,False
0.05,0.6,0.05,0.3,quarterly,-0.36720642102964585,188,普通,25,25,-0.36776618257135296,-0.36778857303302126,0.0005597615417071156,,False
0.05,0.6,0.1,0.25,monthly,-0.36862116378674126,560,普通,25,25,-0.368050545514338,-0.3680277207834419,-0.0005706182724032338,,False
0.05,0.6,0.1,0.25,quarterly,-0.367479419496871,188,普通,25,25,-0.368050545514338,-0.36807339055503674,0.0005711260174670052,,False
0.05,0.6,0.15,0.2,monthly,-0.36891700171030095,560,普通,25,25,-0.368337312159893,-0.3683141245778767,-0.0005796895504079358,,False
0.05,0.6,0.15,0.2,quarterly,-0.36775179903958843,188,普通,25,25,-0.368337312159893,-0.3683607326847052,0.0005855131203045816,,False
0.05,0.6,0.2,0.15,monthly,-0.3692129455724664,560,普通,25,25,-0.36863039232948025,-0.36860709019976085,-0.0005825532429861724,,False
0.05,0.6,0.2,0.15,quarterly,-0.3680235617601948,188,普通,25,25,-0.36863039232948025,-0.3686546655522517,0.0006068305692854548,,False
0.05,0.6,0.25,0.1,monthly,-0.3695089952448476,560,普通,25,25,-0.3689301799307677,-0.3689070273182045,-0.0005788153140798835,,False
0.05,0.6,0.25,0.1,quarterly,-0.36829470975157297,188,普通,25,25,-0.3689301799307677,-0.36895559873793554,0.0006354701791947415,,False
0.05,0.6,0.3,0.05,monthly,-0.3698051505992619,560,普通,25,25,-0.36923383135408583,-0.36921097858427876,-0.0005713192451760607,,False
0.05,0.6,0.3,0.05,quarterly,-0.36856524509715016,188,普通,25,25,-0.36923383135408583,-0.36926057480436325,0.000668586256935666,,False
0.05,0.6,0.35,0.0,monthly,-0.3701014115077357,420,普通,19,19,-0.3691053282390375,-0.36905290280384284,-0.0009960832686981558,,False
0.05,0.6,0.35,0.0,quarterly,-0.36883516987094855,141,普通,19,19,-0.3691053282390375,-0.36911954710051587,0.00027015836808896854,,False
0.05,0.65,0.0,0.3,monthly,-0.3714998686799721,420,普通,19,19,-0.37063993540697654,-0.37059467576102945,-0.00085993327299555,,False
0.05,0.65,0.0,0.3,quarterly,-0.37047011594758417,141,普通,19,19,-0.37063993540697654,-0.37064887327326035,0.00016981945939237297,,False
0.05,0.65,0.05,0.25,monthly,-0.3717945417708437,560,普通,25,25,-0.3712676215451489,-0.3712465447361211,-0.0005269202256947825,,False
0.05,0.65,0.05,0.25,quarterly,-0.37074016123993236,188,普通,25,25,-0.3712676215451489,-0.37128871995735757,0.0005274603052165538,,False
0.05,0.65,0.1,0.2,monthly,-0.37208932167569186,560,普通,25,25,-0.3715497249234787,-0.3715281410533901,-0.0005395967522131562,,False
0.05,0.65,0.1,0.2,quarterly,-0.37100959259840804,188,普通,25,25,-0.3715497249234787,-0.3715713302164815,0.0005401323250706636,,False
0.05,0.65,0.15,0.15,monthly,-0.37238420826514473,560,普通,25,25,-0.37183157573102643,-0.37180947042966167,-0.0005526325341183025,,False
0.05,0.65,0.15,0.15,quarterly,-0.37127841211425405,188,普通,25,25,-0.37183157573102643,-0.37185370227569736,0.0005531636167723786,,False
0.05,0.65,0.2,0.1,monthly,-0.37267920141004285,560,普通,25,25,-0.3721131749440549,-0.37209053388541535,-0.0005660264659879677,,False
0.05,0.65,0.2,0.1,quarterly,-0.37154662186922605,188,普通,25,25,-0.3721131749440549,-0.372135837067048,0.000566553074828835,,False
0.05,0.65,0.25,0.05,monthly,-0.3729743009814307,560,普通,25,25,-0.3723945235342141,-0.3723713324363254,-0.0005797774472166006,,False
