名稱,類別,參數,annual_excess:SPY,total_return,annual_return,max_drawdown,win_rate,profit_loss_ratio,sortino,average_holding_days,turnover,annual_excess_QQQ,annual_excess_SPY,裁決,鄰域平均,成交筆數,對「固定權重·動能95價值5(quarterly)」的差距,對「固定權重·各佔25%(quarterly)」的差距,run_id,備註
宏觀·VIX 水平開關·最優格,宏觀驅動器,threshold=16、tilt=1、cadence=monthly,0.010549516922639945,4.025337496577127,0.14906921141891916,-0.3355806500231834,0.7037037037037037,3.2438697979315667,0.8850204725037091,133.91203703703704,3.413107559197503,-0.04060048827825957,0.010549516922639945,孤峰,0.0010936600918299288,269,-0.0015253623222417634,0.01717621349606091,run-8570bebb3fdfb564,序列 VIX
宏觀·VIX 期限結構開關·最優格,宏觀驅動器,threshold=1.05、tilt=1、cadence=monthly,0.006408811000913506,3.8189082685107687,0.14492850549719272,-0.3391035667251264,0.5573770491803278,21.188456939146946,0.7154826870395709,226.19672131147541,0.4503143040240516,-0.04474119419998601,0.006408811000913506,普通,0.0017154215978660108,74,-0.005666068243968203,0.01303550757433447,run-952ddfbebb5e046b,序列 VIX、VIX_3M
宏觀·VIX 期限結構開關·鄰域平均最高,宏觀驅動器,threshold=1.1、tilt=1、cadence=monthly,0.006266186327094747,3.811938020050748,0.14478588082337396,-0.3391035667251263,0.5344827586206896,23.219143141767084,0.7138200858010377,262.7068965517241,0.33040739082554615,-0.04488381887380477,0.006266186327094747,山脊,0.004314175502436235,68,-0.005808692917786962,0.012892882900515712,run-5e256f3ce1111a78,穩健平原的中心
宏觀·信用利差變化方向·最優格,宏觀驅動器,lookback_days=20、tilt=1、cadence=monthly,0.0015851684138403765,3.5882209180671083,0.1401048629101196,-0.3355806500231836,0.6397849462365591,1.6111314218595885,0.7503412907254565,67.22043010752688,6.091327351091494,-0.04956483678705914,0.0015851684138403765,山脊,-0.0016544055996927653,287,-0.010489710831041332,0.008211864987261341,run-0dd17a7eb6458f1a,序列 HY_ETF、IG_ETF
宏觀·信用利差變化方向·鄰域平均最高,宏觀驅動器,lookback_days=10、tilt=1、cadence=monthly,-0.0008941103055404298,3.4736202837131254,0.13762558419073878,-0.33558065002318327,0.6598984771573604,1.317360733770862,0.7419509793724368,65.39086294416244,6.131660318334534,-0.05204411550643995,-0.0008941103055404298,山脊,-0.0009427255219243147,300,-0.012968989550422139,0.005732586267880535,run-f8c2a4375750e37b,穩健平原的中心
宏觀·曲線斜度變化方向·最優格,宏觀驅動器,lookback_days=20、tilt=1、cadence=monthly,0.05371186664637362,6.713253684437847,0.19223156114265283,-0.33695497549462927,0.6306306306306306,2.389683415327162,1.308448303920648,92.88288288288288,5.744994671516169,0.0025618614454741007,0.05371186664637362,孤峰,0.028868084163745644,174,0.04163698740149191,0.06033856321979458,run-aa8a7f812b7ad0d7,序列 UST_10Y、UST_3M
宏觀·曲線斜度變化方向·鄰域平均最高,宏觀驅動器,lookback_days=40、tilt=1、cadence=monthly,0.03540650648792898,5.444062182870254,0.1739262009842082,-0.33695497549462916,0.6631578947368421,2.5063798259080285,1.1461955290105537,108.52631578947368,4.10323237362622,-0.01574349871297054,0.03540650648792898,普通,0.03350275226682616,142,0.02333162724304727,0.042033203061349944,run-2c69e99a5dc9ca78,穩健平原的中心
宏觀·10 年息率趨勢·最優格,宏觀驅動器,lookback_days=20、tilt=1、cadence=monthly,0.03069255371290258,5.149731274815782,0.1692122482091818,-0.3369549754946294,0.6239316239316239,2.1920528380244555,1.0877792999538385,89.37606837606837,6.20014704634926,-0.020457451487996936,0.03069255371290258,孤峰,0.006814358986597102,186,0.018617674468020873,0.037319250286323546,run-980b7e2f35d4fce3,序列 UST_10Y
宏觀·10 年息率趨勢·鄰域平均最高,宏觀驅動器,lookback_days=10、tilt=1、cadence=monthly,0.00850473263107654,3.9224084998601114,0.14702442712735575,-0.3369549754946294,0.6017699115044248,2.3505157539754515,0.9190731537984761,92.53982300884955,5.484391440424252,-0.04264527256982298,0.00850473263107654,山脊,0.01541827328403328,178,-0.0035701466138051696,0.015131429204497504,run-607ebbbd61e8659b,穩健平原的中心
宏觀·聯邦基金利率預期方向·最優格,宏觀驅動器,lookback_days=10、tilt=1、cadence=quarterly,0.027880700077790088,4.9800679697548595,0.1664003945740693,-0.34082271654343366,0.7931034482758621,2.2023314924886974,0.9385774845053084,168.79310344827587,1.6126383809385656,-0.02326930512310943,0.027880700077790088,孤峰,-0.0078082817029625495,85,0.01580582083290838,0.03450739665121105,run-7416ffcedd1dcff3,序列 FF_FUTURE
