lookback_days,tilt,cadence,value,trades,verdict,neighbours,valid_neighbours,neighbourhood_mean,neighbour_mean,lift,peak_over_neighbourhood,is_local_peak,layer,siblings,weakest_sibling_mean,layer_drop
20,1.0,monthly,0.05371186664637362,174,孤峰,5,5,0.028868084163745644,0.023899327667220048,0.024843782482627974,1.8605968564352586,True,cadence=monthly,1,0.002886405369459425,0.025981678794286218
20,1.0,quarterly,-0.0007136043271211978,70,普通,5,5,0.002886405369459425,0.00360640730877555,-0.003600009696580623,-0.24722942060450914,False,cadence=quarterly,1,0.028868084163745644,-0.025981678794286218
40,0.5,monthly,0.007500388116316037,560,普通,5,5,0.0175228117028845,0.019527296420198192,-0.010022423586568463,0.4280356510982406,False,cadence=monthly,1,0.002745821458538115,0.014776990244346385
40,0.5,quarterly,0.0004364259808049553,188,普通,5,5,0.002745821458538115,0.003207700554084747,-0.0023093954777331596,0.15894186399042495,False,cadence=quarterly,1,0.0175228117028845,-0.014776990244346385
40,0.75,monthly,0.02169037443806565,560,普通,8,8,0.0254785892248358,0.02595211607318207,-0.003788214786770147,0.8513177180517709,False,cadence=monthly,1,0.005347222027558724,0.020131367197277074
40,0.75,quarterly,0.006630339599242863,188,普通,8,8,0.005347222027558724,0.005186832331098207,0.0012831175716841387,1.2399596585051371,False,cadence=quarterly,1,0.0254785892248358,-0.020131367197277074
40,1.0,monthly,0.03540650648792898,142,普通,5,5,0.03350275226682616,0.033122001422605594,0.0019037542211028172,1.0568238157253689,False,cadence=monthly,1,0.008079828789052853,0.025422923477773307
40,1.0,quarterly,0.011949550845939516,70,普通,5,5,0.008079828789052853,0.00730588437767552,0.003869722056886663,1.4789361455442778,False,cadence=quarterly,1,0.03350275226682616,-0.025422923477773307
60,0.5,monthly,0.007368262296896688,560,普通,5,5,0.009846728945634839,0.010342422275382467,-0.0024784666487381504,0.7482954326840812,False,cadence=monthly,1,0.002039728770426722,0.007807000175208117
60,0.5,quarterly,0.0032221082323991013,188,普通,5,5,0.002039728770426722,0.0018032528780322465,0.001182379461972379,1.5796748465361006,False,cadence=quarterly,1,0.009846728945634839,-0.007807000175208117
60,0.75,monthly,0.02144006511155716,560,普通,8,8,0.015167191853303421,0.014383082696021704,0.0062728732582537396,1.4135817176260947,False,cadence=monthly,1,0.004370781625826072,0.010796410227477349
60,0.75,quarterly,0.012239153968775174,188,普通,8,8,0.004370781625826072,0.003387235082957435,0.007868372342949102,2.800220879591986,False,cadence=quarterly,1,0.015167191853303421,-0.010796410227477349
60,1.0,monthly,0.035052059671912605,118,普通,5,5,0.0205747861457527,0.017679331440520717,0.014477273526159906,1.7036415068230726,False,cadence=monthly,1,0.006841482640912444,0.013733303504840255
60,1.0,quarterly,0.020414122977981508,60,孤峰,5,5,0.006841482640912444,0.004126954573498631,0.013572640337069064,2.983874117563922,True,cadence=quarterly,1,0.0205747861457527,-0.013733303504840255
120,0.5,monthly,-0.0018126406079981283,560,普通,3,3,0.007472402779856835,0.010567417242475155,-0.009285043387854963,-0.24257801157138068,False,cadence=monthly,1,0.001292901760628129,0.006179501019228706
120,0.5,quarterly,-0.005370395426244068,188,普通,3,3,0.001292901760628129,0.0035140008229188613,-0.006663297186872197,-4.153753664651965,False,cadence=quarterly,1,0.007472402779856835,-0.006179501019228706
120,0.75,monthly,0.002893924318971619,560,普通,5,5,0.011984576272903355,0.013802706663689702,-0.009090651953931736,0.24147072479438975,False,cadence=monthly,1,0.00338678636774122,0.008597789905162134
120,0.75,quarterly,-0.004919259732417691,188,普通,5,5,0.00338678636774122,0.005047995587773002,-0.008306046100158912,-1.4524859847296887,False,cadence=quarterly,1,0.011984576272903355,-0.008597789905162134
120,1.0,monthly,0.00696578684608018,86,普通,3,3,0.01658795898713039,0.019795349700813796,-0.009622172141050211,0.41993031520541607,False,cadence=monthly,1,0.005617251350073071,0.01097070763705732
120,1.0,quarterly,-0.005265011814046705,46,普通,3,3,0.005617251350073071,0.009244672404779664,-0.010882263164119776,-0.9372932571333514,False,cadence=quarterly,1,0.01658795898713039,-0.01097070763705732
