threshold,tilt,cadence,total_return,annual_return,max_drawdown,win_rate,profit_loss_ratio,sortino,average_holding_days,turnover,annual_excess_QQQ,annual_excess_SPY,run_id,trades,closed_trades,trading_days,start,end,reused,seconds
18.0,1.0,monthly,3.061667277644168,0.1282062171321341,-0.33558181314409374,0.6467065868263473,2.7220097430960815,0.6664364367410339,129.9880239520958,2.676672582439052,-0.061463482565044636,-0.010313477364145118,run-9d0fb094ba634238,211,167,2929,2015-01-02,2026-08-26,False,0.7529
18.0,1.0,quarterly,2.7124178006646242,0.11950965478302655,-0.34082271654343366,0.7543859649122807,2.1727168453694654,0.5831534216269815,192.43859649122808,1.4573715198603372,-0.07016004491415218,-0.019010039713252658,run-2bfe471fcfdff325,82,57,2929,2015-01-02,2026-08-26,False,0.4888
20.0,0.5,monthly,3.242369389257056,0.13244073761932618,-0.3499062554836677,0.8365019011406845,1.7517759569059137,0.734613286936718,417.36692015209127,0.6073175055777389,-0.05722896207785255,-0.0060789568769530344,run-07c2ca38152b9cf8,560,526,2929,2015-01-02,2026-08-26,False,0.5782
20.0,0.5,quarterly,3.2916684365815927,0.13356736340036313,-0.3463945794484018,0.9371069182389937,9.430824363144012,0.74351424819122,741.3270440251572,0.36978757894870107,-0.0561023362968156,-0.004952331095916085,run-1dd7fec5604be55d,188,159,2929,2015-01-02,2026-08-26,False,0.6274
20.0,0.75,monthly,3.0826769930049833,0.12870729980729467,-0.3448851702385559,0.8391866913123844,0.9219353680522637,0.6805773091951193,316.5083179297597,1.3782570756691472,-0.060962399889884056,-0.009812394688984538,run-c68148a5a1acdcc8,560,541,2929,2015-01-02,2026-08-26,False,0.5806
20.0,0.75,quarterly,2.989004002082759,0.12645473667609108,-0.3435721041584082,0.8895027624309392,1.4866217240774395,0.6617277811130676,519.5524861878453,0.8493470770719351,-0.06321496302108764,-0.012064957820188127,run-2a3d92d5efe5e4bd,188,181,2929,2015-01-02,2026-08-26,False,0.5107
20.0,1.0,monthly,2.9082363379487726,0.12447335433627238,-0.339848397807915,0.6791044776119403,1.6799365748643353,0.6159309408274384,131.7910447761194,2.13364438359852,-0.06519634536090635,-0.014046340160006832,run-4e14802eaa75ae8c,169,134,2929,2015-01-02,2026-08-26,False,0.6822
20.0,1.0,quarterly,2.676839287076387,0.11858218936023324,-0.34082271654343377,0.74,2.41688853613168,0.5707392991550811,203.14,1.3212210421308797,-0.07108751033694549,-0.019937505136045974,run-2310165d58bc1e31,72,50,2929,2015-01-02,2026-08-26,False,0.518
22.0,0.5,monthly,3.125694883461393,0.12972596804072323,-0.3499062554836676,0.903041825095057,0.7416096363930615,0.7108961435725059,539.5019011406844,0.6644100024585367,-0.0599437316564555,-0.008793726455555984,run-898541e559685185,560,526,2929,2015-01-02,2026-08-26,False,0.7175
22.0,0.5,quarterly,3.1533205414048107,0.1303750400123549,-0.3463945794484018,0.9192546583850931,2.0646561573508624,0.715768215994537,734.8944099378882,0.3645470383099393,-0.059294659684823836,-0.008144654483924318,run-dc27b8384e81384e,188,161,2929,2015-01-02,2026-08-26,False,0.5805
22.0,0.75,monthly,2.7816371342910644,0.12129103037798505,-0.3448851702385559,0.8927911275415896,0.5326147462409058,0.6178855136571916,387.9445471349353,1.5110965716046665,-0.06837866931919367,-0.017228664118294157,run-555576c598696330,560,541,2929,2015-01-02,2026-08-26,False,0.6938
22.0,0.75,quarterly,2.657277340159295,0.11806874549909718,-0.3435721041584082,0.9060773480662984,0.6346268226503502,0.5920070841715239,507.50828729281767,0.835942250250494,-0.07160095419808155,-0.020450948997182028,run-7931ab5103e20eb5,188,181,2929,2015-01-02,2026-08-26,False,0.5279
22.0,1.0,monthly,2.4465500006745766,0.1123726761665329,-0.3398483978079151,0.6495726495726496,1.8148457961674873,0.5197491533603138,138.27350427350427,2.343481625042032,-0.07729702353064583,-0.026147018329746308,run-e1d1432cee7adedc,154,117,2929,2015-01-02,2026-08-26,False,0.5844
22.0,1.0,quarterly,2.1927799004687025,0.10507458927529867,-0.34082271654343377,0.8043478260869565,0.9582655514465178,0.4655291259278186,204.5,1.2975883243000963,-0.08459511042188006,-0.03344510522098054,run-b35a8f638bfaad19,68,46,2929,2015-01-02,2026-08-26,False,0.6345
25.0,0.5,monthly,3.4005452942635372,0.13601418884971417,-0.3499062554836676,0.8798283261802575,1.0918696360912654,0.7570908909253707,575.9656652360514,0.5333581964015902,-0.05365551084746456,-0.0025055056465650427,run-01d78c5cf3afa34b,560,466,2929,2015-01-02,2026-08-26,False,0.6374
25.0,0.5,quarterly,3.156278779935442,0.13044431053342764,-0.3463945794484018,0.9530201342281879,6.011130824637329,0.7099978648761606,889.1208053691275,0.25689462721115486,-0.059225389163751085,-0.008075383962851568,run-fa25b436d930eb8c,188,149,2929,2015-01-02,2026-08-26,False,0.5691
25.0,0.75,monthly,3.458425560228342,0.1372925126642468,-0.3448851702385559,0.8863198458574181,0.7800172402017368,0.7305972496814871,440.0211946050096,1.1690199694150927,-0.05237718703293193,-0.001227181832032409,run-08bbb1f0b94851b2,560,519,2929,2015-01-02,2026-08-26,False,0.6271
25.0,0.75,quarterly,2.758009172658527,0.1206863339725881,-0.3435721041584082,0.9352941176470588,0.7549867498706564,0.5980281285424371,619.3529411764706,0.5488227886035912,-0.06898336572459063,-0.01783336052369111,run-577e56b21d8931bb,188,170,2929,2015-01-02,2026-08-26,False,0.5053
25.0,1.0,monthly,3.489524028201002,0.13797309202035724,-0.3398483978079151,0.6336633663366337,2.8622582342324407,0.6911010326036222,147.5049504950495,1.7885782551416125,-0.05169660767682149,-0.0005466024759219756,run-fbc37beb3339735c,132,101,2929,2015-01-02,2026-08-26,False,0.6584
25.0,1.0,quarterly,2.365659609865735,0.11010126718289626,-0.34082271654343377,0.7631578947368421,2.0260230033459328,0.48448328994088874,232.78947368421052,0.8290203771286767,-0.07956843251428247,-0.028418427313382955,run-d4a45c10c5d58537,54,38,2929,2015-01-02,2026-08-26,False,0.4856
