date,engine,hand,abs_diff,rel_diff
2023-03-03,980593.2937620641,980593.2937620641,0.0,0.0
2023-03-06,984348.9640181009,984348.9640181009,0.0,0.0
2023-03-07,981357.8273268949,981357.8273268949,0.0,0.0
2023-03-08,983061.2836557983,983061.2836557983,0.0,0.0
2023-03-09,980003.1077961044,980003.1077961044,0.0,0.0
2023-03-10,977199.7764580208,977199.7764580208,0.0,0.0
2023-03-13,979842.1971513672,979842.1971513672,0.0,0.0
2023-03-14,982685.7145501965,982685.7145501965,0.0,0.0
2023-03-15,983222.2567011593,983222.2567011593,0.0,0.0
2023-03-16,987058.4238799352,987058.4238799352,0.0,0.0
2023-03-17,985918.2380086253,985918.2380086253,0.0,0.0
2023-03-20,989137.4077139336,989137.4077139336,0.0,0.0
2023-03-21,991659.0622229181,991659.0622229181,0.0,0.0
2023-03-22,989714.1567260318,989714.1567260318,0.0,0.0
2023-03-23,991189.6008408137,991189.6008408137,0.0,0.0
2023-03-24,992960.1587389652,992960.1587389652,0.0,0.0
2023-03-27,990317.696445112,990317.696445112,0.0,0.0
2023-03-28,989472.7283581658,989472.7283581658,0.0,0.0
2023-03-29,993657.590734548,993657.590734548,0.0,0.0
2023-03-30,995790.2807841671,995790.2807841671,0.0,0.0
2023-03-31,999197.1518414672,999197.1518414672,0.0,0.0
